dz_2011,total,owned,nonowned
S01011426,864,655,209
S01011427,967,551,416
S01011428,701,449,252
S01011429,691,658,33
S01011430,981,861,120
S01011431,1271,658,613
S01011432,1479,852,627
S01011433,1065,286,779
S01011434,1025,739,286
S01011435,1257,1022,235
S01011436,1218,613,605
S01011437,892,363,529
S01011438,958,305,653
S01011439,1239,627,612
S01011440,1035,490,545
S01011441,797,388,409
S01011442,705,379,326
S01011443,855,439,416
S01011444,1081,460,621
S01011445,690,319,371
S01011446,977,790,187
S01011447,1128,445,683
S01011448,1152,892,260
S01011449,667,307,360
S01011450,496,424,72
S01011451,856,754,102
S01011452,949,738,211
S01011453,836,618,218
S01011454,1177,560,617
S01011455,1110,552,558
S01011456,1155,516,639
S01011457,957,352,605
S01011458,767,548,219
S01011459,608,366,242
S01011460,1105,497,608
S01011461,902,458,444
S01011462,1015,784,231
S01011463,614,501,113
S01011464,284,131,153
S01011465,786,415,371
S01011466,1328,867,461
S01011467,354,159,195
S01011468,133,133,0
S01011469,912,272,640
S01011470,1011,568,443
S01011471,946,636,310
S01011472,1358,571,787
S01011473,982,424,558
S01011474,1072,404,668
S01011475,724,137,587
S01011476,779,752,27
S01011477,941,909,32
S01011478,1084,1032,52
S01011479,862,829,33
S01011480,1013,976,37
S01011481,653,342,311
S01011482,1151,536,615
S01011483,884,766,118
S01011484,1197,513,684
S01011485,1025,361,664
S01011486,589,178,411
S01011487,960,426,534
S01011488,752,305,447
S01011489,547,272,275
S01011490,1110,671,439
S01011491,513,90,423
S01011492,980,458,522
S01011493,1041,792,249
S01011494,664,305,359
S01011495,1167,554,613
S01011496,658,119,539
S01011497,902,846,56
S01011498,673,638,35
S01011499,992,756,236
S01011500,1081,566,515
S01011501,753,221,532
S01011502,788,447,341
S01011503,1100,669,431
S01011504,655,488,167
S01011505,704,380,324
S01011506,589,370,219
S01011507,812,423,389
S01011508,911,652,259
S01011509,656,526,130
S01011510,975,414,561
S01011511,775,320,455
S01011512,1263,345,918
S01011513,925,295,630
S01011514,1137,436,701
S01011515,825,695,130
S01011516,973,960,13
S01011517,626,406,220
S01011518,713,322,391
S01011519,775,357,418
S01011520,1041,397,644
S01011521,1317,642,675
S01011522,890,427,463
S01011523,1276,678,598
S01011524,883,781,102
S01011525,785,487,298
S01011526,998,686,312
S01011527,985,748,237
S01011528,1034,486,548
S01011529,1127,409,718
S01011530,1221,705,516
S01011531,1125,850,275
S01011532,475,456,19
S01011533,699,293,406
S01011534,778,446,332
S01011535,856,200,656
S01011536,719,709,10
S01011537,897,780,117
S01011538,814,780,34
S01011539,912,401,511
S01011540,1041,595,446
S01011541,951,261,690
S01011542,1153,524,629
S01011543,923,232,691
S01011544,809,290,519
S01011545,929,494,435
S01011546,811,788,23
S01011547,465,456,9
S01011548,815,603,212
S01011549,1004,873,131
S01011550,1095,1070,25
S01011551,948,753,195
S01011552,1042,877,165
S01011553,244,182,62
S01011554,1086,675,411
S01011555,874,409,465
S01011556,711,337,374
S01011557,965,548,417
S01011558,860,387,473
S01011559,749,371,378
S01011560,1032,472,560
S01011561,795,351,444
S01011562,854,283,571
S01011563,925,298,627
S01011564,726,480,246
S01011565,885,425,460
S01011566,810,302,508
S01011567,839,546,293
S01011568,825,456,369
S01011569,791,516,275
S01011570,1010,604,406
S01011571,940,316,624
S01011572,890,482,408
S01011573,667,409,258
S01011574,717,463,254
S01011575,468,264,204
S01011576,899,167,732
S01011577,676,471,205
S01011578,1246,647,599
S01011579,987,956,31
S01011580,1016,358,658
S01011581,951,508,443
S01011582,1356,1185,171
S01011583,949,593,356
S01011584,832,497,335
S01011585,1231,772,459
S01011586,736,411,325
S01011587,860,352,508
S01011588,976,550,426
S01011589,1038,722,316
S01011590,1182,617,565
S01011591,982,397,585
S01011592,886,349,537
S01011593,638,383,255
S01011594,718,415,303
S01011595,962,839,123
S01011596,1329,1079,250
S01011597,838,701,137
S01011598,978,197,781
S01011599,941,646,295
S01011600,739,493,246
S01011601,859,837,22
S01011602,723,385,338
S01011603,1084,501,583
S01011604,705,297,408
S01011605,894,603,291
S01011606,412,395,17
S01011607,859,848,11
S01011608,855,798,57
S01011609,1016,253,763
S01011610,1043,402,641
S01011611,733,674,59
S01011612,301,199,102
S01011613,1021,993,28
S01011614,470,357,113
S01011615,882,500,382
S01011616,581,286,295
S01011617,1131,488,643
S01011618,874,508,366
S01011619,785,732,53
S01011620,682,649,33
S01011621,898,804,94
S01011622,171,163,8
S01011623,955,640,315
S01011624,833,594,239
S01011625,568,342,226
S01011626,1140,1092,48
S01011627,619,598,21
S01011628,1398,1313,85
S01011629,802,392,410
S01011630,704,361,343
S01011631,948,231,717
S01011632,1065,419,646
S01011633,1165,497,668
S01011634,869,324,545
S01011635,667,280,387
S01011636,887,372,515
S01011637,787,436,351
S01011638,770,481,289
S01011639,639,274,365
S01011640,1063,519,544
S01011641,1028,997,31
S01011642,897,698,199
S01011643,542,322,220
S01011644,851,668,183
S01011645,626,437,189
S01011646,973,965,8
S01011647,1108,1104,4
S01011648,462,166,296
S01011649,419,146,273
S01011650,1169,833,336
S01011651,824,616,208
S01011652,912,822,90
S01011653,1198,562,636
S01011654,1058,581,477
S01011655,872,294,578
S01011656,800,189,611
S01011657,634,236,398
S01011658,976,603,373
S01011659,925,563,362
S01011660,1222,1050,172
S01011661,1119,643,476
S01011662,481,470,11
S01011663,901,236,665
S01011664,1067,436,631
S01011665,1190,523,667
S01011666,1044,405,639
S01011667,961,517,444
S01011668,1517,572,945
S01011669,928,770,158
S01011670,819,515,304
S01011671,755,613,142
S01011672,837,541,296
S01011673,790,350,440
S01011674,798,552,246
S01011675,1052,509,543
S01011676,863,361,502
S01011677,164,85,79
S01011678,533,246,287
S01011679,606,426,180
S01011680,1228,510,718
S01011681,758,370,388
S01011682,741,673,68
S01011683,878,639,239
S01011684,728,590,138
S01011685,273,200,73
S01011686,953,901,52
S01011687,1034,605,429
S01011688,1077,829,248
S01011689,514,458,56
S01011690,827,623,204
S01011691,324,252,72
S01011692,1293,607,686
S01011693,952,753,199
S01011694,110,83,27
S01011695,973,861,112
S01011696,163,110,53
S01011697,490,261,229
S01011698,765,474,291
S01011699,929,846,83
S01011700,914,728,186
S01011701,853,814,39
S01011702,853,616,237
S01011703,786,716,70
S01011704,840,783,57
S01011705,962,567,395
S01011706,950,734,216
S01011707,688,645,43
S01011708,1076,753,323
S01011709,1146,861,285
S01011710,679,262,417
S01011711,1219,462,757
S01011712,540,322,218
S01011713,1296,1092,204
S01011714,479,375,104
S01011715,1141,661,480
S01011716,1045,985,60
S01011717,898,880,18
S01011718,230,179,51
S01011719,772,755,17
S01011720,696,689,7
S01011721,773,637,136
S01011722,1448,1127,321
S01011723,950,763,187
S01011724,706,471,235
S01011725,640,640,0
S01011726,577,574,3
S01011727,237,175,62
S01011728,1018,799,219
S01011729,1186,691,495
S01011730,986,906,80
S01011731,1172,997,175
S01011732,1027,959,68
S01011733,936,787,149
S01011734,929,785,144
S01011735,800,774,26
S01011736,1186,1005,181
S01011737,994,714,280
S01011738,813,563,250
S01011739,620,506,114
S01011740,718,371,347
S01011741,1032,617,415
S01011742,887,675,212
S01011743,746,607,139
S01011744,756,478,278
S01011745,1090,718,372
S01011746,900,471,429
S01011747,1050,634,416
S01011748,1016,644,372
S01011749,880,471,409
S01011750,864,643,221
S01011751,1170,652,518
S01011752,1107,848,259
S01011753,880,774,106
S01011754,983,756,227
S01011755,1038,767,271
S01011756,1218,898,320
S01011757,952,656,296
S01011758,710,539,171
S01011759,933,745,188
S01011760,966,723,243
S01011761,636,376,260
S01011762,967,627,340
S01011763,868,661,207
S01011764,428,350,78
S01011765,1334,1301,33
S01011766,757,715,42
S01011767,1303,948,355
S01011768,892,532,360
S01011769,814,584,230
S01011770,960,697,263
S01011771,701,696,5
S01011772,1139,1107,32
S01011773,566,562,4
S01011774,837,561,276
S01011775,751,734,17
S01011776,426,420,6
S01011777,586,526,60
S01011778,663,552,111
S01011779,734,719,15
S01011780,730,713,17
S01011781,960,918,42
S01011782,859,848,11
S01011783,595,582,13
S01011784,922,485,437
S01011785,1155,751,404
S01011786,219,219,0
S01011787,1110,524,586
S01011788,427,419,8
S01011789,1194,1001,193
S01011790,1281,730,551
S01011791,783,492,291
S01011792,884,539,345
S01011793,671,515,156
S01011794,871,423,448
S01011795,784,458,326
S01011796,871,407,464
S01011797,944,923,21
S01011798,605,334,271
S01011799,1095,887,208
S01011800,719,480,239
S01011801,731,371,360
S01011802,771,398,373
S01011803,681,370,311
S01011804,916,613,303
S01011805,880,601,279
S01011806,1149,942,207
S01011807,987,821,166
S01011808,901,716,185
S01011809,566,484,82
S01011810,1045,880,165
S01011811,864,756,108
S01011812,990,800,190
S01011813,844,723,121
S01011814,604,534,70
S01011815,509,444,65
S01011816,646,579,67
S01011817,645,581,64
S01011818,1267,1116,151
S01011819,1260,883,377
S01011820,706,491,215
S01011821,475,278,197
S01011822,800,505,295
S01011823,670,438,232
S01011824,1040,657,383
S01011825,517,382,135
S01011826,698,497,201
S01011827,577,381,196
S01011828,854,691,163
S01011829,473,391,82
S01011830,836,630,206
S01011831,1022,776,246
S01011832,749,567,182
S01011833,828,683,145
S01011834,622,479,143
S01011835,570,452,118
S01011836,1085,1006,79
S01011837,774,649,125
S01011838,1180,1105,75
S01011839,1172,1098,74
S01011840,1229,1093,136
S01011841,1374,952,422
S01011842,1389,915,474
S01011843,1192,984,208
S01011844,936,763,173
S01011845,789,581,208
S01011846,898,681,217
S01011847,451,422,29
S01011848,771,615,156
S01011849,718,547,171
S01011850,876,610,266
S01011851,802,490,312
S01011852,889,617,272
S01011853,805,640,165
S01011854,994,741,253
S01011855,1119,601,518
S01011856,740,674,66
S01011857,1072,500,572
S01011858,840,711,129
S01011859,1062,683,379
S01011860,700,446,254
S01011861,749,577,172
S01011862,890,761,129
S01011863,923,705,218
S01011864,785,747,38
S01011865,731,581,150
S01011866,1104,771,333
S01011867,952,449,503
S01011868,863,575,288
S01011869,785,501,284
S01011870,682,342,340
S01011871,938,600,338
S01011872,817,608,209
S01011873,702,478,224
S01011874,853,672,181
S01011875,1100,778,322
S01011876,961,604,357
S01011877,778,606,172
S01011878,1199,725,474
S01011879,761,637,124
S01011880,943,751,192
S01011881,737,587,150
S01011882,954,673,281
S01011883,1409,1079,330
S01011884,367,282,85
S01011885,452,351,101
S01011886,926,683,243
S01011887,772,528,244
S01011888,1237,706,531
S01011889,987,790,197
S01011890,877,752,125
S01011891,743,431,312
S01011892,1125,923,202
S01011893,996,790,206
S01011894,726,486,240
S01011895,1078,1004,74
S01011896,961,806,155
S01011897,1097,956,141
S01011898,711,635,76
S01011899,1065,865,200
S01011900,711,680,31
S01011901,814,694,120
S01011902,1176,1104,72
S01011903,990,965,25
S01011904,981,963,18
S01011905,763,678,85
S01011906,355,346,9
S01011907,871,836,35
S01011908,583,521,62
S01011909,524,500,24
S01011910,1194,551,643
S01011911,772,466,306
S01011912,847,324,523
S01011913,898,417,481
S01011914,1010,306,704
S01011915,882,517,365
S01011916,955,350,605
S01011917,664,369,295
S01011918,923,296,627
S01011919,942,351,591
S01011920,664,373,291
S01011921,614,270,344
S01011922,884,447,437
S01011923,856,387,469
S01011924,937,574,363
S01011925,238,138,100
S01011926,845,499,346
S01011927,621,348,273
S01011928,884,485,399
S01011929,730,439,291
S01011930,754,394,360
S01011931,871,128,743
S01011932,477,159,318
S01011933,1016,703,313
S01011934,759,629,130
S01011935,929,580,349
S01011936,689,440,249
S01011937,333,122,211
S01011938,442,248,194
S01011939,804,440,364
S01011940,817,341,476
S01011941,820,391,429
S01011942,691,330,361
S01011943,1174,498,676
S01011944,447,383,64
S01011945,1296,1037,259
S01011946,834,494,340
S01011947,676,191,485
S01011948,893,665,228
S01011949,1038,959,79
S01011950,971,693,278
S01011951,806,669,137
S01011952,414,349,65
S01011953,963,822,141
S01011954,623,391,232
S01011955,1042,793,249
S01011956,719,556,163
S01011957,805,478,327
S01011958,1400,974,426
S01011959,944,689,255
S01011960,716,475,241
S01011961,1064,878,186
S01011962,595,439,156
S01011963,607,390,217
S01011964,1011,688,323
S01011965,1019,842,177
S01011966,753,666,87
S01011967,875,725,150
S01011968,1235,960,275
S01011969,1698,1000,698
S01011970,1613,983,630
S01011971,604,489,115
S01011972,1641,1057,584
S01011973,537,376,161
S01011974,682,535,147
S01011975,445,282,163
S01011976,902,670,232
S01011977,1245,743,502
S01011978,1224,770,454
S01011979,775,561,214
S01011980,489,294,195
S01011981,1068,508,560
S01011982,1338,784,554
S01011983,1233,632,601
S01011984,620,212,408
S01011985,646,554,92
S01011986,976,458,518
S01011987,1096,631,465
S01011988,663,597,66
S01011989,773,654,119
S01011990,746,690,56
S01011991,943,684,259
S01011992,896,731,165
S01011993,951,516,435
S01011994,792,729,63
S01011995,707,411,296
S01011996,782,482,300
S01011997,1237,763,474
S01011998,629,416,213
S01011999,647,309,338
S01012000,580,467,113
S01012001,810,595,215
S01012002,765,528,237
S01012003,854,656,198
S01012004,1154,901,253
S01012005,730,600,130
S01012006,785,353,432
S01012007,892,611,281
S01012008,1250,666,584
S01012009,618,251,367
S01012010,1224,931,293
S01012011,1270,830,440
S01012012,671,403,268
S01012013,783,418,365
S01012014,1640,989,651
S01012015,1164,706,458
S01012016,690,357,333
S01012017,568,345,223
S01012018,848,493,355
S01012019,686,609,77
S01012020,1042,700,342
S01012021,884,693,191
S01012022,1142,742,400
S01012023,602,566,36
S01012024,1057,938,119
S01012025,746,567,179
S01012026,468,358,110
S01012027,998,799,199
S01012028,1044,983,61
S01012029,899,639,260
S01012030,1302,1063,239
S01012031,632,615,17
S01012032,401,368,33
S01012033,958,723,235
S01012034,956,708,248
S01012035,1195,1051,144
S01012036,1245,1124,121
S01012037,1298,741,557
S01012038,1139,209,930
S01012039,1016,710,306
S01012040,705,639,66
S01012041,1261,973,288
S01012042,1011,658,353
S01012043,880,395,485
S01012044,1041,400,641
S01012045,1040,599,441
S01012046,953,433,520
S01012047,1041,508,533
S01012048,663,345,318
S01012049,760,633,127
S01012050,968,882,86
S01012051,555,429,126
S01012052,878,609,269
S01012053,1042,459,583
S01012054,1247,488,759
S01012055,909,438,471
S01012056,962,756,206
S01012057,808,802,6
S01012058,757,656,101
S01012059,999,593,406
S01012060,860,465,395
S01012061,1051,908,143
S01012062,950,852,98
S01012063,704,672,32
S01012064,718,205,513
S01012065,818,48,770
S01012066,935,465,470
S01012067,690,137,553
S01012068,779,188,591
S01012069,604,186,418
S01012070,809,209,600
S01012071,817,332,485
S01012072,997,544,453
S01012073,632,430,202
S01012074,673,597,76
S01012075,1060,957,103
S01012076,981,702,279
S01012077,869,505,364
S01012078,835,658,177
S01012079,1020,518,502
S01012080,1056,411,645
S01012081,722,298,424
S01012082,986,497,489
S01012083,1200,472,728
S01012084,729,682,47
S01012085,872,712,160
S01012086,973,534,439
S01012087,859,642,217
S01012088,593,489,104
S01012089,910,889,21
S01012090,1150,1131,19
S01012091,868,799,69
S01012092,687,677,10
S01012093,588,570,18
S01012094,880,851,29
S01012095,1210,860,350
S01012096,913,526,387
S01012097,719,364,355
S01012098,950,501,449
S01012099,1037,412,625
S01012100,1485,881,604
S01012101,974,911,63
S01012102,1003,405,598
S01012103,1134,912,222
S01012104,907,685,222
S01012105,1071,991,80
S01012106,1011,906,105
S01012107,650,594,56
S01012108,1096,469,627
S01012109,1101,500,601
S01012110,924,620,304
S01012111,1305,687,618
S01012112,1073,786,287
S01012113,1080,858,222
S01012114,963,844,119
S01012115,742,514,228
S01012116,668,483,185
S01012117,277,247,30
S01012118,613,565,48
S01012119,1007,998,9
S01012120,696,328,368
S01012121,817,419,398
S01012122,1018,614,404
S01012123,799,507,292
S01012124,690,545,145
S01012125,942,283,659
S01012126,491,401,90
S01012127,771,422,349
S01012128,406,205,201
S01012129,921,623,298
S01012130,997,444,553
S01012131,1239,725,514
S01012132,831,414,417
S01012133,912,578,334
S01012134,1097,876,221
S01012135,1239,376,863
S01012136,880,327,553
S01012137,825,454,371
S01012138,1106,907,199
S01012139,977,633,344
S01012140,934,830,104
S01012141,1264,1220,44
S01012142,950,928,22
S01012143,1284,1242,42
S01012144,1059,954,105
S01012145,1208,1181,27
S01012146,1000,493,507
S01012147,905,451,454
S01012148,764,303,461
S01012149,817,526,291
S01012150,886,378,508
S01012151,1149,581,568
S01012152,1008,310,698
S01012153,358,192,166
S01012154,600,222,378
S01012155,788,458,330
S01012156,1220,682,538
S01012157,901,507,394
S01012158,901,608,293
S01012159,578,562,16
S01012160,1042,873,169
S01012161,529,159,370
S01012162,773,170,603
S01012163,568,446,122
S01012164,434,396,38
S01012165,961,369,592
S01012166,859,507,352
S01012167,601,349,252
S01012168,1121,1013,108
S01012169,945,679,266
S01012170,1374,1017,357
S01012171,1263,863,400
S01012172,1052,716,336
S01012173,811,801,10
S01012174,1131,1017,114
S01012175,1161,1145,16
S01012176,1454,1425,29
S01012177,952,937,15
S01012178,1070,1042,28
S01012179,781,571,210
S01012180,704,564,140
S01012181,1152,779,373
S01012182,705,501,204
S01012183,649,362,287
S01012184,131,69,62
S01012185,710,352,358
S01012186,888,591,297
S01012187,914,576,338
S01012188,645,600,45
S01012189,708,622,86
S01012190,336,329,7
S01012191,1185,1168,17
S01012192,519,519,0
S01012193,773,750,23
S01012194,882,869,13
S01012195,971,888,83
S01012196,589,559,30
S01012197,1132,848,284
S01012198,1076,889,187
S01012199,946,754,192
S01012200,699,547,152
S01012201,1134,902,232
S01012202,596,509,87
S01012203,1011,965,46
S01012204,840,831,9
S01012205,972,955,17
S01012206,1025,968,57
S01012207,1246,1014,232
S01012208,1373,1126,247
S01012209,1065,826,239
S01012210,742,529,213
S01012211,1173,923,250
S01012212,1296,1239,57
S01012213,1133,1085,48
S01012214,869,847,22
S01012215,1128,1121,7
S01012216,1332,1295,37
S01012217,571,275,296
S01012218,757,306,451
S01012219,934,462,472
S01012220,797,389,408
S01012221,818,453,365
S01012222,1216,716,500
S01012223,819,350,469
S01012224,1183,741,442
S01012225,1180,739,441
S01012226,905,823,82
S01012227,988,835,153
S01012228,835,732,103
S01012229,826,741,85
S01012230,1103,1017,86
S01012231,890,880,10
S01012232,1227,1209,18
S01012233,919,915,4
S01012234,1367,1188,179
S01012235,841,735,106
S01012236,910,673,237
S01012237,878,837,41
S01012238,594,386,208
S01012239,602,338,264
S01012240,763,569,194
S01012241,699,682,17
S01012242,948,923,25
S01012243,1001,946,55
S01012244,993,834,159
S01012245,1334,1087,247
S01012246,978,912,66
S01012247,701,556,145
S01012248,788,554,234
S01012249,998,626,372
S01012250,853,634,219
S01012251,1200,676,524
S01012252,1235,698,537
S01012253,958,626,332
S01012254,937,739,198
S01012255,725,549,176
S01012256,847,726,121
S01012257,1152,760,392
S01012258,1146,948,198
S01012259,882,797,85
S01012260,884,556,328
S01012261,454,344,110
S01012262,942,529,413
S01012263,725,432,293
S01012264,297,224,73
S01012265,1266,734,532
S01012266,1027,698,329
S01012267,757,624,133
S01012268,1057,630,427
S01012269,928,743,185
S01012270,881,529,352
S01012271,1140,709,431
S01012272,741,575,166
S01012273,664,496,168
S01012274,1099,800,299
S01012275,655,408,247
S01012276,1491,1009,482
S01012277,1167,811,356
S01012278,1180,649,531
S01012279,1077,668,409
S01012280,1139,569,570
S01012281,1013,709,304
S01012282,1010,773,237
S01012283,904,693,211
S01012284,782,408,374
S01012285,711,598,113
S01012286,1099,591,508
S01012287,1137,332,805
S01012288,1040,366,674
S01012289,873,753,120
S01012290,629,431,198
S01012291,780,522,258
S01012292,1018,801,217
S01012293,620,509,111
S01012294,1055,755,300
S01012295,291,188,103
S01012296,580,436,144
S01012297,547,387,160
S01012298,867,675,192
S01012299,570,386,184
S01012300,1135,694,441
S01012301,988,535,453
S01012302,712,337,375
S01012303,827,504,323
S01012304,1112,690,422
S01012305,904,640,264
S01012306,858,473,385
S01012307,929,535,394
S01012308,810,532,278
S01012309,1004,641,363
S01012310,1392,989,403
S01012311,956,755,201
S01012312,1047,719,328
S01012313,815,536,279
S01012314,898,463,435
S01012315,705,542,163
S01012316,704,367,337
S01012317,435,265,170
S01012318,891,426,465
S01012319,760,382,378
S01012320,767,446,321
S01012321,821,564,257
S01012322,1061,624,437
S01012323,897,736,161
S01012324,958,505,453
S01012325,609,282,327
S01012326,942,578,364
S01012327,1020,611,409
S01012328,871,488,383
S01012329,1018,449,569
S01012330,718,530,188
S01012331,769,590,179
S01012332,965,524,441
S01012333,943,507,436
S01012334,1002,581,421
S01012335,1574,1192,382
S01012336,916,508,408
S01012337,980,492,488
S01012338,686,425,261
S01012339,772,537,235
S01012340,692,480,212
S01012341,815,483,332
S01012342,906,515,391
S01012343,890,277,613
S01012344,914,549,365
S01012345,727,501,226
S01012346,815,425,390
S01012347,686,447,239
S01012348,890,653,237
S01012349,1186,671,515
S01012350,1197,705,492
S01012351,1024,601,423
S01012352,1098,683,415
S01012353,822,460,362
S01012354,910,581,329
S01012355,938,448,490
S01012356,1073,798,275
S01012357,902,660,242
S01012358,852,600,252
S01012359,962,344,618
S01012360,778,216,562
S01012361,950,280,670
S01012362,1111,220,891
S01012363,1247,688,559
S01012364,823,622,201
S01012365,1235,1141,94
S01012366,959,734,225
S01012367,1141,919,222
S01012368,861,703,158
S01012369,1152,835,317
S01012370,1260,718,542
S01012371,1164,724,440
S01012372,1069,714,355
S01012373,1253,962,291
S01012374,973,639,334
S01012375,1269,696,573
S01012376,841,612,229
S01012377,633,431,202
S01012378,770,327,443
S01012379,548,264,284
S01012380,1457,914,543
S01012381,1086,686,400
S01012382,1110,910,200
S01012383,1162,869,293
S01012384,512,376,136
S01012385,756,627,129
S01012386,1116,392,724
S01012387,939,598,341
S01012388,670,591,79
S01012389,774,588,186
S01012390,658,510,148
S01012391,922,830,92
S01012392,600,494,106
S01012393,1168,864,304
S01012394,1081,446,635
S01012395,857,494,363
S01012396,847,511,336
S01012397,853,550,303
S01012398,989,534,455
S01012399,927,414,513
S01012400,894,406,488
S01012401,910,518,392
S01012402,340,301,39
S01012403,981,813,168
S01012404,1113,711,402
S01012405,607,575,32
S01012406,675,535,140
S01012407,919,680,239
S01012408,763,557,206
S01012409,1054,782,272
S01012410,1246,789,457
S01012411,1318,766,552
S01012412,681,400,281
S01012413,1036,712,324
S01012414,792,459,333
S01012415,791,682,109
S01012416,520,451,69
S01012417,628,370,258
S01012418,879,598,281
S01012419,1060,809,251
S01012420,1113,546,567
S01012421,989,622,367
S01012422,1297,746,551
S01012423,1099,820,279
S01012424,861,477,384
S01012425,660,241,419
S01012426,654,333,321
S01012427,817,422,395
S01012428,946,653,293
S01012429,498,388,110
S01012430,1037,872,165
S01012431,1080,863,217
S01012432,866,599,267
S01012433,858,574,284
S01012434,827,540,287
S01012435,939,562,377
S01012436,952,506,446
S01012437,810,557,253
S01012438,631,239,392
S01012439,918,656,262
S01012440,559,526,33
S01012441,1007,820,187
S01012442,689,497,192
S01012443,683,431,252
S01012444,994,849,145
S01012445,116,116,0
S01012446,730,537,193
S01012447,978,908,70
S01012448,497,473,24
S01012449,589,478,111
S01012450,806,723,83
S01012451,833,805,28
S01012452,713,690,23
S01012453,881,853,28
S01012454,1131,1105,26
S01012455,627,603,24
S01012456,1039,1019,20
S01012457,1050,1007,43
S01012458,900,849,51
S01012459,881,858,23
S01012460,905,852,53
S01012461,732,546,186
S01012462,908,576,332
S01012463,880,428,452
S01012464,698,312,386
S01012465,891,463,428
S01012466,1026,813,213
S01012467,1264,970,294
S01012468,878,735,143
S01012469,1069,985,84
S01012470,994,717,277
S01012471,782,762,20
S01012472,848,840,8
S01012473,693,659,34
S01012474,800,591,209
S01012475,690,610,80
S01012476,1129,826,303
S01012477,881,859,22
S01012478,836,615,221
S01012479,1118,1056,62
S01012480,177,122,55
S01012481,747,541,206
S01012482,791,622,169
S01012483,751,423,328
S01012484,1137,1057,80
S01012485,1160,1091,69
S01012486,714,677,37
S01012487,620,453,167
S01012488,977,772,205
S01012489,1148,442,706
S01012490,1050,503,547
S01012491,779,259,520
S01012492,994,320,674
S01012493,809,459,350
S01012494,1387,925,462
S01012495,1109,622,487
S01012496,893,407,486
S01012497,645,299,346
S01012498,938,271,667
S01012499,1099,646,453
S01012500,665,308,357
S01012501,966,289,677
S01012502,959,308,651
S01012503,729,312,417
S01012504,590,354,236
S01012505,1042,695,347
S01012506,459,384,75
S01012507,963,710,253
S01012508,812,594,218
S01012509,563,504,59
S01012510,1099,1013,86
S01012511,805,728,77
S01012512,966,553,413
S01012513,605,575,30
S01012514,766,723,43
S01012515,859,432,427
S01012516,658,499,159
S01012517,911,739,172
S01012518,802,700,102
S01012519,793,654,139
S01012520,818,795,23
S01012521,778,657,121
S01012522,954,922,32
S01012523,1113,1021,92
S01012524,1074,1001,73
S01012525,1051,1016,35
S01012526,951,905,46
S01012527,692,587,105
S01012528,839,537,302
S01012529,939,710,229
S01012530,1148,1077,71
S01012531,842,645,197
S01012532,1002,762,240
S01012533,801,619,182
S01012534,939,665,274
S01012535,954,684,270
S01012536,880,560,320
S01012537,1079,620,459
S01012538,1024,673,351
S01012539,850,584,266
S01012540,1098,571,527
S01012541,1005,638,367
S01012542,1119,937,182
S01012543,717,576,141
S01012544,538,365,173
S01012545,550,316,234
S01012546,994,675,319
S01012547,778,647,131
S01012548,883,724,159
S01012549,908,452,456
S01012550,1088,786,302
S01012551,1250,1236,14
S01012552,969,918,51
S01012553,819,781,38
S01012554,737,682,55
S01012555,592,585,7
S01012556,621,611,10
S01012557,867,818,49
S01012558,826,527,299
S01012559,929,523,406
S01012560,1132,846,286
S01012561,1169,925,244
S01012562,971,580,391
S01012563,786,759,27
S01012564,917,844,73
S01012565,945,806,139
S01012566,866,550,316
S01012567,1004,616,388
S01012568,1056,992,64
S01012569,742,712,30
S01012570,809,528,281
S01012571,799,537,262
S01012572,605,338,267
S01012573,836,657,179
S01012574,1236,973,263
S01012575,858,614,244
S01012576,917,755,162
S01012577,975,748,227
S01012578,1363,967,396
S01012579,775,533,242
S01012580,732,512,220
S01012581,1089,618,471
S01012582,688,550,138
S01012583,743,400,343
S01012584,638,537,101
S01012585,1429,859,570
S01012586,764,697,67
S01012587,800,667,133
S01012588,699,602,97
S01012589,876,456,420
S01012590,1063,569,494
S01012591,1109,611,498
S01012592,421,398,23
S01012593,953,920,33
S01012594,750,673,77
S01012595,918,699,219
S01012596,698,296,402
S01012597,345,224,121
S01012598,726,683,43
S01012599,715,633,82
S01012600,728,713,15
S01012601,860,813,47
S01012602,729,425,304
S01012603,699,400,299
S01012604,914,550,364
S01012605,709,492,217
S01012606,316,316,0
S01012607,772,594,178
S01012608,1124,670,454
S01012609,1011,414,597
S01012610,1205,616,589
S01012611,961,751,210
S01012612,1220,873,347
S01012613,1306,811,495
S01012614,1013,852,161
S01012615,1022,873,149
S01012616,725,592,133
S01012617,352,314,38
S01012618,733,563,170
S01012619,695,412,283
S01012620,1020,940,80
S01012621,975,879,96
S01012622,917,629,288
S01012623,872,498,374
S01012624,832,531,301
S01012625,729,421,308
S01012626,744,661,83
S01012627,667,364,303
S01012628,532,396,136
S01012629,331,302,29
S01012630,799,503,296
S01012631,1050,541,509
S01012632,551,463,88
S01012633,931,682,249
S01012634,1215,863,352
S01012635,1310,1029,281
S01012636,697,546,151
S01012637,1133,408,725
S01012638,1121,662,459
S01012639,1384,779,605
S01012640,1372,605,767
S01012641,753,503,250
S01012642,1560,790,770
S01012643,553,247,306
S01012644,543,272,271
S01012645,932,717,215
S01012646,948,776,172
S01012647,319,298,21
S01012648,730,373,357
S01012649,873,605,268
S01012650,784,722,62
S01012651,796,413,383
S01012652,1055,1026,29
S01012653,973,531,442
S01012654,897,702,195
S01012655,1189,817,372
S01012656,959,607,352
S01012657,928,773,155
