"dz_2001","la_name","year","total","nonwhite"
"S01001347","East Ayrshire",2011,728,23
"S01001348","East Ayrshire",2011,655,4
"S01001349","East Ayrshire",2011,1301,16
"S01001350","East Ayrshire",2011,660,3
"S01001351","East Ayrshire",2011,449,19
"S01001352","East Ayrshire",2011,761,14
"S01001353","East Ayrshire",2011,1423,43
"S01001354","East Ayrshire",2011,787,3
"S01001355","East Ayrshire",2011,756,6
"S01001356","East Ayrshire",2011,634,12
"S01001357","East Ayrshire",2011,703,8
"S01001358","East Ayrshire",2011,915,3
"S01001359","East Ayrshire",2011,741,11
"S01001360","East Ayrshire",2011,1168,11
"S01001361","East Ayrshire",2011,645,4
"S01001362","East Ayrshire",2011,547,9
"S01001363","East Ayrshire",2011,559,13
"S01001364","East Ayrshire",2011,850,12
"S01001365","East Ayrshire",2011,607,0
"S01001366","East Ayrshire",2011,900,15
"S01001367","East Ayrshire",2011,701,6
"S01001368","East Ayrshire",2011,1187,13
"S01001369","East Ayrshire",2011,933,4
"S01001370","East Ayrshire",2011,830,15
"S01001371","East Ayrshire",2011,697,11
"S01001372","East Ayrshire",2011,685,4
"S01001373","East Ayrshire",2011,693,2
"S01001374","East Ayrshire",2011,514,3
"S01001375","East Ayrshire",2011,631,4
"S01001376","East Ayrshire",2011,772,14
"S01001377","East Ayrshire",2011,777,8
"S01001378","East Ayrshire",2011,622,9
"S01001379","East Ayrshire",2011,1026,4
"S01001380","East Ayrshire",2011,781,9
"S01001381","East Ayrshire",2011,825,9
"S01001382","East Ayrshire",2011,657,9
"S01001383","East Ayrshire",2011,565,13
"S01001384","East Ayrshire",2011,923,5
"S01001385","East Ayrshire",2011,776,17
"S01001386","East Ayrshire",2011,862,10
"S01001387","East Ayrshire",2011,909,7
"S01001388","East Ayrshire",2011,1430,26
"S01001389","East Ayrshire",2011,484,9
"S01001390","East Ayrshire",2011,759,7
"S01001391","East Ayrshire",2011,722,7
"S01001392","East Ayrshire",2011,786,8
"S01001393","East Ayrshire",2011,522,24
"S01001394","East Ayrshire",2011,430,9
"S01001395","East Ayrshire",2011,928,17
"S01001396","East Ayrshire",2011,788,45
"S01001397","East Ayrshire",2011,781,14
"S01001398","East Ayrshire",2011,780,35
"S01001399","East Ayrshire",2011,858,11
"S01001400","East Ayrshire",2011,913,3
"S01001401","East Ayrshire",2011,656,1
"S01001402","East Ayrshire",2011,818,4
"S01001403","East Ayrshire",2011,1249,27
"S01001404","East Ayrshire",2011,657,34
"S01001405","East Ayrshire",2011,1167,68
"S01001406","East Ayrshire",2011,2581,74
"S01001407","East Ayrshire",2011,788,5
"S01001408","East Ayrshire",2011,881,9
"S01001409","East Ayrshire",2011,898,6
"S01001410","East Ayrshire",2011,1038,9
"S01001411","East Ayrshire",2011,617,16
"S01001412","East Ayrshire",2011,896,11
"S01001413","East Ayrshire",2011,890,3
"S01001414","East Ayrshire",2011,642,2
"S01001415","East Ayrshire",2011,805,15
"S01001416","East Ayrshire",2011,720,2
"S01001417","East Ayrshire",2011,923,11
"S01001418","East Ayrshire",2011,831,10
"S01001419","East Ayrshire",2011,779,6
"S01001420","East Ayrshire",2011,1185,17
"S01001421","East Ayrshire",2011,1127,22
"S01001422","East Ayrshire",2011,600,5
"S01001422","East Renfrewshire",2011,127,5
"S01001423","East Dunbartonshire",2011,795,34
"S01001424","East Dunbartonshire",2011,1072,35
"S01001425","East Dunbartonshire",2011,1694,173
"S01001426","East Dunbartonshire",2011,819,33
"S01001427","East Dunbartonshire",2011,881,69
"S01001428","East Dunbartonshire",2011,864,14
"S01001429","East Dunbartonshire",2011,610,13
"S01001430","East Dunbartonshire",2011,946,100
"S01001431","East Dunbartonshire",2011,940,55
"S01001432","East Dunbartonshire",2011,655,40
"S01001433","East Dunbartonshire",2011,816,42
"S01001434","East Dunbartonshire",2011,869,31
"S01001435","East Dunbartonshire",2011,1037,26
"S01001436","East Dunbartonshire",2011,976,56
"S01001437","East Dunbartonshire",2011,891,65
"S01001438","East Dunbartonshire",2011,613,55
"S01001439","East Dunbartonshire",2011,750,31
"S01001440","East Dunbartonshire",2011,878,32
"S01001441","East Dunbartonshire",2011,790,15
"S01001442","East Dunbartonshire",2011,685,24
"S01001443","East Dunbartonshire",2011,932,40
"S01001444","East Dunbartonshire",2011,915,109
"S01001445","East Dunbartonshire",2011,702,33
"S01001446","East Dunbartonshire",2011,908,49
"S01001447","East Dunbartonshire",2011,1321,153
"S01001448","East Dunbartonshire",2011,744,11
"S01001449","East Dunbartonshire",2011,599,88
"S01001450","East Dunbartonshire",2011,809,26
"S01001451","East Dunbartonshire",2011,699,37
"S01001452","East Dunbartonshire",2011,820,106
"S01001453","East Dunbartonshire",2011,835,30
"S01001454","East Dunbartonshire",2011,914,59
"S01001455","East Dunbartonshire",2011,771,34
"S01001456","East Dunbartonshire",2011,656,34
"S01001457","East Dunbartonshire",2011,904,24
"S01001458","East Dunbartonshire",2011,917,28
"S01001459","East Dunbartonshire",2011,905,94
"S01001460","East Dunbartonshire",2011,653,25
"S01001461","East Dunbartonshire",2011,856,57
"S01001462","East Dunbartonshire",2011,831,59
"S01001463","East Dunbartonshire",2011,516,4
"S01001464","East Dunbartonshire",2011,881,28
"S01001465","East Dunbartonshire",2011,691,39
"S01001466","East Dunbartonshire",2011,727,97
"S01001467","East Dunbartonshire",2011,812,23
"S01001468","East Dunbartonshire",2011,667,42
"S01001469","East Dunbartonshire",2011,860,96
"S01001470","East Dunbartonshire",2011,937,31
"S01001471","East Dunbartonshire",2011,759,27
"S01001472","East Dunbartonshire",2011,800,31
"S01001473","East Dunbartonshire",2011,778,49
"S01001474","East Dunbartonshire",2011,882,28
"S01001475","East Dunbartonshire",2011,610,14
"S01001476","East Dunbartonshire",2011,993,77
"S01001477","East Dunbartonshire",2011,933,52
"S01001478","East Dunbartonshire",2011,662,9
"S01001479","East Dunbartonshire",2011,635,33
"S01001480","East Dunbartonshire",2011,489,17
"S01001481","East Dunbartonshire",2011,874,69
"S01001482","East Dunbartonshire",2011,701,57
"S01001483","East Dunbartonshire",2011,1049,42
"S01001484","East Dunbartonshire",2011,829,22
"S01001485","East Dunbartonshire",2011,614,4
"S01001486","East Dunbartonshire",2011,755,67
"S01001487","East Dunbartonshire",2011,665,18
"S01001488","East Dunbartonshire",2011,872,48
"S01001489","East Dunbartonshire",2011,801,57
"S01001490","East Dunbartonshire",2011,961,18
"S01001491","East Dunbartonshire",2011,884,36
"S01001492","East Dunbartonshire",2011,913,6
"S01001493","East Dunbartonshire",2011,886,10
"S01001494","East Dunbartonshire",2011,891,26
"S01001495","East Dunbartonshire",2011,618,51
"S01001496","East Dunbartonshire",2011,936,55
"S01001497","East Dunbartonshire",2011,766,13
"S01001498","East Dunbartonshire",2011,678,39
"S01001499","East Dunbartonshire",2011,1091,8
"S01001500","East Dunbartonshire",2011,583,9
"S01001501","East Dunbartonshire",2011,858,46
"S01001502","East Dunbartonshire",2011,840,15
"S01001503","East Dunbartonshire",2011,802,15
"S01001504","East Dunbartonshire",2011,875,10
"S01001505","East Dunbartonshire",2011,1029,18
"S01001506","East Dunbartonshire",2011,602,20
"S01001507","East Dunbartonshire",2011,895,119
"S01001508","East Dunbartonshire",2011,903,60
"S01001509","East Dunbartonshire",2011,814,13
"S01001510","East Dunbartonshire",2011,630,24
"S01001511","East Dunbartonshire",2011,575,8
"S01001512","East Dunbartonshire",2011,852,9
"S01001513","East Dunbartonshire",2011,911,3
"S01001514","East Dunbartonshire",2011,747,10
"S01001515","East Dunbartonshire",2011,697,18
"S01001516","East Dunbartonshire",2011,704,1
"S01001517","East Dunbartonshire",2011,847,20
"S01001518","East Dunbartonshire",2011,1014,25
"S01001519","East Dunbartonshire",2011,962,16
"S01001520","East Dunbartonshire",2011,707,9
"S01001521","East Dunbartonshire",2011,977,58
"S01001522","East Dunbartonshire",2011,1057,9
"S01001523","East Dunbartonshire",2011,790,61
"S01001524","East Dunbartonshire",2011,941,8
"S01001525","East Dunbartonshire",2011,788,8
"S01001526","East Dunbartonshire",2011,627,18
"S01001527","East Dunbartonshire",2011,898,40
"S01001528","East Dunbartonshire",2011,973,12
"S01001529","East Dunbartonshire",2011,707,35
"S01001530","East Dunbartonshire",2011,761,14
"S01001531","East Dunbartonshire",2011,1175,42
"S01001532","East Dunbartonshire",2011,597,29
"S01001533","East Dunbartonshire",2011,962,12
"S01001534","East Dunbartonshire",2011,669,9
"S01001535","East Dunbartonshire",2011,853,10
"S01001536","East Dunbartonshire",2011,808,15
"S01001537","East Dunbartonshire",2011,499,1
"S01001538","East Dunbartonshire",2011,814,17
"S01001539","East Dunbartonshire",2011,892,11
"S01001540","East Dunbartonshire",2011,810,41
"S01001541","East Dunbartonshire",2011,828,5
"S01001542","East Dunbartonshire",2011,670,14
"S01001543","East Dunbartonshire",2011,746,11
"S01001544","East Dunbartonshire",2011,919,8
"S01001545","East Dunbartonshire",2011,715,10
"S01001546","East Dunbartonshire",2011,989,12
"S01001547","East Dunbartonshire",2011,995,8
"S01001548","East Dunbartonshire",2011,1035,16
"S01001549","East Dunbartonshire",2011,996,20
"S01001550","East Lothian",2011,789,3
"S01001551","East Lothian",2011,936,7
"S01001552","East Lothian",2011,864,12
"S01001553","East Lothian",2011,903,4
"S01001554","East Lothian",2011,992,11
"S01001555","East Lothian",2011,758,7
"S01001556","East Lothian",2011,845,12
"S01001557","East Lothian",2011,989,25
"S01001558","East Lothian",2011,829,7
"S01001559","East Lothian",2011,387,1
"S01001560","East Lothian",2011,1450,160
"S01001561","East Lothian",2011,1347,40
"S01001562","East Lothian",2011,2633,43
"S01001563","East Lothian",2011,597,10
"S01001564","East Lothian",2011,557,8
"S01001565","East Lothian",2011,733,22
"S01001566","East Lothian",2011,664,12
"S01001567","East Lothian",2011,907,9
"S01001568","East Lothian",2011,727,9
"S01001569","East Lothian",2011,811,36
"S01001570","East Lothian",2011,512,19
"S01001571","East Lothian",2011,724,10
"S01001572","East Lothian",2011,532,1
"S01001573","East Lothian",2011,658,3
"S01001574","East Lothian",2011,877,17
"S01001575","East Lothian",2011,750,6
"S01001576","East Lothian",2011,597,6
"S01001577","East Lothian",2011,714,9
"S01001578","East Lothian",2011,756,11
"S01001579","East Lothian",2011,849,13
"S01001580","East Lothian",2011,565,12
"S01001581","East Lothian",2011,640,9
"S01001582","East Lothian",2011,711,8
"S01001583","East Lothian",2011,482,7
"S01001584","East Lothian",2011,776,11
"S01001585","East Lothian",2011,920,32
"S01001586","East Lothian",2011,473,13
"S01001587","East Lothian",2011,755,10
"S01001588","East Lothian",2011,796,17
"S01001589","East Lothian",2011,819,12
"S01001590","East Lothian",2011,642,18
"S01001591","East Lothian",2011,641,0
"S01001592","East Lothian",2011,796,17
"S01001593","East Lothian",2011,784,41
"S01001594","East Lothian",2011,798,27
"S01001595","East Lothian",2011,718,12
"S01001596","East Lothian",2011,826,20
"S01001597","East Lothian",2011,851,58
"S01001598","East Lothian",2011,678,16
"S01001599","East Lothian",2011,924,9
"S01001600","East Lothian",2011,1012,32
"S01001601","East Lothian",2011,1213,15
"S01001602","East Lothian",2011,640,16
"S01001603","East Lothian",2011,1009,12
"S01001604","East Lothian",2011,644,12
"S01001605","East Lothian",2011,762,2
"S01001606","East Lothian",2011,617,13
"S01001607","East Lothian",2011,2654,26
"S01001608","East Lothian",2011,809,5
"S01001609","East Lothian",2011,901,3
"S01001610","East Lothian",2011,777,18
"S01001611","East Lothian",2011,1024,9
"S01001612","East Lothian",2011,835,7
"S01001613","East Lothian",2011,776,12
"S01001614","East Lothian",2011,672,16
"S01001615","East Lothian",2011,780,3
"S01001616","East Lothian",2011,754,10
"S01001617","East Lothian",2011,628,4
"S01001618","East Lothian",2011,946,10
"S01001619","East Lothian",2011,693,4
"S01001620","East Lothian",2011,875,10
"S01001621","East Lothian",2011,680,6
"S01001622","East Lothian",2011,838,16
"S01001623","East Lothian",2011,766,11
"S01001624","East Lothian",2011,996,4
"S01001625","East Lothian",2011,797,18
"S01001626","East Lothian",2011,737,11
"S01001627","East Lothian",2011,1394,14
"S01001628","East Lothian",2011,618,11
"S01001629","East Lothian",2011,567,9
"S01001630","East Lothian",2011,556,9
"S01001631","East Lothian",2011,1415,42
"S01001632","East Lothian",2011,583,5
"S01001633","East Lothian",2011,885,1
"S01001634","East Lothian",2011,1029,9
"S01001635","East Lothian",2011,735,15
"S01001636","East Lothian",2011,515,9
"S01001637","East Lothian",2011,709,2
"S01001638","East Lothian",2011,887,7
"S01001639","East Lothian",2011,710,11
"S01001640","East Lothian",2011,648,4
"S01001641","East Lothian",2011,1566,23
"S01001642","East Lothian",2011,900,11
"S01001643","East Lothian",2011,733,6
"S01001644","East Lothian",2011,1768,32
"S01001645","East Lothian",2011,987,21
"S01001646","East Lothian",2011,612,10
"S01001647","East Lothian",2011,647,2
"S01001648","East Lothian",2011,747,2
"S01001649","East Lothian",2011,754,11
"S01001650","East Lothian",2011,852,14
"S01001651","East Lothian",2011,901,27
"S01001652","East Lothian",2011,774,9
"S01001653","East Lothian",2011,617,9
"S01001654","East Lothian",2011,936,19
"S01001655","East Lothian",2011,578,12
"S01001656","East Lothian",2011,1352,22
"S01001657","East Lothian",2011,502,3
"S01001658","East Lothian",2011,1002,16
"S01001659","East Lothian",2011,706,10
"S01001660","East Lothian",2011,678,7
"S01001661","East Lothian",2011,818,13
"S01001662","East Lothian",2011,729,10
"S01001663","East Lothian",2011,841,10
"S01001664","East Lothian",2011,557,0
"S01001665","East Lothian",2011,868,7
"S01001666","East Lothian",2011,558,1
"S01001667","East Lothian",2011,819,15
"S01001668","East Lothian",2011,878,27
"S01001669","East Lothian",2011,669,22
"S01001670","East Renfrewshire",2011,639,4
"S01001671","East Renfrewshire",2011,516,5
"S01001672","East Renfrewshire",2011,583,2
"S01001673","East Renfrewshire",2011,662,6
"S01001674","East Renfrewshire",2011,697,8
"S01001675","East Renfrewshire",2011,706,2
"S01001676","East Renfrewshire",2011,1223,145
"S01001677","East Renfrewshire",2011,844,36
"S01001678","East Renfrewshire",2011,832,11
"S01001679","East Renfrewshire",2011,934,85
"S01001680","East Renfrewshire",2011,589,29
"S01001681","East Renfrewshire",2011,674,62
"S01001682","East Renfrewshire",2011,601,3
"S01001683","East Renfrewshire",2011,734,54
"S01001684","East Renfrewshire",2011,516,9
"S01001685","East Renfrewshire",2011,763,71
"S01001686","East Renfrewshire",2011,900,53
"S01001687","East Renfrewshire",2011,980,70
"S01001688","East Renfrewshire",2011,956,97
"S01001689","East Renfrewshire",2011,674,40
"S01001690","East Renfrewshire",2011,906,71
"S01001691","East Renfrewshire",2011,848,58
"S01001692","East Renfrewshire",2011,662,90
"S01001693","East Renfrewshire",2011,915,160
"S01001694","East Renfrewshire",2011,657,26
"S01001695","East Renfrewshire",2011,761,80
"S01001696","East Renfrewshire",2011,739,35
"S01001697","East Renfrewshire",2011,853,95
"S01001698","East Renfrewshire",2011,529,17
"S01001699","East Renfrewshire",2011,700,69
"S01001700","East Renfrewshire",2011,1023,63
"S01001701","East Renfrewshire",2011,926,49
"S01001702","East Renfrewshire",2011,990,80
"S01001703","East Renfrewshire",2011,822,146
"S01001704","East Renfrewshire",2011,916,88
"S01001705","East Renfrewshire",2011,629,67
"S01001706","East Renfrewshire",2011,789,25
"S01001707","East Renfrewshire",2011,727,40
"S01001708","East Renfrewshire",2011,953,152
"S01001709","East Renfrewshire",2011,602,88
"S01001710","East Renfrewshire",2011,692,43
"S01001711","East Renfrewshire",2011,790,52
"S01001712","East Renfrewshire",2011,458,7
"S01001713","East Renfrewshire",2011,871,163
"S01001714","East Renfrewshire",2011,705,16
"S01001715","East Renfrewshire",2011,883,152
"S01001716","East Renfrewshire",2011,846,8
"S01001717","East Renfrewshire",2011,808,29
"S01001718","East Renfrewshire",2011,550,1
"S01001719","East Renfrewshire",2011,795,28
"S01001720","East Renfrewshire",2011,699,79
"S01001721","East Renfrewshire",2011,731,96
"S01001722","East Renfrewshire",2011,746,39
"S01001723","East Renfrewshire",2011,872,80
"S01001724","East Renfrewshire",2011,813,16
"S01001725","East Renfrewshire",2011,779,10
"S01001726","East Renfrewshire",2011,649,16
"S01001727","East Renfrewshire",2011,1015,26
"S01001728","East Renfrewshire",2011,649,19
"S01001729","East Renfrewshire",2011,976,19
"S01001730","East Renfrewshire",2011,650,26
"S01001731","East Renfrewshire",2011,674,28
"S01001732","East Renfrewshire",2011,571,29
"S01001733","East Renfrewshire",2011,908,9
"S01001734","East Renfrewshire",2011,530,20
"S01001735","East Renfrewshire",2011,480,23
"S01001736","East Renfrewshire",2011,1092,71
"S01001737","East Renfrewshire",2011,609,30
"S01001738","East Renfrewshire",2011,610,18
"S01001739","East Renfrewshire",2011,637,22
"S01001740","East Renfrewshire",2011,745,9
"S01001741","East Renfrewshire",2011,651,12
"S01001742","East Renfrewshire",2011,764,30
"S01001743","East Renfrewshire",2011,990,24
"S01001744","East Renfrewshire",2011,546,11
"S01001745","East Renfrewshire",2011,795,26
"S01001746","East Renfrewshire",2011,967,40
"S01001747","East Renfrewshire",2011,857,10
"S01001748","East Renfrewshire",2011,619,8
"S01001749","East Renfrewshire",2011,739,9
"S01001750","East Renfrewshire",2011,633,1
"S01001751","East Renfrewshire",2011,963,15
"S01001752","East Renfrewshire",2011,935,61
"S01001753","East Renfrewshire",2011,799,24
"S01001754","East Renfrewshire",2011,771,33
"S01001755","East Renfrewshire",2011,1062,102
"S01001756","East Renfrewshire",2011,652,12
"S01001757","East Renfrewshire",2011,757,19
"S01001758","East Renfrewshire",2011,785,27
"S01001759","East Renfrewshire",2011,684,8
"S01001760","East Renfrewshire",2011,797,15
"S01001761","East Renfrewshire",2011,727,12
"S01001762","East Renfrewshire",2011,978,79
"S01001763","East Renfrewshire",2011,832,45
"S01001764","East Renfrewshire",2011,531,76
"S01001765","East Renfrewshire",2011,949,11
"S01001766","East Renfrewshire",2011,651,63
"S01001767","East Renfrewshire",2011,587,35
"S01001768","East Renfrewshire",2011,604,32
"S01001769","East Renfrewshire",2011,626,49
