"dz_2001","la_name","year","total","not_good"
"S01003920","Highland",2011,731,141
"S01003921","Highland",2011,1038,251
"S01003922","Highland",2011,937,192
"S01003923","Highland",2011,761,125
"S01003924","Highland",2011,507,135
"S01003925","Highland",2011,801,129
"S01003926","Highland",2011,580,127
"S01003927","Highland",2011,720,102
"S01003928","Highland",2011,840,181
"S01003929","Highland",2011,548,128
"S01003930","Highland",2011,870,162
"S01003931","Highland",2011,1144,179
"S01003932","Highland",2011,897,211
"S01003933","Highland",2011,701,136
"S01003934","Highland",2011,1016,145
"S01003935","Highland",2011,827,170
"S01003936","Highland",2011,999,190
"S01003937","Highland",2011,745,172
"S01003938","Highland",2011,605,70
"S01003939","Highland",2011,626,119
"S01003940","Highland",2011,1047,171
"S01003941","Highland",2011,614,102
"S01003942","Highland",2011,758,127
"S01003943","Highland",2011,695,174
"S01003944","Highland",2011,646,140
"S01003945","Highland",2011,661,80
"S01003946","Highland",2011,838,146
"S01003947","Highland",2011,631,107
"S01003948","Highland",2011,745,97
"S01003949","Highland",2011,598,121
"S01003950","Highland",2011,606,93
"S01003951","Highland",2011,608,147
"S01003952","Highland",2011,536,79
"S01003953","Highland",2011,577,140
"S01003954","Highland",2011,702,151
"S01003955","Highland",2011,681,119
"S01003956","Highland",2011,749,126
"S01003957","Highland",2011,686,117
"S01003958","Highland",2011,784,160
"S01003959","Highland",2011,747,138
"S01003960","Highland",2011,877,155
"S01003961","Highland",2011,576,139
"S01003962","Highland",2011,706,138
"S01003963","Highland",2011,474,63
"S01003964","Highland",2011,483,71
"S01003965","Highland",2011,576,98
"S01003966","Highland",2011,1009,191
"S01003967","Highland",2011,539,90
"S01003968","Highland",2011,864,201
"S01003969","Highland",2011,762,211
"S01003970","Highland",2011,631,91
"S01003971","Highland",2011,721,168
"S01003972","Highland",2011,785,159
"S01003973","Highland",2011,450,88
"S01003974","Highland",2011,854,149
"S01003975","Highland",2011,829,119
"S01003976","Highland",2011,772,139
"S01003977","Highland",2011,491,113
"S01003978","Highland",2011,512,133
"S01003979","Highland",2011,569,112
"S01003980","Highland",2011,643,92
"S01003981","Highland",2011,544,105
"S01003982","Highland",2011,779,95
"S01003983","Highland",2011,683,89
"S01003984","Highland",2011,623,120
"S01003985","Highland",2011,743,142
"S01003986","Highland",2011,550,110
"S01003987","Highland",2011,688,103
"S01003988","Highland",2011,490,112
"S01003989","Highland",2011,913,145
"S01003990","Highland",2011,522,94
"S01003991","Highland",2011,622,92
"S01003992","Highland",2011,982,160
"S01003993","Highland",2011,694,99
"S01003994","Highland",2011,729,109
"S01003995","Highland",2011,1312,173
"S01003996","Highland",2011,649,93
"S01003997","Highland",2011,916,203
"S01003998","Highland",2011,565,58
"S01003999","Highland",2011,853,123
"S01004000","Highland",2011,708,152
"S01004001","Highland",2011,620,93
"S01004002","Highland",2011,896,222
"S01004003","Highland",2011,570,88
"S01004004","Highland",2011,731,144
"S01004005","Highland",2011,588,79
"S01004006","Highland",2011,553,73
"S01004007","Highland",2011,611,114
"S01004008","Highland",2011,672,136
"S01004009","Highland",2011,771,140
"S01004010","Highland",2011,837,146
"S01004011","Inverclyde",2011,1369,219
"S01004012","Inverclyde",2011,755,80
"S01004013","Inverclyde",2011,537,61
"S01004014","Inverclyde",2011,634,89
"S01004015","Inverclyde",2011,905,95
"S01004016","Inverclyde",2011,598,73
"S01004017","Inverclyde",2011,1014,144
"S01004018","Inverclyde",2011,824,76
"S01004019","Inverclyde",2011,1067,90
"S01004020","Inverclyde",2011,805,169
"S01004021","Inverclyde",2011,1177,91
"S01004022","Inverclyde",2011,789,139
"S01004023","Inverclyde",2011,556,81
"S01004024","Inverclyde",2011,1077,177
"S01004025","Inverclyde",2011,858,188
"S01004026","Inverclyde",2011,607,160
"S01004027","Inverclyde",2011,785,189
"S01004028","Inverclyde",2011,739,177
"S01004029","Inverclyde",2011,879,230
"S01004030","Inverclyde",2011,660,169
"S01004031","Inverclyde",2011,577,152
"S01004032","Inverclyde",2011,396,87
"S01004033","Inverclyde",2011,865,245
"S01004034","Inverclyde",2011,736,113
"S01004035","Inverclyde",2011,737,194
"S01004036","Inverclyde",2011,630,161
"S01004037","Inverclyde",2011,660,85
"S01004038","Inverclyde",2011,678,176
"S01004039","Inverclyde",2011,368,114
"S01004040","Inverclyde",2011,642,109
"S01004041","Inverclyde",2011,650,145
"S01004042","Inverclyde",2011,576,161
"S01004043","Inverclyde",2011,730,99
"S01004044","Inverclyde",2011,674,270
"S01004045","Inverclyde",2011,596,149
"S01004046","Inverclyde",2011,541,211
"S01004047","Inverclyde",2011,688,121
"S01004048","Inverclyde",2011,1036,221
"S01004049","Inverclyde",2011,1314,212
"S01004050","Inverclyde",2011,465,120
"S01004051","Inverclyde",2011,836,225
"S01004052","Inverclyde",2011,538,135
"S01004053","Inverclyde",2011,957,239
"S01004054","Inverclyde",2011,882,197
"S01004055","Inverclyde",2011,557,75
"S01004056","Inverclyde",2011,722,157
"S01004057","Inverclyde",2011,1604,279
"S01004058","Inverclyde",2011,923,189
"S01004059","Inverclyde",2011,549,117
"S01004060","Inverclyde",2011,468,100
"S01004061","Inverclyde",2011,793,279
"S01004062","Inverclyde",2011,871,153
"S01004063","Inverclyde",2011,610,204
"S01004064","Inverclyde",2011,621,140
"S01004065","Inverclyde",2011,958,269
"S01004066","Inverclyde",2011,560,111
"S01004067","Inverclyde",2011,829,136
"S01004068","Inverclyde",2011,723,217
"S01004069","Inverclyde",2011,448,93
"S01004070","Inverclyde",2011,688,184
"S01004071","Inverclyde",2011,908,263
"S01004072","Inverclyde",2011,1189,297
"S01004073","Inverclyde",2011,785,179
"S01004074","Inverclyde",2011,872,276
"S01004075","Inverclyde",2011,449,179
"S01004076","Inverclyde",2011,626,134
"S01004077","Inverclyde",2011,842,108
"S01004078","Inverclyde",2011,768,186
"S01004079","Inverclyde",2011,665,124
"S01004080","Inverclyde",2011,821,284
"S01004081","Inverclyde",2011,649,65
"S01004082","Inverclyde",2011,1030,118
"S01004083","Inverclyde",2011,874,246
"S01004084","Inverclyde",2011,905,307
"S01004085","Inverclyde",2011,524,184
"S01004086","Inverclyde",2011,769,346
"S01004087","Inverclyde",2011,455,101
"S01004088","Inverclyde",2011,525,100
"S01004089","Inverclyde",2011,725,173
"S01004090","Inverclyde",2011,315,69
"S01004091","Inverclyde",2011,958,185
"S01004092","Inverclyde",2011,740,169
"S01004093","Inverclyde",2011,547,217
"S01004094","Inverclyde",2011,425,190
"S01004095","Inverclyde",2011,517,65
"S01004096","Inverclyde",2011,645,91
"S01004097","Inverclyde",2011,734,192
"S01004098","Inverclyde",2011,619,103
"S01004099","Inverclyde",2011,788,93
"S01004100","Inverclyde",2011,765,123
"S01004101","Inverclyde",2011,715,165
"S01004102","Inverclyde",2011,771,91
"S01004103","Inverclyde",2011,660,132
"S01004104","Inverclyde",2011,756,73
"S01004105","Inverclyde",2011,842,121
"S01004106","Inverclyde",2011,898,161
"S01004107","Inverclyde",2011,668,87
"S01004108","Inverclyde",2011,800,152
"S01004109","Inverclyde",2011,560,58
"S01004110","Inverclyde",2011,775,141
"S01004111","Inverclyde",2011,798,118
"S01004112","Inverclyde",2011,839,198
"S01004113","Inverclyde",2011,729,118
"S01004114","Inverclyde",2011,643,165
"S01004115","Inverclyde",2011,749,200
"S01004116","Inverclyde",2011,674,147
"S01004117","Inverclyde",2011,748,108
"S01004118","Inverclyde",2011,899,282
"S01004119","Inverclyde",2011,490,114
"S01004120","Inverclyde",2011,706,96
"S01004121","Midlothian",2011,430,69
"S01004122","Midlothian",2011,900,77
"S01004123","Midlothian",2011,928,109
"S01004124","Midlothian",2011,1039,120
"S01004125","Midlothian",2011,656,122
"S01004126","Midlothian",2011,682,140
"S01004127","Midlothian",2011,860,88
"S01004128","Midlothian",2011,683,75
"S01004129","Midlothian",2011,728,124
"S01004130","Midlothian",2011,514,63
"S01004131","Midlothian",2011,809,171
"S01004132","Midlothian",2011,536,97
"S01004133","Midlothian",2011,820,144
"S01004134","Midlothian",2011,646,77
"S01004135","Midlothian",2011,633,156
"S01004136","Midlothian",2011,623,94
"S01004137","Midlothian",2011,575,79
"S01004138","Midlothian",2011,694,135
"S01004139","Midlothian",2011,561,95
"S01004140","Midlothian",2011,540,80
"S01004141","Midlothian",2011,673,124
"S01004142","Midlothian",2011,540,56
"S01004143","Midlothian",2011,846,155
"S01004144","Midlothian",2011,1319,219
"S01004145","Midlothian",2011,626,88
"S01004146","Midlothian",2011,818,113
"S01004147","Midlothian",2011,709,127
"S01004148","Midlothian",2011,995,134
"S01004149","Midlothian",2011,851,211
"S01004150","Midlothian",2011,609,62
"S01004151","Midlothian",2011,1023,65
"S01004152","Midlothian",2011,752,135
"S01004153","Midlothian",2011,782,158
"S01004154","Midlothian",2011,625,98
"S01004155","Midlothian",2011,885,179
"S01004156","Midlothian",2011,963,181
"S01004157","Midlothian",2011,581,77
"S01004158","Midlothian",2011,579,92
"S01004159","Midlothian",2011,358,68
"S01004160","Midlothian",2011,646,128
"S01004161","Midlothian",2011,548,72
"S01004162","Midlothian",2011,2023,141
"S01004163","Midlothian",2011,662,141
"S01004164","Midlothian",2011,860,146
"S01004165","Midlothian",2011,969,142
"S01004166","Midlothian",2011,744,124
"S01004167","Midlothian",2011,669,166
"S01004168","Midlothian",2011,621,113
"S01004169","Midlothian",2011,796,151
"S01004170","Midlothian",2011,734,175
"S01004171","Midlothian",2011,633,119
"S01004172","Midlothian",2011,756,159
"S01004173","Midlothian",2011,606,126
"S01004174","Midlothian",2011,728,123
"S01004175","Midlothian",2011,540,110
"S01004176","Midlothian",2011,632,102
"S01004177","Midlothian",2011,494,98
"S01004178","Midlothian",2011,566,101
"S01004179","Midlothian",2011,490,82
"S01004180","Midlothian",2011,900,68
"S01004181","Midlothian",2011,798,143
"S01004182","Midlothian",2011,928,227
"S01004183","Midlothian",2011,1056,126
"S01004184","Midlothian",2011,782,169
"S01004185","Midlothian",2011,680,123
"S01004186","Midlothian",2011,739,160
"S01004187","Midlothian",2011,696,175
"S01004188","Midlothian",2011,782,141
"S01004189","Midlothian",2011,922,42
"S01004190","Midlothian",2011,821,137
"S01004191","Midlothian",2011,727,134
"S01004192","Midlothian",2011,1043,196
"S01004193","Midlothian",2011,690,137
"S01004194","Midlothian",2011,739,174
"S01004195","Midlothian",2011,638,102
"S01004196","Midlothian",2011,615,146
"S01004197","Midlothian",2011,697,156
"S01004198","Midlothian",2011,578,138
"S01004199","Midlothian",2011,780,147
"S01004200","Midlothian",2011,719,77
"S01004201","Midlothian",2011,715,122
"S01004202","Midlothian",2011,523,96
"S01004203","Midlothian",2011,955,184
"S01004204","Midlothian",2011,668,127
"S01004205","Midlothian",2011,758,174
"S01004206","Midlothian",2011,636,96
"S01004207","Midlothian",2011,705,125
"S01004208","Midlothian",2011,851,106
"S01004209","Midlothian",2011,605,114
"S01004210","Midlothian",2011,611,125
"S01004211","Midlothian",2011,1102,144
"S01004212","Midlothian",2011,1670,174
"S01004213","Midlothian",2011,530,144
"S01004214","Midlothian",2011,637,79
"S01004215","Midlothian",2011,615,67
"S01004216","Midlothian",2011,807,142
"S01004217","Midlothian",2011,447,92
"S01004218","Midlothian",2011,802,169
"S01004219","Midlothian",2011,508,89
"S01004220","Midlothian",2011,903,149
"S01004221","Midlothian",2011,783,155
"S01004222","Midlothian",2011,569,136
"S01004223","Midlothian",2011,722,167
"S01004224","Midlothian",2011,684,153
"S01004225","Midlothian",2011,768,234
"S01004226","Midlothian",2011,660,166
"S01004227","Midlothian",2011,1002,153
"S01004228","Midlothian",2011,842,117
"S01004229","Midlothian",2011,652,129
"S01004230","Midlothian",2011,688,142
"S01004231","Midlothian",2011,707,164
"S01004232","Midlothian",2011,624,94
"S01004233","Moray",2011,819,100
"S01004234","Moray",2011,988,128
"S01004235","Moray",2011,854,136
"S01004236","Moray",2011,985,156
"S01004237","Moray",2011,682,105
"S01004238","Moray",2011,568,86
"S01004239","Moray",2011,856,161
"S01004240","Moray",2011,802,100
"S01004241","Moray",2011,536,79
"S01004242","Moray",2011,845,100
"S01004243","Moray",2011,699,92
"S01004244","Moray",2011,660,96
"S01004245","Moray",2011,938,161
"S01004246","Moray",2011,635,87
"S01004247","Moray",2011,845,148
"S01004248","Moray",2011,1036,197
"S01004249","Moray",2011,917,124
"S01004250","Moray",2011,1029,153
"S01004251","Moray",2011,907,210
"S01004252","Moray",2011,638,81
"S01004253","Moray",2011,579,88
"S01004254","Moray",2011,725,92
"S01004255","Moray",2011,2886,256
"S01004256","Moray",2011,1460,125
"S01004257","Moray",2011,621,76
"S01004258","Moray",2011,717,101
"S01004259","Moray",2011,771,96
"S01004260","Moray",2011,513,73
"S01004261","Moray",2011,786,116
"S01004262","Moray",2011,787,99
"S01004263","Moray",2011,764,154
"S01004264","Moray",2011,800,144
"S01004265","Moray",2011,909,123
"S01004266","Moray",2011,545,135
"S01004267","Moray",2011,508,77
"S01004268","Moray",2011,637,79
"S01004269","Moray",2011,838,129
"S01004270","Moray",2011,561,142
"S01004271","Moray",2011,643,147
"S01004272","Moray",2011,565,49
"S01004273","Moray",2011,576,69
"S01004274","Moray",2011,911,136
"S01004275","Moray",2011,584,116
"S01004276","Moray",2011,868,178
"S01004277","Moray",2011,713,86
"S01004278","Moray",2011,1207,204
"S01004279","Moray",2011,819,129
"S01004280","Moray",2011,925,185
"S01004281","Moray",2011,729,115
"S01004282","Moray",2011,880,180
"S01004283","Moray",2011,702,107
"S01004284","Moray",2011,902,193
"S01004285","Moray",2011,474,27
"S01004286","Moray",2011,578,48
"S01004287","Moray",2011,641,124
"S01004288","Moray",2011,665,91
"S01004289","Moray",2011,547,83
"S01004290","Moray",2011,1000,122
"S01004291","Moray",2011,807,123
"S01004292","Moray",2011,988,70
"S01004293","Moray",2011,931,136
"S01004294","Moray",2011,744,98
"S01004295","Moray",2011,855,223
"S01004296","Moray",2011,886,119
"S01004297","Moray",2011,648,130
"S01004298","Moray",2011,1332,204
"S01004299","Moray",2011,520,109
"S01004300","Moray",2011,574,120
"S01004301","Moray",2011,774,100
"S01004302","Moray",2011,674,96
"S01004303","Moray",2011,626,115
"S01004304","Moray",2011,798,146
"S01004305","Moray",2011,647,93
"S01004306","Moray",2011,597,131
"S01004307","Moray",2011,871,62
"S01004308","Moray",2011,965,156
"S01004309","Moray",2011,937,106
"S01004310","Moray",2011,718,112
"S01004311","Moray",2011,1153,172
"S01004312","Moray",2011,700,94
"S01004313","Moray",2011,1298,154
"S01004314","Moray",2011,787,151
"S01004315","Moray",2011,502,74
"S01004316","Moray",2011,536,26
"S01004317","Moray",2011,1149,180
"S01004318","Moray",2011,527,146
"S01004319","Moray",2011,889,128
"S01004320","Moray",2011,824,129
"S01004321","Moray",2011,777,118
"S01004322","Moray",2011,980,171
"S01004323","Moray",2011,657,124
"S01004324","Moray",2011,803,146
"S01004325","Moray",2011,1054,155
"S01004326","Moray",2011,843,131
"S01004327","Moray",2011,699,120
"S01004328","Moray",2011,607,76
"S01004329","Moray",2011,509,72
"S01004330","Moray",2011,1412,232
"S01004331","Moray",2011,579,108
"S01004332","Moray",2011,631,86
"S01004333","Moray",2011,578,108
"S01004334","Moray",2011,1363,110
"S01004335","Moray",2011,537,67
"S01004336","Moray",2011,1005,173
"S01004337","Moray",2011,748,106
"S01004338","Moray",2011,769,112
"S01004339","Moray",2011,955,132
"S01004340","Moray",2011,537,102
"S01004341","Moray",2011,558,100
"S01004342","Moray",2011,1335,73
"S01004343","Moray",2011,641,90
"S01004344","Moray",2011,746,139
"S01004345","Moray",2011,1160,170
"S01004346","Moray",2011,445,81
"S01004347","Moray",2011,898,117
"S01004348","Moray",2011,637,94
"S01004349","North Ayrshire",2011,752,122
"S01004350","North Ayrshire",2011,601,123
"S01004351","North Ayrshire",2011,532,129
"S01004352","North Ayrshire",2011,539,105
"S01004353","North Ayrshire",2011,872,143
"S01004354","North Ayrshire",2011,514,84
"S01004355","North Ayrshire",2011,571,95
"S01004356","North Ayrshire",2011,951,183
"S01004357","North Ayrshire",2011,820,78
"S01004358","North Ayrshire",2011,665,97
"S01004359","North Ayrshire",2011,546,107
"S01004360","North Ayrshire",2011,637,147
"S01004361","North Ayrshire",2011,820,179
"S01004362","North Ayrshire",2011,604,203
"S01004363","North Ayrshire",2011,980,362
"S01004364","North Ayrshire",2011,915,226
"S01004365","North Ayrshire",2011,703,141
"S01004366","North Ayrshire",2011,589,142
"S01004367","North Ayrshire",2011,781,129
"S01004368","North Ayrshire",2011,535,161
"S01004369","North Ayrshire",2011,697,102
"S01004370","North Ayrshire",2011,680,119
"S01004371","North Ayrshire",2011,727,150
"S01004372","North Ayrshire",2011,905,127
"S01004373","North Ayrshire",2011,670,166
"S01004374","North Ayrshire",2011,768,186
"S01004375","North Ayrshire",2011,624,124
"S01004376","North Ayrshire",2011,871,212
"S01004377","North Ayrshire",2011,709,153
"S01004378","North Ayrshire",2011,913,216
"S01004379","North Ayrshire",2011,903,206
"S01004380","North Ayrshire",2011,697,183
"S01004381","North Ayrshire",2011,781,164
"S01004382","North Ayrshire",2011,681,228
"S01004383","North Ayrshire",2011,796,161
