"output_area","ALL PEOPLE","Number White Scottish","Number Other White British","Number White Irish","Number Other White","Number Indian","Number Pakistani","Number Bangladeshi","Number Other South Asian","Number Chinese","Number Caribbean","Number African","Number Black Scottish or Other Black","Number Any Mixed Background","Number Other Ethnic Group","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were born in Scotland","Number of people aged 3 and over, who understand, speak, read or write Gaelic and who were not born in Scotland"
"60QZ000498",99,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000499",136,131,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000500",108,105,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000501",149,135,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"60QZ000502",98,96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000503",97,94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000504",122,116,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"60QZ000505",97,86,2,3,4,0,0,0,0,2,0,0,0,0,0,0,0
"60QZ000506",128,117,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0
"60QZ000507",107,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000508",149,143,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0
"60QZ000509",104,101,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000510",111,109,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000511",139,135,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000512",189,184,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000513",157,148,3,0,0,0,0,0,0,6,0,0,0,0,0,1,0
"60QZ000514",119,117,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000515",200,186,5,3,5,0,0,0,0,0,0,0,0,0,1,1,0
"60QZ000516",131,126,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000517",93,92,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000518",154,151,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000519",94,92,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000520",137,130,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"60QZ000521",98,89,NA,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000522",97,92,NA,3,0,0,0,0,0,1,0,0,0,0,1,1,0
"60QZ000523",138,132,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000524",74,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000525",129,122,NA,3,2,1,0,0,0,0,0,0,0,1,0,1,0
"60QZ000526",127,127,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000527",173,162,3,5,1,0,0,0,0,0,0,0,0,2,0,0,0
"60QZ000528",96,89,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000529",113,102,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000530",117,117,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000531",135,130,1,2,1,0,0,0,1,0,0,0,0,0,0,3,0
"60QZ000532",153,147,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0
"60QZ000533",131,128,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000534",114,104,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0
"60QZ000535",103,99,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000536",116,113,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000537",175,166,6,3,0,0,0,0,0,0,0,0,0,0,0,2,2
"60QZ000538",156,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000539",178,165,5,6,1,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000540",162,158,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000541",115,111,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000542",113,112,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000543",206,197,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000544",172,168,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000545",74,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000546",129,124,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0
"60QZ000547",122,120,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000548",167,165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000549",159,155,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000550",167,162,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"60QZ000551",140,129,3,5,2,0,0,0,0,0,0,0,0,0,1,0,1
"60QZ000552",124,116,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000553",137,120,5,10,1,0,0,0,0,0,1,0,0,0,0,0,0
"60QZ000554",142,141,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000555",111,107,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000556",166,155,3,2,0,0,5,0,0,0,0,0,0,0,1,0,0
"60QZ000557",172,164,3,3,0,0,0,2,0,0,0,0,0,0,0,1,0
"60QZ000558",135,127,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000559",117,105,3,6,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000560",160,146,5,7,1,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000561",198,182,6,9,1,0,0,0,0,0,0,0,0,0,0,1,1
"60QZ000562",181,173,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000563",117,108,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0
"60QZ000564",137,124,2,2,3,0,6,0,0,0,0,0,0,0,0,1,0
"60QZ000565",114,108,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0
"60QZ000566",73,70,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"60QZ000567",90,86,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"60QZ000568",61,59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000569",65,64,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000570",117,113,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000571",101,97,NA,2,1,0,1,0,0,0,0,0,0,0,0,0,0
"60QZ000572",111,107,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000573",167,159,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000574",190,185,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000575",80,77,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000576",106,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000577",92,87,NA,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000578",115,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000579",79,77,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000580",91,87,NA,3,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000581",88,80,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0
"60QZ000582",139,129,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0
"60QZ000583",109,108,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000584",92,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000585",179,174,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000586",154,147,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"60QZ000587",142,139,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000588",141,141,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000589",168,155,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000590",163,159,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000591",136,130,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000592",147,144,NA,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000593",139,136,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000594",145,137,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000595",57,52,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000596",151,145,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2
"60QZ000597",222,217,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000598",138,136,NA,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000599",130,127,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000600",198,185,7,5,0,0,0,0,1,0,0,0,0,0,0,1,0
"60QZ000601",181,176,3,1,0,0,0,0,0,0,0,0,0,1,0,5,0
"60QZ000602",185,173,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000603",141,128,9,0,4,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000604",100,90,3,2,3,0,0,0,0,0,0,0,0,1,1,0,0
"60QZ000605",127,116,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000606",121,117,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000607",116,103,7,3,1,0,0,0,0,0,0,2,0,0,0,1,0
"60QZ000608",96,93,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000609",119,114,2,2,1,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000610",179,174,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000611",164,160,2,0,1,1,0,0,0,0,0,0,0,0,0,3,1
"60QZ000612",113,105,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000613",164,157,NA,3,4,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000614",133,118,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000615",189,178,5,2,0,4,0,0,0,0,0,0,0,0,0,2,0
"60QZ000616",190,182,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000617",184,183,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000618",145,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000619",188,178,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0
"60QZ000620",134,132,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000621",79,78,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000622",165,156,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000623",109,99,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000624",124,121,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000625",94,89,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000626",165,154,5,0,4,0,0,0,0,0,0,0,2,0,0,1,0
"60QZ000627",87,85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000628",124,112,NA,1,2,0,8,0,0,0,0,0,0,0,1,1,0
"60QZ000629",110,99,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0
"60QZ000630",65,65,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000631",120,117,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0
"60QZ000632",231,228,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"60QZ000633",106,103,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000634",177,176,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000635",102,96,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"60QZ000636",115,109,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000637",182,164,3,5,1,8,0,0,0,0,0,0,0,0,1,0,0
"60QZ000638",132,128,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000639",117,107,NA,6,0,0,0,0,0,4,0,0,0,0,0,0,0
"60QZ000640",87,82,NA,3,1,0,0,0,0,0,0,0,0,1,0,1,1
"60QZ000641",153,150,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000642",109,100,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000643",157,139,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000644",134,123,1,2,0,0,6,0,2,0,0,0,0,0,0,1,0
"60QZ000645",93,90,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000646",106,96,NA,1,3,2,0,0,0,4,0,0,0,0,0,1,1
"60QZ000647",88,84,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000648",110,105,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000649",136,135,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000650",114,113,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000651",95,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000652",120,113,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000653",76,74,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000654",98,94,NA,4,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000655",114,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000656",75,69,NA,2,2,0,0,0,0,0,0,0,2,0,0,1,0
"60QZ000657",70,67,NA,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000658",191,183,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000659",183,172,5,0,1,0,0,0,0,0,0,0,0,5,0,0,0
"60QZ000660",88,83,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"60QZ000661",119,110,4,1,1,0,0,0,0,0,3,0,0,0,0,1,0
"60QZ000662",158,139,2,3,3,1,5,0,0,0,0,0,0,0,5,1,0
"60QZ000663",54,53,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000664",124,119,NA,4,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000665",202,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000666",102,97,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000667",186,181,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000668",110,108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000669",191,186,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000670",100,98,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"60QZ000671",103,98,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000672",110,105,NA,0,3,0,0,0,0,0,0,0,0,0,2,0,0
"60QZ000673",125,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000674",121,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000675",121,108,5,2,2,0,4,0,0,0,0,0,0,0,0,0,0
"60QZ000676",165,156,2,1,0,0,1,0,1,0,0,0,0,4,0,2,0
"60QZ000677",162,149,2,1,2,0,5,0,1,0,0,0,0,0,2,0,0
"60QZ000678",135,132,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"60QZ000679",218,209,1,2,1,0,1,0,3,0,0,0,0,1,0,3,0
"60QZ000680",80,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000681",157,154,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000682",150,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000683",164,157,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000684",202,191,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000685",138,125,3,1,0,0,8,0,0,1,0,0,0,0,0,1,0
"60QZ000686",129,126,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0
"60QZ000687",144,136,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000688",104,100,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000689",65,63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60QZ000690",96,89,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000691",171,163,NA,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000692",183,178,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0
"60QZ000693",160,151,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000694",161,157,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000695",102,100,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000696",111,106,2,2,1,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000697",88,88,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000698",166,163,NA,3,0,0,0,0,0,0,0,0,0,0,0,5,0
"60QZ000699",146,142,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000700",111,111,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000701",62,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000702",77,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000703",63,63,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000704",87,86,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000705",58,57,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000706",105,101,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"60QZ000707",104,101,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"60QZ000708",159,156,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"60QZ000709",122,116,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000710",120,113,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0
"60QZ000711",79,79,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000712",105,103,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000713",118,117,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000714",148,145,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000715",159,156,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"60QZ000716",79,74,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000717",113,107,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000718",122,118,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000719",61,61,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"60QZ000720",54,47,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000721",52,52,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000722",133,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000723",68,68,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000724",150,148,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"60QZ000725",143,141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000726",177,172,NA,2,0,0,3,0,0,0,0,0,0,0,0,0,0
"60QZ000727",205,202,NA,3,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000728",106,106,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000729",173,163,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000730",118,115,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000731",111,109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000732",161,154,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000733",158,152,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000734",158,156,NA,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000735",120,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000736",164,157,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000737",116,109,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000738",158,154,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
"60QZ000739",145,137,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000740",172,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000741",104,103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000742",115,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000743",103,100,NA,2,0,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000744",215,202,5,4,0,4,0,0,0,0,0,0,0,0,0,6,0
"60QZ000745",131,118,NA,8,4,0,0,0,0,0,0,1,0,0,0,0,0
"60QZ000746",97,97,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000747",119,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000748",107,102,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000749",142,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000750",191,189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000751",154,147,2,2,1,0,0,0,0,0,1,1,0,0,0,1,1
"60QZ000752",129,128,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000753",123,123,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60QZ000754",118,113,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000755",123,120,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000756",92,91,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"60QZ000757",113,108,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000758",118,111,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000759",182,175,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000760",146,143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000761",77,74,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1
"60QZ000762",167,165,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000763",129,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000764",126,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000765",68,64,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"60QZ000766",100,98,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000767",176,171,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000768",144,138,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"60QZ000769",96,89,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000770",124,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000771",114,112,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000772",167,162,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000773",143,138,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0
"60QZ000774",189,185,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000775",132,125,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000776",205,198,NA,6,0,0,0,0,0,0,0,0,0,1,0,1,0
"60QZ000777",114,111,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"60QZ000778",215,208,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0
"60QZ000779",124,121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000780",151,151,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000781",55,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000782",60,59,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000783",138,135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000784",59,59,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000785",60,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000786",145,139,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0
"60QZ000787",140,135,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0
"60QZ000788",128,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000789",136,129,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0
"60QZ000790",157,155,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"60QZ000791",96,95,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000792",156,138,2,5,0,0,8,0,0,3,0,0,0,0,0,0,0
"60QZ000793",252,248,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000794",129,115,1,0,0,0,9,0,3,0,0,0,0,1,0,0,0
"60QZ000795",115,110,NA,0,4,0,0,0,0,0,1,0,0,0,0,0,0
"60QZ000796",84,78,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"60QZ000797",94,92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000798",129,124,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0
"60QZ000799",88,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000800",113,110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000801",123,123,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000802",95,80,NA,0,0,0,13,0,2,0,0,0,0,0,0,2,2
"60QZ000803",118,114,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000804",148,138,3,1,2,0,4,0,0,0,0,0,0,0,0,0,0
"60QZ000805",131,126,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0
"60QZ000806",154,147,2,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"60QZ000807",133,123,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000808",161,151,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000809",103,102,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000810",138,131,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000811",103,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000812",168,162,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"60QZ000813",116,108,NA,0,0,1,7,0,0,0,0,0,0,0,0,1,0
"60QZ000814",129,122,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0
"60QZ000815",115,107,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0
"60QZ000816",166,160,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1
"60QZ000817",146,141,1,1,1,0,2,0,0,0,0,0,0,0,0,3,0
"60QZ000818",108,102,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0
"60QZ000819",96,85,4,6,0,0,0,0,1,0,0,0,0,0,0,3,0
"60QZ000820",79,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000821",93,89,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000822",170,161,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"60QZ000823",139,136,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
