"dz_2001","la_name","year","total","rest_uk","rest_eu","outside_europe"
"S01000541","Aberdeenshire",2011,592,73,39,16
"S01000542","Aberdeenshire",2011,647,67,15,10
"S01000543","Aberdeenshire",2011,832,42,4,4
"S01000544","Aberdeenshire",2011,667,124,11,15
"S01000545","Aberdeenshire",2011,755,114,80,16
"S01000546","Aberdeenshire",2011,860,58,17,5
"S01000547","Aberdeenshire",2011,543,46,8,6
"S01000548","Aberdeenshire",2011,1085,141,27,16
"S01000549","Aberdeenshire",2011,1219,59,14,15
"S01000550","Aberdeenshire",2011,471,17,9,0
"S01000551","Aberdeenshire",2011,892,116,12,18
"S01000552","Aberdeenshire",2011,540,19,19,1
"S01000553","Aberdeenshire",2011,888,34,27,7
"S01000554","Aberdeenshire",2011,679,34,63,13
"S01000555","Aberdeenshire",2011,860,86,18,14
"S01000556","Aberdeenshire",2011,812,47,31,3
"S01000557","Aberdeenshire",2011,913,42,53,13
"S01000558","Aberdeenshire",2011,547,34,36,18
"S01000559","Aberdeenshire",2011,668,35,41,10
"S01000560","Aberdeenshire",2011,1086,49,131,17
"S01000561","Aberdeenshire",2011,1012,51,79,26
"S01000562","Aberdeenshire",2011,847,41,50,20
"S01000563","Aberdeenshire",2011,1145,81,360,34
"S01000564","Aberdeenshire",2011,927,62,248,15
"S01000565","Aberdeenshire",2011,796,54,42,10
"S01000566","Aberdeenshire",2011,867,38,134,22
"S01000567","Aberdeenshire",2011,824,96,48,19
"S01000568","Aberdeenshire",2011,526,54,10,8
"S01000569","Angus",2011,759,51,3,15
"S01000570","Angus",2011,892,65,6,30
"S01000571","Angus",2011,803,64,10,22
"S01000572","Angus",2011,711,60,10,21
"S01000573","Angus",2011,538,47,2,34
"S01000574","Angus",2011,750,76,14,22
"S01000575","Angus",2011,640,42,9,21
"S01000576","Angus",2011,542,50,11,12
"S01000577","Angus",2011,567,37,8,7
"S01000578","Angus",2011,633,45,10,11
"S01000579","Angus",2011,884,72,11,21
"S01000580","Angus",2011,956,141,24,39
"S01000581","Angus",2011,700,41,6,20
"S01000582","Angus",2011,648,49,6,22
"S01000583","Angus",2011,939,94,13,20
"S01000584","Angus",2011,840,64,9,28
"S01000585","Angus",2011,1224,105,25,24
"S01000586","Angus",2011,722,66,6,13
"S01000587","Angus",2011,658,50,6,9
"S01000588","Angus",2011,576,49,9,9
"S01000589","Angus",2011,709,65,12,23
"S01000590","Angus",2011,846,98,6,29
"S01000591","Angus",2011,775,43,2,27
"S01000592","Angus",2011,875,80,7,18
"S01000593","Angus",2011,1555,133,56,36
"S01000594","Angus",2011,1331,130,18,49
"S01000595","Angus",2011,758,67,7,19
"S01000596","Angus",2011,795,77,7,15
"S01000597","Angus",2011,965,90,4,27
"S01000598","Angus",2011,1348,136,22,38
"S01000599","Angus",2011,1145,127,20,37
"S01000600","Angus",2011,776,34,9,14
"S01000601","Angus",2011,1232,158,23,24
"S01000602","Angus",2011,743,68,6,16
"S01000603","Angus",2011,1022,108,18,26
"S01000604","Angus",2011,976,111,13,21
"S01000605","Angus",2011,813,79,10,12
"S01000606","Angus",2011,860,69,28,13
"S01000607","Angus",2011,752,80,18,11
"S01000608","Angus",2011,1195,102,81,30
"S01000609","Angus",2011,1051,115,21,20
"S01000610","Angus",2011,804,74,54,31
"S01000611","Angus",2011,631,64,20,13
"S01000612","Angus",2011,1039,94,45,17
"S01000613","Angus",2011,1047,100,31,17
"S01000614","Angus",2011,678,72,12,12
"S01000615","Angus",2011,809,70,29,10
"S01000616","Angus",2011,1442,195,128,27
"S01000617","Angus",2011,665,69,7,7
"S01000618","Angus",2011,815,71,11,13
"S01000619","Angus",2011,708,130,14,10
"S01000620","Angus",2011,1169,100,35,19
"S01000621","Angus",2011,1082,84,30,17
"S01000622","Angus",2011,768,77,13,10
"S01000623","Angus",2011,769,44,18,16
"S01000624","Angus",2011,616,37,37,10
"S01000625","Angus",2011,641,41,29,8
"S01000626","Angus",2011,804,65,21,13
"S01000627","Angus",2011,849,70,11,7
"S01000628","Angus",2011,580,44,16,10
"S01000629","Angus",2011,911,83,20,11
"S01000630","Angus",2011,738,67,10,12
"S01000631","Angus",2011,612,48,7,9
"S01000632","Angus",2011,539,53,11,18
"S01000633","Angus",2011,523,53,8,3
"S01000634","Angus",2011,735,54,10,6
"S01000635","Angus",2011,643,59,6,6
"S01000636","Angus",2011,521,38,9,12
"S01000637","Angus",2011,648,80,11,14
"S01000638","Angus",2011,589,106,17,10
"S01000639","Angus",2011,641,104,7,14
"S01000640","Angus",2011,721,66,12,16
"S01000641","Angus",2011,814,93,20,12
"S01000642","Angus",2011,908,150,22,18
"S01000643","Angus",2011,675,75,11,15
"S01000644","Angus",2011,711,100,11,8
"S01000645","Angus",2011,980,123,48,20
"S01000646","Angus",2011,782,48,10,15
"S01000647","Angus",2011,777,40,10,5
"S01000648","Angus",2011,896,48,23,14
"S01000649","Angus",2011,596,105,9,10
"S01000650","Angus",2011,712,31,21,5
"S01000651","Angus",2011,886,74,35,24
"S01000652","Angus",2011,774,51,8,6
"S01000653","Angus",2011,994,68,34,21
"S01000654","Angus",2011,971,54,21,13
"S01000655","Angus",2011,792,39,43,9
"S01000656","Angus",2011,799,52,46,16
"S01000657","Angus",2011,816,36,41,18
"S01000658","Angus",2011,606,38,34,18
"S01000659","Angus",2011,1321,110,21,18
"S01000660","Angus",2011,1026,69,17,14
"S01000661","Angus",2011,822,55,20,16
"S01000662","Angus",2011,734,53,9,10
"S01000663","Angus",2011,811,52,14,8
"S01000664","Angus",2011,851,97,15,11
"S01000665","Angus",2011,669,65,17,11
"S01000666","Angus",2011,528,61,7,16
"S01000667","Angus",2011,987,87,11,23
"S01000668","Angus",2011,864,44,9,14
"S01000669","Angus",2011,827,79,23,28
"S01000670","Angus",2011,669,60,2,16
"S01000671","Angus",2011,590,56,22,24
"S01000672","Angus",2011,713,76,11,14
"S01000673","Angus",2011,721,109,5,13
"S01000674","Angus",2011,1080,170,22,26
"S01000675","Angus",2011,714,96,7,13
"S01000676","Angus",2011,457,63,10,9
"S01000677","Angus",2011,877,115,30,10
"S01000678","Angus",2011,901,80,13,19
"S01000679","Angus",2011,779,68,16,13
"S01000680","Angus",2011,967,80,29,27
"S01000681","Angus",2011,990,109,45,25
"S01000682","Angus",2011,768,91,24,28
"S01000683","Angus",2011,546,58,15,20
"S01000684","Angus",2011,740,52,32,21
"S01000685","Angus",2011,912,81,29,30
"S01000686","Angus",2011,770,52,55,32
"S01000687","Angus",2011,827,49,17,20
"S01000688","Angus",2011,722,68,9,15
"S01000689","Angus",2011,648,97,9,19
"S01000690","Angus",2011,992,107,18,23
"S01000691","Angus",2011,808,57,13,11
"S01000692","Angus",2011,750,46,96,14
"S01000693","Angus",2011,1015,81,61,19
"S01000694","Angus",2011,701,58,6,10
"S01000695","Angus",2011,788,75,30,18
"S01000696","Angus",2011,774,67,42,11
"S01000697","Angus",2011,958,135,10,30
"S01000698","Angus",2011,620,50,8,16
"S01000699","Angus",2011,630,53,18,11
"S01000700","Angus",2011,806,82,9,18
"S01000701","Angus",2011,1017,109,14,19
"S01000702","Angus",2011,514,28,7,8
"S01000703","Angus",2011,739,48,27,7
"S01000704","Angus",2011,979,143,22,21
"S01000705","Angus",2011,1146,125,18,24
"S01000706","Angus",2011,859,112,14,21
"S01000707","Angus",2011,625,114,10,16
"S01000708","Angus",2011,565,119,8,20
"S01000709","Angus",2011,1023,153,18,34
"S01000710","Angus",2011,1108,194,22,27
"S01000711","Argyll and Bute",2011,505,95,6,7
"S01000712","Argyll and Bute",2011,621,50,4,10
"S01000713","Argyll and Bute",2011,752,56,3,12
"S01000714","Argyll and Bute",2011,986,150,19,20
"S01000715","Argyll and Bute",2011,658,52,9,6
"S01000716","Argyll and Bute",2011,535,55,16,16
"S01000717","Argyll and Bute",2011,915,96,8,25
"S01000718","Argyll and Bute",2011,810,54,4,10
"S01000719","Argyll and Bute",2011,641,77,7,14
"S01000720","Argyll and Bute",2011,778,206,9,17
"S01000721","Argyll and Bute",2011,702,150,17,15
"S01000722","Argyll and Bute",2011,846,69,20,9
"S01000723","Argyll and Bute",2011,460,85,3,3
"S01000724","Argyll and Bute",2011,784,71,13,12
"S01000725","Argyll and Bute",2011,595,177,19,9
"S01000726","Argyll and Bute",2011,760,166,18,25
"S01000727","Argyll and Bute",2011,610,42,7,4
"S01000728","Argyll and Bute",2011,651,98,8,16
"S01000729","Argyll and Bute",2011,491,37,9,3
"S01000730","Argyll and Bute",2011,457,42,7,5
"S01000731","Argyll and Bute",2011,595,61,4,6
"S01000732","Argyll and Bute",2011,543,68,15,11
"S01000733","Argyll and Bute",2011,672,92,23,6
"S01000734","Argyll and Bute",2011,826,147,33,13
"S01000735","Argyll and Bute",2011,443,69,6,15
"S01000736","Argyll and Bute",2011,740,104,13,7
"S01000737","Argyll and Bute",2011,470,66,9,4
"S01000738","Argyll and Bute",2011,449,56,11,9
"S01000739","Argyll and Bute",2011,730,110,18,11
"S01000740","Argyll and Bute",2011,658,169,15,23
"S01000741","Argyll and Bute",2011,786,142,14,16
"S01000742","Argyll and Bute",2011,642,127,22,10
"S01000743","Argyll and Bute",2011,901,124,27,31
"S01000744","Argyll and Bute",2011,740,103,24,16
"S01000745","Argyll and Bute",2011,716,81,26,9
"S01000746","Argyll and Bute",2011,786,59,16,19
"S01000747","Argyll and Bute",2011,562,54,23,18
"S01000748","Argyll and Bute",2011,465,54,6,12
"S01000749","Argyll and Bute",2011,541,57,13,12
"S01000750","Argyll and Bute",2011,687,94,13,21
"S01000751","Argyll and Bute",2011,722,114,5,21
"S01000752","Argyll and Bute",2011,977,89,18,13
"S01000753","Argyll and Bute",2011,596,74,3,17
"S01000754","Argyll and Bute",2011,787,84,21,12
"S01000755","Argyll and Bute",2011,706,154,18,12
"S01000756","Argyll and Bute",2011,1043,153,19,29
"S01000757","Argyll and Bute",2011,770,105,16,21
"S01000758","Argyll and Bute",2011,1286,208,16,46
"S01000759","Argyll and Bute",2011,985,161,15,25
"S01000760","Argyll and Bute",2011,531,128,6,11
"S01000761","Argyll and Bute",2011,606,185,9,11
"S01000762","Argyll and Bute",2011,610,107,8,16
"S01000763","Argyll and Bute",2011,747,203,32,23
"S01000764","Argyll and Bute",2011,676,123,7,33
"S01000765","Argyll and Bute",2011,825,313,12,17
"S01000766","Argyll and Bute",2011,699,140,23,27
"S01000767","Argyll and Bute",2011,642,98,6,13
"S01000768","Argyll and Bute",2011,783,149,25,26
"S01000769","Argyll and Bute",2011,787,145,12,24
"S01000770","Argyll and Bute",2011,703,76,6,14
"S01000771","Argyll and Bute",2011,943,179,21,41
"S01000772","Argyll and Bute",2011,640,145,14,28
"S01000773","Argyll and Bute",2011,826,158,12,25
"S01000774","Argyll and Bute",2011,831,259,20,27
"S01000775","Argyll and Bute",2011,810,160,22,53
"S01000776","Argyll and Bute",2011,572,167,11,15
"S01000777","Argyll and Bute",2011,325,123,9,11
"S01000778","Argyll and Bute",2011,466,139,6,12
"S01000779","Argyll and Bute",2011,793,212,22,22
"S01000780","Argyll and Bute",2011,849,180,13,13
"S01000781","Argyll and Bute",2011,806,207,14,26
"S01000782","Argyll and Bute",2011,680,182,7,15
"S01000783","Argyll and Bute",2011,464,127,6,20
"S01000784","Argyll and Bute",2011,803,217,9,32
"S01000785","Argyll and Bute",2011,714,173,12,23
"S01000786","Argyll and Bute",2011,749,176,15,24
"S01000787","Argyll and Bute",2011,498,122,28,17
"S01000788","Argyll and Bute",2011,656,173,10,13
"S01000789","Argyll and Bute",2011,742,115,16,18
"S01000790","Argyll and Bute",2011,512,157,18,24
"S01000791","Argyll and Bute",2011,607,74,11,11
"S01000792","Argyll and Bute",2011,664,201,19,17
"S01000793","Argyll and Bute",2011,675,71,15,19
"S01000794","Argyll and Bute",2011,861,101,9,12
"S01000795","Argyll and Bute",2011,940,111,20,10
"S01000796","Argyll and Bute",2011,428,84,11,11
"S01000797","Argyll and Bute",2011,449,85,5,8
"S01000798","Argyll and Bute",2011,484,68,7,8
"S01000799","Argyll and Bute",2011,1589,915,42,36
"S01000800","Argyll and Bute",2011,947,257,19,32
"S01000801","Argyll and Bute",2011,635,132,17,15
"S01000802","Argyll and Bute",2011,770,175,17,14
"S01000803","Argyll and Bute",2011,972,304,24,25
"S01000804","Argyll and Bute",2011,912,173,48,19
"S01000805","Argyll and Bute",2011,803,162,22,32
"S01000806","Argyll and Bute",2011,808,295,16,20
"S01000807","Argyll and Bute",2011,769,75,43,15
"S01000808","Argyll and Bute",2011,749,251,26,31
"S01000809","Argyll and Bute",2011,616,189,24,31
"S01000810","Argyll and Bute",2011,735,169,17,25
"S01000811","Argyll and Bute",2011,798,115,12,16
"S01000812","Argyll and Bute",2011,1347,132,36,22
"S01000813","Argyll and Bute",2011,771,68,13,11
"S01000814","Argyll and Bute",2011,786,59,29,21
"S01000815","Argyll and Bute",2011,520,41,28,12
"S01000816","Argyll and Bute",2011,563,86,25,12
"S01000817","Argyll and Bute",2011,916,82,12,18
"S01000818","Argyll and Bute",2011,911,129,67,38
"S01000819","Argyll and Bute",2011,882,213,62,24
"S01000820","Argyll and Bute",2011,554,240,15,22
"S01000821","Argyll and Bute",2011,854,86,80,29
"S01000822","Argyll and Bute",2011,532,51,18,9
"S01000823","Argyll and Bute",2011,502,40,28,8
"S01000824","Argyll and Bute",2011,756,144,11,15
"S01000825","Argyll and Bute",2011,739,156,26,32
"S01000826","Argyll and Bute",2011,625,70,9,7
"S01000827","Argyll and Bute",2011,736,174,14,26
"S01000828","Argyll and Bute",2011,925,239,33,24
"S01000829","Argyll and Bute",2011,693,159,27,28
"S01000830","Argyll and Bute",2011,872,313,20,33
"S01000831","Argyll and Bute",2011,848,183,6,13
"S01000832","Argyll and Bute",2011,954,269,20,30
"S01000833","Clackmannanshire",2011,1164,134,30,33
"S01000834","Clackmannanshire",2011,980,67,11,13
"S01000835","Clackmannanshire",2011,774,54,4,7
"S01000836","Clackmannanshire",2011,785,74,31,6
"S01000837","Clackmannanshire",2011,984,63,49,28
"S01000838","Clackmannanshire",2011,623,48,5,10
"S01000839","Clackmannanshire",2011,1355,86,33,31
"S01000840","Clackmannanshire",2011,686,33,33,10
"S01000841","Clackmannanshire",2011,988,73,25,18
"S01000842","Clackmannanshire",2011,867,74,16,7
"S01000843","Clackmannanshire",2011,910,81,19,21
"S01000844","Clackmannanshire",2011,787,81,32,13
"S01000845","Clackmannanshire",2011,540,51,3,13
"S01000846","Clackmannanshire",2011,680,36,15,9
"S01000847","Clackmannanshire",2011,974,65,36,25
"S01000848","Clackmannanshire",2011,651,49,10,11
"S01000849","Clackmannanshire",2011,479,27,5,2
"S01000850","Clackmannanshire",2011,699,54,46,11
"S01000851","Clackmannanshire",2011,714,53,10,18
"S01000852","Clackmannanshire",2011,725,33,10,11
"S01000853","Clackmannanshire",2011,554,30,9,8
"S01000854","Clackmannanshire",2011,846,31,28,6
"S01000855","Clackmannanshire",2011,716,59,2,7
"S01000856","Clackmannanshire",2011,512,35,17,1
"S01000857","Clackmannanshire",2011,507,35,4,9
"S01000858","Clackmannanshire",2011,910,76,17,15
"S01000859","Clackmannanshire",2011,1129,103,18,21
"S01000860","Clackmannanshire",2011,891,52,35,11
"S01000861","Clackmannanshire",2011,643,44,14,8
"S01000862","Clackmannanshire",2011,523,34,9,4
"S01000863","Clackmannanshire",2011,542,23,9,3
"S01000864","Clackmannanshire",2011,1172,128,15,22
"S01000865","Clackmannanshire",2011,1080,81,29,25
"S01000866","Clackmannanshire",2011,853,48,15,6
"S01000867","Clackmannanshire",2011,895,68,21,10
"S01000868","Clackmannanshire",2011,703,34,33,6
"S01000869","Clackmannanshire",2011,595,34,18,3
"S01000870","Clackmannanshire",2011,865,46,33,20
"S01000871","Clackmannanshire",2011,818,56,12,9
"S01000872","Clackmannanshire",2011,798,100,9,9
"S01000873","Clackmannanshire",2011,3097,384,77,67
"S01000874","Clackmannanshire",2011,496,34,4,9
"S01000875","Clackmannanshire",2011,1427,180,22,17
"S01000876","Clackmannanshire",2011,681,68,25,11
"S01000877","Clackmannanshire",2011,675,63,11,13
"S01000878","Clackmannanshire",2011,554,65,3,6
"S01000879","Clackmannanshire",2011,945,207,25,33
"S01000880","Clackmannanshire",2011,787,89,7,13
"S01000881","Clackmannanshire",2011,642,43,5,9
"S01000882","Clackmannanshire",2011,887,90,17,15
"S01000883","Clackmannanshire",2011,813,87,16,9
"S01000884","Clackmannanshire",2011,590,53,5,29
"S01000885","Clackmannanshire",2011,480,62,6,12
"S01000886","Clackmannanshire",2011,649,60,14,19
"S01000887","Clackmannanshire",2011,723,78,10,8
"S01000888","Clackmannanshire",2011,661,54,9,36
"S01000889","Clackmannanshire",2011,686,64,11,16
"S01000890","Clackmannanshire",2011,748,55,10,22
"S01000891","Clackmannanshire",2011,924,148,35,54
"S01000892","Clackmannanshire",2011,541,149,15,28
"S01000893","Clackmannanshire",2011,625,172,6,26
"S01000894","Clackmannanshire",2011,493,53,10,10
"S01000895","Clackmannanshire",2011,916,119,19,22
"S01000896","Clackmannanshire",2011,485,136,16,13
"S01000897","Dumfries and Galloway",2011,680,243,18,6
"S01000898","Dumfries and Galloway",2011,526,144,5,11
"S01000899","Dumfries and Galloway",2011,829,167,15,12
"S01000900","Dumfries and Galloway",2011,627,221,7,8
"S01000901","Dumfries and Galloway",2011,605,150,6,8
"S01000902","Dumfries and Galloway",2011,943,233,29,11
"S01000903","Dumfries and Galloway",2011,1014,300,13,21
"S01000904","Dumfries and Galloway",2011,696,194,14,8
"S01000905","Dumfries and Galloway",2011,692,215,23,9
"S01000906","Dumfries and Galloway",2011,536,107,10,8
"S01000907","Dumfries and Galloway",2011,734,204,29,29
"S01000908","Dumfries and Galloway",2011,751,161,28,12
"S01000909","Dumfries and Galloway",2011,951,319,11,17
"S01000910","Dumfries and Galloway",2011,842,151,13,8
"S01000911","Dumfries and Galloway",2011,1034,309,23,18
"S01000912","Dumfries and Galloway",2011,653,186,10,6
"S01000913","Dumfries and Galloway",2011,611,201,24,9
"S01000914","Dumfries and Galloway",2011,701,295,10,22
"S01000915","Dumfries and Galloway",2011,900,258,14,18
"S01000916","Dumfries and Galloway",2011,1046,225,16,19
"S01000917","Dumfries and Galloway",2011,677,173,3,13
"S01000918","Dumfries and Galloway",2011,551,184,12,17
"S01000919","Dumfries and Galloway",2011,631,131,7,14
"S01000920","Dumfries and Galloway",2011,597,161,16,9
"S01000921","Dumfries and Galloway",2011,667,110,12,6
"S01000922","Dumfries and Galloway",2011,965,211,21,18
"S01000923","Dumfries and Galloway",2011,862,84,11,2
"S01000924","Dumfries and Galloway",2011,861,80,14,1
"S01000925","Dumfries and Galloway",2011,1005,270,14,18
"S01000926","Dumfries and Galloway",2011,1010,94,20,12
"S01000927","Dumfries and Galloway",2011,913,75,8,10
"S01000928","Dumfries and Galloway",2011,980,287,37,15
"S01000929","Dumfries and Galloway",2011,481,51,8,2
"S01000930","Dumfries and Galloway",2011,540,56,5,1
"S01000931","Dumfries and Galloway",2011,654,91,4,5
"S01000932","Dumfries and Galloway",2011,1027,184,23,13
"S01000933","Dumfries and Galloway",2011,1032,111,17,12
"S01000934","Dumfries and Galloway",2011,903,114,16,16
"S01000935","Dumfries and Galloway",2011,767,131,8,14
"S01000936","Dumfries and Galloway",2011,856,93,6,6
"S01000937","Dumfries and Galloway",2011,558,60,16,6
"S01000938","Dumfries and Galloway",2011,783,61,10,5
"S01000939","Dumfries and Galloway",2011,739,134,3,10
"S01000940","Dumfries and Galloway",2011,902,196,7,6
"S01000941","Dumfries and Galloway",2011,478,61,8,1
"S01000942","Dumfries and Galloway",2011,1018,213,28,13
"S01000943","Dumfries and Galloway",2011,830,123,11,9
"S01000944","Dumfries and Galloway",2011,837,132,15,13
"S01000945","Dumfries and Galloway",2011,739,117,6,10
"S01000946","Dumfries and Galloway",2011,775,85,8,7
"S01000947","Dumfries and Galloway",2011,687,62,7,3
"S01000948","Dumfries and Galloway",2011,844,170,27,6
"S01000949","Dumfries and Galloway",2011,610,152,13,5
"S01000950","Dumfries and Galloway",2011,825,243,22,23
"S01000951","Dumfries and Galloway",2011,861,133,53,10
"S01000952","Dumfries and Galloway",2011,876,166,5,5
"S01000953","Dumfries and Galloway",2011,874,197,16,3
"S01000954","Dumfries and Galloway",2011,1116,241,25,17
"S01000955","Dumfries and Galloway",2011,627,202,6,6
"S01000956","Dumfries and Galloway",2011,851,107,32,7
"S01000957","Dumfries and Galloway",2011,542,218,17,10
"S01000958","Dumfries and Galloway",2011,797,155,19,5
"S01000959","Dumfries and Galloway",2011,700,161,18,7
"S01000960","Dumfries and Galloway",2011,566,119,6,4
"S01000961","Dumfries and Galloway",2011,843,131,7,16
"S01000962","Dumfries and Galloway",2011,660,128,23,16
"S01000963","Dumfries and Galloway",2011,843,395,17,8
"S01000964","Dumfries and Galloway",2011,989,286,5,17
"S01000965","Dumfries and Galloway",2011,642,93,39,7
"S01000966","Dumfries and Galloway",2011,1086,133,17,7
"S01000967","Dumfries and Galloway",2011,578,84,27,8
"S01000968","Dumfries and Galloway",2011,1056,259,42,27
"S01000969","Dumfries and Galloway",2011,908,124,36,6
"S01000970","Dumfries and Galloway",2011,788,324,7,10
