dz_2001,la_name,year,total,white,pakistani,chinese,other
S01005718,South Lanarkshire,2011,791,774,1,9,7
S01005719,South Lanarkshire,2011,487,483,0,0,4
S01005720,South Lanarkshire,2011,766,750,9,0,7
S01005721,South Lanarkshire,2011,747,741,2,3,1
S01005722,South Lanarkshire,2011,532,531,0,0,1
S01005723,South Lanarkshire,2011,754,744,4,0,6
S01005724,South Lanarkshire,2011,609,604,0,5,0
S01005725,South Lanarkshire,2011,739,734,0,0,5
S01005726,South Lanarkshire,2011,1085,1080,0,3,2
S01005727,South Lanarkshire,2011,1346,1319,5,0,22
S01005728,South Lanarkshire,2011,835,829,0,0,6
S01005729,South Lanarkshire,2011,583,580,0,1,2
S01005730,South Lanarkshire,2011,689,684,0,0,5
S01005731,South Lanarkshire,2011,791,773,1,0,17
S01005732,South Lanarkshire,2011,833,823,2,5,3
S01005733,South Lanarkshire,2011,772,760,3,1,8
S01005734,South Lanarkshire,2011,674,665,5,0,4
S01005735,South Lanarkshire,2011,727,722,1,1,3
S01005736,South Lanarkshire,2011,766,762,1,0,3
S01005737,South Lanarkshire,2011,749,747,0,0,2
S01005738,South Lanarkshire,2011,885,878,0,2,5
S01005739,South Lanarkshire,2011,941,933,1,1,6
S01005740,South Lanarkshire,2011,753,745,0,1,7
S01005741,South Lanarkshire,2011,1045,1037,0,1,7
S01005742,South Lanarkshire,2011,964,961,0,0,3
S01005743,South Lanarkshire,2011,1191,1180,2,0,9
S01005744,South Lanarkshire,2011,931,931,0,0,0
S01005745,South Lanarkshire,2011,1132,1125,0,3,4
S01005746,South Lanarkshire,2011,834,813,7,1,13
S01005747,South Lanarkshire,2011,804,798,3,2,1
S01005748,South Lanarkshire,2011,663,655,0,0,8
S01005749,South Lanarkshire,2011,748,745,0,2,1
S01005750,South Lanarkshire,2011,756,727,11,5,13
S01005751,South Lanarkshire,2011,737,734,0,0,3
S01005752,South Lanarkshire,2011,641,637,1,0,3
S01005753,South Lanarkshire,2011,668,667,0,0,1
S01005754,South Lanarkshire,2011,1032,1008,12,3,9
S01005755,South Lanarkshire,2011,717,714,2,0,1
S01005756,South Lanarkshire,2011,834,831,0,0,3
S01005757,South Lanarkshire,2011,582,577,0,0,5
S01005758,South Lanarkshire,2011,801,799,0,0,2
S01005759,South Lanarkshire,2011,766,751,4,0,11
S01005760,South Lanarkshire,2011,610,603,1,1,5
S01005761,South Lanarkshire,2011,669,662,5,0,2
S01005762,South Lanarkshire,2011,650,644,0,0,6
S01005763,South Lanarkshire,2011,2510,2382,41,15,72
S01005764,South Lanarkshire,2011,580,575,0,0,5
S01005765,South Lanarkshire,2011,949,935,7,2,5
S01005766,South Lanarkshire,2011,660,643,8,0,9
S01005767,South Lanarkshire,2011,692,676,6,1,9
S01005768,South Lanarkshire,2011,844,834,0,0,10
S01005769,South Lanarkshire,2011,761,743,16,0,2
S01005770,South Lanarkshire,2011,588,582,0,2,4
S01005771,South Lanarkshire,2011,722,710,5,4,3
S01005772,South Lanarkshire,2011,696,693,0,3,0
S01005773,South Lanarkshire,2011,889,874,3,2,10
S01005774,South Lanarkshire,2011,664,650,3,0,11
S01005775,South Lanarkshire,2011,732,729,0,0,3
S01005776,South Lanarkshire,2011,691,682,2,0,7
S01005777,South Lanarkshire,2011,515,513,1,1,0
S01005778,South Lanarkshire,2011,650,646,1,0,3
S01005779,South Lanarkshire,2011,767,757,2,0,8
S01005780,South Lanarkshire,2011,1456,1395,42,8,11
S01005781,South Lanarkshire,2011,946,931,0,2,13
S01005782,South Lanarkshire,2011,821,820,0,0,1
S01005783,South Lanarkshire,2011,529,527,0,0,2
S01005784,South Lanarkshire,2011,742,731,1,4,6
S01005785,South Lanarkshire,2011,731,725,0,0,6
S01005786,South Lanarkshire,2011,579,577,0,0,2
S01005787,South Lanarkshire,2011,754,734,7,0,13
S01005788,South Lanarkshire,2011,542,538,0,4,0
S01005789,South Lanarkshire,2011,795,785,0,3,7
S01005790,South Lanarkshire,2011,493,481,0,0,12
S01005791,South Lanarkshire,2011,470,466,3,1,0
S01005792,South Lanarkshire,2011,833,819,0,0,14
S01005793,South Lanarkshire,2011,502,498,0,1,3
S01005794,South Lanarkshire,2011,938,919,7,0,12
S01005795,South Lanarkshire,2011,660,644,0,0,16
S01005796,South Lanarkshire,2011,1132,1110,7,0,15
S01005797,South Lanarkshire,2011,1066,1042,8,8,8
S01005798,South Lanarkshire,2011,618,613,0,0,5
S01005799,South Lanarkshire,2011,688,672,0,4,12
S01005800,South Lanarkshire,2011,616,609,1,2,4
S01005801,South Lanarkshire,2011,651,644,5,0,2
S01005802,South Lanarkshire,2011,862,855,0,0,7
S01005803,South Lanarkshire,2011,797,791,0,0,6
S01005804,South Lanarkshire,2011,3934,3746,62,56,70
S01005805,South Lanarkshire,2011,606,585,0,12,9
S01005806,South Lanarkshire,2011,788,784,0,0,4
S01005807,South Lanarkshire,2011,808,793,5,0,10
S01005808,South Lanarkshire,2011,719,714,1,0,4
S01005809,South Lanarkshire,2011,669,652,4,5,8
S01005810,South Lanarkshire,2011,487,485,1,0,1
S01005811,South Lanarkshire,2011,522,513,2,0,7
S01005812,South Lanarkshire,2011,572,568,0,0,4
S01005813,South Lanarkshire,2011,790,780,6,1,3
S01005814,South Lanarkshire,2011,772,770,0,1,1
S01005815,South Lanarkshire,2011,1022,1009,0,0,13
S01005816,South Lanarkshire,2011,1055,1043,0,2,10
S01005817,South Lanarkshire,2011,521,516,0,0,5
S01005818,South Lanarkshire,2011,780,728,28,8,16
S01005819,South Lanarkshire,2011,687,682,1,0,4
S01005820,South Lanarkshire,2011,668,656,4,6,2
S01005821,South Lanarkshire,2011,479,453,5,8,13
S01005822,South Lanarkshire,2011,820,810,3,1,6
S01005823,South Lanarkshire,2011,602,595,4,0,3
S01005824,South Lanarkshire,2011,681,674,1,0,6
S01005825,South Lanarkshire,2011,642,625,0,1,16
S01005826,South Lanarkshire,2011,898,862,26,1,9
S01005827,South Lanarkshire,2011,685,665,9,2,9
S01005828,South Lanarkshire,2011,748,709,3,0,36
S01005829,South Lanarkshire,2011,745,730,1,0,14
S01005830,South Lanarkshire,2011,840,833,0,2,5
S01005831,South Lanarkshire,2011,1139,1109,10,4,16
S01005832,South Lanarkshire,2011,723,712,6,0,5
S01005833,South Lanarkshire,2011,640,631,0,0,9
S01005834,South Lanarkshire,2011,602,586,0,3,13
S01005835,South Lanarkshire,2011,667,661,0,1,5
S01005836,South Lanarkshire,2011,649,629,9,4,7
S01005837,South Lanarkshire,2011,485,481,0,0,4
S01005838,South Lanarkshire,2011,688,686,0,0,2
S01005839,South Lanarkshire,2011,783,771,6,1,5
S01005840,South Lanarkshire,2011,836,824,0,3,9
S01005841,South Lanarkshire,2011,628,599,4,0,25
S01005842,South Lanarkshire,2011,506,495,1,6,4
S01005843,South Lanarkshire,2011,637,634,2,0,1
S01005844,South Lanarkshire,2011,706,695,3,0,8
S01005845,South Lanarkshire,2011,482,472,1,6,3
S01005846,South Lanarkshire,2011,871,842,8,4,17
S01005847,South Lanarkshire,2011,786,769,2,0,15
S01005848,South Lanarkshire,2011,556,556,0,0,0
S01005849,South Lanarkshire,2011,838,796,24,4,14
S01005850,South Lanarkshire,2011,777,773,0,0,4
S01005851,South Lanarkshire,2011,689,676,0,1,12
S01005852,South Lanarkshire,2011,500,490,5,4,1
S01005853,South Lanarkshire,2011,994,965,1,2,26
S01005854,South Lanarkshire,2011,797,793,0,1,3
S01005855,South Lanarkshire,2011,821,811,3,0,7
S01005856,South Lanarkshire,2011,733,715,9,1,8
S01005857,South Lanarkshire,2011,701,694,2,4,1
S01005858,South Lanarkshire,2011,678,672,0,1,5
S01005859,South Lanarkshire,2011,697,680,5,0,12
S01005860,South Lanarkshire,2011,746,732,1,0,13
S01005861,South Lanarkshire,2011,865,834,5,0,26
S01005862,South Lanarkshire,2011,772,766,0,1,5
S01005863,South Lanarkshire,2011,1574,1495,12,3,64
S01005864,South Lanarkshire,2011,883,864,0,1,18
S01005865,South Lanarkshire,2011,792,784,0,0,8
S01005866,South Lanarkshire,2011,810,785,4,9,12
S01005867,South Lanarkshire,2011,959,929,4,1,25
S01005868,South Lanarkshire,2011,717,707,4,2,4
S01005869,South Lanarkshire,2011,708,695,2,0,11
S01005870,South Lanarkshire,2011,708,700,0,0,8
S01005871,South Lanarkshire,2011,658,640,13,0,5
S01005872,South Lanarkshire,2011,749,743,0,0,6
S01005873,South Lanarkshire,2011,962,944,6,3,9
S01005874,South Lanarkshire,2011,814,801,4,1,8
S01005875,South Lanarkshire,2011,800,780,10,5,5
S01005876,South Lanarkshire,2011,857,816,17,15,9
S01005877,South Lanarkshire,2011,887,864,5,4,14
S01005878,South Lanarkshire,2011,555,540,4,4,7
S01005879,South Lanarkshire,2011,644,633,0,0,11
S01005880,South Lanarkshire,2011,742,714,7,2,19
S01005881,South Lanarkshire,2011,788,783,0,0,5
S01005882,South Lanarkshire,2011,1554,1464,27,1,62
S01005883,South Lanarkshire,2011,455,454,0,0,1
S01005884,South Lanarkshire,2011,727,704,13,1,9
S01005885,South Lanarkshire,2011,581,581,0,0,0
S01005886,South Lanarkshire,2011,689,673,7,7,2
S01005887,South Lanarkshire,2011,490,490,0,0,0
S01005888,South Lanarkshire,2011,612,596,9,1,6
S01005889,South Lanarkshire,2011,863,833,4,8,18
S01005890,South Lanarkshire,2011,675,666,0,4,5
S01005891,South Lanarkshire,2011,615,605,3,2,5
S01005892,South Lanarkshire,2011,688,675,0,6,7
S01005893,South Lanarkshire,2011,705,693,0,0,12
S01005894,South Lanarkshire,2011,726,690,19,3,14
S01005895,South Lanarkshire,2011,571,563,2,0,6
S01005896,South Lanarkshire,2011,704,685,9,0,10
S01005897,South Lanarkshire,2011,728,710,0,4,14
S01005898,South Lanarkshire,2011,692,662,2,17,11
S01005899,South Lanarkshire,2011,696,656,19,11,10
S01005900,South Lanarkshire,2011,598,593,5,0,0
S01005901,South Lanarkshire,2011,751,726,2,15,8
S01005902,South Lanarkshire,2011,842,823,5,6,8
S01005903,South Lanarkshire,2011,967,932,12,8,15
S01005904,South Lanarkshire,2011,1012,1008,1,0,3
S01005905,South Lanarkshire,2011,772,759,6,1,6
S01005906,South Lanarkshire,2011,831,829,0,0,2
S01005907,South Lanarkshire,2011,728,710,3,3,12
S01005908,South Lanarkshire,2011,881,837,24,6,14
S01005909,South Lanarkshire,2011,512,502,5,0,5
S01005910,South Lanarkshire,2011,691,650,10,10,21
S01005911,South Lanarkshire,2011,1349,1277,39,9,24
S01005912,South Lanarkshire,2011,803,791,0,5,7
S01005913,South Lanarkshire,2011,829,804,4,3,18
S01005914,South Lanarkshire,2011,945,931,1,1,12
S01005915,South Lanarkshire,2011,673,668,0,0,5
S01005916,South Lanarkshire,2011,749,686,17,10,36
S01005917,South Lanarkshire,2011,876,874,0,0,2
S01005918,South Lanarkshire,2011,882,880,0,0,2
S01005919,South Lanarkshire,2011,525,521,0,0,4
S01005920,South Lanarkshire,2011,858,850,0,1,7
S01005921,South Lanarkshire,2011,655,646,4,1,4
S01005922,South Lanarkshire,2011,900,892,0,2,6
S01005923,South Lanarkshire,2011,689,678,0,1,10
S01005924,South Lanarkshire,2011,651,595,30,1,25
S01005925,South Lanarkshire,2011,698,656,11,8,23
S01005926,South Lanarkshire,2011,989,961,3,7,18
S01005927,South Lanarkshire,2011,720,718,0,0,2
S01005928,South Lanarkshire,2011,788,781,1,0,6
S01005929,South Lanarkshire,2011,764,740,9,1,14
S01005930,South Lanarkshire,2011,1060,1044,2,2,12
S01005931,South Lanarkshire,2011,748,742,2,0,4
S01005932,South Lanarkshire,2011,614,606,0,0,8
S01005933,South Lanarkshire,2011,861,823,0,7,31
S01005934,South Lanarkshire,2011,699,693,0,0,6
S01005935,South Lanarkshire,2011,610,605,0,0,5
S01005936,South Lanarkshire,2011,817,809,0,0,8
S01005937,South Lanarkshire,2011,609,580,2,7,20
S01005938,South Lanarkshire,2011,745,729,2,2,12
S01005939,South Lanarkshire,2011,698,686,0,2,10
S01005940,South Lanarkshire,2011,778,735,4,13,26
S01005941,South Lanarkshire,2011,453,423,7,13,10
S01005942,South Lanarkshire,2011,879,873,1,0,5
S01005943,South Lanarkshire,2011,811,793,4,3,11
S01005944,South Lanarkshire,2011,957,948,2,0,7
S01005945,South Lanarkshire,2011,816,798,1,6,11
S01005946,South Lanarkshire,2011,859,845,0,2,12
S01005947,South Lanarkshire,2011,733,714,9,4,6
S01005948,South Lanarkshire,2011,832,820,0,0,12
S01005949,South Lanarkshire,2011,622,620,2,0,0
S01005950,South Lanarkshire,2011,529,527,1,0,1
S01005951,South Lanarkshire,2011,1242,1234,2,1,5
S01005952,South Lanarkshire,2011,1163,1101,7,15,40
S01005953,South Lanarkshire,2011,1255,1243,2,0,10
S01005954,South Lanarkshire,2011,496,487,0,2,7
S01005955,South Lanarkshire,2011,700,645,14,8,33
S01005956,South Lanarkshire,2011,738,731,0,3,4
S01005957,South Lanarkshire,2011,1052,1039,1,2,10
S01005958,South Lanarkshire,2011,538,533,1,0,4
S01005959,South Lanarkshire,2011,524,512,6,0,6
S01005960,South Lanarkshire,2011,496,492,0,0,4
S01005961,South Lanarkshire,2011,1190,1163,7,3,17
S01005962,South Lanarkshire,2011,461,456,2,0,3
S01005963,South Lanarkshire,2011,608,588,0,3,17
S01005964,South Lanarkshire,2011,722,720,0,0,2
S01005965,South Lanarkshire,2011,948,912,14,1,21
S01005966,South Lanarkshire,2011,1383,1340,6,3,34
S01005967,South Lanarkshire,2011,1008,995,4,0,9
S01005968,South Lanarkshire,2011,1209,1167,8,13,21
S01005969,South Lanarkshire,2011,708,699,1,2,6
S01005970,South Lanarkshire,2011,754,734,0,8,12
S01005971,South Lanarkshire,2011,402,394,0,0,8
S01005972,South Lanarkshire,2011,705,695,7,0,3
S01005973,South Lanarkshire,2011,839,828,3,1,7
S01005974,South Lanarkshire,2011,764,760,1,0,3
S01005975,South Lanarkshire,2011,685,681,0,0,4
S01005976,South Lanarkshire,2011,778,751,3,7,17
S01005977,South Lanarkshire,2011,720,708,1,0,11
S01005978,South Lanarkshire,2011,720,685,9,3,23
S01005979,South Lanarkshire,2011,853,836,2,0,15
S01005980,South Lanarkshire,2011,568,566,0,0,2
S01005981,South Lanarkshire,2011,875,847,9,10,9
S01005982,South Lanarkshire,2011,717,696,6,2,13
S01005983,South Lanarkshire,2011,831,829,0,0,2
S01005984,South Lanarkshire,2011,894,861,13,1,19
S01005985,South Lanarkshire,2011,764,757,0,6,1
S01005986,South Lanarkshire,2011,1038,967,19,11,41
S01005987,South Lanarkshire,2011,548,539,5,0,4
S01005988,South Lanarkshire,2011,546,539,1,1,5
S01005989,South Lanarkshire,2011,675,662,1,4,8
S01005990,South Lanarkshire,2011,1408,1331,44,19,14
S01005991,South Lanarkshire,2011,690,669,8,3,10
S01005992,South Lanarkshire,2011,561,545,1,0,15
S01005993,South Lanarkshire,2011,666,659,0,0,7
S01005994,South Lanarkshire,2011,912,903,5,0,4
S01005995,South Lanarkshire,2011,634,628,0,0,6
S01005996,South Lanarkshire,2011,836,811,2,1,22
S01005997,South Lanarkshire,2011,603,590,10,0,3
S01005998,South Lanarkshire,2011,660,649,4,0,7
S01005999,South Lanarkshire,2011,1375,1316,22,16,21
S01006000,South Lanarkshire,2011,746,733,0,0,13
S01006001,South Lanarkshire,2011,734,726,3,4,1
S01006002,South Lanarkshire,2011,531,527,1,1,2
S01006003,South Lanarkshire,2011,630,615,0,5,10
S01006004,South Lanarkshire,2011,1458,1349,39,17,53
S01006005,South Lanarkshire,2011,544,538,1,1,4
S01006006,South Lanarkshire,2011,766,738,10,0,18
S01006007,South Lanarkshire,2011,446,441,0,0,5
S01006008,South Lanarkshire,2011,714,708,1,1,4
S01006009,South Lanarkshire,2011,475,458,14,0,3
S01006010,South Lanarkshire,2011,979,947,15,7,10
S01006011,South Lanarkshire,2011,778,763,0,2,13
S01006012,South Lanarkshire,2011,755,754,0,0,1
S01006013,South Lanarkshire,2011,587,552,7,7,21
S01006014,South Lanarkshire,2011,675,664,0,0,11
S01006015,South Lanarkshire,2011,734,730,1,0,3
S01006016,South Lanarkshire,2011,927,909,4,0,14
S01006017,South Lanarkshire,2011,1269,1250,6,3,10
S01006018,South Lanarkshire,2011,908,837,36,10,25
S01006019,South Lanarkshire,2011,1334,1269,22,7,36
S01006020,South Lanarkshire,2011,826,816,0,0,10
S01006021,South Lanarkshire,2011,1059,1053,0,1,5
S01006022,South Lanarkshire,2011,573,557,0,6,10
S01006023,South Lanarkshire,2011,697,680,10,2,5
S01006024,South Lanarkshire,2011,801,776,9,6,10
S01006025,South Lanarkshire,2011,879,857,3,2,17
S01006026,South Lanarkshire,2011,726,719,4,0,3
S01006027,South Lanarkshire,2011,729,723,1,0,5
S01006028,South Lanarkshire,2011,618,597,14,3,4
S01006029,South Lanarkshire,2011,685,660,14,2,9
S01006030,South Lanarkshire,2011,892,863,8,2,19
S01006031,South Lanarkshire,2011,1456,1385,39,1,31
S01006032,South Lanarkshire,2011,898,887,0,0,11
S01006033,South Lanarkshire,2011,1159,1116,16,10,17
S01006034,South Lanarkshire,2011,1784,1669,44,10,61
S01006035,South Lanarkshire,2011,915,901,9,0,5
S01006036,South Lanarkshire,2011,2362,2067,186,23,86
S01006037,South Lanarkshire,2011,815,742,36,7,30
S01006038,South Lanarkshire,2011,864,840,11,4,9
S01006039,South Lanarkshire,2011,770,755,3,1,11
S01006040,South Lanarkshire,2011,865,836,2,4,23
S01006041,South Lanarkshire,2011,926,897,10,3,16
S01006042,South Lanarkshire,2011,803,780,16,0,7
S01006043,South Lanarkshire,2011,547,546,0,0,1
S01006044,South Lanarkshire,2011,1067,1063,1,1,2
S01006045,South Lanarkshire,2011,666,655,2,5,4
S01006046,South Lanarkshire,2011,726,658,23,1,44
S01006047,South Lanarkshire,2011,710,700,3,0,7
S01006048,South Lanarkshire,2011,696,674,12,2,8
S01006049,South Lanarkshire,2011,779,765,10,2,2
S01006050,South Lanarkshire,2011,749,713,4,19,13
S01006051,South Lanarkshire,2011,801,753,18,4,26
S01006052,South Lanarkshire,2011,797,785,4,1,7
S01006053,South Lanarkshire,2011,772,744,8,7,13
S01006054,South Lanarkshire,2011,791,745,11,4,31
S01006055,South Lanarkshire,2011,642,616,9,0,17
S01006056,South Lanarkshire,2011,884,875,0,1,8
S01006057,South Lanarkshire,2011,494,454,7,4,29
S01006058,South Lanarkshire,2011,720,712,7,0,1
S01006059,South Lanarkshire,2011,859,841,11,2,5
S01006060,South Lanarkshire,2011,667,654,1,4,8
S01006061,South Lanarkshire,2011,484,469,3,0,12
S01006062,South Lanarkshire,2011,681,665,0,9,7
S01006063,South Lanarkshire,2011,546,533,4,0,9
S01006064,South Lanarkshire,2011,696,676,11,0,9
S01006065,South Lanarkshire,2011,775,738,1,4,32
S01006066,South Lanarkshire,2011,1014,942,24,7,41
S01006067,Stirling,2011,933,910,0,9,14
S01006068,Stirling,2011,582,576,0,0,6
S01006069,Stirling,2011,827,813,0,0,14
S01006070,Stirling,2011,673,669,3,1,0
S01006071,Stirling,2011,926,926,0,0,0
S01006072,Stirling,2011,625,612,0,0,13
S01006073,Stirling,2011,447,444,0,1,2
S01006074,Stirling,2011,700,692,0,2,6
S01006075,Stirling,2011,1013,993,3,3,14
S01006076,Stirling,2011,1012,1002,6,0,4
S01006077,Stirling,2011,1217,1190,6,2,19
S01006078,Stirling,2011,1442,1407,15,5,15
S01006079,Stirling,2011,710,698,4,0,8
S01006080,Stirling,2011,1007,1000,0,5,2
S01006081,Stirling,2011,715,711,0,1,3
S01006082,Stirling,2011,895,884,0,0,11
S01006083,Stirling,2011,1038,1031,0,0,7
S01006084,Stirling,2011,880,872,2,2,4
S01006085,Stirling,2011,754,735,6,6,7
S01006086,Stirling,2011,923,906,11,1,5
S01006087,Stirling,2011,738,732,0,2,4
S01006088,Stirling,2011,757,745,5,6,1
S01006089,Stirling,2011,712,702,0,1,9
S01006090,Stirling,2011,825,806,9,1,9
S01006091,Stirling,2011,897,892,0,0,5
S01006092,Stirling,2011,564,558,0,4,2
S01006093,Stirling,2011,760,726,11,3,20
S01006094,Stirling,2011,838,827,0,0,11
S01006095,Stirling,2011,896,876,11,6,3
S01006096,Stirling,2011,602,589,7,0,6
S01006097,Stirling,2011,963,947,6,2,8
S01006098,Stirling,2011,669,642,8,1,18
S01006099,Stirling,2011,561,540,0,14,7
S01006100,Stirling,2011,431,426,0,0,5
S01006101,Stirling,2011,614,595,2,6,11
S01006102,Stirling,2011,833,800,9,6,18
S01006103,Stirling,2011,628,619,0,1,8
S01006104,Stirling,2011,726,704,1,8,13
S01006105,Stirling,2011,905,860,9,11,25
S01006106,Stirling,2011,835,812,9,5,9
S01006107,Stirling,2011,662,660,0,0,2
S01006108,Stirling,2011,872,868,1,3,0
S01006109,Stirling,2011,871,857,7,0,7
S01006110,Stirling,2011,767,767,0,0,0
S01006111,Stirling,2011,972,951,6,0,15
S01006112,Stirling,2011,680,650,0,7,23
S01006113,Stirling,2011,899,887,1,0,11
S01006114,Stirling,2011,702,692,0,2,8
S01006115,Stirling,2011,776,737,1,7,31
S01006116,Stirling,2011,841,822,0,0,19
S01006117,Stirling,2011,846,842,0,0,4
S01006118,Stirling,2011,629,623,0,1,5
S01006119,Stirling,2011,1147,1105,5,17,20
S01006120,Stirling,2011,1123,1000,11,48,64
S01006121,Stirling,2011,548,516,4,14,14
S01006122,Stirling,2011,1016,1008,0,1,7
S01006123,Stirling,2011,765,682,0,56,27
S01006124,Stirling,2011,705,670,0,17,18
S01006125,Stirling,2011,934,836,4,40,54
S01006126,Stirling,2011,877,685,18,99,75
S01006127,Stirling,2011,749,674,7,45,23
S01006128,Stirling,2011,895,781,2,65,47
S01006129,Stirling,2011,732,717,5,0,10
S01006130,Stirling,2011,440,440,0,0,0
S01006131,Stirling,2011,953,944,0,2,7
S01006132,Stirling,2011,790,772,3,6,9
S01006133,Stirling,2011,620,617,0,1,2
S01006134,Stirling,2011,496,488,2,0,6
S01006135,Stirling,2011,532,507,4,1,20
S01006136,Stirling,2011,1133,1085,4,8,36
S01006137,Stirling,2011,988,855,7,71,55
S01006138,Stirling,2011,616,602,5,0,9
S01006139,Stirling,2011,413,413,0,0,0
S01006140,Stirling,2011,809,773,2,9,25
S01006141,Stirling,2011,1996,1915,6,14,61
S01006142,Stirling,2011,620,605,5,2,8
S01006143,Stirling,2011,658,621,0,10,27
S01006144,Stirling,2011,971,939,0,7,25
S01006145,Stirling,2011,1065,903,0,115,47
S01006146,Stirling,2011,828,784,7,14,23
S01006147,Stirling,2011,772,695,11,21,45
S01006148,Stirling,2011,800,768,3,15,14
S01006149,Stirling,2011,1090,1079,0,0,11
S01006150,Stirling,2011,1012,1002,1,4,5
S01006151,Stirling,2011,267,57,8,85,117
S01006152,Stirling,2011,712,692,0,0,20
S01006153,Stirling,2011,584,574,1,0,9
S01006154,Stirling,2011,842,829,0,2,11
S01006155,Stirling,2011,784,778,0,1,5
S01006156,Stirling,2011,598,592,1,0,5
S01006157,Stirling,2011,747,732,3,1,11
S01006158,Stirling,2011,880,868,0,1,11
S01006159,Stirling,2011,821,790,4,3,24
S01006160,Stirling,2011,808,800,0,2,6
S01006161,Stirling,2011,753,740,1,0,12
S01006162,Stirling,2011,628,626,1,0,1
S01006163,Stirling,2011,741,732,0,0,9
S01006164,Stirling,2011,596,591,0,2,3
S01006165,Stirling,2011,901,880,0,0,21
S01006166,Stirling,2011,864,861,0,3,0
S01006167,Stirling,2011,1687,1660,0,8,19
S01006168,Stirling,2011,1044,1040,0,0,4
S01006169,Stirling,2011,710,706,0,0,4
S01006170,Stirling,2011,896,894,0,0,2
S01006171,Stirling,2011,869,856,0,1,12
S01006172,Stirling,2011,471,461,1,0,9
S01006173,Stirling,2011,622,611,4,1,6
S01006174,Stirling,2011,611,602,0,0,9
S01006175,Stirling,2011,753,741,0,4,8
S01006176,Stirling,2011,643,639,0,0,4
S01006177,West Dunbartonshire,2011,598,586,0,2,10
S01006178,West Dunbartonshire,2011,798,794,3,0,1
S01006179,West Dunbartonshire,2011,719,710,0,4,5
S01006180,West Dunbartonshire,2011,774,754,5,0,15
