"dz_2001","total","scotland","ruk","elsewhere"
"S01003934",1016,759,212,45
"S01003935",827,634,149,44
"S01003936",999,701,237,61
"S01003937",745,584,122,39
"S01003938",605,431,139,35
"S01003939",626,463,137,26
"S01003940",1047,874,144,29
"S01003941",614,477,122,15
"S01003942",758,612,104,42
"S01003943",695,561,86,48
"S01003944",646,529,93,24
"S01003945",661,557,79,25
"S01003946",838,564,237,37
"S01003947",631,474,132,25
"S01003948",745,394,303,48
"S01003949",598,400,180,18
"S01003950",606,474,96,36
"S01003951",608,421,158,29
"S01003952",536,389,118,29
"S01003953",577,365,190,22
"S01003954",702,484,180,38
"S01003955",681,487,132,62
"S01003956",749,530,150,69
"S01003957",686,535,124,27
"S01003958",784,624,134,26
"S01003959",747,473,240,34
"S01003960",877,686,160,31
"S01003961",576,471,90,15
"S01003962",706,534,151,21
"S01003963",474,304,142,28
"S01003964",483,324,143,16
"S01003965",576,377,174,25
"S01003966",1009,709,270,30
"S01003967",539,378,138,23
"S01003968",864,615,212,37
"S01003969",762,508,232,22
"S01003970",631,406,179,46
"S01003971",721,473,229,19
"S01003972",785,524,235,26
"S01003973",450,333,96,21
"S01003974",854,575,249,30
"S01003975",829,597,220,12
"S01003976",772,661,83,28
"S01003977",491,444,39,8
"S01003978",512,432,57,23
"S01003979",569,499,51,19
"S01003980",643,557,68,18
"S01003981",544,483,40,21
"S01003982",779,697,55,27
"S01003983",683,614,51,18
"S01003984",623,543,63,17
"S01003985",743,686,40,17
"S01003986",550,495,37,18
"S01003987",688,606,71,11
"S01003988",490,360,115,15
"S01003989",913,717,181,15
"S01003990",522,364,136,22
"S01003991",622,543,59,20
"S01003992",982,774,190,18
"S01003993",694,509,164,21
"S01003994",729,556,160,13
"S01003995",1312,1062,213,37
"S01003996",649,510,119,20
"S01003997",916,790,99,27
"S01003998",565,508,39,18
"S01003999",853,707,118,28
"S01004000",708,629,62,17
"S01004001",620,544,65,11
"S01004002",896,773,101,22
"S01004003",570,489,65,16
"S01004004",731,665,53,13
"S01004005",588,489,80,19
"S01004006",553,451,88,14
"S01004007",611,521,72,18
"S01004008",672,511,154,7
"S01004009",771,640,112,19
"S01004010",837,554,241,42
"S01004011",1369,1104,177,88
"S01004012",755,640,79,36
"S01004013",537,448,64,25
"S01004014",634,532,78,24
"S01004015",905,745,122,38
"S01004016",598,534,52,12
"S01004017",1014,810,147,57
"S01004018",824,728,64,32
"S01004019",1067,951,83,33
"S01004020",805,689,82,34
"S01004021",1177,1075,74,28
"S01004022",789,675,84,30
"S01004023",556,522,24,10
"S01004024",1077,1029,30,18
"S01004025",858,823,30,5
"S01004026",607,585,17,5
"S01004027",785,759,18,8
"S01004028",739,722,13,4
"S01004029",879,848,22,9
"S01004030",660,627,21,12
"S01004031",577,554,15,8
"S01004032",396,355,30,11
"S01004033",865,828,31,6
"S01004034",736,687,32,17
"S01004035",737,704,23,10
"S01004036",630,606,20,4
"S01004037",660,615,36,9
"S01004038",678,663,9,6
"S01004039",368,342,17,9
"S01004040",642,598,25,19
"S01004041",650,622,18,10
"S01004042",576,539,23,14
"S01004043",730,700,19,11
"S01004044",674,620,33,21
"S01004045",596,576,15,5
"S01004046",541,507,29,5
"S01004047",688,654,26,8
"S01004048",1036,976,34,26
"S01004049",1314,1244,50,20
"S01004050",465,440,17,8
"S01004051",836,808,22,6
"S01004052",538,509,21,8
"S01004053",957,924,17,16
"S01004054",882,852,16,14
"S01004055",557,524,22,11
"S01004056",722,688,22,12
"S01004057",1604,1511,61,32
"S01004058",923,871,28,24
"S01004059",549,513,20,16
"S01004060",468,459,7,2
"S01004061",793,768,16,9
"S01004062",871,814,25,32
"S01004063",610,585,18,7
"S01004064",621,597,18,6
"S01004065",958,893,28,37
"S01004066",560,539,12,9
"S01004067",829,796,21,12
"S01004068",723,697,21,5
"S01004069",448,428,12,8
"S01004070",688,642,26,20
"S01004071",908,867,24,17
"S01004072",1189,1115,51,23
"S01004073",785,737,22,26
"S01004074",872,838,24,10
"S01004075",449,418,20,11
"S01004076",626,595,14,17
"S01004077",842,801,27,14
"S01004078",768,719,22,27
"S01004079",665,635,23,7
"S01004080",821,789,20,12
"S01004081",649,601,28,20
"S01004082",1030,911,84,35
"S01004083",874,826,29,19
"S01004084",905,849,32,24
"S01004085",524,493,15,16
"S01004086",769,739,15,15
"S01004087",455,421,18,16
"S01004088",525,504,15,6
"S01004089",725,690,16,19
"S01004090",315,304,6,5
"S01004091",958,888,40,30
"S01004092",740,678,33,29
"S01004093",547,508,13,26
"S01004094",425,387,16,22
"S01004095",517,458,23,36
"S01004096",645,584,35,26
"S01004097",734,715,10,9
"S01004098",619,590,15,14
"S01004099",788,714,48,26
"S01004100",765,723,27,15
"S01004101",715,647,31,37
"S01004102",771,705,39,27
"S01004103",660,623,32,5
"S01004104",756,699,24,33
"S01004105",842,802,28,12
"S01004106",898,793,53,52
"S01004107",668,631,23,14
"S01004108",800,731,44,25
"S01004109",560,531,13,16
"S01004110",775,698,35,42
"S01004111",798,711,62,25
"S01004112",839,760,48,31
"S01004113",729,681,31,17
"S01004114",643,598,27,18
"S01004115",749,690,33,26
"S01004116",674,614,34,26
"S01004117",748,676,38,34
"S01004118",899,831,27,41
"S01004119",490,439,30,21
"S01004120",706,628,43,35
"S01004121",430,342,69,19
"S01004122",900,710,134,56
"S01004123",928,810,78,40
"S01004124",1039,861,141,37
"S01004125",656,552,76,28
"S01004126",682,584,67,31
"S01004127",860,736,96,28
"S01004128",683,588,77,18
"S01004129",728,654,60,14
"S01004130",514,448,43,23
"S01004131",809,740,48,21
"S01004132",536,478,36,22
"S01004133",820,770,39,11
"S01004134",646,556,69,21
"S01004135",633,570,40,23
"S01004136",623,551,42,30
"S01004137",575,448,86,41
"S01004138",694,630,38,26
"S01004139",561,513,35,13
"S01004140",540,490,33,17
"S01004141",673,621,32,20
"S01004142",540,479,37,24
"S01004143",846,763,59,24
"S01004144",1319,1084,171,64
"S01004145",626,544,44,38
"S01004146",818,722,72,24
"S01004147",709,658,25,26
"S01004148",995,868,100,27
"S01004149",851,785,42,24
"S01004150",609,532,44,33
"S01004151",1023,729,177,117
"S01004152",752,694,40,18
"S01004153",782,704,40,38
"S01004154",625,529,78,18
"S01004155",885,809,53,23
"S01004156",963,884,53,26
"S01004157",581,495,53,33
"S01004158",579,482,62,35
"S01004159",358,327,17,14
"S01004160",646,582,45,19
"S01004161",548,442,73,33
"S01004162",2023,1735,184,104
"S01004163",662,593,45,24
"S01004164",860,780,58,22
"S01004165",969,865,65,39
"S01004166",744,627,74,43
"S01004167",669,596,45,28
"S01004168",621,546,43,32
"S01004169",796,732,37,27
"S01004170",734,689,37,8
"S01004171",633,577,37,19
"S01004172",756,701,42,13
"S01004173",606,557,29,20
"S01004174",728,685,29,14
"S01004175",540,500,29,11
"S01004176",632,556,56,20
"S01004177",494,456,21,17
"S01004178",566,506,37,23
"S01004179",490,452,29,9
"S01004180",900,832,51,17
"S01004181",798,722,32,44
"S01004182",928,824,46,58
"S01004183",1056,935,89,32
"S01004184",782,741,28,13
"S01004185",680,621,26,33
"S01004186",739,675,30,34
"S01004187",696,645,35,16
"S01004188",782,693,40,49
"S01004189",922,806,70,46
"S01004190",821,738,38,45
"S01004191",727,660,44,23
"S01004192",1043,972,45,26
"S01004193",690,622,41,27
"S01004194",739,670,44,25
"S01004195",638,571,37,30
"S01004196",615,562,25,28
"S01004197",697,640,40,17
"S01004198",578,468,79,31
"S01004199",780,710,47,23
"S01004200",719,669,35,15
"S01004201",715,649,38,28
"S01004202",523,488,28,7
"S01004203",955,839,76,40
"S01004204",668,607,48,13
"S01004205",758,694,30,34
"S01004206",636,527,70,39
"S01004207",705,631,32,42
"S01004208",851,755,55,41
"S01004209",605,528,51,26
"S01004210",611,530,46,35
"S01004211",1102,899,154,49
"S01004212",1670,1368,195,107
"S01004213",530,443,65,22
"S01004214",637,544,72,21
"S01004215",615,490,96,29
"S01004216",807,745,44,18
"S01004217",447,409,16,22
"S01004218",802,750,31,21
"S01004219",508,459,22,27
"S01004220",903,745,101,57
"S01004221",783,718,47,18
"S01004222",569,476,37,56
"S01004223",722,636,43,43
"S01004224",684,632,23,29
"S01004225",768,677,47,44
"S01004226",660,606,32,22
"S01004227",1002,881,73,48
"S01004228",842,725,84,33
"S01004229",652,601,36,15
"S01004230",688,647,25,16
"S01004231",707,652,29,26
"S01004232",624,550,40,34
"S01004233",819,528,254,37
"S01004234",988,766,175,47
"S01004235",854,535,294,25
"S01004236",985,781,166,38
"S01004237",682,574,84,24
"S01004238",568,402,146,20
"S01004239",856,670,123,63
"S01004240",802,556,219,27
"S01004241",536,406,104,26
"S01004242",845,517,277,51
"S01004243",699,550,128,21
"S01004244",660,527,92,41
"S01004245",938,722,175,41
"S01004246",635,468,138,29
"S01004247",845,784,45,16
"S01004248",1036,928,87,21
"S01004249",917,815,86,16
"S01004250",1029,910,96,23
"S01004251",907,792,90,25
"S01004252",638,409,202,27
"S01004253",579,490,79,10
"S01004254",725,401,257,67
"S01004255",2886,2188,505,193
"S01004256",1460,984,415,61
"S01004257",621,468,125,28
"S01004258",717,516,164,37
"S01004259",771,540,196,35
"S01004260",513,339,151,23
"S01004261",786,661,97,28
"S01004262",787,523,213,51
"S01004263",764,630,97,37
"S01004264",800,679,94,27
"S01004265",909,675,170,64
"S01004266",545,418,95,32
"S01004267",508,337,140,31
"S01004268",637,478,118,41
"S01004269",838,662,144,32
"S01004270",561,399,126,36
"S01004271",643,476,134,33
"S01004272",565,395,143,27
"S01004273",576,387,165,24
"S01004274",911,530,323,58
"S01004275",584,475,87,22
"S01004276",868,604,197,67
"S01004277",713,604,71,38
"S01004278",1207,914,239,54
"S01004279",819,675,117,27
"S01004280",925,813,85,27
"S01004281",729,584,123,22
"S01004282",880,720,107,53
"S01004283",702,591,66,45
"S01004284",902,762,96,44
"S01004285",474,250,190,34
"S01004286",578,290,244,44
"S01004287",641,540,86,15
"S01004288",665,502,112,51
"S01004289",547,451,58,38
"S01004290",1000,868,114,18
"S01004291",807,686,62,59
"S01004292",988,647,265,76
"S01004293",931,712,132,87
"S01004294",744,549,131,64
"S01004295",855,656,103,96
"S01004296",886,690,127,69
"S01004297",648,491,96,61
"S01004298",1332,948,312,72
"S01004299",520,385,66,69
"S01004300",574,430,74,70
"S01004301",774,559,191,24
"S01004302",674,537,115,22
"S01004303",626,531,64,31
"S01004304",798,626,96,76
"S01004305",647,518,74,55
"S01004306",597,466,84,47
"S01004307",871,351,422,98
"S01004308",965,807,107,51
"S01004309",937,619,269,49
"S01004310",718,571,104,43
"S01004311",1153,933,149,71
"S01004312",700,371,240,89
"S01004313",1298,939,285,74
"S01004314",787,584,167,36
"S01004315",502,376,99,27
"S01004316",536,259,252,25
"S01004317",1149,1022,107,20
"S01004318",527,493,25,9
"S01004319",889,591,273,25
"S01004320",824,753,55,16
"S01004321",777,715,46,16
"S01004322",980,840,104,36
"S01004323",657,571,60,26
"S01004324",803,725,55,23
"S01004325",1054,878,104,72
"S01004326",843,654,164,25
"S01004327",699,593,80,26
"S01004328",607,534,55,18
"S01004329",509,424,64,21
"S01004330",1412,986,371,55
"S01004331",579,460,97,22
"S01004332",631,551,72,8
"S01004333",578,451,114,13
"S01004334",1363,690,426,247
"S01004335",537,426,102,9
"S01004336",1005,672,285,48
"S01004337",748,589,133,26
"S01004338",769,555,190,24
"S01004339",955,665,247,43
"S01004340",537,418,97,22
"S01004341",558,442,100,16
"S01004342",1335,595,671,69
"S01004343",641,495,119,27
"S01004344",746,547,161,38
"S01004345",1160,878,234,48
"S01004346",445,345,80,20
"S01004347",898,631,204,63
"S01004348",637,443,160,34
"S01004349",752,484,239,29
"S01004350",601,347,205,49
"S01004351",532,397,123,12
"S01004352",539,391,126,22
"S01004353",872,666,143,63
"S01004354",514,427,69,18
"S01004355",571,514,35,22
"S01004356",951,891,46,14
"S01004357",820,749,44,27
"S01004358",665,629,27,9
"S01004359",546,508,22,16
"S01004360",637,598,32,7
"S01004361",820,757,47,16
"S01004362",604,571,18,15
"S01004363",980,914,45,21
"S01004364",915,841,50,24
"S01004365",703,646,38,19
"S01004366",589,551,28,10
"S01004367",781,727,37,17
"S01004368",535,502,20,13
"S01004369",697,651,34,12
"S01004370",680,627,33,20
"S01004371",727,657,48,22
"S01004372",905,617,241,47
"S01004373",670,634,25,11
"S01004374",768,714,37,17
"S01004375",624,585,31,8
"S01004376",871,820,37,14
"S01004377",709,636,47,26
"S01004378",913,844,53,16
"S01004379",903,830,59,14
"S01004380",697,635,45,17
"S01004381",781,722,45,14
"S01004382",681,623,30,28
"S01004383",796,749,31,16
"S01004384",662,603,40,19
"S01004385",740,703,29,8
"S01004386",1003,927,59,17
"S01004387",947,893,35,19
"S01004388",700,655,36,9
"S01004389",586,561,20,5
"S01004390",782,728,45,9
"S01004391",555,517,17,21
"S01004392",844,795,32,17
"S01004393",889,842,34,13
"S01004394",799,745,37,17
"S01004395",596,562,26,8
"S01004396",758,691,59,8
"S01004397",907,836,53,18
"S01004398",806,739,56,11
"S01004399",482,447,26,9
"S01004400",548,511,32,5
"S01004401",1079,977,72,30
"S01004402",933,877,42,14
"S01004403",516,454,49,13
"S01004404",734,656,46,32
"S01004405",757,698,43,16
"S01004406",890,825,46,19
"S01004407",656,626,21,9
"S01004408",1402,1174,167,61
"S01004409",459,317,122,20
"S01004410",989,928,42,19
"S01004411",557,503,44,10
"S01004412",1042,949,68,25
"S01004413",717,666,35,16
"S01004414",690,636,30,24
"S01004415",680,631,28,21
"S01004416",763,720,31,12
"S01004417",807,735,42,30
"S01004418",902,836,53,13
"S01004419",821,762,42,17
"S01004420",718,663,40,15
"S01004421",881,808,47,26
"S01004422",594,537,32,25
"S01004423",775,713,39,23
"S01004424",697,643,47,7
"S01004425",576,533,30,13
"S01004426",585,537,31,17
"S01004427",728,690,22,16
"S01004428",888,826,34,28
"S01004429",809,759,38,12
"S01004430",495,465,17,13
"S01004431",666,623,29,14
"S01004432",978,915,45,18
"S01004433",908,845,45,18
"S01004434",815,761,33,21
"S01004435",842,750,72,20
"S01004436",757,699,43,15
"S01004437",901,849,36,16
"S01004438",637,586,34,17
"S01004439",688,645,30,13
"S01004440",736,691,33,12
"S01004441",1333,1213,90,30
"S01004442",848,779,47,22
"S01004443",711,653,45,13
"S01004444",900,849,29,22
"S01004445",898,820,62,16
"S01004446",807,754,39,14
"S01004447",729,677,39,13
"S01004448",546,506,32,8
"S01004449",917,873,31,13
"S01004450",863,799,45,19
"S01004451",855,794,44,17
"S01004452",651,613,23,15
"S01004453",955,883,58,14
"S01004454",1004,950,36,18
"S01004455",826,759,49,18
"S01004456",494,459,22,13
"S01004457",871,822,39,10
"S01004458",825,775,32,18
"S01004459",556,521,31,4
"S01004460",590,533,45,12
"S01004461",577,532,37,8
"S01004462",645,598,30,17
"S01004463",739,689,31,19
"S01004464",839,787,39,13
"S01004465",723,674,35,14
"S01004466",946,867,64,15
"S01004467",916,856,46,14
"S01004468",918,820,69,29
"S01004469",642,602,28,12
"S01004470",737,655,47,35
"S01004471",2067,1842,168,57
"S01004472",690,530,104,56
"S01004473",1103,920,146,37
"S01004474",1048,941,81,26
"S01004475",494,443,43,8
"S01004476",735,605,105,25
"S01004477",1097,924,132,41
"S01004478",590,540,37,13
"S01004479",705,650,45,10
"S01004480",944,893,37,14
"S01004481",829,759,52,18
"S01004482",856,800,38,18
"S01004483",708,645,47,16
"S01004484",1025,957,43,25
"S01004485",542,419,99,24
"S01004486",962,854,82,26
"S01004487",1043,965,57,21
"S01004488",678,646,23,9
"S01004489",923,824,82,17
"S01004490",669,599,55,15
"S01004491",794,738,41,15
"S01004492",921,864,41,16
"S01004493",964,889,60,15
"S01004494",883,823,46,14
"S01004495",696,646,34,16
"S01004496",651,580,59,12
"S01004497",826,777,35,14
"S01004498",702,652,35,15
"S01004499",650,601,39,10
"S01004500",718,571,120,27
"S01004501",721,662,38,21
"S01004502",730,656,55,19
"S01004503",678,607,51,20
"S01004504",694,651,32,11
"S01004505",582,546,22,14
"S01004506",522,500,17,5
"S01004507",706,604,75,27
"S01004508",698,621,58,19
"S01004509",1030,885,110,35
"S01004510",827,728,86,13
"S01004511",964,811,108,45
"S01004512",867,743,98,26
"S01004513",522,466,44,12
"S01004514",596,539,29,28
"S01004515",747,635,70,42
"S01004516",449,376,39,34
"S01004517",737,623,79,35
"S01004518",634,558,55,21
"S01004519",951,853,73,25
"S01004520",914,771,97,46
"S01004521",754,665,67,22
"S01004522",900,772,105,23
"S01004523",733,607,98,28
"S01004524",561,500,54,7
"S01004525",935,749,143,43
"S01004526",682,542,111,29
"S01004527",617,522,75,20
"S01004528",737,711,14,12
"S01004529",852,809,33,10
"S01004530",547,516,21,10
"S01004531",1066,986,35,45
"S01004532",852,698,35,119
"S01004533",441,346,19,76
"S01004534",645,609,26,10
"S01004535",898,844,40,14
"S01004536",680,646,18,16
"S01004537",815,775,33,7
"S01004538",752,713,22,17
"S01004539",716,685,20,11
"S01004540",1238,1158,51,29
"S01004541",840,806,21,13
"S01004542",790,747,30,13
"S01004543",811,743,31,37
"S01004544",1844,1725,68,51
"S01004545",737,687,36,14
"S01004546",858,827,20,11
"S01004547",844,768,36,40
"S01004548",779,742,19,18
"S01004549",2152,1981,91,80
"S01004550",667,590,23,54
"S01004551",1565,1495,43,27
"S01004552",834,772,21,41
"S01004553",534,488,15,31
"S01004554",726,666,35,25
"S01004555",647,622,19,6
"S01004556",674,607,42,25
"S01004557",430,417,10,3
"S01004558",924,876,26,22
"S01004559",954,886,30,38
"S01004560",648,622,22,4
"S01004561",957,906,39,12
"S01004562",547,522,13,12
"S01004563",793,760,21,12
"S01004564",594,543,37,14
"S01004565",902,845,36,21
"S01004566",694,646,28,20
"S01004567",475,441,22,12
"S01004568",695,653,25,17
"S01004569",734,698,26,10
"S01004570",626,579,33,14
"S01004571",635,594,25,16
"S01004572",722,668,30,24
"S01004573",596,561,23,12
"S01004574",487,467,14,6
"S01004575",670,605,27,38
"S01004576",560,514,26,20
"S01004577",617,569,20,28
"S01004578",851,790,41,20
"S01004579",605,551,14,40
"S01004580",827,795,21,11
"S01004581",1240,1166,39,35
"S01004582",580,544,19,17
"S01004583",798,738,34,26
"S01004584",679,635,27,17
"S01004585",552,528,13,11
"S01004586",1060,964,45,51
"S01004587",1217,1140,38,39
"S01004588",628,600,20,8
"S01004589",783,730,29,24
"S01004590",839,782,37,20
"S01004591",558,532,17,9
"S01004592",637,601,21,15
"S01004593",973,914,35,24
"S01004594",491,459,20,12
"S01004595",1030,966,42,22
"S01004596",666,620,27,19
"S01004597",531,490,17,24
"S01004598",678,645,24,9
"S01004599",959,879,60,20
"S01004600",865,812,29,24
"S01004601",895,823,41,31
"S01004602",860,815,32,13
"S01004603",796,729,32,35
"S01004604",554,510,14,30
"S01004605",965,900,38,27
"S01004606",823,771,28,24
"S01004607",560,512,14,34
"S01004608",1562,1455,69,38
"S01004609",569,545,13,11
"S01004610",697,649,24,24
"S01004611",1041,992,36,13
"S01004612",1137,1046,50,41
"S01004613",1722,1577,64,81
"S01004614",750,670,44,36
"S01004615",1182,1087,44,51
"S01004616",877,805,35,37
"S01004617",669,562,22,85
"S01004618",649,527,18,104
"S01004619",514,464,8,42
"S01004620",666,439,58,169
"S01004621",900,859,31,10
"S01004622",858,782,34,42
"S01004623",1028,941,27,60
"S01004624",1212,1097,43,72
"S01004625",821,783,23,15
"S01004626",2033,1852,84,97
"S01004627",522,492,17,13
"S01004628",544,490,29,25
"S01004629",887,814,41,32
"S01004630",897,830,46,21
"S01004631",731,698,11,22
"S01004632",954,900,35,19
"S01004633",574,550,11,13
"S01004634",1114,1025,38,51
"S01004635",774,694,43,37
"S01004636",630,584,24,22
"S01004637",565,532,14,19
"S01004638",524,493,17,14
"S01004639",661,634,19,8
"S01004640",746,704,24,18
"S01004641",610,590,11,9
"S01004642",814,774,17,23
"S01004643",494,466,8,20
"S01004644",728,675,21,32
"S01004645",951,887,50,14
"S01004646",781,751,21,9
"S01004647",1691,1562,77,52
"S01004648",1122,1067,34,21
"S01004649",578,539,14,25
"S01004650",802,760,27,15
"S01004651",917,889,13,15
"S01004652",962,883,32,47
"S01004653",612,581,13,18
"S01004654",1015,954,43,18
"S01004655",967,900,37,30
"S01004656",596,567,24,5
"S01004657",734,700,19,15
"S01004658",947,875,46,26
"S01004659",503,486,9,8
"S01004660",768,719,20,29
"S01004661",741,695,26,20
"S01004662",965,917,32,16
"S01004663",512,483,21,8
"S01004664",562,543,15,4
"S01004665",673,644,12,17
"S01004666",755,713,27,15
"S01004667",698,652,22,24
"S01004668",890,849,24,17
"S01004669",885,861,13,11
"S01004670",965,882,33,50
"S01004671",806,766,19,21
"S01004672",641,616,18,7
"S01004673",909,853,27,29
"S01004674",797,775,15,7
"S01004675",821,770,32,19
"S01004676",766,730,22,14
"S01004677",873,837,26,10
"S01004678",975,908,38,29
"S01004679",473,451,9,13
"S01004680",940,879,39,22
"S01004681",780,713,27,40
"S01004682",529,500,18,11
"S01004683",674,617,29,28
"S01004684",1470,1366,49,55
"S01004685",501,479,9,13
"S01004686",738,719,12,7
"S01004687",1052,1015,29,8
"S01004688",655,613,22,20
"S01004689",1018,948,35,35
"S01004690",530,487,24,19
"S01004691",714,667,26,21
"S01004692",673,651,18,4
"S01004693",704,667,22,15
"S01004694",572,556,9,7
"S01004695",747,702,22,23
"S01004696",937,900,25,12
"S01004697",801,764,28,9
"S01004698",609,590,10,9
"S01004699",810,776,26,8
"S01004700",746,707,24,15
"S01004701",865,791,46,28
"S01004702",548,511,24,13
"S01004703",892,821,33,38
"S01004704",614,560,14,40
"S01004705",941,884,32,25
"S01004706",1629,1524,61,44
"S01004707",929,884,32,13
"S01004708",654,617,20,17
"S01004709",703,662,22,19
"S01004710",767,731,23,13
"S01004711",917,875,21,21
"S01004712",496,486,9,1
"S01004713",728,697,21,10
"S01004714",787,734,27,26
"S01004715",1672,1571,52,49
"S01004716",844,808,15,21
"S01004717",952,923,15,14
"S01004718",889,842,38,9
"S01004719",966,932,17,17
"S01004720",861,819,24,18
"S01004721",569,533,21,15
"S01004722",690,618,19,53
"S01004723",655,625,17,13
"S01004724",965,935,25,5
"S01004725",638,594,27,17
"S01004726",577,549,17,11
"S01004727",791,750,24,17
"S01004728",945,882,34,29
"S01004729",620,596,15,9
"S01004730",1409,1356,30,23
"S01004731",847,814,17,16
"S01004732",694,663,19,12
"S01004733",726,675,20,31
"S01004734",509,496,11,2
"S01004735",958,909,22,27
"S01004736",757,721,15,21
"S01004737",750,725,16,9
"S01004738",649,597,19,33
"S01004739",664,639,13,12
"S01004740",819,775,21,23
"S01004741",597,564,22,11
"S01004742",1328,1283,30,15
"S01004743",878,829,32,17
"S01004744",552,527,15,10
"S01004745",897,872,12,13
"S01004746",834,805,17,12
"S01004747",696,658,24,14
"S01004748",588,546,15,27
"S01004749",1084,1037,30,17
"S01004750",641,577,16,48
"S01004751",799,691,27,81
"S01004752",827,758,22,47
"S01004753",763,713,34,16
"S01004754",637,592,10,35
"S01004755",683,645,26,12
"S01004756",577,547,17,13
"S01004757",845,795,25,25
"S01004758",872,834,27,11
"S01004759",584,559,15,10
"S01004760",720,682,18,20
"S01004761",528,491,14,23
"S01004762",622,597,20,5
"S01004763",848,796,30,22
"S01004764",736,690,17,29
"S01004765",1333,1238,32,63
"S01004766",1196,1094,37,65
"S01004767",674,639,16,19
"S01004768",852,806,26,20
"S01004769",548,527,11,10
"S01004770",550,514,17,19
"S01004771",830,784,29,17
"S01004772",572,541,13,18
"S01004773",754,698,27,29
"S01004774",924,884,30,10
"S01004775",785,661,44,80
"S01004776",721,678,15,28
"S01004777",733,694,19,20
"S01004778",686,668,7,11
"S01004779",823,779,16,28
"S01004780",639,618,16,5
"S01004781",926,858,33,35
"S01004782",1180,1110,33,37
"S01004783",935,884,37,14
"S01004784",672,640,13,19
"S01004785",629,590,24,15
"S01004786",483,455,12,16
"S01004787",997,910,32,55
"S01004788",690,656,16,18
"S01004789",983,901,29,53
"S01004790",719,693,13,13
"S01004791",611,574,18,19
"S01004792",596,571,12,13
"S01004793",760,688,26,46
"S01004794",708,682,10,16
"S01004795",899,855,29,15
"S01004796",738,690,29,19
"S01004797",702,655,19,28
"S01004798",846,802,19,25
"S01004799",578,540,15,23
"S01004800",661,609,30,22
"S01004801",719,679,23,17
"S01004802",856,801,29,26
"S01004803",850,793,27,30
"S01004804",853,813,28,12
"S01004805",608,564,22,22
"S01004806",626,597,19,10
"S01004807",514,462,22,30
"S01004808",705,679,26,0
"S01004809",438,420,9,9
"S01004810",575,540,21,14
"S01004811",717,690,15,12
"S01004812",816,778,18,20
"S01004813",868,830,23,15
"S01004814",808,779,16,13
"S01004815",1728,1558,74,96
"S01004816",792,756,28,8
"S01004817",632,569,26,37
"S01004818",808,766,19,23
"S01004819",545,515,14,16
"S01004820",1044,996,16,32
"S01004821",1826,1724,69,33
"S01004822",689,653,24,12
"S01004823",911,880,20,11
"S01004824",753,706,19,28
"S01004825",597,568,14,15
"S01004826",961,852,39,70
"S01004827",619,599,9,11
"S01004828",1158,1112,33,13
"S01004829",699,667,18,14
"S01004830",729,695,23,11
"S01004831",828,774,29,25
"S01004832",1342,1242,59,41
"S01004833",710,661,29,20
"S01004834",759,715,19,25
"S01004835",820,761,32,27
"S01004836",707,658,28,21
"S01004837",930,872,37,21
"S01004838",1819,1664,89,66
"S01004839",864,847,12,5
"S01004840",848,781,41,26
"S01004841",812,788,14,10
"S01004842",1491,1376,79,36
"S01004843",650,610,28,12
"S01004844",957,892,34,31
"S01004845",764,706,29,29
"S01004846",1021,959,40,22
"S01004847",994,886,64,44
"S01004848",713,662,32,19
"S01004849",530,504,14,12
"S01004850",1466,1383,50,33
"S01004851",647,613,26,8
"S01004852",683,655,22,6
"S01004853",733,677,34,22
"S01004854",1089,1015,39,35
"S01004855",633,611,18,4
"S01004856",1538,1414,79,45
"S01004857",838,765,41,32
"S01004858",851,793,37,21
"S01004859",917,859,37,21
"S01004860",1366,1291,47,28
"S01004861",710,682,15,13
"S01004862",634,575,30,29
"S01004863",844,797,34,13
"S01004864",529,494,18,17
"S01004865",716,694,15,7
"S01004866",866,820,27,19
"S01004867",736,675,35,26
"S01004868",710,674,21,15
"S01004869",785,749,17,19
"S01004870",851,815,27,9
"S01004871",770,716,26,28
"S01004872",815,770,34,11
"S01004873",751,703,31,17
"S01004874",1109,973,49,87
"S01004875",727,637,25,65
"S01004876",929,889,24,16
"S01004877",705,664,33,8
"S01004878",797,753,34,10
"S01004879",657,611,22,24
"S01004880",729,660,28,41
"S01004881",758,695,43,20
"S01004882",502,459,26,17
"S01004883",2080,1916,101,63
"S01004884",552,522,20,10
"S01004885",539,502,14,23
"S01004886",878,789,41,48
"S01004887",403,368,17,18
"S01004888",634,569,44,21
"S01004889",793,751,30,12
"S01004890",769,684,31,54
"S01004891",992,872,38,82
"S01004892",683,641,23,19
"S01004893",711,642,36,33
"S01004894",849,792,27,30
"S01004895",876,803,42,31
"S01004896",873,816,32,25
"S01004897",575,525,31,19
"S01004898",939,874,42,23
"S01004899",764,714,25,25
"S01004900",939,871,40,28
"S01004901",753,663,21,69
"S01004902",729,668,36,25
"S01004903",584,554,22,8
"S01004904",937,872,37,28
"S01004905",990,923,42,25
"S01004906",792,715,46,31
"S01004907",793,746,30,17
"S01004908",624,602,12,10
"S01004909",777,694,52,31
"S01004910",836,781,46,9
"S01004911",904,819,57,28
"S01004912",731,687,30,14
"S01004913",641,623,8,10
"S01004914",634,585,37,12
"S01004915",680,630,16,34
"S01004916",687,640,25,22
"S01004917",596,551,26,19
"S01004918",645,587,42,16
"S01004919",720,661,43,16
"S01004920",884,824,31,29
