dz_2001,total,owned,social,rented,rentfree
S01004616,877,605,254,18,0
S01004617,669,148,437,84,0
S01004618,649,116,513,19,1
S01004619,514,188,303,21,2
S01004620,666,166,197,303,0
S01004621,884,689,113,72,10
S01004622,858,574,224,53,7
S01004623,956,565,300,85,6
S01004624,1212,668,448,90,6
S01004625,821,374,400,42,5
S01004626,2033,1498,380,147,8
S01004627,522,412,26,82,2
S01004628,544,141,383,18,2
S01004629,887,786,29,64,8
S01004630,897,703,137,55,2
S01004631,731,385,293,52,1
S01004632,954,422,512,20,0
S01004633,574,419,108,42,5
S01004634,1114,963,110,39,2
S01004635,774,319,420,32,3
S01004636,630,271,303,50,6
S01004637,565,396,140,23,6
S01004638,524,237,275,9,3
S01004639,661,344,286,29,2
S01004640,746,382,325,36,3
S01004641,610,470,114,25,1
S01004642,814,465,324,22,3
S01004643,494,186,286,22,0
S01004644,728,519,150,52,7
S01004645,951,234,685,30,2
S01004646,781,443,305,29,4
S01004647,1114,896,147,63,8
S01004648,1122,549,480,87,6
S01004649,578,293,190,95,0
S01004650,802,419,330,49,4
S01004651,917,395,481,41,0
S01004652,962,626,215,118,3
S01004653,612,378,207,23,4
S01004654,1015,852,87,69,7
S01004655,967,426,435,101,5
S01004656,596,203,376,14,3
S01004657,734,582,86,62,4
S01004658,947,755,132,52,8
S01004659,503,371,116,11,5
S01004660,768,712,28,27,1
S01004661,741,387,233,114,7
S01004662,908,521,352,35,0
S01004663,512,375,107,28,2
S01004664,562,387,151,22,2
S01004665,673,241,384,45,3
S01004666,755,469,267,17,2
S01004667,698,328,285,84,1
S01004668,890,735,109,38,8
S01004669,885,492,361,32,0
S01004670,965,471,400,92,2
S01004671,806,598,149,50,9
S01004672,641,446,161,30,4
S01004673,909,258,606,45,0
S01004674,797,494,274,27,2
S01004675,821,637,149,31,4
S01004676,766,432,289,42,3
S01004677,873,470,368,29,6
S01004678,873,704,125,39,5
S01004679,473,289,130,44,10
S01004680,862,233,606,22,1
S01004681,780,640,63,77,0
S01004682,529,190,304,35,0
S01004683,674,627,20,27,0
S01004684,1470,1134,195,127,14
S01004685,501,199,279,23,0
S01004686,738,418,292,26,2
S01004687,1052,703,296,48,5
S01004688,655,603,10,37,5
S01004689,1018,723,206,87,2
S01004690,530,474,6,49,1
S01004691,714,686,19,6,3
S01004692,673,370,288,15,0
S01004693,704,575,88,34,7
S01004694,572,350,207,14,1
S01004695,747,726,10,11,0
S01004696,937,366,538,25,8
S01004697,801,714,69,11,7
S01004698,609,551,14,43,1
S01004699,810,320,469,21,0
S01004700,746,582,116,39,9
S01004701,865,798,23,42,2
S01004702,548,424,91,32,1
S01004703,892,795,42,52,3
S01004704,614,310,281,16,7
S01004705,941,778,99,62,2
S01004706,1629,1499,55,66,9
S01004707,929,517,383,29,0
S01004708,654,397,179,75,3
S01004709,703,646,28,24,5
S01004710,767,400,290,73,4
S01004711,917,398,460,57,2
S01004712,496,322,161,11,2
S01004713,728,409,262,55,2
S01004714,787,499,221,64,3
S01004715,1668,1314,261,92,1
S01004716,844,616,172,49,7
S01004717,952,537,341,73,1
S01004718,889,503,334,49,3
S01004719,966,683,222,59,2
S01004720,861,536,291,27,7
S01004721,569,530,8,26,5
S01004722,690,353,320,12,5
S01004723,655,556,61,36,2
S01004724,965,579,349,33,4
S01004725,638,496,90,52,0
S01004726,577,277,279,17,4
S01004727,791,349,380,56,6
S01004728,945,825,32,83,5
S01004729,620,330,261,28,1
S01004730,1409,454,886,68,1
S01004731,847,672,123,46,6
S01004732,626,527,52,47,0
S01004733,690,398,203,83,6
S01004734,507,266,208,33,0
S01004735,958,703,205,45,5
S01004736,757,444,291,22,0
S01004737,750,461,246,38,5
S01004738,649,205,386,55,3
S01004739,664,619,23,17,5
S01004740,819,554,220,42,3
S01004741,597,322,243,32,0
S01004742,1328,964,244,115,5
S01004743,878,798,16,63,1
S01004744,552,305,215,30,2
S01004745,779,191,565,23,0
S01004746,834,451,343,39,1
S01004747,696,668,6,22,0
S01004748,588,270,234,73,11
S01004749,1084,831,196,55,2
S01004750,641,222,363,55,1
S01004751,799,185,550,61,3
S01004752,827,366,366,94,1
S01004753,763,385,331,47,0
S01004754,637,448,174,15,0
S01004755,683,395,226,56,6
S01004756,577,419,116,41,1
S01004757,826,425,371,28,2
S01004758,855,637,184,33,1
S01004759,584,466,73,38,7
S01004760,720,359,310,50,1
S01004761,528,264,213,50,1
S01004762,622,358,241,23,0
S01004763,848,752,23,70,3
S01004764,736,351,341,42,2
S01004765,1320,733,473,107,7
S01004766,1196,721,386,86,3
S01004767,674,381,260,33,0
S01004768,852,258,555,36,3
S01004769,548,314,213,20,1
S01004770,550,211,270,68,1
S01004771,830,624,139,59,8
S01004772,572,328,157,87,0
S01004773,754,363,348,40,3
S01004774,924,869,19,27,9
S01004775,785,57,717,11,0
S01004776,721,526,142,46,7
S01004777,733,648,32,49,4
S01004778,686,389,237,58,2
S01004779,823,556,172,90,5
S01004780,639,424,179,32,4
S01004781,926,629,146,147,4
S01004782,1176,752,308,110,6
S01004783,903,825,16,57,5
S01004784,672,371,203,94,4
S01004785,629,406,187,34,2
S01004786,483,300,121,62,0
S01004787,980,653,124,201,2
S01004788,677,618,43,14,2
S01004789,983,455,354,151,23
S01004790,719,663,16,34,6
S01004791,525,413,21,88,3
S01004792,596,483,9,100,4
S01004793,747,638,40,61,8
S01004794,708,458,204,44,2
S01004795,899,530,303,61,5
S01004796,710,550,91,61,8
S01004797,696,380,238,76,2
S01004798,846,319,399,122,6
S01004799,556,285,201,63,7
S01004800,661,366,240,53,2
S01004801,719,453,183,79,4
S01004802,854,590,187,70,7
S01004803,850,352,405,91,2
S01004804,853,355,449,47,2
S01004805,608,196,370,42,0
S01004806,605,376,185,38,6
S01004807,514,194,240,80,0
S01004808,705,220,391,91,3
S01004809,438,284,112,40,2
S01004810,575,260,274,39,2
S01004811,717,511,169,33,4
S01004812,816,292,446,78,0
S01004813,868,645,196,25,2
S01004814,808,521,226,44,17
S01004815,1728,1400,153,171,4
S01004816,792,426,314,50,2
S01004817,626,309,247,57,13
S01004818,787,387,353,43,4
S01004819,477,248,201,27,1
S01004820,1044,550,449,44,1
S01004821,1753,1246,293,206,8
S01004822,689,379,287,21,2
S01004823,896,555,289,47,5
S01004824,753,632,75,41,5
S01004825,597,301,264,32,0
S01004826,961,360,500,93,8
S01004827,619,316,263,36,4
S01004828,1158,957,122,70,9
S01004829,699,367,296,36,0
S01004830,729,307,400,21,1
S01004831,828,754,20,47,7
S01004832,1342,1089,122,127,4
S01004833,710,518,163,26,3
S01004834,759,607,118,33,1
S01004835,820,632,137,44,7
S01004836,707,649,10,46,2
S01004837,930,640,242,46,2
S01004838,1819,1480,203,121,15
S01004839,864,522,291,48,3
S01004840,848,545,220,82,1
S01004841,812,469,317,24,2
S01004842,1491,1381,41,61,8
S01004843,650,373,237,33,7
S01004844,916,740,104,57,15
S01004845,764,505,206,49,4
S01004846,1021,756,189,71,5
S01004847,994,880,50,60,4
S01004848,713,651,44,14,4
S01004849,530,309,177,42,2
S01004850,1466,1251,134,73,8
S01004851,647,218,408,16,5
S01004852,683,264,368,50,1
S01004853,733,560,134,35,4
S01004854,1089,940,94,48,7
S01004855,633,340,222,71,0
S01004856,1538,1320,166,43,9
S01004857,838,640,168,28,2
S01004858,851,697,119,34,1
S01004859,917,818,37,59,3
S01004860,1366,1273,37,55,1
S01004861,710,675,13,19,3
S01004862,634,593,6,35,0
S01004863,844,762,45,35,2
S01004864,529,484,13,28,4
S01004865,716,600,90,23,3
S01004866,824,680,99,38,7
S01004867,736,698,16,17,5
S01004868,710,391,267,48,4
S01004869,785,756,15,11,3
S01004870,851,703,100,41,7
S01004871,770,562,66,141,1
S01004872,815,607,128,78,2
S01004873,751,616,86,46,3
S01004874,1070,627,246,194,3
S01004875,727,464,97,157,9
S01004876,929,695,134,94,6
S01004877,705,525,106,72,2
S01004878,797,537,144,113,3
S01004879,657,424,171,58,4
S01004880,729,360,296,70,3
S01004881,758,545,157,54,2
S01004882,502,376,92,34,0
S01004883,2080,1732,212,136,0
S01004884,552,535,6,11,0
S01004885,539,285,158,90,6
S01004886,878,453,224,196,5
S01004887,403,342,45,12,4
S01004888,634,597,7,28,2
S01004889,793,408,323,57,5
S01004890,769,222,330,213,4
S01004891,992,458,357,176,1
S01004892,683,657,16,9,1
S01004893,711,403,248,54,6
S01004894,849,475,224,143,7
S01004895,876,576,178,115,7
S01004896,873,613,179,80,1
S01004897,575,547,11,15,2
S01004898,939,608,177,146,8
S01004899,764,573,119,69,3
S01004900,939,900,8,29,2
S01004901,753,357,241,151,4
S01004902,729,480,158,91,0
S01004903,584,570,9,3,2
S01004904,905,520,213,158,14
S01004905,990,706,145,134,5
S01004906,792,550,115,110,17
S01004907,793,752,9,30,2
S01004908,624,486,83,50,5
S01004909,777,670,25,77,5
S01004910,836,677,96,52,11
S01004911,904,858,9,32,5
S01004912,730,487,168,74,1
S01004913,641,421,191,23,6
S01004914,634,496,50,88,0
S01004915,636,332,225,77,2
S01004916,687,412,166,108,1
S01004917,596,571,10,14,1
S01004918,645,546,55,42,2
S01004919,720,445,193,80,2
S01004920,884,650,143,89,2
S01004921,656,378,157,115,6
S01004922,667,625,17,21,4
S01004923,941,664,224,50,3
S01004924,773,610,132,30,1
S01004925,568,415,114,36,3
S01004926,882,839,29,12,2
S01004927,860,782,19,56,3
S01004928,1557,1453,37,64,3
S01004929,627,566,35,25,1
S01004930,627,316,226,77,8
S01004931,1005,555,354,87,9
S01004932,774,331,377,57,9
S01004933,877,590,260,23,4
S01004934,735,402,256,72,5
S01004935,505,487,5,8,5
S01004936,888,527,266,91,4
S01004937,547,235,287,25,0
S01004938,731,447,239,41,4
S01004939,550,332,161,54,3
S01004940,519,340,138,40,1
S01004941,608,324,245,39,0
S01004942,918,763,131,18,6
S01004943,1100,852,184,60,4
S01004944,498,395,74,22,7
S01004945,660,506,84,65,5
S01004946,721,650,21,20,30
S01004947,748,627,61,50,10
S01004948,534,333,78,109,14
S01004949,715,587,35,75,18
S01004950,814,669,82,56,7
S01004951,724,395,240,83,6
S01004952,1091,828,184,55,24
S01004953,835,560,160,90,25
S01004954,703,390,221,87,5
S01004955,608,404,143,42,19
S01004956,768,594,111,53,10
S01004957,724,635,10,57,22
S01004958,1150,691,291,128,40
S01004959,712,316,173,192,31
S01004960,535,366,67,92,10
S01004961,652,416,120,106,10
S01004962,628,552,13,52,11
S01004963,623,450,97,62,14
S01004964,1063,879,49,97,38
S01004965,940,790,66,57,27
S01004966,1052,902,18,98,34
S01004967,669,589,13,39,28
S01004968,572,452,67,33,20
S01004969,896,721,52,81,42
S01004970,834,590,91,93,60
S01004971,1021,802,91,93,35
S01004972,819,672,66,58,23
S01004973,959,849,26,69,15
S01004974,1181,1052,31,86,12
S01004975,756,686,41,22,7
S01004976,950,656,182,112,0
S01004977,965,627,249,79,10
S01004978,1001,786,121,89,5
S01004979,805,754,12,26,13
S01004980,962,836,20,100,6
S01004981,980,829,52,81,18
S01004982,620,533,15,41,31
S01004983,963,656,162,116,29
S01004984,763,610,71,64,18
S01004985,813,594,90,114,15
S01004986,753,647,30,55,21
S01004987,497,445,6,32,14
S01004988,547,505,10,29,3
S01004989,672,479,9,156,28
S01004990,593,473,42,34,44
S01004991,659,478,65,80,36
S01004992,848,538,243,61,6
S01004993,691,640,7,36,8
S01004994,745,531,94,96,24
S01004995,976,612,205,152,7
S01004996,708,524,43,138,3
S01004997,939,633,62,213,31
S01004998,1258,951,153,104,50
S01004999,870,537,142,166,25
S01005000,546,399,41,88,18
S01005001,1026,829,82,88,27
S01005002,991,744,75,118,54
S01005003,1087,675,138,212,62
S01005004,881,730,81,61,9
S01005005,941,655,233,42,11
S01005006,654,491,32,119,12
S01005007,839,536,225,64,14
S01005008,947,605,45,185,112
S01005009,1033,910,46,66,11
S01005010,692,429,182,74,7
S01005011,860,478,311,62,9
S01005012,859,518,104,224,13
S01005013,817,586,159,70,2
S01005014,871,524,282,58,7
S01005015,601,449,71,71,10
S01005016,869,604,128,124,13
S01005017,716,675,9,29,3
S01005018,594,440,107,36,11
S01005019,741,353,237,143,8
S01005020,734,557,77,85,15
S01005021,947,817,42,70,18
S01005022,708,577,41,88,2
S01005023,742,435,59,203,45
S01005024,892,728,84,69,11
S01005025,689,421,79,150,39
S01005026,670,582,12,61,15
S01005027,812,540,11,242,19
S01005028,899,746,29,114,10
S01005029,981,699,11,260,11
S01005030,1027,852,79,78,18
S01005031,670,342,92,226,10
S01005032,866,698,55,104,9
S01005033,735,708,2,16,9
S01005034,779,716,2,52,9
S01005035,980,735,46,168,31
S01005036,632,564,8,52,8
S01005037,1151,346,330,466,9
S01005038,744,693,8,37,6
S01005039,1056,974,28,50,4
S01005040,1112,278,396,432,6
S01005041,682,174,74,429,5
S01005042,798,754,4,32,8
S01005043,789,502,211,75,1
S01005044,929,558,124,230,17
S01005045,1003,875,50,76,2
S01005046,1310,1025,113,160,12
S01005047,1516,472,422,608,14
S01005048,541,515,11,11,4
S01005049,793,284,130,375,4
S01005050,910,318,527,63,2
S01005051,823,744,5,69,5
S01005052,914,704,16,166,28
S01005053,865,298,494,66,7
S01005054,592,263,272,56,1
S01005055,811,460,296,55,0
S01005056,679,349,99,218,13
S01005057,739,330,376,29,4
S01005058,809,371,317,118,3
S01005059,510,332,136,37,5
S01005060,727,383,276,59,9
S01005061,1042,710,187,136,9
S01005062,490,82,89,315,4
S01005063,495,415,14,64,2
S01005064,754,653,10,77,14
S01005065,1252,602,313,325,12
S01005066,786,186,545,48,7
S01005067,506,237,9,217,43
S01005068,641,425,183,22,11
S01005069,594,257,290,39,8
S01005070,1091,642,103,330,16
S01005071,190,69,101,20,0
S01005072,622,367,206,45,4
S01005073,600,433,18,136,13
S01005074,1210,1018,95,80,17
S01005075,435,85,299,51,0
S01005076,768,365,342,59,2
S01005077,1036,877,33,121,5
S01005078,692,432,208,51,1
S01005079,638,340,199,93,6
S01005080,454,258,153,39,4
S01005081,656,405,170,79,2
S01005082,657,542,63,47,5
S01005083,959,672,161,115,11
S01005084,613,358,206,47,2
S01005085,533,385,60,82,6
S01005086,1638,998,536,90,14
S01005087,492,318,130,38,6
S01005088,539,410,97,24,8
S01005089,738,549,130,53,6
S01005090,866,698,67,92,9
S01005091,637,576,15,38,8
S01005092,672,468,114,84,6
S01005093,702,410,203,74,15
S01005094,798,623,9,124,42
S01005095,1558,1155,71,284,48
S01005096,734,557,106,61,10
S01005097,840,708,60,67,5
S01005098,703,540,101,52,10
S01005099,797,647,95,46,9
S01005100,913,798,77,36,2
S01005101,996,725,80,188,3
S01005102,854,626,48,157,23
S01005103,997,745,56,181,15
S01005104,624,358,19,153,94
S01005105,886,574,199,108,5
S01005106,555,330,162,45,18
S01005107,454,380,19,54,1
S01005108,635,462,111,58,4
S01005109,1458,1190,38,179,51
S01005110,1115,713,50,296,56
S01005111,576,483,24,55,14
S01005112,843,535,76,171,61
S01005113,1045,690,236,103,16
S01005114,990,476,389,119,6
S01005115,901,543,152,183,23
S01005116,621,342,37,216,26
S01005117,947,770,43,104,30
S01005118,790,543,98,111,38
S01005119,676,635,11,25,5
S01005120,620,566,15,39,0
S01005121,894,707,28,120,39
S01005122,866,712,80,57,17
S01005123,750,651,27,59,13
S01005124,703,530,118,50,5
S01005125,838,349,238,244,7
S01005126,621,459,82,56,24
S01005127,676,277,349,46,4
S01005128,962,798,17,123,24
S01005129,948,612,255,73,8
S01005130,664,246,351,62,5
S01005131,980,626,223,117,14
S01005132,662,528,31,94,9
S01005133,401,270,11,87,33
S01005134,989,692,208,78,11
S01005135,779,575,78,115,11
S01005136,813,464,197,138,14
S01005137,940,506,25,308,101
S01005138,1111,683,248,162,18
S01005139,642,344,115,158,25
S01005140,593,367,32,116,78
S01005141,811,508,67,182,54
S01005142,553,360,98,87,8
S01005143,1068,609,302,148,9
S01005144,1079,787,87,179,26
S01005145,695,429,93,152,21
S01005146,682,450,94,110,28
S01005147,890,482,56,261,91
S01005148,846,718,39,78,11
S01005149,593,454,93,40,6
S01005150,660,529,91,40,0
S01005151,670,485,168,10,7
S01005152,1465,1316,78,63,8
S01005153,868,756,70,37,5
S01005154,637,572,17,39,9
S01005155,687,559,100,24,4
S01005156,695,457,197,39,2
S01005157,871,599,228,43,1
S01005158,677,561,86,28,2
S01005159,917,633,218,55,11
S01005160,1089,669,379,38,3
S01005161,951,689,230,32,0
S01005162,918,524,327,63,4
S01005163,628,428,165,34,1
S01005164,914,633,194,84,3
S01005165,720,540,135,44,1
S01005166,989,544,354,90,1
S01005167,670,302,324,40,4
S01005168,740,589,114,37,0
S01005169,577,518,34,23,2
S01005170,785,722,38,18,7
S01005171,787,400,324,60,3
S01005172,1468,1367,39,61,1
S01005173,691,567,79,44,1
S01005174,622,304,297,19,2
S01005175,820,728,13,73,6
S01005176,688,302,336,49,1
S01005177,829,255,463,108,3
S01005178,956,627,290,36,3
S01005179,925,738,103,79,5
S01005180,842,797,6,39,0
S01005181,924,728,60,127,9
S01005182,737,285,412,36,4
S01005183,903,452,405,45,1
S01005184,932,222,687,22,1
S01005185,517,376,96,44,1
S01005186,731,527,142,59,3
S01005187,990,759,173,54,4
S01005188,884,838,11,25,10
S01005189,877,468,299,105,5
S01005190,859,805,17,34,3
S01005191,926,410,409,107,0
S01005192,1115,939,66,102,8
S01005193,751,715,11,22,3
S01005194,591,478,92,21,0
S01005195,900,858,21,21,0
S01005196,809,228,555,22,4
S01005197,700,411,170,115,4
S01005198,846,786,11,47,2
S01005199,764,567,169,27,1
S01005200,537,498,14,23,2
S01005201,917,517,344,56,0
S01005202,870,535,244,91,0
S01005203,776,626,136,12,2
S01005204,506,470,11,24,1
S01005205,1101,912,30,151,8
S01005206,960,845,57,52,6
S01005207,892,422,417,49,4
S01005208,558,244,257,57,0
S01005209,866,611,168,81,6
S01005210,908,398,441,66,3
S01005211,686,294,338,53,1
S01005212,535,459,13,58,5
S01005213,919,750,114,48,7
S01005214,922,317,340,261,4
S01005215,966,571,308,81,6
S01005216,751,373,280,93,5
S01005217,871,670,160,40,1
S01005218,932,436,413,78,5
S01005219,903,520,329,45,9
S01005220,660,480,120,59,1
S01005221,646,565,48,32,1
S01005222,583,333,203,46,1
S01005223,722,518,118,79,7
S01005224,724,701,16,7,0
S01005225,963,800,59,101,3
S01005226,510,380,57,66,7
S01005227,1060,523,328,199,10
S01005228,885,761,25,87,12
S01005229,1122,518,253,346,5
S01005230,825,603,131,83,8
S01005231,715,573,16,122,4
S01005232,1002,484,355,159,4
S01005233,740,269,363,104,4
S01005234,1313,987,60,256,10
S01005235,695,510,77,104,4
S01005236,1175,856,228,86,5
S01005237,983,947,22,6,8
S01005238,800,659,93,42,6
S01005239,962,395,302,258,7
S01005240,834,243,458,132,1
S01005241,952,914,11,20,7
S01005242,1107,365,444,290,8
S01005243,1057,281,414,358,4
S01005244,905,856,18,25,6
S01005245,684,250,162,257,15
S01005246,878,177,574,122,5
S01005247,624,60,557,7,0
S01005248,619,256,250,110,3
S01005249,849,316,189,331,13
S01005250,835,192,357,284,2
S01005251,852,421,360,70,1
S01005252,506,201,264,41,0
S01005253,547,444,20,83,0
S01005254,750,434,131,179,6
S01005255,710,162,448,98,2
S01005256,846,763,18,63,2
S01005257,904,720,89,84,11
S01005258,1014,945,26,39,4
S01005259,541,217,277,46,1
S01005260,629,226,307,93,3
S01005261,653,159,441,53,0
S01005262,1090,807,90,179,14
S01005263,534,88,434,8,4
S01005264,628,399,168,56,5
S01005265,479,136,306,37,0
S01005266,846,468,318,50,10
S01005267,1070,613,351,100,6
S01005268,1315,373,673,257,12
S01005269,940,736,121,71,12
S01005270,1046,943,38,60,5
S01005271,519,493,10,12,4
S01005272,538,39,480,19,0
S01005273,731,625,70,33,3
S01005274,745,291,360,81,13
S01005275,546,217,221,104,4
S01005276,722,365,318,37,2
S01005277,669,554,67,48,0
S01005278,789,531,183,67,8
S01005279,553,494,16,42,1
S01005280,753,329,340,74,10
S01005281,767,517,198,50,2
S01005282,756,307,362,86,1
S01005283,800,767,13,12,8
S01005284,605,249,305,50,1
S01005285,693,569,85,33,6
S01005286,801,765,13,23,0
S01005287,1034,606,216,211,1
S01005288,778,446,295,31,6
S01005289,989,555,288,142,4
S01005290,604,418,103,75,8
S01005291,684,596,7,80,1
S01005292,744,267,441,33,3
S01005293,760,430,287,40,3
S01005294,569,511,22,35,1
S01005295,586,345,171,64,6
S01005296,831,793,3,35,0
S01005297,647,630,8,4,5
S01005298,1082,1006,35,36,5
S01005299,503,485,6,12,0
S01005300,911,854,3,50,4
S01005301,868,839,1,27,1
S01005302,1000,776,152,67,5
S01005303,842,617,137,84,4
S01005304,662,628,3,27,4
S01005305,744,511,130,98,5
S01005306,956,884,17,52,3
S01005307,953,910,7,33,3
S01005308,532,206,234,90,2
S01005309,851,640,158,49,4
S01005310,975,688,217,60,10
S01005311,818,755,12,49,2
S01005312,1068,837,82,133,16
S01005313,841,777,6,57,1
S01005314,457,436,7,11,3
S01005315,795,379,322,89,5
S01005316,848,780,42,21,5
S01005317,519,498,6,11,4
S01005318,573,450,87,35,1
S01005319,617,572,8,37,0
S01005320,610,476,49,80,5
S01005321,604,437,97,64,6
S01005322,1859,1357,261,233,8
S01005323,757,567,113,72,5
S01005324,781,518,184,77,2
S01005325,2209,1569,221,407,12
S01005326,921,385,451,83,2
S01005327,604,350,158,96,0
S01005328,704,288,192,217,7
S01005329,641,467,26,131,17
S01005330,694,490,153,49,2
S01005331,669,361,214,94,0
S01005332,523,448,44,25,6
S01005333,772,756,9,7,0
S01005334,1137,1019,61,52,5
S01005335,505,475,19,9,2
S01005336,598,506,53,39,0
S01005337,872,827,13,32,0
S01005338,562,548,10,4,0
S01005339,770,583,144,40,3
S01005340,573,515,28,28,2
S01005341,647,505,101,37,4
S01005342,730,553,106,67,4
S01005343,932,877,40,14,1
S01005344,726,557,144,21,4
S01005345,747,712,21,14,0
S01005346,789,762,4,19,4
S01005347,675,636,9,28,2
S01005348,859,632,197,29,1
S01005349,846,759,57,30,0
S01005350,709,661,20,22,6
S01005351,1090,870,55,157,8
S01005352,926,686,156,84,0
S01005353,1057,782,193,81,1
S01005354,843,808,16,16,3
S01005355,737,548,128,59,2
S01005356,681,660,1,18,2
S01005357,790,541,200,46,3
S01005358,782,612,116,46,8
S01005359,808,779,6,23,0
S01005360,762,737,15,10,0
S01005361,932,877,12,40,3
S01005362,763,524,125,94,20
S01005363,654,412,22,142,78
S01005364,893,637,45,158,53
S01005365,828,594,23,164,47
S01005366,708,577,102,19,10
S01005367,751,373,314,55,9
S01005368,617,380,154,75,8
S01005369,974,479,264,217,14
S01005370,814,611,100,88,15
S01005371,947,829,40,54,24
S01005372,862,594,61,192,15
S01005373,722,422,253,41,6
S01005374,870,559,78,222,11
S01005375,935,660,170,95,10
S01005376,981,727,184,57,13
S01005377,863,462,351,47,3
S01005378,808,246,502,60,0
S01005379,920,672,218,22,8
S01005380,671,250,392,23,6
S01005381,641,213,403,21,4
S01005382,834,148,638,42,6
S01005383,567,298,40,153,76
S01005384,918,712,12,157,37
S01005385,962,555,39,290,78
S01005386,653,502,101,42,8
S01005387,899,542,285,58,14
S01005388,773,466,243,49,15
S01005389,744,346,259,119,20
S01005390,850,531,258,53,8
S01005391,734,494,138,96,6
S01005392,831,400,51,295,85
S01005393,884,543,111,176,54
S01005394,863,597,102,114,50
S01005395,975,772,56,121,26
S01005396,741,450,69,159,63
S01005397,544,353,138,38,15
S01005398,969,845,87,33,4
S01005399,981,606,276,92,7
S01005400,1031,398,534,91,8
S01005401,825,580,152,85,8
S01005402,1013,739,113,147,14
S01005403,892,539,302,44,7
S01005404,970,667,74,203,26
S01005405,563,403,89,66,5
S01005406,546,357,156,31,2
S01005407,1435,875,69,422,69
S01005408,579,309,206,52,12
S01005409,700,522,129,37,12
S01005410,1009,499,52,382,76
S01005411,968,743,114,90,21
S01005412,988,699,175,102,12
S01005413,906,408,234,243,21
S01005414,1006,748,99,131,28
S01005415,970,661,222,78,9
S01005416,955,432,399,101,23
S01005417,1208,826,267,110,5
S01005418,1106,885,67,130,24
S01005419,718,421,237,42,18
S01005420,735,595,89,40,11
S01005421,870,632,161,71,6
S01005422,763,526,149,78,10
S01005423,989,741,160,77,11
S01005424,848,611,153,77,7
S01005425,980,232,703,31,14
S01005426,769,254,461,47,7
S01005427,774,363,265,137,9
S01005428,1049,581,366,95,7
S01005429,687,335,118,225,9
S01005430,537,426,73,29,9
S01005431,667,404,217,38,8
S01005432,704,451,81,160,12
S01005433,850,494,200,149,7
S01005434,800,307,186,301,6
S01005435,1058,750,230,66,12
S01005436,915,627,169,115,4
S01005437,916,680,152,79,5
S01005438,788,452,308,23,5
S01005439,699,412,184,90,13
S01005440,1266,765,195,239,67
S01005441,1045,630,260,153,2
S01005442,1971,1438,226,238,69
S01005443,1154,923,108,110,13
S01005444,1319,827,213,215,64
S01005445,999,790,132,63,14
S01005446,775,530,171,63,11
S01005447,932,724,158,41,9
S01005448,873,725,93,54,1
S01005449,937,599,12,222,104
S01005450,1130,674,303,126,27
S01005451,910,673,162,69,6
S01005452,899,861,13,23,2
S01005453,802,452,266,76,8
S01005454,859,600,81,157,21
S01005455,871,509,218,137,7
S01005456,858,623,94,137,4
S01005457,957,575,281,85,16
S01005458,713,443,204,61,5
S01005459,931,619,70,180,62
S01005460,868,566,103,157,42
S01005461,755,378,71,247,59
S01005462,1072,686,51,243,92
S01005463,622,495,85,41,1
S01005464,648,400,173,69,6
S01005465,610,437,76,83,14
S01005466,1119,787,72,185,75
S01005467,508,411,51,39,7
S01005468,896,729,36,87,44
S01005469,889,488,56,275,70
S01005470,734,571,95,63,5
S01005471,813,696,54,61,2
S01005472,1450,1083,90,204,73
S01005473,991,627,66,250,48
S01005474,888,476,322,80,10
S01005475,924,612,39,162,111
S01005476,911,738,24,96,53
S01005477,863,568,204,88,3
S01005478,753,435,231,84,3
S01005479,599,396,148,49,6
S01005480,1271,1002,44,183,42
S01005481,687,375,245,54,13
S01005482,663,446,36,133,48
S01005483,939,608,131,177,23
S01005484,535,369,125,33,8
S01005485,851,454,355,33,9
S01005486,874,504,305,56,9
S01005487,699,411,191,85,12
S01005488,792,440,317,27,8
S01005489,959,587,123,191,58
S01005490,652,538,70,33,11
S01005491,823,609,127,72,15
S01005492,930,609,185,116,20
S01005493,691,629,21,22,19
S01005494,882,674,151,53,4
S01005495,769,625,88,30,26
S01005496,1025,805,108,83,29
S01005497,915,804,28,69,14
S01005498,968,568,253,119,28
S01005499,638,268,342,27,1
S01005500,720,498,162,50,10
S01005501,1043,695,303,33,12
S01005502,833,545,201,73,14
S01005503,607,413,135,49,10
S01005504,638,381,148,96,13
S01005505,621,324,235,61,1
S01005506,849,461,194,147,47
S01005507,587,269,204,107,7
S01005508,697,385,275,37,0
S01005509,659,490,116,49,4
S01005510,726,655,14,54,3
S01005511,652,546,26,70,10
S01005512,688,493,104,62,29
S01005513,813,571,190,36,16
S01005514,624,500,76,42,6
S01005515,566,479,61,16,10
S01005516,559,463,60,30,6
S01005517,957,554,339,45,19
S01005518,1037,705,254,49,29
S01005519,643,434,144,48,17
S01005520,960,749,99,87,25
S01005521,684,450,177,42,15
S01005522,631,341,136,107,47
S01005523,768,528,82,118,40
S01005524,769,563,78,96,32
S01005525,662,466,137,57,2
S01005526,674,323,309,38,4
S01005527,493,236,216,40,1
S01005528,558,406,70,79,3
S01005529,950,630,263,46,11
S01005530,626,262,310,52,2
S01005531,551,448,28,70,5
S01005532,817,592,103,101,21
S01005533,712,510,173,25,4
S01005534,583,412,99,65,7
S01005535,850,483,254,89,24
S01005536,890,668,137,60,25
S01005537,712,430,144,125,13
