"dz_2001","total","employed","unemployed","student","retired","homemaker","sick","inactive_other"
"S01000628",423,207,37,25,66,34,29,25
"S01000629",407,306,6,30,34,18,6,7
"S01000630",566,320,30,39,101,28,26,22
"S01000631",468,238,37,32,73,35,32,21
"S01000632",448,304,13,29,44,21,30,7
"S01000633",468,347,21,25,33,16,15,11
"S01000634",617,356,35,34,87,43,39,23
"S01000635",507,320,27,44,49,25,32,10
"S01000636",368,250,12,18,37,26,18,7
"S01000637",444,308,13,21,38,22,25,17
"S01000638",377,218,8,17,86,23,16,9
"S01000639",470,326,13,16,67,17,21,10
"S01000640",491,316,8,27,75,27,24,14
"S01000641",556,349,14,30,93,32,22,16
"S01000642",581,362,27,34,88,34,15,21
"S01000643",456,281,15,36,58,25,26,15
"S01000644",504,316,9,38,90,25,20,6
"S01000645",716,435,25,45,79,42,74,16
"S01000646",616,392,4,44,104,37,20,15
"S01000647",671,434,23,31,96,35,29,23
"S01000648",645,350,37,47,103,37,47,24
"S01000649",442,267,16,21,72,27,26,13
"S01000650",519,324,18,22,83,23,25,24
"S01000651",541,317,16,44,86,40,20,18
"S01000652",574,360,8,28,126,20,17,15
"S01000653",618,367,20,27,129,28,32,15
"S01000654",665,405,28,47,87,29,40,29
"S01000655",583,351,30,31,78,40,31,22
"S01000656",497,319,31,26,65,20,20,16
"S01000657",535,286,17,22,115,18,60,17
"S01000658",411,247,26,28,44,28,20,18
"S01000659",792,510,14,42,155,24,39,8
"S01000660",710,440,8,34,159,35,20,14
"S01000661",569,369,14,32,93,17,34,10
"S01000662",401,278,10,23,45,21,17,7
"S01000663",504,335,11,27,80,19,23,9
"S01000664",585,364,21,31,93,31,35,10
"S01000665",507,325,14,21,82,23,29,13
"S01000666",361,245,3,17,53,19,18,6
"S01000667",724,491,18,45,93,25,33,19
"S01000668",622,314,25,44,111,44,48,36
"S01000669",508,305,19,42,72,29,32,9
"S01000670",426,243,13,20,92,18,25,15
"S01000671",441,233,23,36,79,25,31,14
"S01000672",459,281,15,36,68,34,17,8
"S01000673",548,364,12,43,81,26,14,8
"S01000674",720,438,28,46,108,35,29,36
"S01000675",531,314,12,34,116,25,16,14
"S01000676",364,235,8,14,48,29,16,14
"S01000677",589,344,28,21,105,40,33,18
"S01000678",699,426,24,54,100,40,35,20
"S01000679",534,316,38,36,57,34,32,21
"S01000680",553,311,36,29,75,42,32,28
"S01000681",582,345,53,28,79,27,25,25
"S01000682",454,266,28,33,61,18,28,20
"S01000683",409,256,20,29,55,21,21,7
"S01000684",476,265,22,31,91,23,28,16
"S01000685",633,349,27,41,133,31,29,23
"S01000686",496,299,24,27,74,25,27,20
"S01000687",578,305,41,31,118,29,32,22
"S01000688",579,336,17,34,97,26,47,22
"S01000689",438,266,15,18,41,42,32,24
"S01000690",583,351,21,32,115,36,18,10
"S01000691",558,333,31,27,83,30,36,18
"S01000692",561,275,58,24,84,25,57,38
"S01000693",610,330,33,22,104,35,51,35
"S01000694",544,313,35,31,71,29,46,19
"S01000695",552,348,19,29,76,30,33,17
"S01000696",534,332,20,27,80,24,29,22
"S01000697",360,197,12,21,63,31,27,9
"S01000698",445,280,14,12,82,21,16,20
"S01000699",449,253,13,25,92,22,32,12
"S01000700",626,403,30,38,61,50,29,15
"S01000701",649,424,6,30,128,30,20,11
"S01000702",394,247,4,23,81,22,10,7
"S01000703",530,319,15,23,107,30,26,10
"S01000704",689,424,23,30,57,44,30,81
"S01000705",824,511,24,42,135,43,47,22
"S01000706",590,393,11,23,83,51,15,14
"S01000707",419,271,17,15,52,37,17,10
"S01000708",426,288,8,19,52,28,15,16
"S01000709",599,337,6,37,138,40,26,15
"S01000710",817,530,21,55,84,70,35,22
"S01000711",427,269,14,14,68,19,30,13
"S01000712",437,244,13,16,109,17,26,12
"S01000713",615,358,43,16,119,21,44,14
"S01000714",603,383,24,20,89,41,33,13
"S01000715",452,236,35,11,100,14,42,14
"S01000716",395,216,42,9,44,15,38,31
"S01000717",570,261,51,20,83,44,62,49
"S01000718",698,374,42,22,142,36,54,28
"S01000719",463,259,21,22,99,22,27,13
"S01000720",629,346,27,28,133,43,38,14
"S01000721",461,294,20,9,83,22,22,11
"S01000722",588,291,52,25,95,45,51,29
"S01000723",390,261,13,6,54,31,17,8
"S01000724",630,341,35,22,118,32,54,28
"S01000725",477,285,23,26,61,21,36,25
"S01000726",525,297,23,17,109,26,38,15
"S01000727",458,249,22,29,80,27,32,19
"S01000728",556,364,14,18,87,28,24,21
"S01000729",395,202,29,13,89,15,33,14
"S01000730",295,180,23,14,31,18,18,11
"S01000731",374,148,34,19,63,23,62,25
"S01000732",396,186,28,14,78,13,52,25
"S01000733",531,256,33,19,112,26,59,26
"S01000734",585,330,6,26,152,33,23,15
"S01000735",333,177,10,14,86,11,29,6
"S01000736",501,253,17,24,133,23,40,11
"S01000737",355,159,23,15,85,14,44,15
"S01000738",420,280,13,15,64,17,20,11
"S01000739",554,342,27,19,91,25,30,20
"S01000740",491,256,22,13,128,31,23,18
"S01000741",588,327,10,24,134,31,38,24
"S01000742",394,214,9,16,103,16,30,6
"S01000743",500,269,7,22,146,19,23,14
"S01000744",544,325,25,20,76,21,56,21
"S01000745",480,314,23,19,66,17,24,17
"S01000746",556,326,24,23,78,29,49,27
"S01000747",415,227,17,14,79,15,48,15
"S01000748",345,140,21,10,87,14,57,16
"S01000749",371,155,43,20,45,30,60,18
"S01000750",508,272,14,22,132,23,33,12
"S01000751",501,316,12,32,86,31,14,10
"S01000752",667,299,39,34,120,56,80,39
"S01000753",476,298,18,25,58,24,33,20
"S01000754",475,238,31,30,116,19,35,6
"S01000755",535,347,26,15,69,28,28,22
"S01000756",773,423,32,41,163,33,65,16
"S01000757",493,245,14,30,135,17,38,14
"S01000758",759,501,17,50,117,38,25,11
"S01000759",611,313,25,19,126,42,60,26
"S01000760",400,262,23,19,40,24,16,16
"S01000761",364,184,9,21,89,26,22,13
"S01000762",488,296,8,36,91,26,21,10
"S01000763",618,411,20,27,98,29,15,18
"S01000764",541,340,10,34,91,30,21,15
"S01000765",435,305,13,30,21,49,9,8
"S01000766",530,319,13,37,93,18,41,9
"S01000767",439,210,56,27,48,25,45,28
"S01000768",641,389,19,32,93,33,43,32
"S01000769",719,446,46,29,85,35,52,26
"S01000770",423,212,37,26,48,36,44,20
"S01000771",717,421,20,56,120,47,31,22
"S01000772",460,263,3,24,121,19,18,12
"S01000773",678,367,14,42,155,38,41,21
"S01000774",377,272,19,23,2,35,10,16
"S01000775",452,261,9,43,83,25,17,14
"S01000776",476,309,10,42,67,31,9,8
"S01000777",322,215,18,16,1,53,10,9
"S01000778",350,206,6,24,75,17,7,15
"S01000779",521,321,18,29,61,53,23,16
"S01000780",659,381,39,28,87,58,48,18
"S01000781",653,380,15,51,139,41,13,14
"S01000782",522,351,14,33,70,35,10,9
"S01000783",387,211,14,15,92,31,15,9
"S01000784",636,416,17,72,70,33,13,15
"S01000785",550,260,21,25,125,37,58,24
"S01000786",604,349,28,27,134,31,21,14
"S01000787",390,221,18,9,82,33,20,7
"S01000788",502,324,19,28,66,34,19,12
"S01000789",470,318,12,10,82,15,20,13
"S01000790",345,205,8,17,63,33,8,11
"S01000791",444,280,20,13,59,30,33,9
"S01000792",515,325,14,26,89,31,20,10
"S01000793",530,361,9,22,42,27,48,21
"S01000794",610,357,19,21,122,23,44,24
"S01000795",567,355,27,17,103,21,24,20
"S01000796",373,231,8,21,71,18,16,8
"S01000797",338,215,10,20,40,23,17,13
"S01000798",390,193,22,19,80,21,33,22
"S01000799",2691,2535,18,22,64,27,11,14
"S01000800",737,429,17,22,145,40,57,27
"S01000801",489,339,19,20,62,19,15,15
"S01000802",550,319,15,21,119,31,28,17
"S01000803",676,445,22,21,105,37,19,27
"S01000804",763,523,26,32,80,40,42,20
"S01000805",622,370,20,22,141,28,35,6
"S01000806",628,380,25,17,120,34,34,18
"S01000807",576,400,23,20,65,24,25,19
"S01000808",556,361,20,35,70,32,27,11
"S01000809",411,298,14,8,44,22,14,11
"S01000810",469,332,11,20,57,21,20,8
"S01000811",616,454,13,25,75,21,10,18
"S01000812",449,268,19,15,69,15,46,17
"S01000813",534,392,17,25,52,26,12,10
"S01000814",601,377,37,31,44,50,40,22
"S01000815",339,187,23,11,34,23,33,28
"S01000816",472,301,27,16,57,21,33,17
"S01000817",653,403,25,46,102,28,33,16
"S01000818",550,393,20,22,65,22,14,14
"S01000819",626,410,19,13,98,36,30,20
"S01000820",413,269,23,11,66,25,14,5
"S01000821",637,405,32,26,102,23,20,29
"S01000822",417,284,10,13,55,15,23,17
"S01000823",434,286,18,13,65,19,17,16
"S01000824",380,255,10,16,50,18,20,11
"S01000825",521,324,13,15,101,30,22,16
"S01000826",534,316,35,17,65,30,52,19
"S01000827",478,327,9,17,76,25,10,14
"S01000828",622,394,21,23,92,49,24,19
"S01000829",436,276,11,6,89,21,23,10
"S01000830",523,349,26,9,77,29,21,12
"S01000831",622,373,29,18,112,28,38,24
"S01000832",658,456,28,27,79,26,23,19
"S01000833",387,214,19,18,49,35,34,18
"S01000834",674,337,35,26,113,43,83,37
"S01000835",484,256,29,18,67,31,50,33
"S01000836",589,246,61,29,65,54,81,53
"S01000837",620,343,31,24,75,30,76,41
"S01000838",529,323,15,27,86,26,37,15
"S01000839",695,470,18,26,74,30,47,30
"S01000840",546,256,45,15,79,38,75,38
"S01000841",617,236,56,35,60,84,93,53
"S01000842",651,410,19,31,100,30,38,23
"S01000843",531,349,12,20,81,17,35,17
"S01000844",502,267,33,29,63,35,48,27
"S01000845",439,265,11,30,67,16,39,11
"S01000846",528,236,36,21,62,42,94,37
"S01000847",699,396,18,28,114,30,83,30
"S01000848",510,267,14,24,139,23,35,8
"S01000849",365,224,14,18,45,22,32,10
"S01000850",453,206,29,19,83,25,63,28
"S01000851",537,408,10,18,48,16,28,9
"S01000852",515,265,24,25,74,28,79,20
"S01000853",388,190,18,15,73,28,43,21
"S01000854",654,344,41,20,77,52,77,43
"S01000855",563,373,9,26,65,21,52,17
"S01000856",427,216,29,16,47,32,65,22
"S01000857",445,258,14,23,56,36,46,12
"S01000858",518,384,16,34,39,23,17,5
"S01000859",664,423,21,33,93,28,50,16
"S01000860",634,311,40,27,100,39,91,26
"S01000861",495,256,13,24,126,23,37,16
"S01000862",438,269,12,21,90,16,25,5
"S01000863",349,184,10,20,55,20,41,19
"S01000864",503,290,10,38,95,15,45,10
"S01000865",496,243,33,17,91,34,46,32
"S01000866",678,342,28,37,84,45,107,35
"S01000867",525,259,30,24,79,28,84,21
"S01000868",505,226,24,19,72,50,81,33
"S01000869",388,177,35,16,26,54,51,29
"S01000870",546,273,31,22,46,72,78,24
"S01000871",564,354,14,23,82,25,44,22
"S01000872",490,284,10,18,88,25,39,26
"S01000873",1101,405,31,36,61,41,96,431
"S01000874",388,209,27,12,29,38,45,28
"S01000875",545,297,24,25,95,39,53,12
"S01000876",519,335,24,27,50,32,34,17
"S01000877",526,294,36,22,54,41,52,27
"S01000878",413,286,10,29,50,20,15,3
"S01000879",609,382,10,46,102,38,18,13
"S01000880",634,394,13,49,125,15,21,17
"S01000881",542,260,32,28,102,34,64,22
"S01000882",697,417,28,41,108,26,52,25
"S01000883",646,398,31,31,83,42,44,17
"S01000884",411,255,6,32,50,20,31,17
"S01000885",398,269,7,31,61,15,9,6
"S01000886",518,305,17,25,97,24,34,16
"S01000887",567,348,10,38,81,38,31,21
"S01000888",531,314,18,30,90,22,45,12
"S01000889",600,351,25,33,93,32,46,20
"S01000890",589,335,23,30,88,23,54,36
"S01000891",663,365,17,74,126,45,20,16
"S01000892",417,229,10,61,65,38,7,7
"S01000893",528,343,8,47,71,38,12,9
"S01000894",403,275,12,28,61,14,7,6
"S01000895",687,467,21,35,85,28,36,15
"S01000896",371,233,6,24,57,33,9,9
"S01000897",492,249,14,14,93,49,51,22
"S01000898",407,215,16,13,88,29,30,16
"S01000899",612,270,44,17,107,63,75,36
"S01000900",490,272,15,16,93,36,36,22
"S01000901",493,249,30,17,87,39,54,17
"S01000902",708,418,19,32,164,27,34,14
"S01000903",690,333,24,21,170,54,61,27
"S01000904",534,284,25,21,95,39,45,25
"S01000905",525,308,17,16,95,39,27,23
"S01000906",414,248,10,12,86,17,27,14
"S01000907",547,265,32,21,138,31,37,23
"S01000908",570,346,23,19,96,20,44,22
"S01000909",686,439,11,29,113,38,38,18
"S01000910",621,368,31,30,69,53,46,24
"S01000911",703,398,17,33,182,22,30,21
"S01000912",544,314,21,6,120,29,41,13
"S01000913",497,318,10,19,92,26,21,11
"S01000914",603,293,13,19,200,44,20,14
"S01000915",739,416,42,22,144,42,47,26
"S01000916",729,421,31,33,108,54,53,29
"S01000917",497,306,10,16,82,30,29,24
"S01000918",459,237,25,10,96,33,46,12
"S01000919",378,196,13,10,84,30,24,21
"S01000920",382,231,11,20,57,26,25,12
"S01000921",534,309,16,23,92,35,37,22
"S01000922",580,388,16,22,88,32,22,12
"S01000923",559,342,19,21,84,31,44,18
"S01000924",598,352,37,31,61,39,46,32
"S01000925",685,375,30,47,112,56,43,22
"S01000926",445,263,22,22,60,26,36,16
"S01000927",728,390,38,28,122,58,55,37
"S01000928",706,368,33,28,137,46,58,36
"S01000929",338,138,40,12,49,38,35,26
"S01000930",407,137,66,19,39,47,64,35
"S01000931",519,288,34,34,66,30,46,21
"S01000932",644,362,25,34,94,41,67,21
"S01000933",638,417,25,19,104,17,37,19
"S01000934",698,380,52,23,104,24,75,40
"S01000935",594,336,41,25,110,30,35,17
"S01000936",638,347,29,18,133,36,42,33
"S01000937",417,220,27,12,73,32,33,20
"S01000938",623,343,39,30,90,33,64,24
"S01000939",527,287,24,17,119,29,35,16
"S01000940",587,359,25,19,119,19,26,20
"S01000941",408,192,22,11,97,24,43,19
"S01000942",644,403,19,24,98,33,51,16
"S01000943",629,351,8,24,184,29,22,11
"S01000944",583,341,16,24,125,26,39,12
"S01000945",557,323,27,20,112,15,37,23
"S01000946",554,301,28,24,101,31,42,27
"S01000947",562,315,19,18,127,19,41,23
"S01000948",538,346,15,21,82,28,33,13
"S01000949",433,228,11,8,146,17,17,6
"S01000950",575,302,12,16,149,33,40,23
"S01000951",510,284,16,20,100,32,39,19
"S01000952",557,303,24,23,126,30,32,19
"S01000953",673,389,14,34,166,26,31,13
"S01000954",618,374,25,28,91,38,45,17
"S01000955",396,260,13,21,48,24,22,8
"S01000956",620,400,25,19,66,28,59,23
"S01000957",394,215,11,18,86,30,21,13
"S01000958",615,377,19,18,107,34,34,26
"S01000959",521,338,17,19,68,38,30,11
"S01000960",394,195,10,14,88,26,41,20
"S01000961",629,372,11,32,135,22,45,12
"S01000962",420,269,18,20,65,17,18,13
"S01000963",522,260,32,15,80,39,56,40
"S01000964",647,365,24,27,107,46,54,24
"S01000965",457,256,40,19,38,43,40,21
"S01000966",777,454,26,27,135,45,64,26
"S01000967",408,227,20,18,76,15,38,14
"S01000968",720,447,22,29,141,26,36,19
"S01000969",610,328,24,21,146,16,53,22
"S01000970",581,298,33,15,128,25,58,24
"S01000971",453,273,31,14,42,32,40,21
"S01000972",708,492,17,29,108,29,20,13
"S01000973",443,255,15,28,68,29,33,15
"S01000974",617,386,6,22,132,19,40,12
"S01000975",459,286,14,21,67,38,20,13
"S01000976",349,210,6,20,58,14,27,14
"S01000977",564,342,25,17,108,25,23,24
"S01000978",547,332,19,26,84,35,32,19
"S01000979",486,283,18,24,83,38,26,14
"S01000980",552,317,26,20,89,35,56,9
"S01000981",501,343,9,25,74,23,18,9
"S01000982",424,282,8,21,64,20,22,7
"S01000983",406,239,17,13,58,31,35,13
"S01000984",456,245,20,12,107,31,28,13
"S01000985",483,248,20,33,70,43,51,18
"S01000986",387,236,12,23,57,21,21,17
"S01000987",475,319,10,25,58,22,32,9
"S01000988",375,250,10,19,46,25,20,5
"S01000989",630,432,18,25,94,21,21,19
"S01000990",483,263,24,37,70,23,44,22
"S01000991",364,229,14,18,43,27,27,6
"S01000992",651,349,23,18,145,37,64,15
"S01000993",656,446,24,29,91,19,35,12
"S01000994",745,440,37,23,123,40,71,11
"S01000995",625,475,12,42,53,22,8,13
"S01000996",731,416,27,30,126,29,85,18
"S01000997",722,496,13,31,114,16,40,12
"S01000998",482,292,19,25,64,32,32,18
"S01000999",530,402,7,45,46,13,9,8
"S01001000",387,222,22,16,65,18,23,21
"S01001001",400,264,14,17,38,29,23,15
"S01001002",501,398,11,32,26,19,7,8
"S01001003",694,476,7,37,114,24,26,10
"S01001004",457,254,9,23,129,22,17,3
"S01001005",612,365,22,28,136,35,18,8
"S01001006",559,396,13,31,66,24,24,5
"S01001007",568,323,36,22,79,37,47,24
"S01001008",562,346,26,27,93,21,27,22
"S01001009",455,315,15,20,69,10,17,9
"S01001010",580,320,29,19,97,17,73,25
"S01001011",460,306,9,21,61,26,30,7
"S01001012",614,425,11,30,97,19,22,10
"S01001013",673,327,30,30,104,23,42,117
"S01001014",633,330,79,47,58,35,55,29
"S01001015",425,255,19,20,64,13,38,16
"S01001016",701,378,23,31,140,39,64,26
"S01001017",484,261,23,31,78,32,36,23
"S01001018",600,373,28,11,102,19,49,18
"S01001019",709,309,78,26,93,68,91,44
"S01001020",371,197,21,21,63,21,27,21
"S01001021",601,356,14,25,112,31,42,21
"S01001022",595,374,41,27,80,18,36,19
"S01001023",738,471,25,25,117,48,33,19
"S01001024",592,352,28,32,99,38,30,13
"S01001025",703,414,17,32,164,28,33,15
"S01001026",608,414,20,29,75,44,15,11
"S01001027",660,343,17,28,181,17,52,22
"S01001028",546,301,40,24,66,32,53,30
"S01001029",520,263,34,26,65,52,48,32
"S01001030",568,335,9,9,147,38,18,12
"S01001031",744,436,44,21,130,37,49,27
"S01001032",528,250,53,17,88,38,59,23
"S01001033",479,241,37,32,53,44,39,33
"S01001034",560,234,71,27,75,52,56,45
"S01001035",364,198,29,11,43,25,37,21
"S01001036",367,207,19,18,54,22,31,16
"S01001037",660,311,43,24,142,29,70,41
"S01001038",508,357,11,16,82,14,16,12
"S01001039",420,257,11,14,75,28,28,7
"S01001040",448,269,19,17,82,32,19,10
"S01001041",416,275,3,24,61,20,18,15
"S01001042",655,503,16,23,67,15,25,6
"S01001043",511,369,14,25,57,17,24,5
"S01001044",704,380,30,26,167,41,38,22
"S01001045",427,275,4,19,100,5,19,5
"S01001046",336,188,7,14,65,22,29,11
"S01001047",492,271,7,24,129,25,25,11
"S01001048",487,311,12,25,86,18,30,5
"S01001049",497,257,17,20,104,26,44,29
"S01001050",680,434,12,16,115,45,43,15
"S01001051",492,272,16,21,92,23,52,16
"S01001052",426,239,26,17,70,22,32,20
"S01001053",568,349,23,26,96,22,34,18
"S01001054",508,307,30,21,76,28,29,17
"S01001055",545,309,10,22,129,28,35,12
"S01001056",561,339,19,18,116,27,23,19
"S01001057",465,297,17,22,76,27,18,8
"S01001058",558,324,33,23,100,25,40,13
"S01001059",436,274,32,33,23,46,12,16
"S01001060",571,378,15,24,74,24,37,19
"S01001061",565,403,13,18,61,22,31,17
"S01001062",379,254,15,25,48,19,15,3
"S01001063",585,348,22,25,114,33,30,13
"S01001064",575,384,17,21,101,16,20,16
"S01001065",553,376,19,17,97,16,18,10
"S01001066",521,318,12,18,84,40,31,18
"S01001067",590,370,23,26,65,46,38,22
"S01001068",669,397,26,32,127,30,36,21
"S01001069",663,425,22,35,99,32,29,21
"S01001070",617,353,23,47,113,42,23,16
"S01001071",470,303,13,15,70,30,28,11
"S01001072",579,388,23,31,59,27,32,19
"S01001073",732,437,32,28,130,34,39,32
"S01001074",395,245,15,10,72,29,18,6
"S01001075",609,327,18,25,149,33,37,20
"S01001076",579,377,13,20,83,46,28,12
"S01001077",537,315,15,19,129,24,22,13
"S01001078",592,335,29,24,98,41,31,34
"S01001079",356,231,18,18,38,20,9,22
"S01001080",391,238,11,11,72,21,28,10
"S01001081",487,244,43,19,89,25,23,44
"S01001082",606,341,16,22,153,26,25,23
"S01001083",573,294,35,24,114,39,47,20
"S01001084",631,386,21,33,115,34,26,16
"S01001085",618,323,36,25,102,43,63,26
"S01001086",537,223,36,18,89,56,85,30
"S01001087",401,157,31,7,73,34,64,35
"S01001088",713,334,62,29,89,59,96,44
"S01001089",657,340,36,31,117,46,64,23
"S01001090",768,375,23,238,78,22,19,13
"S01001091",550,236,10,225,35,15,21,8
"S01001092",838,326,37,385,28,16,29,17
"S01001093",912,249,26,511,29,20,53,24
"S01001094",678,426,14,65,108,25,27,13
"S01001095",1117,147,12,893,17,5,33,10
"S01001096",748,246,24,412,29,16,11,10
"S01001097",485,286,10,67,87,15,14,6
"S01001098",725,312,6,282,83,25,5,12
"S01001099",747,265,48,313,34,18,46,23
"S01001100",718,314,29,154,147,8,44,22
"S01001101",1075,208,46,724,21,4,45,27
"S01001102",211,75,21,55,24,10,16,10
"S01001103",659,324,16,196,69,28,8,18
"S01001104",561,200,63,179,36,30,33,20
"S01001105",658,367,19,58,151,24,30,9
"S01001106",570,395,9,48,59,14,42,3
"S01001107",723,338,36,134,127,25,40,23
"S01001108",597,201,37,239,29,20,51,20
"S01001109",721,224,47,276,56,27,66,25
"S01001110",643,256,40,183,46,33,55,30
"S01001111",752,326,55,196,29,45,65,36
"S01001112",568,353,19,35,106,18,25,12
"S01001113",826,284,33,308,64,28,71,38
"S01001114",700,199,63,144,96,47,104,47
"S01001115",591,296,24,73,88,27,59,24
"S01001116",343,147,6,17,121,9,29,14
"S01001117",445,189,33,59,72,15,56,21
"S01001118",469,241,10,37,83,18,66,14
"S01001119",723,404,25,44,126,27,66,31
"S01001120",429,261,17,21,77,25,20,8
"S01001121",577,285,47,72,64,23,57,29
"S01001122",487,240,22,144,29,14,17,21
"S01001123",735,445,16,90,107,22,39,16
"S01001124",448,211,18,28,136,12,33,10
"S01001125",292,140,19,30,55,8,29,11
"S01001126",846,391,7,206,201,9,20,12
"S01001127",621,315,32,93,93,23,43,22
"S01001128",571,382,7,67,71,15,19,10
"S01001129",724,386,56,48,121,27,52,34
"S01001130",661,356,28,38,138,17,54,30
"S01001131",423,183,26,62,46,22,65,19
"S01001132",519,325,15,43,82,14,30,10
"S01001133",624,319,28,42,153,20,39,23
"S01001134",737,467,17,76,108,39,20,10
"S01001135",305,126,23,23,64,17,38,14
"S01001136",606,259,62,93,48,35,75,34
"S01001137",658,250,52,94,73,15,101,73
"S01001138",717,341,62,93,75,33,72,41
"S01001139",476,234,22,28,136,10,36,10
"S01001140",712,355,47,42,136,18,90,24
"S01001141",316,108,38,41,32,30,40,27
"S01001142",673,368,14,34,183,33,25,16
"S01001143",569,298,11,36,148,36,30,10
"S01001144",502,262,23,21,108,21,43,24
"S01001145",447,177,22,27,159,8,39,15
"S01001146",740,448,16,66,151,23,30,6
"S01001147",536,235,37,128,28,31,45,32
"S01001148",542,322,13,29,118,28,24,8
"S01001149",493,307,18,34,50,23,34,27
"S01001150",539,270,60,38,41,34,53,43
"S01001151",364,135,30,14,96,22,53,14
"S01001152",712,331,29,55,166,22,71,38
"S01001153",540,286,12,21,157,13,40,11
"S01001154",571,352,6,30,126,32,16,9
"S01001155",497,295,4,33,125,22,13,5
"S01001156",610,342,55,76,30,37,45,25
"S01001157",636,448,15,51,65,26,18,13
"S01001158",342,163,8,13,114,9,21,14
"S01001159",501,250,6,51,135,25,22,12
"S01001160",351,175,16,27,91,13,19,10
"S01001161",443,282,9,43,66,16,18,9
"S01001162",656,417,14,49,126,8,29,13
"S01001163",470,215,54,49,45,22,57,28
"S01001164",458,178,29,28,113,21,57,32
"S01001165",626,263,46,109,57,30,71,50
"S01001166",222,100,7,23,32,8,37,15
"S01001167",726,387,12,82,172,37,19,17
"S01001168",557,327,39,65,43,21,34,28
"S01001169",681,300,45,43,123,39,84,47
"S01001170",589,251,41,35,107,33,76,46
"S01001171",478,314,13,59,31,14,39,8
"S01001172",515,235,38,45,82,21,59,35
"S01001173",629,310,32,47,121,37,52,30
"S01001174",485,250,37,77,25,26,39,31
"S01001175",623,310,48,29,97,50,49,40
"S01001176",564,346,28,46,60,20,48,16
"S01001177",510,233,44,24,107,19,56,27
"S01001178",603,255,23,29,200,12,69,15
"S01001179",734,443,11,66,160,29,20,5
"S01001180",537,221,44,39,100,33,66,34
"S01001181",675,378,17,44,186,19,22,9
"S01001182",657,358,34,30,115,28,69,23
"S01001183",644,260,43,26,134,34,102,45
"S01001184",706,447,10,84,69,20,48,28
"S01001185",460,274,14,31,102,20,15,4
"S01001186",616,397,14,69,79,21,22,14
"S01001187",642,280,39,42,123,37,81,40
