"dz_2001","total","owned","social","rented","rentfree"
"S01002475",531,300,210,8,13
"S01002476",827,767,3,49,8
"S01002477",835,519,290,10,16
"S01002478",935,591,276,33,35
"S01002479",739,255,437,18,29
"S01002480",568,284,233,20,31
"S01002481",1001,481,482,3,35
"S01002482",859,257,513,55,34
"S01002483",701,186,455,5,55
"S01002484",851,366,431,22,32
"S01002485",892,804,72,11,5
"S01002486",557,141,373,15,28
"S01002487",463,274,162,3,24
"S01002488",671,230,392,29,20
"S01002489",553,220,300,12,21
"S01002490",596,424,160,3,9
"S01002491",499,224,249,4,22
"S01002492",634,510,113,0,11
"S01002493",943,735,171,13,24
"S01002494",697,659,28,9,1
"S01002495",696,334,347,1,14
"S01002496",629,424,190,6,9
"S01002497",634,311,246,55,22
"S01002498",723,717,4,2,0
"S01002499",858,392,420,7,39
"S01002500",580,269,239,40,32
"S01002501",497,398,94,5,0
"S01002502",890,251,582,7,50
"S01002503",537,389,102,25,21
"S01002504",843,587,211,17,28
"S01002505",772,296,417,5,54
"S01002506",875,589,265,3,18
"S01002507",607,364,213,16,14
"S01002508",831,802,5,15,9
"S01002509",953,634,266,26,27
"S01002510",1022,910,87,7,18
"S01002511",498,442,48,4,4
"S01002512",536,278,217,25,16
"S01002513",735,675,7,46,7
"S01002514",593,340,196,40,17
"S01002515",615,302,269,16,28
"S01002516",744,572,124,12,36
"S01002517",609,373,206,17,13
"S01002518",729,571,143,2,13
"S01002519",821,205,533,22,61
"S01002520",517,122,363,3,29
"S01002521",579,399,145,13,22
"S01002522",704,622,70,3,9
"S01002523",712,689,5,15,3
"S01002524",590,480,79,30,1
"S01002525",699,296,365,12,26
"S01002526",562,555,1,6,0
"S01002527",781,734,6,39,2
"S01002528",735,541,155,19,20
"S01002529",902,311,506,8,77
"S01002530",755,363,336,24,32
"S01002531",730,475,203,22,30
"S01002532",774,397,352,0,25
"S01002533",864,194,615,6,49
"S01002534",978,406,542,9,21
"S01002535",486,361,88,24,13
"S01002536",510,170,314,11,15
"S01002537",604,247,330,5,22
"S01002538",912,868,7,34,3
"S01002539",811,327,394,51,39
"S01002540",557,146,371,5,35
"S01002541",989,828,134,18,9
"S01002542",586,458,90,26,12
"S01002543",602,128,424,8,42
"S01002544",790,510,246,15,19
"S01002545",635,382,196,22,35
"S01002546",683,473,180,14,16
"S01002547",655,459,173,10,13
"S01002548",991,667,281,22,21
"S01002549",570,561,6,1,2
"S01002550",544,523,7,8,6
"S01002551",595,420,142,19,14
"S01002552",593,247,317,2,27
"S01002553",803,559,207,23,14
"S01002554",661,630,16,13,2
"S01002555",726,555,128,23,20
"S01002556",778,265,471,5,37
"S01002557",839,504,297,16,22
"S01002558",530,272,249,0,9
"S01002559",687,632,29,13,13
"S01002560",570,339,204,7,20
"S01002561",685,411,250,3,21
"S01002562",654,482,146,13,13
"S01002563",874,684,175,3,12
"S01002564",620,594,17,6,3
"S01002565",911,806,75,27,3
"S01002566",779,763,6,4,6
"S01002567",571,560,0,8,3
"S01002568",716,575,74,43,24
"S01002569",975,498,314,104,59
"S01002570",619,354,244,15,6
"S01002571",566,311,220,10,25
"S01002572",579,504,29,43,3
"S01002573",523,421,82,12,8
"S01002574",781,476,228,64,13
"S01002575",782,349,131,299,3
"S01002576",741,711,1,27,2
"S01002577",953,298,565,24,66
"S01002578",779,742,2,35,0
"S01002579",753,705,12,33,3
"S01002580",799,377,386,5,31
"S01002581",783,762,6,15,0
"S01002582",720,388,305,13,14
"S01002583",790,314,429,40,7
"S01002584",780,476,211,92,1
"S01002585",877,712,95,66,4
"S01002586",556,461,85,9,1
"S01002587",718,687,6,23,2
"S01002588",787,735,19,31,2
"S01002589",789,745,19,20,5
"S01002590",757,728,7,11,11
"S01002591",576,357,207,6,6
"S01002592",808,550,229,13,16
"S01002593",777,520,216,33,8
"S01002594",680,666,3,11,0
"S01002595",621,477,92,43,9
"S01002596",752,693,36,23,0
"S01002597",517,328,171,11,7
"S01002598",916,717,178,15,6
"S01002599",551,434,96,18,3
"S01002600",882,855,0,27,0
"S01002601",668,418,216,23,11
"S01002602",528,442,68,17,1
"S01002603",744,440,257,30,17
"S01002604",993,973,3,13,4
"S01002605",632,480,116,30,6
"S01002606",601,283,304,4,10
"S01002607",872,632,216,8,16
"S01002608",600,542,48,8,2
"S01002609",791,593,174,11,13
"S01002610",915,664,211,25,15
"S01002611",854,741,103,9,1
"S01002612",762,607,17,97,41
"S01002613",902,778,33,67,24
"S01002614",913,793,57,55,8
"S01002615",467,344,79,33,11
"S01002616",633,627,5,0,1
"S01002617",940,530,336,30,44
"S01002618",793,249,487,20,37
"S01002619",789,697,66,21,5
"S01002620",785,506,193,72,14
"S01002621",630,622,2,6,0
"S01002622",903,788,12,87,16
"S01002623",684,677,2,4,1
"S01002624",723,707,5,10,1
"S01002625",856,838,8,9,1
"S01002626",759,351,390,8,10
"S01002627",1064,1029,21,10,4
"S01002628",805,739,27,27,12
"S01002629",816,740,43,27,6
"S01002630",623,461,119,38,5
"S01002631",741,719,3,14,5
"S01002632",596,523,59,8,6
"S01002633",1000,860,111,23,6
"S01002634",766,710,30,20,6
"S01002635",592,563,15,8,6
"S01002636",562,408,137,4,13
"S01002637",800,552,218,17,13
"S01002638",790,353,378,38,21
"S01002639",927,878,15,25,9
"S01002640",765,690,46,26,3
"S01002641",961,896,34,28,3
"S01002642",573,327,226,10,10
"S01002643",521,286,197,17,21
"S01002644",761,549,200,3,9
"S01002645",652,347,267,12,26
"S01002646",659,478,100,78,3
"S01002647",939,318,574,14,33
"S01002648",756,660,51,39,6
"S01002649",755,389,333,12,21
"S01002650",673,658,5,0,10
"S01002651",665,362,275,2,26
"S01002652",733,643,42,34,14
"S01002653",759,538,128,84,9
"S01002654",725,401,279,20,25
"S01002655",702,261,398,13,30
"S01002656",676,249,394,5,28
"S01002657",779,669,67,33,10
"S01002658",998,734,134,107,23
"S01002659",929,827,48,38,16
"S01002660",865,483,340,13,29
"S01002661",743,641,70,32,0
"S01002662",805,553,221,8,23
"S01002663",702,649,17,27,9
"S01002664",940,933,1,3,3
"S01002665",787,573,175,25,14
"S01002666",816,648,85,63,20
"S01002667",647,311,300,21,15
"S01002668",521,351,88,64,18
"S01002669",886,661,143,58,24
"S01002670",655,629,11,10,5
"S01002671",932,704,98,121,9
"S01002672",616,256,308,11,41
"S01002673",528,331,140,47,10
"S01002674",755,571,154,13,17
"S01002675",931,865,57,4,5
"S01002676",773,694,50,20,9
"S01002677",955,478,398,52,27
"S01002678",913,891,0,21,1
"S01002679",943,440,397,63,43
"S01002680",930,696,124,93,17
"S01002681",756,534,211,6,5
"S01002682",588,274,283,8,23
"S01002683",627,536,26,52,13
"S01002684",725,515,158,21,31
"S01002685",909,388,463,20,38
"S01002686",863,705,94,29,35
"S01002687",832,657,120,43,12
"S01002688",718,702,9,5,2
"S01002689",697,671,0,24,2
"S01002690",565,548,15,2,0
"S01002691",974,933,17,20,4
"S01002692",926,773,137,13,3
"S01002693",446,408,29,7,2
"S01002694",764,378,355,10,21
"S01002695",595,461,51,66,17
"S01002696",778,563,166,38,11
"S01002697",916,791,94,21,10
"S01002698",703,543,132,20,8
"S01002699",531,299,216,3,13
"S01002700",909,302,548,9,50
"S01002701",916,903,3,6,4
"S01002702",618,327,267,11,13
"S01002703",848,568,259,11,10
"S01002704",669,515,128,6,20
"S01002705",679,397,213,36,33
"S01002706",781,410,310,10,51
"S01002707",906,381,492,3,30
"S01002708",724,456,213,37,18
"S01002709",615,315,222,55,23
"S01002710",580,482,73,14,11
"S01002711",894,450,391,14,39
"S01002712",790,511,246,11,22
"S01002713",797,281,451,15,50
"S01002714",905,501,357,15,32
"S01002715",922,437,442,13,30
"S01002716",575,519,1,41,14
"S01002717",766,660,81,10,15
"S01002718",891,321,484,12,74
"S01002719",788,422,338,5,23
"S01002720",747,734,4,3,6
"S01002721",773,400,327,20,26
"S01002722",656,523,84,41,8
"S01002723",624,443,157,5,19
"S01002724",774,538,175,38,23
"S01002725",912,618,265,20,9
"S01002726",742,640,58,37,7
"S01002727",978,901,9,46,22
"S01002728",832,628,150,43,11
"S01002729",941,882,5,52,2
"S01002730",758,515,151,70,22
"S01002731",790,422,313,38,17
"S01002732",610,522,29,55,4
"S01002733",602,475,101,5,21
"S01002734",939,528,352,34,25
"S01002735",853,578,200,44,31
"S01002736",715,544,154,2,15
"S01002737",743,658,10,65,10
"S01002738",720,538,155,8,19
"S01002739",805,709,86,6,4
"S01002740",570,546,21,0,3
"S01002741",865,710,75,55,25
"S01002742",837,509,286,13,29
"S01002743",574,274,227,33,40
"S01002744",567,551,4,7,5
"S01002745",609,205,373,19,12
"S01002746",834,616,173,15,30
"S01002747",595,340,183,57,15
"S01002748",589,332,143,93,21
"S01002749",779,308,427,11,33
"S01002750",899,428,423,14,34
"S01002751",962,418,482,8,54
"S01002752",555,352,186,4,13
"S01002753",662,653,4,1,4
"S01002754",573,496,43,23,11
"S01002755",792,252,467,18,55
"S01002756",746,335,327,50,34
"S01002757",576,418,139,9,10
"S01002758",707,315,358,7,27
"S01002759",750,331,375,7,37
"S01002760",515,308,177,14,16
"S01002761",764,372,318,22,52
"S01002762",633,326,250,15,42
"S01002763",917,397,486,2,32
"S01002764",658,253,354,18,33
"S01002765",751,224,435,26,66
"S01002766",893,429,373,19,72
"S01002767",938,800,103,18,17
"S01002768",849,518,279,29,23
"S01002769",787,440,322,3,22
"S01002770",544,315,158,28,43
"S01002771",778,268,459,7,44
"S01002772",999,852,53,68,26
"S01002773",973,567,363,12,31
"S01002774",787,355,380,7,45
"S01002775",770,300,413,27,30
"S01002776",698,423,260,4,11
"S01002777",1000,631,324,20,25
"S01002778",733,309,366,19,39
"S01002779",634,146,419,10,59
"S01002780",916,329,528,8,51
"S01002781",897,591,275,5,26
"S01002782",848,410,416,6,16
"S01002783",792,474,261,42,15
"S01002784",553,268,263,4,18
"S01002785",709,259,393,1,56
"S01002786",742,672,53,12,5
"S01002787",773,532,204,8,29
"S01002788",816,689,112,13,2
"S01002789",774,771,0,2,1
"S01002790",812,347,404,24,37
"S01002791",676,162,464,7,43
"S01002792",916,693,152,37,34
"S01002793",801,378,353,24,46
"S01002794",873,492,359,5,17
"S01002795",673,652,13,5,3
"S01002796",529,437,77,8,7
"S01002797",840,820,9,4,7
"S01002798",595,240,326,0,29
"S01002799",616,268,292,11,45
"S01002800",811,799,7,5,0
"S01002801",986,343,599,9,35
"S01002802",652,640,3,0,9
"S01002803",836,562,239,15,20
"S01002804",539,300,228,3,8
"S01002805",856,429,394,8,25
"S01002806",572,372,143,30,27
"S01002807",685,303,325,17,40
"S01002808",848,270,519,30,29
"S01002809",683,428,200,19,36
"S01002810",966,405,228,290,43
"S01002811",930,706,186,17,21
"S01002812",630,474,133,6,17
"S01002813",728,405,279,13,31
"S01002814",721,436,207,20,58
"S01002815",786,345,375,25,41
"S01002816",568,326,214,7,21
"S01002817",575,261,287,5,22
"S01002818",577,410,139,10,18
"S01002819",828,201,536,10,81
"S01002820",924,327,553,8,36
"S01002821",975,499,383,55,38
"S01002822",908,290,574,4,40
"S01002823",825,304,435,31,55
"S01002824",777,598,146,8,25
"S01002825",957,594,241,75,47
"S01002826",546,318,209,8,11
"S01002827",647,317,294,18,18
"S01002828",633,198,407,14,14
"S01002829",809,404,359,8,38
"S01002830",624,395,163,50,16
"S01002831",800,490,251,16,43
"S01002832",816,600,156,45,15
"S01002833",1081,1008,68,5,0
"S01002834",911,482,366,16,47
"S01002835",751,490,164,84,13
"S01002836",567,409,125,19,14
"S01002837",598,219,298,49,32
"S01002838",568,369,163,9,27
"S01002839",541,261,259,14,7
"S01002840",662,511,121,16,14
"S01002841",626,605,14,7,0
"S01002842",608,250,288,43,27
"S01002843",794,286,434,14,60
"S01002844",605,555,33,13,4
"S01002845",782,459,218,82,23
"S01002846",905,695,179,19,12
"S01002847",926,710,157,31,28
"S01002848",853,562,247,23,21
"S01002849",1051,764,221,24,42
"S01002850",903,616,221,32,34
"S01002851",477,376,60,26,15
"S01002852",1000,590,274,57,79
"S01002853",443,157,239,26,21
"S01002854",839,455,329,6,49
"S01002855",629,209,363,4,53
"S01002856",776,397,266,83,30
"S01002857",505,419,50,21,15
"S01002858",480,442,32,5,1
"S01002859",851,354,423,19,55
"S01002860",919,724,171,17,7
"S01002861",965,734,148,68,15
"S01002862",637,461,129,39,8
"S01002863",793,391,361,15,26
"S01002864",612,281,291,13,27
"S01002865",919,598,293,7,21
"S01002866",1066,531,413,55,67
"S01002867",578,526,29,22,1
"S01002868",754,404,314,11,25
"S01002869",542,376,148,3,15
"S01002870",887,571,266,20,30
"S01002871",606,470,107,16,13
"S01002872",599,424,123,15,37
"S01002873",784,584,171,10,19
"S01002874",909,504,336,27,42
"S01002875",678,380,243,40,15
"S01002876",697,355,286,36,20
"S01002877",782,492,207,69,14
"S01002878",567,477,69,14,7
"S01002879",861,655,171,17,18
"S01002880",513,404,33,47,29
"S01002881",878,639,140,75,24
"S01002882",748,484,170,74,20
"S01002883",1040,774,223,25,18
"S01002884",804,586,152,46,20
"S01002885",740,688,9,37,6
"S01002886",678,419,237,0,22
"S01002887",635,340,247,23,25
"S01002888",603,450,54,80,19
"S01002889",846,463,329,24,30
"S01002890",752,371,298,37,46
"S01002891",756,595,125,24,12
"S01002892",664,396,239,10,19
"S01002893",729,449,232,23,25
"S01002894",728,677,10,10,31
"S01002895",641,284,314,25,18
"S01002896",719,612,95,4,8
"S01002897",521,250,222,28,21
"S01002898",993,758,211,15,9
"S01002899",506,489,8,3,6
"S01002900",744,432,261,21,30
"S01002901",835,509,299,11,16
"S01002902",785,460,285,21,19
"S01002903",869,378,445,7,39
"S01002904",640,575,30,23,12
"S01002905",745,527,108,84,26
"S01002906",845,504,268,51,22
"S01002907",610,406,171,18,15
"S01002908",787,776,6,4,1
"S01002909",714,541,156,8,9
"S01002910",780,326,411,17,26
"S01002911",915,406,469,15,25
"S01002912",953,914,18,12,9
"S01002913",768,753,3,11,1
"S01002914",714,269,378,35,32
"S01002915",1005,638,301,43,23
"S01002916",779,363,375,6,35
"S01002917",671,570,40,55,6
"S01002918",712,650,11,41,10
"S01002919",945,290,593,23,39
"S01002920",639,409,176,26,28
"S01002921",679,532,105,25,17
"S01002922",560,388,152,8,12
"S01002923",700,472,123,70,35
"S01002924",699,417,108,142,32
"S01002925",979,695,248,20,16
"S01002926",819,399,377,15,28
"S01002927",790,363,394,11,22
"S01002928",561,550,2,7,2
"S01002929",801,396,373,4,28
"S01002930",663,538,111,10,4
"S01002931",793,401,365,3,24
"S01002932",771,755,6,6,4
"S01002933",860,657,132,61,10
"S01002934",953,356,561,17,19
"S01002935",828,561,213,34,20
"S01002936",713,700,3,8,2
"S01002937",642,539,4,90,9
"S01002938",777,437,247,65,28
"S01002939",546,441,18,57,30
"S01002940",505,430,28,41,6
"S01002941",968,718,109,95,46
"S01002942",538,380,86,50,22
"S01002943",530,449,37,34,10
"S01002944",952,731,106,95,20
"S01002945",588,511,46,23,8
"S01002946",630,494,3,80,53
"S01002947",492,336,61,71,24
"S01002948",855,611,187,36,21
"S01002949",507,342,51,83,31
"S01002950",747,598,119,10,20
"S01002951",889,785,34,58,12
"S01002952",620,462,98,47,13
"S01002953",902,628,155,80,39
"S01002954",869,567,157,78,67
"S01002955",988,763,159,33,33
"S01002956",767,548,99,95,25
"S01002957",960,789,80,66,25
"S01002958",562,427,10,100,25
"S01002959",968,805,81,45,37
"S01002960",697,572,75,37,13
"S01002961",752,575,118,47,12
"S01002962",591,329,198,46,18
"S01002963",778,462,285,11,20
"S01002964",819,520,75,176,48
"S01002965",814,650,53,92,19
"S01002966",626,432,162,24,8
"S01002967",832,679,83,50,20
"S01002968",712,573,8,117,14
"S01002969",903,846,21,25,11
"S01002970",522,458,36,20,8
"S01002971",1082,904,35,137,6
"S01002972",905,519,260,108,18
"S01002973",864,752,76,16,20
"S01002974",560,431,21,85,23
"S01002975",550,340,122,68,20
"S01002976",939,267,608,24,40
"S01002977",711,559,93,53,6
"S01002978",1039,920,81,32,6
"S01002979",692,463,142,85,2
"S01002980",790,433,310,36,11
"S01002981",827,777,3,41,6
"S01002982",680,627,14,33,6
"S01002983",777,429,277,52,19
"S01002984",743,595,76,67,5
"S01002985",564,514,3,32,15
"S01002986",756,378,311,61,6
"S01002987",638,321,232,69,16
"S01002988",698,555,56,62,25
"S01002989",962,348,430,148,36
"S01002990",580,277,32,260,11
"S01002991",765,697,16,37,15
"S01002992",688,382,51,235,20
"S01002993",617,450,21,111,35
"S01002994",777,317,64,353,43
"S01002995",501,93,10,394,4
"S01002996",618,266,46,281,25
"S01002997",626,158,88,362,18
"S01002998",788,535,201,38,14
"S01002999",537,176,17,333,11
"S01003000",657,563,35,53,6
"S01003001",604,405,165,23,11
"S01003002",764,503,174,65,22
"S01003003",555,386,39,104,26
"S01003004",524,294,37,185,8
"S01003005",561,358,17,143,43
"S01003006",737,632,54,38,13
"S01003007",781,267,214,290,10
"S01003008",609,70,92,443,4
"S01003009",534,307,107,113,7
"S01003010",601,538,8,44,11
"S01003011",470,109,37,318,6
"S01003012",989,856,33,89,11
"S01003013",581,401,3,146,31
"S01003014",683,635,39,6,3
"S01003015",772,693,58,15,6
"S01003016",460,424,2,34,0
"S01003017",646,547,59,31,9
"S01003018",748,611,102,25,10
"S01003019",799,482,281,23,13
"S01003020",662,438,202,12,10
"S01003021",656,556,59,31,10
"S01003022",980,835,110,22,13
"S01003023",792,695,67,23,7
"S01003024",629,457,104,51,17
"S01003025",751,672,58,17,4
"S01003026",602,379,187,16,20
"S01003027",1088,1061,7,15,5
"S01003028",768,125,575,17,51
"S01003029",770,121,587,9,53
"S01003030",850,124,655,32,39
"S01003032",454,59,376,0,19
"S01003033",509,190,285,11,23
"S01003034",902,831,45,21,5
"S01003035",766,310,423,7,26
"S01003036",773,149,566,14,44
"S01003037",750,724,8,13,5
"S01003038",896,870,8,18,0
"S01003039",883,307,496,30,50
"S01003040",850,357,454,7,32
"S01003041",729,693,11,22,3
"S01003042",652,87,529,14,22
"S01003043",577,41,496,2,38
"S01003044",910,101,755,1,53
"S01003045",838,102,670,40,26
"S01003046",748,436,265,23,24
"S01003047",1008,210,722,8,68
"S01003048",489,106,356,0,27
"S01003049",584,102,434,3,45
"S01003050",798,777,6,14,1
"S01003051",938,342,553,28,15
"S01003052",759,186,532,5,36
"S01003053",929,633,250,28,18
"S01003054",890,710,120,59,1
"S01003055",865,324,474,14,53
"S01003056",890,110,690,31,59
"S01003057",709,621,7,81,0
"S01003058",766,238,480,10,38
"S01003059",838,788,43,2,5
"S01003060",658,167,452,2,37
"S01003061",849,839,8,2,0
"S01003062",845,616,179,14,36
"S01003063",799,707,5,82,5
"S01003064",926,282,561,16,67
"S01003065",919,634,115,157,13
"S01003066",943,920,11,11,1
"S01003067",661,646,4,8,3
"S01003068",859,797,20,28,14
"S01003069",606,384,196,13,13
"S01003070",790,538,216,19,17
"S01003071",635,605,8,10,12
"S01003072",993,435,474,12,72
"S01003073",763,698,13,47,5
"S01003074",788,760,12,13,3
"S01003075",735,635,14,80,6
"S01003076",912,66,703,16,127
"S01003077",1016,494,449,35,38
"S01003078",722,594,101,21,6
"S01003079",914,847,8,45,14
"S01003080",859,761,12,80,6
"S01003081",936,915,1,20,0
"S01003082",742,154,568,3,17
"S01003083",1072,575,365,91,41
"S01003084",873,274,552,13,34
"S01003085",1010,935,13,41,21
"S01003086",715,656,36,9,14
"S01003087",679,576,13,82,8
"S01003088",969,183,716,15,55
"S01003089",619,610,0,7,2
"S01003090",768,580,160,22,6
"S01003091",634,578,3,52,1
"S01003092",798,507,225,38,28
"S01003093",1018,419,537,6,56
"S01003094",946,784,110,43,9
"S01003095",837,814,11,0,12
"S01003096",714,621,18,65,10
"S01003097",253,120,122,1,10
"S01003098",1037,554,199,261,23
"S01003099",590,148,383,34,25
"S01003100",860,605,209,26,20
"S01003101",603,143,425,8,27
"S01003102",799,724,5,61,9
"S01003103",789,767,4,18,0
"S01003104",999,468,460,31,40
"S01003105",798,648,36,94,20
"S01003106",737,703,12,12,10
"S01003107",843,93,706,7,37
"S01003108",735,475,142,108,10
"S01003109",991,951,7,27,6
"S01003110",827,788,7,21,11
"S01003111",898,311,545,10,32
"S01003112",952,890,4,55,3
"S01003113",756,713,12,31,0
"S01003114",947,893,15,32,7
"S01003115",546,485,41,13,7
"S01003116",872,601,143,114,14
"S01003117",788,539,79,158,12
"S01003118",493,71,347,18,57
"S01003119",722,593,15,112,2
"S01003120",1073,1053,5,15,0
"S01003121",964,350,532,16,66
"S01003122",777,540,193,27,17
"S01003123",846,785,42,8,11
"S01003124",819,606,12,185,16
"S01003125",796,525,60,199,12
"S01003126",153,34,109,0,10
"S01003127",850,763,14,67,6
"S01003128",720,399,229,67,25
"S01003129",1080,836,122,102,20
"S01003130",786,535,22,200,29
"S01003131",846,638,5,197,6
"S01003132",594,85,437,38,34
"S01003133",1090,968,12,98,12
"S01003134",754,335,386,15,18
"S01003135",759,487,212,12,48
"S01003136",769,608,38,122,1
"S01003137",668,498,56,112,2
"S01003138",998,421,496,35,46
"S01003139",979,766,6,204,3
"S01003140",915,284,566,19,46
"S01003141",725,621,6,93,5
"S01003142",727,260,386,30,51
"S01003143",877,650,96,113,18
"S01003144",910,551,316,8,35
"S01003145",741,486,213,13,29
"S01003146",672,455,6,208,3
"S01003147",923,694,200,18,11
"S01003148",775,564,187,13,11
"S01003149",907,622,88,181,16
"S01003150",781,132,550,14,85
"S01003151",790,594,147,29,20
"S01003152",914,622,211,61,20
"S01003153",766,709,26,20,11
"S01003154",891,546,126,207,12
"S01003155",1081,1051,5,17,8
"S01003156",837,564,92,170,11
"S01003157",982,633,167,158,24
"S01003158",541,48,434,3,56
"S01003159",242,54,167,0,21
"S01003160",716,312,341,7,56
"S01003161",609,427,158,13,11
