dz_2011,total,owned,social,rented,rentfree
S01010862,651,180,434,36,1
S01010863,830,705,47,68,10
S01010864,622,581,3,37,1
S01010865,699,630,22,44,3
S01010866,789,681,52,51,5
S01010867,708,596,61,41,10
S01010868,702,605,64,28,5
S01010869,1144,1044,24,59,17
S01010870,996,705,94,195,2
S01010871,853,628,21,190,14
S01010872,830,557,75,190,8
S01010873,739,245,358,133,3
S01010874,928,793,16,97,22
S01010875,658,427,62,161,8
S01010876,740,286,277,170,7
S01010877,1421,795,380,231,15
S01010878,1114,753,188,162,11
S01010879,1103,871,162,67,3
S01010880,669,348,283,33,5
S01010881,803,691,67,44,1
S01010882,992,815,120,53,4
S01010883,1002,808,177,15,2
S01010884,1153,429,652,70,2
S01010885,1337,464,695,174,4
S01010886,615,266,242,107,0
S01010887,765,305,395,64,1
S01010888,1188,593,441,150,4
S01010889,825,279,384,159,3
S01010890,847,380,337,127,3
S01010891,750,310,248,186,6
S01010892,900,390,364,144,2
S01010893,930,376,423,129,2
S01010894,713,321,288,100,4
S01010895,495,236,225,31,3
S01010896,984,418,507,54,5
S01010897,945,249,673,21,2
S01010898,1304,848,375,81,0
S01010899,714,555,105,54,0
S01010900,930,543,211,176,0
S01010901,465,141,307,17,0
S01010902,957,625,291,39,2
S01010903,891,241,615,34,1
S01010904,528,230,268,30,0
S01010905,951,415,418,116,2
S01010906,956,487,413,55,1
S01010907,606,540,18,48,0
S01010908,1136,861,193,82,0
S01010909,1103,947,83,73,0
S01010910,802,383,221,196,2
S01010911,875,344,382,147,2
S01010912,773,281,344,146,2
S01010913,642,506,36,92,8
S01010914,1095,944,88,61,2
S01010915,982,801,85,91,5
S01010916,733,343,182,204,4
S01010917,843,510,189,138,6
S01010918,1280,895,322,58,5
S01010919,882,547,286,49,0
S01010920,733,207,466,57,3
S01010921,733,400,271,56,6
S01010922,944,443,448,48,5
S01010923,1145,707,373,65,0
S01010924,678,476,160,42,0
S01010925,858,436,371,50,1
S01010926,989,608,308,72,1
S01010927,970,539,346,80,5
S01010928,806,389,311,104,2
S01010929,918,461,371,82,4
S01010930,887,696,19,157,15
S01010931,428,216,42,137,33
S01010932,1484,948,420,99,17
S01010933,851,712,69,63,7
S01010934,1106,942,37,123,4
S01010935,851,676,91,66,18
S01010936,675,425,172,74,4
S01010937,728,590,97,40,1
S01010938,951,426,442,77,6
S01010939,775,669,70,31,5
S01010940,683,666,1,12,4
S01010941,1249,1149,13,71,16
S01010942,646,628,3,12,3
S01010943,832,466,304,60,2
S01010944,800,375,356,67,2
S01010945,540,366,150,24,0
S01010946,1020,606,349,60,5
S01010947,791,415,315,57,4
S01010948,673,434,209,28,2
S01010949,1478,1015,84,371,8
S01010950,846,593,208,43,2
S01010951,724,545,109,59,11
S01010952,779,583,144,52,0
S01010953,737,604,86,43,4
S01010954,1171,686,98,374,13
S01010955,1145,537,148,427,33
S01010956,970,663,71,184,52
S01010957,581,535,19,27,0
S01010958,625,489,86,32,18
S01010959,882,628,124,111,19
S01010960,1471,943,378,130,20
S01010961,1424,914,357,131,22
S01010962,649,597,8,40,4
S01010963,1038,853,112,71,2
S01010964,523,433,66,23,1
S01010965,1006,511,399,91,5
S01010966,976,642,251,75,8
S01010967,920,533,325,53,9
S01010968,911,710,92,94,15
S01010969,663,577,46,40,0
S01010970,1407,991,274,115,27
S01010971,1632,1262,233,129,8
S01010972,939,405,487,41,6
S01010973,627,513,68,42,4
S01010974,1133,614,466,46,7
S01010975,662,309,311,40,2
S01010976,2141,1607,409,113,12
S01010977,721,520,157,39,5
S01010978,949,459,380,97,13
S01010979,900,519,317,58,6
S01010980,821,535,205,68,13
S01010981,739,441,228,65,5
S01010982,1168,980,77,96,15
S01010983,1132,865,175,77,15
S01010984,1092,928,103,40,21
S01010985,865,588,198,73,6
S01010986,750,726,3,19,2
S01010987,445,422,9,13,1
S01010988,627,605,12,10,0
S01010989,1514,1378,32,93,11
S01010990,798,553,149,92,4
S01010991,1936,1697,111,116,12
S01010992,1803,1550,129,115,9
S01010993,733,612,95,21,5
S01010994,2655,2377,98,166,14
S01010995,851,766,54,27,4
S01010996,849,759,26,59,5
S01010997,1056,932,39,78,7
S01010998,2324,2119,43,145,17
S01010999,886,702,96,84,4
S01011000,1007,719,180,91,17
S01011001,643,433,174,31,5
S01011002,707,406,247,50,4
S01011003,813,471,298,37,7
S01011004,809,631,144,30,4
S01011005,795,466,240,82,7
S01011006,1002,682,228,82,10
S01011007,883,437,393,45,8
S01011008,881,518,329,30,4
S01011009,627,331,272,24,0
S01011010,934,535,236,155,8
S01011011,753,260,405,78,10
S01011012,1218,386,756,71,5
S01011013,878,498,322,51,7
S01011014,811,581,181,45,4
S01011015,565,345,192,28,0
S01011016,1188,944,148,85,11
S01011017,1668,1306,168,172,22
S01011018,1451,839,325,252,35
S01011019,1253,699,323,196,35
S01011020,471,395,33,25,18
S01011021,882,518,308,56,0
S01011022,705,382,294,23,6
S01011023,1043,578,402,59,4
S01011024,1223,526,617,72,8
S01011025,680,264,384,30,2
S01011026,540,231,295,14,0
S01011027,1160,434,666,56,4
S01011028,1175,537,585,45,8
S01011029,735,441,251,42,1
S01011030,969,807,115,44,3
S01011031,1190,574,558,52,6
S01011032,892,515,288,80,9
S01011033,794,527,226,35,6
S01011034,844,464,313,62,5
S01011035,662,306,323,32,1
S01011036,1019,550,396,65,8
S01011037,1079,470,508,91,10
S01011038,1053,364,657,26,6
S01011039,907,529,264,110,4
S01011040,1407,673,675,57,2
S01011041,855,276,553,17,9
S01011042,813,652,96,59,6
S01011043,1270,738,480,40,12
S01011044,1150,625,465,58,2
S01011045,935,525,146,205,59
S01011046,854,568,48,129,109
S01011047,1077,803,67,141,66
S01011048,1267,889,207,118,53
S01011049,816,561,145,64,46
S01011050,1003,739,53,142,69
S01011051,1077,754,150,120,53
S01011052,1174,880,124,128,42
S01011053,738,439,201,75,23
S01011054,672,508,98,43,23
S01011055,566,340,48,129,49
S01011056,699,598,40,42,19
S01011057,728,580,73,52,23
S01011058,638,543,15,69,11
S01011059,778,584,61,92,41
S01011060,1148,906,135,70,37
S01011061,1075,625,334,104,12
S01011062,1403,998,251,144,10
S01011063,1132,679,403,28,22
S01011064,1295,987,185,93,30
S01011065,911,611,144,136,20
S01011066,606,439,96,60,11
S01011067,1138,783,236,109,10
S01011068,824,588,184,40,12
S01011069,715,515,135,40,25
S01011070,895,709,128,44,14
S01011071,946,801,77,60,8
S01011072,1099,837,189,56,17
S01011073,682,603,23,46,10
S01011074,607,474,91,34,8
S01011075,862,496,313,38,15
S01011076,1135,772,249,102,12
S01011077,1016,491,503,22,0
S01011078,1309,1091,146,63,9
S01011079,1297,1076,56,153,12
S01011080,1111,839,174,67,31
S01011081,824,576,215,24,9
S01011082,690,383,276,22,9
S01011083,1144,892,142,81,29
S01011084,876,733,39,84,20
S01011085,888,721,80,69,18
S01011086,641,509,64,63,5
S01011087,880,683,139,56,2
S01011088,1174,849,139,156,30
S01011089,943,562,274,78,29
S01011090,715,566,11,113,25
S01011091,698,511,10,136,41
S01011092,2474,1359,618,489,8
S01011093,3120,2056,618,416,30
S01011094,716,555,12,107,42
S01011095,1059,808,32,169,50
S01011096,921,668,34,205,14
S01011097,715,529,29,127,30
S01011098,1124,846,163,106,9
S01011099,819,349,418,50,2
S01011100,570,454,97,12,7
S01011101,790,370,361,57,2
S01011102,731,289,316,126,0
S01011103,764,318,255,178,13
S01011104,583,394,99,81,9
S01011105,796,443,195,156,2
S01011106,988,229,355,404,0
S01011107,2433,1434,647,344,8
S01011108,668,433,189,39,7
S01011109,807,640,67,93,7
S01011110,947,588,289,66,4
S01011111,1093,604,390,93,6
S01011112,142,132,9,0,1
S01011113,1004,749,188,48,19
S01011114,1137,958,79,92,8
S01011115,902,513,321,65,3
S01011116,876,673,85,107,11
S01011117,854,670,19,154,11
S01011118,1005,778,52,157,18
S01011119,928,741,60,111,16
S01011120,1152,1009,13,78,52
S01011121,622,301,120,193,8
S01011122,787,530,134,119,4
S01011123,1121,773,269,74,5
S01011124,661,433,110,104,14
S01011125,452,194,229,24,5
S01011126,763,328,261,170,4
S01011127,536,42,50,442,2
S01011128,998,618,213,160,7
S01011129,890,582,36,270,2
S01011130,766,482,180,103,1
S01011131,739,539,31,160,9
S01011132,898,770,14,91,23
S01011133,527,356,99,67,5
S01011134,823,558,103,153,9
S01011135,1000,683,216,91,10
S01011136,644,450,102,86,6
S01011137,903,449,354,94,6
S01011138,635,245,234,154,2
S01011139,764,380,27,355,2
S01011140,537,328,155,50,4
S01011141,1121,648,289,184,0
S01011142,925,689,18,129,89
S01011143,1185,1014,27,127,17
S01011144,914,707,80,117,10
S01011145,1079,805,103,151,20
S01011146,1051,724,218,99,10
S01011147,1176,935,121,104,16
S01011148,763,478,60,202,23
S01011149,621,259,19,342,1
S01011150,752,320,75,353,4
S01011151,749,352,58,324,15
S01011152,885,548,68,227,42
S01011153,985,603,147,220,15
S01011154,622,344,181,92,5
S01011155,814,515,175,109,15
S01011156,760,671,18,62,9
S01011157,575,524,27,22,2
S01011158,595,499,9,72,15
S01011159,614,319,230,56,9
S01011160,909,564,167,173,5
S01011161,636,355,168,109,4
S01011162,885,504,227,152,2
S01011163,960,553,322,82,3
S01011164,798,517,214,66,1
S01011165,865,418,383,55,9
S01011166,603,470,41,80,12
S01011167,979,812,31,131,5
S01011168,845,493,27,281,44
S01011169,1267,857,256,143,11
S01011170,910,619,55,191,45
S01011171,978,788,68,114,8
S01011172,721,557,80,77,7
S01011173,784,636,64,66,18
S01011174,719,538,55,91,35
S01011175,778,529,146,92,11
S01011176,656,525,22,94,15
S01011177,1023,696,131,150,46
S01011178,595,393,46,156,0
S01011179,705,417,246,41,1
S01011180,853,441,357,55,0
S01011181,1525,1243,181,97,4
S01011182,508,436,27,39,6
S01011183,757,550,120,83,4
S01011184,820,803,9,7,1
S01011185,790,704,42,31,13
S01011186,1127,756,285,81,5
S01011187,803,703,55,38,7
S01011188,1108,799,225,69,15
S01011189,1043,744,143,138,18
S01011190,1046,661,258,116,11
S01011191,750,488,206,54,2
S01011192,865,542,238,85,0
S01011193,942,486,325,128,3
S01011194,727,328,320,70,9
S01011195,945,494,334,112,5
S01011196,1050,484,475,90,1
S01011197,871,422,344,104,1
S01011198,695,347,263,84,1
S01011199,781,469,230,81,1
S01011200,865,660,143,61,1
S01011201,586,462,107,14,3
S01011202,949,634,242,72,1
S01011203,1289,920,302,63,4
S01011204,555,489,24,38,4
S01011205,184,165,7,10,2
S01011206,734,609,65,60,0
S01011207,1852,1414,369,65,4
S01011208,907,839,34,33,1
S01011209,697,471,189,37,0
S01011210,830,614,202,14,0
S01011211,1742,1438,195,99,10
S01011212,735,416,229,90,0
S01011213,1148,673,320,146,9
S01011214,1063,556,343,162,2
S01011215,919,394,450,66,9
S01011216,1073,640,306,114,13
S01011217,1207,583,495,126,3
S01011218,929,376,448,99,6
S01011219,1031,498,443,90,0
S01011220,988,602,301,83,2
S01011221,1075,706,255,104,10
S01011222,662,378,248,36,0
S01011223,946,622,241,80,3
S01011224,681,401,233,39,8
S01011225,1029,425,488,113,3
S01011226,1066,897,92,71,6
S01011227,772,460,173,131,8
S01011228,1353,740,380,223,10
S01011229,777,430,261,72,14
S01011230,1225,407,771,40,7
S01011231,1047,325,672,49,1
S01011232,874,297,473,104,0
S01011233,1488,1063,300,112,13
S01011234,1165,540,534,91,0
S01011235,525,281,208,36,0
S01011236,542,339,146,53,4
S01011237,1041,410,555,76,0
S01011238,806,303,398,103,2
S01011239,835,394,309,130,2
S01011240,1069,418,389,251,11
S01011241,997,667,146,177,7
S01011242,975,679,203,78,15
S01011243,1232,500,451,274,7
S01011244,666,241,294,122,9
S01011245,846,391,405,44,6
S01011246,926,653,123,146,4
S01011247,917,773,75,63,6
S01011248,945,796,92,52,5
S01011249,1048,870,97,67,14
S01011250,1241,645,496,84,16
S01011251,871,456,327,81,7
S01011252,825,311,451,54,9
S01011253,968,394,512,62,0
S01011254,1209,1026,135,46,2
S01011255,428,405,11,10,2
S01011256,497,441,22,34,0
S01011257,468,421,30,15,2
S01011258,689,551,111,23,4
S01011259,931,669,180,77,5
S01011260,718,630,53,33,2
S01011261,925,432,432,61,0
S01011262,689,374,237,72,6
S01011263,779,447,245,84,3
S01011264,688,325,282,81,0
S01011265,1053,468,501,76,8
S01011266,908,637,213,58,0
S01011267,984,662,253,60,9
S01011268,591,434,90,61,6
S01011269,594,319,196,71,8
S01011270,833,359,316,154,4
S01011271,887,492,300,92,3
S01011272,728,370,270,84,4
S01011273,1285,640,556,89,0
S01011274,1125,624,328,170,3
S01011275,1541,967,467,95,12
S01011276,1114,594,447,71,2
S01011277,654,595,16,41,2
S01011278,639,558,20,57,4
S01011279,713,620,29,64,0
S01011280,690,635,34,20,1
S01011281,804,735,24,42,3
S01011282,918,782,103,31,2
S01011283,804,749,21,30,4
S01011284,1228,1123,22,71,12
S01011285,1140,447,605,87,1
S01011286,720,320,360,40,0
S01011287,987,507,392,88,0
S01011288,1067,622,360,83,2
S01011289,934,527,341,61,5
S01011290,1278,724,445,89,20
S01011291,986,574,349,59,4
S01011292,692,271,391,29,1
S01011293,953,492,415,43,3
S01011294,918,394,415,104,5
S01011295,1022,814,139,62,7
S01011296,722,455,226,36,5
S01011297,927,500,375,50,2
S01011298,1104,647,406,45,6
S01011299,489,412,6,61,10
S01011300,1008,522,445,39,2
S01011301,705,621,18,63,3
S01011302,945,526,325,83,11
S01011303,1164,1022,30,105,7
S01011304,966,549,358,57,2
S01011305,829,507,272,45,5
S01011306,590,324,204,58,4
S01011307,2463,1982,315,135,31
S01011308,626,488,36,83,19
S01011309,852,774,11,54,13
S01011310,706,521,81,94,10
S01011311,1125,1048,18,54,5
S01011312,1244,1144,18,66,16
S01011313,1122,936,61,112,13
S01011314,1097,903,64,123,7
S01011315,419,243,129,43,4
S01011316,938,615,263,58,2
S01011317,892,785,7,85,15
S01011318,919,752,18,132,17
S01011319,1105,1017,9,70,9
S01011320,747,617,59,67,4
S01011321,663,562,60,39,2
S01011322,634,511,85,38,0
S01011323,1147,764,262,111,10
S01011324,509,407,62,32,8
S01011325,996,591,185,212,8
S01011326,1099,619,137,330,13
S01011327,709,503,84,109,13
S01011328,866,645,95,110,16
S01011329,1053,826,67,150,10
S01011330,754,696,25,27,6
S01011331,832,788,6,33,5
S01011332,1233,1149,10,54,20
S01011333,733,662,10,52,9
S01011334,1424,1070,161,184,9
S01011335,1137,1018,13,92,14
S01011336,698,525,96,74,3
S01011337,682,622,23,29,8
S01011338,847,576,194,73,4
S01011339,679,375,281,22,1
S01011340,1269,708,460,95,6
S01011341,852,462,262,128,0
S01011342,839,599,116,123,1
S01011343,906,523,331,51,1
S01011344,883,399,456,26,2
S01011345,1069,542,478,46,3
S01011346,832,593,184,53,2
S01011347,1186,852,252,75,7
S01011348,1225,749,429,47,0
S01011349,1113,1035,23,53,2
S01011350,922,850,25,35,12
S01011351,796,358,378,54,6
S01011352,693,458,155,68,12
S01011353,610,406,179,21,4
S01011354,879,728,122,29,0
S01011355,1076,757,253,54,12
S01011356,962,838,62,61,1
S01011357,1399,1095,216,83,5
S01011358,547,496,9,39,3
S01011359,737,487,193,48,9
S01011360,852,177,652,23,0
S01011361,537,44,492,1,0
S01011362,661,568,69,21,3
S01011363,1692,1291,305,86,10
S01011364,659,527,90,37,5
S01011365,830,709,79,42,0
S01011366,433,296,110,24,3
S01011367,840,487,308,42,3
S01011368,1429,1174,82,173,0
S01011369,756,518,225,10,3
S01011370,1654,1312,157,185,0
S01011371,1560,640,869,49,2
S01011372,1042,248,763,30,1
S01011373,866,332,490,44,0
S01011374,514,360,97,57,0
S01011375,726,421,293,12,0
S01011376,568,121,434,13,0
S01011377,594,531,40,20,3
S01011378,1041,851,136,49,5
S01011379,1125,1013,54,56,2
S01011380,727,392,256,64,15
S01011381,810,631,105,61,13
S01011382,531,197,202,129,3
S01011383,1091,282,709,98,2
S01011384,839,161,646,31,1
S01011385,957,369,544,42,2
S01011386,1016,285,690,39,2
S01011387,964,340,539,82,3
S01011388,1431,946,352,123,10
S01011389,1512,951,341,209,11
S01011390,1040,498,492,46,4
S01011391,645,306,311,25,3
S01011392,1053,600,409,41,3
S01011393,823,558,225,35,5
S01011394,1012,745,232,28,7
S01011395,861,419,347,93,2
S01011396,969,510,388,65,6
S01011397,755,368,331,50,6
S01011398,775,336,392,46,1
S01011399,508,218,267,21,2
S01011400,925,516,264,131,14
S01011401,987,742,178,51,16
S01011402,954,725,162,58,9
S01011403,1011,684,251,70,6
S01011404,1155,759,329,59,8
S01011405,731,534,152,37,8
S01011406,705,478,185,34,8
S01011407,1377,1042,233,84,18
S01011408,936,545,318,68,5
S01011409,839,351,458,29,1
S01011410,812,541,242,27,2
S01011411,993,684,270,37,2
S01011412,973,894,74,4,1
S01011413,560,509,15,32,4
S01011414,1077,590,398,75,14
S01011415,935,725,169,38,3
S01011416,875,792,39,35,9
S01011417,818,578,156,69,15
S01011418,780,396,350,31,3
S01011419,673,426,216,27,4
S01011420,491,170,263,52,6
S01011421,488,422,10,54,2
S01011422,467,272,167,26,2
S01011423,679,315,306,58,0
S01011424,560,389,142,29,0
S01011425,779,410,323,41,5
S01011426,1826,1380,304,121,21
S01011427,1423,806,494,107,16
S01011428,673,481,176,16,0
S01011429,792,736,25,25,6
S01011430,984,797,101,80,6
S01011431,1298,715,519,64,0
S01011432,1353,871,414,65,3
S01011433,1048,361,638,49,0
S01011434,998,739,175,76,8
S01011435,1433,1171,172,83,7
S01011436,1245,703,448,86,8
S01011437,811,399,357,54,1
S01011438,881,395,450,34,2
S01011439,1155,659,428,65,3
S01011440,1091,559,461,70,1
S01011441,868,440,375,53,0
S01011442,683,395,226,56,6
S01011443,787,454,296,35,2
S01011444,1222,728,443,44,7
S01011445,635,375,229,30,1
S01011446,2468,2135,182,135,16
S01011447,1071,517,496,50,8
S01011448,1228,981,159,78,10
S01011449,757,423,247,81,6
S01011450,849,736,76,35,2
S01011451,1940,1542,228,150,20
S01011452,947,755,132,52,8
S01011453,820,593,166,54,7
S01011454,1109,613,416,68,12
S01011455,1041,570,420,45,6
S01011456,1034,608,392,31,3
S01011457,917,395,481,41,0
S01011458,804,613,155,34,2
S01011459,1347,979,259,100,9
S01011460,984,536,411,37,0
S01011461,813,442,266,105,0
S01011462,1004,787,160,55,2
S01011463,670,508,110,46,6
S01011464,1681,1380,163,130,8
S01011465,826,458,336,31,1
S01011466,2088,1547,406,122,13
S01011467,539,356,141,42,0
S01011468,141,133,4,4,0
S01011469,859,320,441,98,0
S01011470,958,517,365,68,8
S01011471,953,603,257,87,6
S01011472,1224,489,623,104,8
S01011473,1009,389,512,96,12
S01011474,1074,375,517,173,9
S01011475,679,124,506,49,0
S01011476,915,838,32,42,3
S01011477,851,813,22,13,3
S01011478,1060,933,34,83,10
S01011479,886,757,28,96,5
S01011480,1102,946,33,110,13
S01011481,1169,845,213,104,7
S01011482,1155,611,435,103,6
S01011483,822,673,105,41,3
S01011484,1152,551,554,35,12
S01011485,965,396,481,86,2
S01011486,562,175,366,17,4
S01011487,1316,542,692,70,12
S01011488,697,299,359,35,4
S01011489,995,782,176,35,2
S01011490,1062,595,373,87,7
S01011491,538,127,384,25,2
S01011492,859,241,303,315,0
S01011493,1048,812,200,35,1
S01011494,785,408,346,30,1
S01011495,1042,531,451,56,4
S01011496,649,116,513,19,1
S01011497,881,766,39,75,1
S01011498,672,623,26,23,0
S01011499,898,683,149,57,9
S01011500,1012,594,347,64,7
S01011501,673,241,384,45,3
S01011502,755,469,267,17,2
S01011503,1024,692,281,45,6
S01011504,666,495,138,29,4
S01011505,698,328,285,84,1
S01011506,588,398,174,11,5
S01011507,790,462,297,27,4
S01011508,962,626,215,118,3
S01011509,610,470,114,25,1
S01011510,1122,549,480,87,6
S01011511,678,336,327,12,3
S01011512,1239,373,809,55,2
S01011513,917,349,533,32,3
S01011514,1085,493,565,27,0
S01011515,752,592,68,90,2
S01011516,887,786,29,64,8
S01011517,649,437,178,28,6
S01011518,661,344,286,29,2
S01011519,781,443,305,29,4
S01011520,1091,424,585,72,10
S01011521,1429,611,672,139,7
S01011522,956,436,427,91,2
S01011523,1305,734,416,140,15
S01011524,890,735,109,38,8
S01011525,997,721,231,40,5
S01011526,1018,723,206,87,2
S01011527,949,721,145,76,7
S01011528,974,488,409,67,10
S01011529,1084,452,563,64,5
S01011530,1256,714,492,38,12
S01011531,1814,1389,250,156,19
S01011532,1266,1071,63,123,9
S01011533,626,257,343,26,0
S01011534,766,432,289,42,3
S01011535,862,233,606,22,1
S01011536,674,627,20,27,0
S01011537,845,720,75,49,1
S01011538,733,661,18,43,11
S01011539,1018,534,440,41,3
S01011540,2031,1476,379,162,14
S01011541,1035,399,595,33,8
S01011542,1070,609,426,33,2
S01011543,920,380,516,24,0
S01011544,790,418,357,15,0
S01011545,851,537,292,21,1
S01011546,764,740,10,14,0
S01011547,475,420,14,40,1
S01011548,813,626,133,43,11
S01011549,915,794,98,14,9
S01011550,979,936,28,12,3
S01011551,876,694,141,39,2
S01011552,978,846,93,34,5
S01011553,1259,1106,53,97,3
S01011554,2027,1672,221,130,4
S01011555,766,443,279,42,2
S01011556,674,377,257,39,1
S01011557,1003,640,314,44,5
S01011558,874,475,369,25,5
S01011559,715,394,292,28,1
S01011560,1046,614,401,30,1
S01011561,834,451,343,39,1
S01011562,1038,371,608,58,1
S01011563,1118,384,686,47,1
S01011564,966,683,222,59,2
S01011565,1081,615,390,75,1
S01011566,917,398,460,57,2
S01011567,859,573,255,28,3
S01011568,847,672,123,46,6
S01011569,848,600,202,41,5
S01011570,910,555,250,99,6
S01011571,887,265,533,84,5
S01011572,883,405,348,117,13
S01011573,1084,831,196,55,2
S01011574,1100,872,146,77,5
S01011575,866,620,158,84,4
S01011576,861,218,586,57,0
S01011577,628,400,143,84,1
S01011578,2226,1530,539,152,5
