dz_2011,total,white,pakistani,chinese,other
S01010934,1114,1099,2,0,13
S01010935,861,848,3,2,8
S01010936,682,677,0,0,5
S01010937,728,719,3,0,6
S01010938,951,935,5,1,10
S01010939,776,771,0,3,2
S01010940,683,679,1,2,1
S01010941,1253,1232,2,4,15
S01010942,646,636,3,0,7
S01010943,832,822,4,4,2
S01010944,845,833,0,4,8
S01010945,540,533,0,0,7
S01010946,1029,1021,3,0,5
S01010947,791,786,1,0,4
S01010948,673,672,0,0,1
S01010949,1546,1487,0,2,57
S01010950,846,833,0,4,9
S01010951,724,722,0,0,2
S01010952,779,766,4,0,9
S01010953,737,729,0,0,8
S01010954,1268,1192,0,0,76
S01010955,1145,1086,4,0,55
S01010956,970,958,1,3,8
S01010957,581,569,0,2,10
S01010958,625,620,2,2,1
S01010959,891,876,7,0,8
S01010960,1480,1453,3,6,18
S01010961,1433,1395,2,11,25
S01010962,649,643,0,0,6
S01010963,1038,1024,0,0,14
S01010964,523,518,1,0,4
S01010965,1012,996,4,3,9
S01010966,982,968,6,1,7
S01010967,920,901,9,1,9
S01010968,919,903,3,1,12
S01010969,736,709,2,4,21
S01010970,1511,1489,9,4,9
S01010971,1736,1717,7,2,10
S01010972,939,931,0,1,7
S01010973,627,618,7,1,1
S01010974,1133,1115,3,3,12
S01010975,662,646,13,1,2
S01010976,2199,2134,28,4,33
S01010977,728,720,0,0,8
S01010978,949,918,11,1,19
S01010979,900,858,16,4,22
S01010980,821,817,1,0,3
S01010981,739,719,8,0,12
S01010982,1334,1311,15,0,8
S01010983,1132,1122,0,0,10
S01010984,1097,1091,4,1,1
S01010985,865,852,0,0,13
S01010986,750,720,21,1,8
S01010987,445,437,5,1,2
S01010988,627,622,0,1,4
S01010989,1514,1459,21,4,30
S01010990,798,752,26,0,20
S01010991,1936,1860,27,4,45
S01010992,1803,1730,34,5,34
S01010993,733,729,0,1,3
S01010994,2765,2700,21,6,38
S01010995,851,829,11,1,10
S01010996,901,873,9,0,19
S01010997,1056,1035,8,0,13
S01010998,2440,2376,22,4,38
S01010999,903,883,9,0,11
S01011000,1120,1100,17,0,3
S01011001,652,647,0,0,5
S01011002,707,690,3,1,13
S01011003,813,797,1,0,15
S01011004,809,776,11,7,15
S01011005,795,772,10,0,13
S01011006,1002,984,4,0,14
S01011007,883,877,1,2,3
S01011008,881,876,1,1,3
S01011009,627,617,1,1,8
S01011010,950,912,1,11,26
S01011011,768,745,0,0,23
S01011012,1218,1201,4,5,8
S01011013,878,867,3,1,7
S01011014,811,804,0,1,6
S01011015,565,553,7,0,5
S01011016,1188,1128,16,5,39
S01011017,1670,1606,16,6,42
S01011018,1451,1435,0,0,16
S01011019,1253,1242,0,0,11
S01011020,472,465,0,0,7
S01011021,882,866,0,1,15
S01011022,705,695,0,5,5
S01011023,1043,1032,1,4,6
S01011024,1223,1200,9,1,13
S01011025,680,660,0,0,20
S01011026,540,538,0,0,2
S01011027,1160,1134,10,2,14
S01011028,1175,1169,0,4,2
S01011029,741,732,0,5,4
S01011030,969,961,3,0,5
S01011031,1190,1185,0,0,5
S01011032,896,894,1,0,1
S01011033,794,790,1,1,2
S01011034,849,847,0,0,2
S01011035,662,655,0,3,4
S01011036,1019,1011,2,0,6
S01011037,1079,1068,8,0,3
S01011038,1053,1044,2,0,7
S01011039,907,896,4,0,7
S01011040,1407,1391,2,1,13
S01011041,917,901,5,0,11
S01011042,818,814,0,0,4
S01011043,1277,1259,5,1,12
S01011044,1150,1133,0,1,16
S01011045,939,933,0,0,6
S01011046,854,847,1,0,6
S01011047,1077,1072,4,0,1
S01011048,1277,1257,7,1,12
S01011049,818,815,0,0,3
S01011050,1005,1001,1,0,3
S01011051,1078,1070,0,1,7
S01011052,1218,1204,2,0,12
S01011053,742,737,0,0,5
S01011054,672,665,0,3,4
S01011055,568,558,1,0,9
S01011056,699,697,0,1,1
S01011057,728,727,0,0,1
S01011058,638,636,0,1,1
S01011059,778,766,8,1,3
S01011060,1225,1209,0,6,10
S01011061,1077,1070,0,1,6
S01011062,1404,1393,0,1,10
S01011063,1132,1122,0,0,10
S01011064,1299,1288,0,6,5
S01011065,965,955,1,1,8
S01011066,614,606,0,0,8
S01011067,1167,1153,1,1,12
S01011068,826,822,0,0,4
S01011069,721,721,0,0,0
S01011070,903,903,0,0,0
S01011071,948,943,0,0,5
S01011072,1142,1141,0,0,1
S01011073,699,697,0,0,2
S01011074,607,607,0,0,0
S01011075,883,871,5,0,7
S01011076,1153,1143,5,0,5
S01011077,1059,1048,0,1,10
S01011078,1354,1345,0,3,6
S01011079,1307,1290,1,11,5
S01011080,1124,1119,0,0,5
S01011081,824,817,3,0,4
S01011082,722,718,0,0,4
S01011083,1144,1138,0,0,6
S01011084,876,868,0,1,7
S01011085,889,885,2,0,2
S01011086,641,641,0,0,0
S01011087,880,880,0,0,0
S01011088,1178,1168,0,0,10
S01011089,950,946,0,0,4
S01011090,717,714,0,3,0
S01011091,700,696,0,0,4
S01011092,2474,2456,1,3,14
S01011093,3120,3099,1,3,17
S01011094,776,759,7,1,9
S01011095,1088,1079,0,0,9
S01011096,951,933,5,0,13
S01011097,715,708,0,0,7
S01011098,1124,1120,0,0,4
S01011099,819,815,1,1,2
S01011100,570,569,0,0,1
S01011101,790,782,0,0,8
S01011102,731,711,5,4,11
S01011103,773,763,0,3,7
S01011104,704,697,3,0,4
S01011105,799,789,0,0,10
S01011106,988,982,0,0,6
S01011107,2433,2415,1,4,13
S01011108,672,651,13,2,6
S01011109,807,796,2,0,9
S01011110,947,933,4,4,6
S01011111,1093,1077,5,4,7
S01011112,142,141,0,0,1
S01011113,1004,996,1,2,5
S01011114,1195,1175,5,3,12
S01011115,902,888,5,2,7
S01011116,880,867,4,7,2
S01011117,868,835,10,9,14
S01011118,1011,989,11,0,11
S01011119,931,895,8,9,19
S01011120,1159,1140,12,0,7
S01011121,622,602,5,5,10
S01011122,787,775,0,0,12
S01011123,1121,1110,0,3,8
S01011124,661,648,0,4,9
S01011125,452,450,0,0,2
S01011126,763,761,0,1,1
S01011127,536,526,2,0,8
S01011128,1007,992,4,6,5
S01011129,940,924,4,7,5
S01011130,766,750,0,7,9
S01011131,739,732,0,0,7
S01011132,898,886,0,3,9
S01011133,527,521,0,0,6
S01011134,825,816,0,3,6
S01011135,1008,995,0,0,13
S01011136,658,654,0,0,4
S01011137,923,908,0,1,14
S01011138,641,632,0,1,8
S01011139,1335,1322,0,0,13
S01011140,537,532,0,0,5
S01011141,1696,1673,5,0,18
S01011142,1363,1279,6,18,60
S01011143,1190,1175,1,5,9
S01011144,919,903,0,4,12
S01011145,1079,1078,0,0,1
S01011146,1051,1048,1,0,2
S01011147,1186,1177,0,0,9
S01011148,787,780,0,0,7
S01011149,802,800,1,0,1
S01011150,933,932,0,0,1
S01011151,749,741,1,0,7
S01011152,901,885,0,0,16
S01011153,1005,981,0,10,14
S01011154,624,608,2,0,14
S01011155,814,806,3,0,5
S01011156,845,843,0,0,2
S01011157,576,573,0,0,3
S01011158,598,597,0,1,0
S01011159,614,599,0,0,15
S01011160,909,904,0,0,5
S01011161,637,635,0,0,2
S01011162,885,877,0,0,8
S01011163,960,958,0,0,2
S01011164,851,847,0,0,4
S01011165,881,866,0,4,11
S01011166,603,596,4,1,2
S01011167,1064,1060,0,0,4
S01011168,845,842,0,0,3
S01011169,1267,1246,0,0,21
S01011170,911,898,0,1,12
S01011171,1007,996,0,2,9
S01011172,752,734,0,3,15
S01011173,869,847,1,4,17
S01011174,762,756,0,1,5
S01011175,815,805,0,1,9
S01011176,689,686,0,0,3
S01011177,1082,1060,0,2,20
S01011178,595,588,0,2,5
S01011179,705,705,0,0,0
S01011180,853,850,0,0,3
S01011181,1527,1476,5,22,24
S01011182,511,510,0,0,1
S01011183,757,731,0,0,26
S01011184,820,780,0,15,25
S01011185,790,781,0,0,9
S01011186,1127,1110,2,2,13
S01011187,803,802,0,0,1
S01011188,1108,1105,0,2,1
S01011189,1096,1081,0,0,15
S01011190,1103,1085,0,3,15
S01011191,750,742,0,2,6
S01011192,865,857,0,0,8
S01011193,942,931,0,4,7
S01011194,727,726,0,0,1
S01011195,945,940,0,0,5
S01011196,1050,1043,0,0,7
S01011197,871,865,0,0,6
S01011198,695,686,0,0,9
S01011199,781,773,0,1,7
S01011200,865,860,0,0,5
S01011201,586,580,2,3,1
S01011202,949,939,0,2,8
S01011203,1289,1280,2,0,7
S01011204,555,543,0,11,1
S01011205,184,179,0,4,1
S01011206,734,696,3,10,25
S01011207,1852,1807,2,20,23
S01011208,907,883,2,4,18
S01011209,697,688,0,1,8
S01011210,830,778,6,13,33
S01011211,1745,1708,0,19,18
S01011212,735,733,1,0,1
S01011213,1180,1162,0,0,18
S01011214,1144,1144,0,0,0
S01011215,919,913,0,1,5
S01011216,1105,1078,4,4,19
S01011217,1207,1191,4,5,7
S01011218,933,926,0,3,4
S01011219,1031,1026,0,2,3
S01011220,988,969,0,6,13
S01011221,1075,1062,2,4,7
S01011222,662,660,0,1,1
S01011223,946,939,0,0,7
S01011224,681,657,5,2,17
S01011225,1029,1010,0,0,19
S01011226,1098,1084,2,3,9
S01011227,802,779,0,8,15
S01011228,1353,1330,4,6,13
S01011229,802,791,1,10,0
S01011230,1319,1304,0,1,14
S01011231,1047,1035,0,5,7
S01011232,915,908,2,1,4
S01011233,1500,1457,0,17,26
S01011234,1165,1154,0,0,11
S01011235,525,523,1,0,1
S01011236,557,554,0,0,3
S01011237,1048,1047,0,0,1
S01011238,806,803,0,1,2
S01011239,878,873,0,0,5
S01011240,1075,1050,1,9,15
S01011241,1042,1027,0,9,6
S01011242,1015,1000,0,10,5
S01011243,1251,1237,0,5,9
S01011244,666,660,1,2,3
S01011245,848,837,1,6,4
S01011246,926,920,0,0,6
S01011247,953,948,2,0,3
S01011248,945,938,0,2,5
S01011249,1048,1039,0,0,9
S01011250,1241,1232,0,0,9
S01011251,871,866,0,3,2
S01011252,825,823,0,0,2
S01011253,968,953,0,1,14
S01011254,1209,1200,2,0,7
S01011255,428,427,0,0,1
S01011256,497,489,0,5,3
S01011257,468,466,0,0,2
S01011258,700,693,0,4,3
S01011259,931,928,0,0,3
S01011260,718,711,1,0,6
S01011261,925,920,1,0,4
S01011262,689,685,0,1,3
S01011263,898,891,0,0,7
S01011264,688,685,0,0,3
S01011265,1053,1044,0,0,9
S01011266,908,900,2,3,3
S01011267,984,966,3,1,14
S01011268,591,586,0,3,2
S01011269,594,592,0,2,0
S01011270,833,826,0,1,6
S01011271,948,942,0,0,6
S01011272,728,725,0,0,3
S01011273,1285,1280,0,0,5
S01011274,1125,1105,0,7,13
S01011275,1543,1515,0,14,14
S01011276,1114,1109,0,3,2
S01011277,654,651,0,0,3
S01011278,639,634,0,0,5
S01011279,713,707,0,0,6
S01011280,690,687,0,0,3
S01011281,804,777,12,7,8
S01011282,918,901,0,12,5
S01011283,804,780,4,15,5
S01011284,1230,1190,4,24,12
S01011285,1140,1128,0,1,11
S01011286,720,704,0,1,15
S01011287,987,983,0,0,4
S01011288,1067,1063,0,1,3
S01011289,934,925,0,0,9
S01011290,1390,1374,0,6,10
S01011291,986,976,4,4,2
S01011292,697,694,0,1,2
S01011293,953,947,0,3,3
S01011294,948,940,0,1,7
S01011295,1022,1017,0,1,4
S01011296,722,714,0,5,3
S01011297,927,922,1,0,4
S01011298,1104,1095,1,0,8
S01011299,494,494,0,0,0
S01011300,1008,1001,1,1,5
S01011301,705,697,0,5,3
S01011302,945,941,1,0,3
S01011303,1186,1174,0,0,12
S01011304,966,956,0,6,4
S01011305,829,824,1,0,4
S01011306,590,587,0,1,2
S01011307,2465,2416,6,14,29
S01011308,626,618,1,0,7
S01011309,858,857,0,0,1
S01011310,706,690,1,0,15
S01011311,1149,1138,0,0,11
S01011312,1244,1229,0,0,15
S01011313,1122,1113,2,2,5
S01011314,1097,1091,0,1,5
S01011315,419,417,0,0,2
S01011316,938,933,1,1,3
S01011317,967,962,0,0,5
S01011318,964,956,0,1,7
S01011319,1116,1109,0,1,6
S01011320,747,741,1,0,5
S01011321,663,651,0,1,11
S01011322,634,626,0,0,8
S01011323,1181,1179,0,0,2
S01011324,509,501,3,0,5
S01011325,1030,1024,0,0,6
S01011326,1099,1084,0,4,11
S01011327,739,733,1,1,4
S01011328,897,891,1,0,5
S01011329,1053,1042,2,0,9
S01011330,754,746,0,0,8
S01011331,832,830,0,0,2
S01011332,1270,1261,1,2,6
S01011333,733,727,0,3,3
S01011334,1448,1435,0,0,13
S01011335,1138,1120,0,4,14
S01011336,698,686,5,0,7
S01011337,682,666,1,1,14
S01011338,847,841,0,0,6
S01011339,701,698,2,0,1
S01011340,1269,1261,0,0,8
S01011341,874,869,1,1,3
S01011342,839,834,0,0,5
S01011343,906,900,0,0,6
S01011344,883,872,0,1,10
S01011345,1069,1063,0,0,6
S01011346,832,829,0,0,3
S01011347,1186,1178,1,0,7
S01011348,1225,1223,0,1,1
S01011349,1113,1099,0,2,12
S01011350,933,928,0,2,3
S01011351,796,793,0,2,1
S01011352,709,702,3,2,2
S01011353,650,636,2,0,12
S01011354,879,875,0,0,4
S01011355,1113,1106,2,0,5
S01011356,962,952,1,0,9
S01011357,1399,1386,6,0,7
S01011358,547,538,4,0,5
S01011359,737,729,0,4,4
S01011360,852,848,0,0,4
S01011361,537,530,1,1,5
S01011362,661,633,11,7,10
S01011363,1714,1680,11,8,15
S01011364,659,656,0,0,3
S01011365,830,818,7,4,1
S01011366,498,497,1,0,0
S01011367,840,831,1,2,6
S01011368,1429,1353,54,3,19
S01011369,756,735,0,4,17
S01011370,1654,1568,56,3,27
S01011371,1560,1512,11,9,28
S01011372,1042,1012,5,2,23
S01011373,866,847,5,4,10
S01011374,514,506,5,1,2
S01011375,726,705,3,4,14
S01011376,568,561,2,1,4
S01011377,594,593,0,0,1
S01011378,1041,1030,3,6,2
S01011379,1125,1101,9,2,13
S01011380,732,712,6,4,10
S01011381,810,797,6,0,7
S01011382,531,519,8,0,4
S01011383,1091,1091,0,0,0
S01011384,839,829,5,0,5
S01011385,957,953,2,0,2
S01011386,1076,1065,1,6,4
S01011387,988,960,3,6,19
S01011388,1431,1385,16,4,26
S01011389,1512,1461,17,4,30
S01011390,1040,1024,1,1,14
S01011391,645,641,0,0,4
S01011392,1053,1043,3,3,4
S01011393,841,832,1,0,8
S01011394,1012,1001,6,3,2
S01011395,861,853,4,0,4
S01011396,986,980,0,0,6
S01011397,860,850,7,0,3
S01011398,779,777,1,0,1
S01011399,508,505,3,0,0
S01011400,925,913,9,2,1
S01011401,1020,1006,6,4,4
S01011402,954,926,10,7,11
S01011403,1011,979,19,0,13
S01011404,1155,1135,8,1,11
S01011405,731,699,16,5,11
S01011406,705,698,0,4,3
S01011407,1377,1352,15,1,9
S01011408,936,910,16,0,10
S01011409,839,821,6,10,2
S01011410,812,801,0,0,11
S01011411,993,933,33,2,25
S01011412,973,960,4,4,5
S01011413,560,531,8,9,12
S01011414,1077,1050,14,0,13
S01011415,941,928,9,2,2
S01011416,875,839,20,3,13
S01011417,820,807,6,0,7
S01011418,780,776,0,0,4
S01011419,673,665,5,0,3
S01011420,491,485,0,4,2
S01011421,506,498,5,0,3
S01011422,467,459,8,0,0
S01011423,679,666,5,0,8
S01011424,560,558,0,0,2
S01011425,779,768,10,0,1
S01011426,1886,1860,15,8,3
S01011427,1423,1406,10,4,3
S01011428,673,667,4,0,2
S01011429,1327,1293,19,6,9
S01011430,1026,994,11,5,16
S01011431,1298,1295,0,0,3
S01011432,1888,1871,7,3,7
S01011433,1048,1039,3,0,6
S01011434,998,978,7,1,12
S01011435,1433,1405,13,3,12
S01011436,1245,1234,8,0,3
S01011437,811,806,4,0,1
S01011438,881,877,0,0,4
S01011439,1155,1147,1,2,5
S01011440,1091,1080,9,0,2
S01011441,868,854,8,2,4
S01011442,683,671,0,9,3
S01011443,787,772,6,9,0
S01011444,1222,1216,2,2,2
S01011445,635,628,0,1,6
S01011446,2472,2392,41,9,30
S01011447,1071,1067,0,0,4
S01011448,1244,1226,11,2,5
S01011449,757,736,13,0,8
S01011450,849,758,61,1,29
S01011451,1963,1844,68,6,45
S01011452,947,901,45,1,0
S01011453,820,799,19,0,2
S01011454,1109,1085,19,0,5
S01011455,1041,1034,3,0,4
S01011456,1034,1015,7,10,2
S01011457,917,912,3,0,2
S01011458,804,741,42,10,11
S01011459,1370,1322,31,5,12
S01011460,984,954,11,3,16
S01011461,813,788,9,8,8
S01011462,1004,977,19,1,7
S01011463,670,658,8,0,4
S01011464,1681,1543,120,9,9
S01011465,826,766,49,5,6
S01011466,2111,2042,37,8,24
S01011467,539,484,42,7,6
S01011468,141,120,15,1,5
S01011469,859,811,42,6,0
S01011470,958,937,13,4,4
S01011471,953,932,2,4,15
S01011472,1225,1193,9,1,22
S01011473,1013,999,4,0,10
S01011474,1075,1061,11,0,3
S01011475,679,668,3,0,8
S01011476,915,909,1,1,4
S01011477,851,834,9,3,5
S01011478,1060,1007,19,12,22
S01011479,886,874,6,2,4
S01011480,1113,1093,13,0,7
S01011481,1169,1130,10,5,24
S01011482,1155,1132,0,12,11
S01011483,822,801,10,0,11
S01011484,1152,1129,18,0,5
S01011485,965,945,1,5,14
S01011486,569,565,0,0,4
S01011487,1370,1345,11,0,14
S01011488,697,687,0,0,10
S01011489,995,985,6,0,4
S01011490,1134,1107,3,2,22
S01011491,538,528,2,0,8
S01011492,859,797,2,7,53
S01011493,1048,1011,10,6,21
S01011494,785,772,0,3,10
S01011495,1042,1019,13,0,10
S01011496,649,637,1,0,11
S01011497,881,823,36,7,15
S01011498,672,652,6,10,4
S01011499,898,850,28,11,9
S01011500,1012,1010,0,1,1
S01011501,673,673,0,0,0
S01011502,755,736,12,0,7
S01011503,1024,1006,15,1,2
S01011504,666,621,40,0,5
S01011505,698,674,16,1,7
S01011506,588,586,0,0,2
S01011507,790,757,13,5,15
S01011508,962,917,30,0,15
S01011509,610,603,1,0,6
S01011510,1122,1116,2,1,3
S01011511,678,666,1,3,8
S01011512,1239,1217,7,1,14
S01011513,917,905,8,4,0
S01011514,1085,1066,10,7,2
S01011515,752,743,5,2,2
S01011516,887,841,25,5,16
S01011517,649,640,9,0,0
S01011518,661,656,0,1,4
S01011519,781,775,0,0,6
S01011520,1091,1070,15,3,3
S01011521,1429,1391,24,2,12
S01011522,956,898,21,9,28
S01011523,1305,1280,12,1,12
S01011524,890,880,6,0,4
S01011525,1099,1077,12,1,9
S01011526,1018,980,25,7,6
S01011527,949,926,13,2,8
S01011528,974,953,10,3,8
S01011529,1084,1080,3,0,1
S01011530,1256,1244,1,7,4
S01011531,1814,1728,49,2,35
S01011532,1266,1197,38,0,31
S01011533,683,669,9,3,2
S01011534,766,761,0,0,5
S01011535,940,926,7,4,3
S01011536,674,639,20,10,5
S01011537,845,823,9,6,7
S01011538,733,712,3,11,7
S01011539,1096,1081,12,2,1
S01011540,2031,1962,41,0,28
S01011541,1035,1026,0,0,9
S01011542,1070,1067,0,0,3
S01011543,920,917,0,0,3
S01011544,790,785,0,0,5
S01011545,851,850,0,0,1
S01011546,764,726,8,15,15
S01011547,475,465,6,2,2
S01011548,813,803,0,0,10
S01011549,915,905,5,0,5
S01011550,979,962,6,5,6
S01011551,876,853,7,5,11
S01011552,978,961,5,4,8
S01011553,1259,1173,25,14,47
S01011554,2044,1948,26,14,56
S01011555,766,758,1,0,7
S01011556,676,670,0,1,5
S01011557,1003,1001,1,0,1
S01011558,874,874,0,0,0
S01011559,715,714,0,0,1
S01011560,1046,1039,0,0,7
S01011561,834,828,1,0,5
S01011562,1038,1031,3,0,4
S01011563,1118,1109,0,0,9
S01011564,966,953,3,1,9
S01011565,1081,1066,5,1,9
S01011566,917,904,3,0,10
S01011567,859,858,0,0,1
S01011568,847,839,4,0,4
S01011569,848,840,0,0,8
S01011570,946,930,7,2,7
S01011571,887,871,11,2,3
S01011572,883,868,6,2,7
S01011573,1084,1059,15,0,10
S01011574,1100,1086,4,0,10
S01011575,866,856,4,0,6
S01011576,979,978,0,1,0
S01011577,628,590,15,0,23
S01011578,2245,2143,27,20,55
S01011579,924,913,0,3,8
S01011580,1378,1331,20,5,22
S01011581,930,922,1,2,5
S01011582,2390,2286,32,17,55
S01011583,970,962,6,1,1
S01011584,843,837,0,4,2
S01011585,1196,1193,0,0,3
S01011586,713,712,0,0,1
S01011587,738,733,1,0,4
S01011588,952,945,5,1,1
S01011589,1040,1030,6,1,3
S01011590,2166,2079,25,14,48
S01011591,923,914,0,0,9
S01011592,1877,1788,26,14,49
S01011593,717,706,6,1,4
S01011594,622,614,4,1,3
S01011595,854,839,6,4,5
S01011596,1276,1265,1,4,6
S01011597,806,798,2,1,5
S01011598,984,967,0,0,17
S01011599,967,957,5,0,5
S01011600,737,729,2,0,6
S01011601,848,810,10,12,16
S01011602,709,702,0,0,7
S01011603,1000,995,0,0,5
S01011604,690,681,4,0,5
S01011605,844,837,0,0,7
S01011606,1001,961,22,1,17
S01011607,1266,1204,33,9,20
S01011608,1206,1170,18,8,10
S01011609,970,962,5,0,3
S01011610,949,931,11,3,4
S01011611,1197,1170,18,2,7
S01011612,296,284,0,3,9
S01011613,940,923,10,0,7
S01011614,570,566,0,0,4
S01011615,1356,1320,24,0,12
S01011616,511,501,2,0,8
S01011617,981,972,5,0,4
S01011618,794,787,1,3,3
S01011619,892,865,12,0,15
S01011620,972,939,23,5,5
S01011621,893,886,7,0,0
S01011622,160,160,0,0,0
S01011623,1888,1826,28,9,25
S01011624,937,919,8,0,10
S01011625,548,540,0,4,4
S01011626,1061,1040,1,4,16
S01011627,733,725,0,2,6
S01011628,1289,1265,9,8,7
S01011629,809,799,0,1,9
S01011630,744,741,0,0,3
S01011631,839,827,0,1,11
S01011632,986,973,2,1,10
S01011633,1092,1068,4,4,16
S01011634,754,743,2,0,9
S01011635,832,823,0,0,9
S01011636,867,852,4,0,11
S01011637,743,733,4,0,6
S01011638,737,723,9,0,5
S01011639,700,688,9,0,3
S01011640,1048,1019,6,7,16
S01011641,946,933,6,0,7
S01011642,847,831,3,2,11
S01011643,896,868,10,10,8
S01011644,880,879,0,0,1
S01011645,622,621,1,0,0
S01011646,872,863,3,0,6
S01011647,1062,1043,1,4,14
S01011648,414,414,0,0,0
S01011649,881,838,13,10,20
S01011650,1626,1572,20,12,22
S01011651,926,910,5,6,5
S01011652,760,723,21,1,15
S01011653,1109,1099,0,2,8
S01011654,1064,1029,10,8,17
S01011655,846,843,0,1,2
S01011656,730,718,4,5,3
S01011657,609,599,4,0,6
S01011658,895,882,5,7,1
S01011659,983,976,0,1,6
S01011660,1097,1064,19,0,14
S01011661,1180,1169,5,2,4
S01011662,1305,1292,0,6,7
S01011663,1103,1093,2,2,6
S01011664,1044,1040,0,0,4
S01011665,1123,1114,0,0,9
S01011666,957,951,4,1,1
S01011667,1051,1036,8,0,7
S01011668,1646,1629,9,0,8
S01011669,823,799,12,2,10
S01011670,799,789,0,1,9
S01011671,758,754,0,1,3
S01011672,806,776,5,3,22
S01011673,930,915,6,0,9
S01011674,1657,1642,1,2,12
S01011675,1448,1438,1,4,5
S01011676,778,776,0,0,2
S01011677,155,154,0,0,1
S01011678,464,458,1,3,2
S01011679,1416,1404,0,1,11
S01011680,1282,1276,4,0,2
S01011681,847,839,1,1,6
S01011682,1669,1651,0,1,17
S01011683,1279,1263,11,0,5
S01011684,803,793,10,0,0
S01011685,856,847,0,1,8
S01011686,931,914,1,7,9
S01011687,935,928,2,0,5
S01011688,1161,1123,19,5,14
S01011689,914,870,29,2,13
S01011690,1636,1591,26,1,18
S01011691,474,473,1,0,0
S01011692,1250,1247,0,1,2
S01011693,1698,1667,11,5,15
S01011694,659,653,2,1,3
S01011695,3465,3306,52,26,81
S01011696,776,713,36,9,18
S01011697,1083,1016,36,9,22
S01011698,643,633,5,3,2
S01011699,911,865,29,9,8
S01011700,869,840,14,0,15
S01011701,1222,1171,22,11,18
S01011702,972,951,4,7,10
S01011703,974,938,16,10,10
S01011704,1645,1568,28,18,31
S01011705,1785,1719,25,12,29
S01011706,1028,1012,10,0,6
S01011707,713,698,9,2,4
S01011708,1094,1068,14,1,11
S01011709,1109,1069,13,1,26
S01011710,763,752,0,0,11
S01011711,1121,1109,4,1,7
S01011712,530,517,0,4,9
S01011713,1108,1092,3,1,12
S01011714,1302,1274,0,5,23
S01011715,1149,1131,3,0,15
S01011716,1002,993,3,0,6
S01011717,764,752,0,5,7
S01011718,978,951,0,5,22
S01011719,1981,1894,43,11,33
S01011720,617,599,0,0,18
S01011721,784,774,1,0,9
S01011722,1316,1309,1,0,6
S01011723,2146,2075,43,9,19
S01011724,733,718,6,4,5
S01011725,634,623,3,0,8
S01011726,552,549,0,1,2
S01011727,1489,1423,43,9,14
S01011728,929,921,4,2,2
S01011729,1157,1145,0,3,9
S01011730,844,833,2,3,6
S01011731,1102,1086,1,10,5
S01011732,899,880,2,4,13
S01011733,851,848,2,0,1
S01011734,891,882,8,0,1
S01011735,736,710,10,4,12
S01011736,1192,1142,8,0,42
S01011737,966,892,6,8,60
S01011738,1109,1067,32,2,8
S01011739,684,672,0,0,12
S01011740,729,706,7,2,14
S01011741,964,943,8,0,13
S01011742,864,862,0,1,1
S01011743,797,794,1,0,2
S01011744,849,841,1,1,6
S01011745,1033,1018,1,0,14
S01011746,852,836,4,0,12
S01011747,1074,1039,9,0,26
S01011748,1024,996,6,2,20
S01011749,896,869,6,2,19
S01011750,876,858,5,1,12
S01011751,1149,1100,12,2,35
S01011752,1074,1058,1,3,12
S01011753,777,766,0,0,11
S01011754,959,955,0,0,4
S01011755,939,929,2,1,7
S01011756,1113,1086,10,1,16
S01011757,933,919,8,1,5
S01011758,624,618,1,0,5
S01011759,897,891,1,4,1
S01011760,884,846,19,0,19
S01011761,817,789,15,0,13
S01011762,876,858,7,2,9
S01011763,773,772,0,0,1
S01011764,403,388,15,0,0
S01011765,1156,1147,1,5,3
S01011766,733,707,12,11,3
S01011767,1209,1158,26,10,15
S01011768,974,953,5,0,16
S01011769,789,786,0,0,3
S01011770,892,871,1,10,10
S01011771,667,625,34,0,8
S01011772,1102,1015,42,10,35
S01011773,596,581,7,2,6
S01011774,941,915,7,4,15
S01011775,904,879,12,8,5
S01011776,1298,1171,78,20,29
S01011777,645,619,12,2,12
S01011778,634,618,0,2,14
S01011779,793,788,0,0,5
S01011780,939,888,38,4,9
S01011781,922,917,3,0,2
S01011782,889,853,24,0,12
S01011783,575,552,10,5,8
S01011784,793,780,7,0,6
S01011785,1070,1048,12,6,4
S01011786,198,193,3,0,2
S01011787,1133,1128,0,0,5
S01011788,1318,1178,88,25,27
S01011789,3188,2999,117,29,43
S01011790,1301,1278,6,0,17
S01011791,831,819,5,0,7
S01011792,888,873,9,0,6
S01011793,760,748,4,0,8
S01011794,982,972,1,1,8
S01011795,1051,1047,0,0,4
S01011796,908,904,1,0,3
S01011797,1110,1098,8,0,4
S01011798,550,543,3,0,4
S01011799,973,964,5,1,3
S01011800,677,669,0,2,6
S01011801,685,683,0,0,2
S01011802,731,730,0,0,1
S01011803,930,924,0,0,6
S01011804,1006,1001,1,0,4
S01011805,919,908,1,0,10
S01011806,1308,1304,0,0,4
S01011807,1091,1086,0,0,5
S01011808,948,944,0,0,4
S01011809,719,716,0,0,3
S01011810,1301,1298,0,0,3
S01011811,1146,1140,0,1,5
S01011812,1122,1118,0,0,4
S01011813,959,956,0,0,3
S01011814,721,720,0,0,1
S01011815,816,803,0,4,9
S01011816,707,704,2,0,1
S01011817,728,725,0,3,0
S01011818,1651,1633,5,5,8
S01011819,1218,1213,3,0,2
S01011820,1034,1026,0,0,8
S01011821,680,674,0,0,6
S01011822,913,898,4,2,9
S01011823,608,601,0,2,5
