dz_2011,total,owned,social,rented,rentfree
S01007417,249,177,68,2,2
S01007418,756,429,296,4,27
S01007419,999,346,589,25,39
S01007420,950,541,344,27,38
S01007421,615,395,200,13,7
S01007422,763,501,219,30,13
S01007423,377,196,146,26,9
S01007424,778,738,26,9,5
S01007425,1053,819,206,13,15
S01007426,909,549,285,56,19
S01007427,809,430,328,23,28
S01007428,1121,803,250,49,19
S01007429,1030,625,292,89,24
S01007430,580,399,130,29,22
S01007431,719,644,53,21,1
S01007432,730,527,162,26,15
S01007433,960,618,287,41,14
S01007434,634,256,343,9,26
S01007435,860,632,167,48,13
S01007436,1062,500,496,27,39
S01007437,558,328,188,23,19
S01007438,717,392,271,24,30
S01007439,976,649,269,44,14
S01007440,868,591,261,12,4
S01007441,676,629,40,7,0
S01007442,790,748,21,15,6
S01007443,938,717,149,32,40
S01007444,1373,1152,93,84,44
S01007445,793,763,17,11,2
S01007446,734,643,44,43,4
S01007447,638,530,14,64,30
S01007448,1000,830,114,44,12
S01007449,1044,513,492,21,18
S01007450,1329,702,550,45,32
S01007451,723,516,181,11,15
S01007452,797,344,382,37,34
S01007453,116,18,93,0,5
S01007454,568,252,271,23,22
S01007455,933,346,535,24,28
S01007456,1079,408,594,41,36
S01007457,692,314,307,20,51
S01007458,846,740,88,9,9
S01007459,920,685,208,9,18
S01007460,862,537,277,26,22
S01007461,956,358,504,42,52
S01007462,948,548,328,54,18
S01007463,1149,283,794,23,49
S01007464,1136,308,732,36,60
S01007465,847,249,506,27,65
S01007466,937,387,425,81,44
S01007467,979,618,287,38,36
S01007468,1215,1085,93,29,8
S01007469,731,448,264,10,9
S01007470,657,226,397,8,26
S01007471,539,341,176,13,9
S01007472,1153,629,456,36,32
S01007473,485,165,288,14,18
S01007474,435,359,58,10,8
S01007475,502,378,98,18,8
S01007476,787,607,150,9,21
S01007477,773,633,101,24,15
S01007478,934,763,112,37,22
S01007479,462,317,109,32,4
S01007480,886,673,155,38,20
S01007481,992,912,16,35,29
S01007482,740,513,170,38,19
S01007483,1049,723,268,29,29
S01007484,894,587,162,128,17
S01007485,909,321,508,23,57
S01007486,923,242,565,37,79
S01007487,1194,646,311,188,49
S01007488,1026,818,103,69,36
S01007489,926,680,178,20,48
S01007490,1251,683,506,29,33
S01007491,710,451,239,10,10
S01007492,687,433,220,20,14
S01007493,977,632,267,45,33
S01007494,811,529,98,136,48
S01007495,720,534,66,66,54
S01007496,1041,732,110,155,44
S01007497,637,285,109,165,78
S01007498,1116,733,225,115,43
S01007499,870,459,259,107,45
S01007500,779,351,111,254,63
S01007501,685,442,103,106,34
S01007502,675,377,90,155,53
S01007503,1087,659,155,230,43
S01007504,1147,724,133,222,68
S01007505,448,304,36,86,22
S01007506,552,459,8,68,17
S01007507,1485,1036,273,128,48
S01007508,689,468,112,50,59
S01007509,736,565,48,71,52
S01007510,958,614,146,114,84
S01007511,1201,665,325,123,88
S01007512,576,380,61,77,58
S01007513,1098,715,253,73,57
S01007514,584,374,82,104,24
S01007515,600,504,22,48,26
S01007516,816,420,338,36,22
S01007517,524,394,57,52,21
S01007518,895,559,252,46,38
S01007519,584,420,39,87,38
S01007520,979,631,189,110,49
S01007521,723,457,13,145,108
S01007522,1105,728,192,122,63
S01007523,506,277,73,94,62
S01007524,918,569,103,142,104
S01007525,536,365,116,31,24
S01007526,942,585,237,86,34
S01007527,1456,981,165,196,114
S01007528,943,544,256,105,38
S01007529,823,652,68,63,40
S01007530,530,310,1,155,64
S01007531,772,418,62,176,116
S01007532,505,325,68,62,50
S01007533,753,520,78,94,61
S01007534,1363,818,405,89,51
S01007535,902,606,218,44,34
S01007536,1057,801,162,72,22
S01007537,1417,965,227,137,88
S01007538,753,514,25,119,95
S01007539,844,757,26,44,17
S01007540,833,542,219,51,21
S01007541,1118,857,125,96,40
S01007542,960,645,236,57,22
S01007543,1278,746,413,83,36
S01007544,1393,1103,28,183,79
S01007545,1253,925,84,170,74
S01007546,582,450,46,49,37
S01007547,546,364,46,94,42
S01007548,891,668,73,106,44
S01007549,781,503,104,132,42
S01007550,1281,811,117,246,107
S01007551,1282,876,63,208,135
S01007552,1037,550,361,67,59
S01007553,1058,512,507,9,30
S01007554,889,347,437,34,71
S01007555,763,580,55,72,56
S01007556,766,436,289,20,21
S01007557,1201,598,541,15,47
S01007558,570,440,9,78,43
S01007559,796,393,21,208,174
S01007560,1028,675,124,132,97
S01007561,973,593,211,84,85
S01007562,783,451,74,172,86
S01007563,1021,642,52,204,123
S01007564,1225,849,59,233,84
S01007565,997,685,111,129,72
S01007566,732,521,65,68,78
S01007567,547,395,22,82,48
S01007568,765,459,72,155,79
S01007569,931,576,64,189,102
S01007570,963,681,58,137,87
S01007571,549,335,14,136,64
S01007572,712,501,161,12,38
S01007573,87,86,0,1,0
S01007574,1380,900,417,25,38
S01007575,879,425,400,11,43
S01007576,1113,319,699,10,85
S01007577,918,329,535,11,43
S01007578,885,338,500,16,31
S01007579,538,246,262,18,12
S01007580,985,422,485,41,37
S01007581,651,322,289,23,17
S01007582,875,455,387,8,25
S01007583,1222,300,794,86,42
S01007584,857,482,301,51,23
S01007585,1040,776,222,15,27
S01007586,1003,611,310,29,53
S01007587,692,546,54,71,21
S01007588,1013,906,73,25,9
S01007589,1106,729,109,238,30
S01007590,653,618,10,14,11
S01007591,883,601,191,57,34
S01007592,964,497,343,81,43
S01007593,974,730,178,33,33
S01007594,858,702,98,39,19
S01007595,932,638,70,131,93
S01007596,802,486,8,225,83
S01007597,646,442,24,122,58
S01007598,1068,766,61,187,54
S01007599,616,390,113,73,40
S01007600,856,705,55,60,36
S01007601,673,605,38,26,4
S01007602,1050,993,16,36,5
S01007603,973,919,12,42,0
S01007604,1099,1079,5,5,10
S01007605,1188,1077,13,75,23
S01007606,614,546,6,58,4
S01007607,1038,1004,2,30,2
S01007608,1080,1003,20,49,8
S01007609,905,524,323,30,28
S01007610,749,404,246,73,26
S01007611,1017,463,352,149,53
S01007612,982,377,226,344,35
S01007613,961,783,33,113,32
S01007614,807,734,1,60,12
S01007615,1213,969,96,117,31
S01007616,907,572,235,70,30
S01007617,736,383,320,18,15
S01007618,866,559,274,16,17
S01007619,808,524,254,13,17
S01007620,844,764,13,45,22
S01007621,771,666,76,18,11
S01007622,860,615,88,143,14
S01007623,501,434,22,44,1
S01007624,777,749,5,12,11
S01007625,721,700,0,15,6
S01007626,496,475,0,21,0
S01007627,242,204,5,29,4
S01007628,859,746,17,72,24
S01007629,740,552,58,102,28
S01007630,833,690,6,85,52
S01007631,592,478,15,73,26
S01007632,1641,1150,340,106,45
S01007633,1508,1079,325,77,27
S01007634,666,415,68,144,39
S01007635,776,641,13,72,50
S01007636,1237,906,267,43,21
S01007637,1420,764,484,126,46
S01007638,1044,722,227,58,37
S01007639,1007,445,530,13,19
S01007640,562,225,37,259,41
S01007641,679,430,127,99,23
S01007642,1082,882,91,78,31
S01007643,958,653,244,45,16
S01007644,888,521,272,56,39
S01007645,775,441,32,245,57
S01007646,609,290,14,201,104
S01007647,1080,745,133,144,58
S01007648,1106,817,65,165,59
S01007649,776,478,161,100,37
S01007650,1065,576,123,264,102
S01007651,735,407,29,243,56
S01007652,776,561,117,53,45
S01007653,1111,839,155,92,25
S01007654,1177,704,312,90,71
S01007655,777,422,30,274,51
S01007656,961,415,6,407,133
S01007657,679,458,21,162,38
S01007658,661,455,12,154,40
S01007659,988,587,222,133,46
S01007660,1320,705,536,47,32
S01007661,800,547,159,66,28
S01007662,994,670,239,58,27
S01007663,1107,862,162,63,20
S01007664,576,345,168,38,25
S01007665,675,475,171,17,12
S01007666,307,294,8,1,4
S01007667,535,508,12,7,8
S01007668,1267,762,442,36,27
S01007669,665,217,419,11,18
S01007670,991,454,500,21,16
S01007671,653,552,8,49,44
S01007672,1049,1005,9,19,16
S01007673,688,610,15,52,11
S01007674,1143,816,285,28,14
S01007675,701,579,100,16,6
S01007676,531,464,7,34,26
S01007677,155,134,11,3,7
S01007678,783,594,140,19,30
S01007679,945,395,508,24,18
S01007680,977,942,5,17,13
S01007681,529,358,115,32,24
S01007682,1118,926,16,158,18
S01007683,1224,846,42,326,10
S01007684,1230,1122,14,77,17
S01007685,992,910,11,51,20
S01007686,1146,930,27,159,30
S01007687,993,681,30,262,20
S01007688,1096,409,134,543,10
S01007689,638,302,75,239,22
S01007690,1136,379,174,561,22
S01007691,1570,309,307,936,18
S01007692,982,394,134,436,18
S01007693,735,195,140,388,12
S01007694,401,114,139,144,4
S01007695,977,415,323,193,46
S01007696,929,269,306,338,16
S01007697,1331,556,357,386,32
S01007698,1190,383,270,529,8
S01007699,820,256,204,347,13
S01007700,906,803,42,45,16
S01007701,409,80,248,71,10
S01007702,341,110,75,148,8
S01007703,1149,813,178,133,25
S01007704,1306,384,579,297,46
S01007705,657,100,130,423,4
S01007706,765,173,168,410,14
S01007707,267,54,85,126,2
S01007708,1144,569,319,240,16
S01007709,784,297,375,87,25
S01007710,1071,276,356,423,16
S01007711,1221,369,516,285,51
S01007712,974,429,338,173,34
S01007713,577,329,133,88,27
S01007714,673,475,101,89,8
S01007715,604,157,303,123,21
S01007716,988,351,363,237,37
S01007717,959,297,436,195,31
S01007718,977,343,348,249,37
S01007719,1490,803,405,209,73
S01007720,1145,761,312,43,29
S01007721,1119,564,428,110,17
S01007722,969,346,471,98,54
S01007723,1067,396,458,152,61
S01007724,739,362,118,234,25
S01007725,1320,562,435,252,71
S01007726,885,394,255,206,30
S01007727,760,296,265,178,21
S01007728,1058,403,199,435,21
S01007729,963,397,206,346,14
S01007730,891,549,31,298,13
S01007731,500,220,81,190,9
S01007732,586,234,126,215,11
S01007733,907,827,5,57,18
S01007734,865,734,48,63,20
S01007735,865,804,40,14,7
S01007736,898,822,21,31,24
S01007737,984,526,168,278,12
S01007738,1128,791,289,30,18
S01007739,779,420,304,28,27
S01007740,706,612,62,16,16
S01007741,865,538,264,22,41
S01007742,742,511,177,29,25
S01007743,908,524,311,41,32
S01007744,795,380,348,19,48
S01007745,1013,523,399,26,65
S01007746,963,506,419,20,18
S01007747,859,436,368,13,42
S01007748,709,249,405,15,40
S01007749,991,951,1,38,1
S01007750,1031,1004,5,12,10
S01007751,739,689,7,21,22
S01007752,1102,993,55,38,16
S01007753,971,565,345,25,36
S01007754,1428,802,551,31,44
S01007755,866,390,425,14,37
S01007756,939,504,369,20,46
S01007757,1368,1340,10,15,3
S01007758,1077,949,33,80,15
S01007759,1251,770,161,301,19
S01007760,1002,874,90,20,18
S01007761,982,910,17,45,10
S01007762,787,529,34,205,19
S01007763,845,552,237,18,38
S01007764,1032,1020,5,7,0
S01007765,1014,999,4,11,0
S01007766,1167,1147,4,15,1
S01007767,1037,1014,9,13,1
S01007768,795,634,59,92,10
S01007769,809,752,22,24,11
S01007770,844,768,45,20,11
S01007771,890,877,1,6,6
S01007772,1244,873,293,54,24
S01007773,830,809,4,15,2
S01007774,165,163,0,1,1
S01007775,1032,975,7,41,9
S01007776,554,533,0,21,0
S01007777,391,379,7,5,0
S01007778,286,266,0,14,6
S01007779,863,824,10,27,2
S01007780,876,829,10,36,1
S01007781,802,691,78,29,4
S01007782,686,369,216,84,17
S01007783,841,226,559,15,41
S01007784,908,654,186,54,14
S01007785,488,110,326,24,28
S01007786,939,651,243,23,22
S01007787,789,435,304,33,17
S01007788,825,26,735,23,41
S01007789,654,72,511,57,14
S01007790,766,189,528,33,16
S01007791,190,175,9,6,0
S01007792,1070,703,314,29,24
S01007793,1082,469,555,22,36
S01007794,1231,854,325,38,14
S01007795,915,472,390,32,21
S01007796,977,340,540,34,63
S01007797,831,387,366,34,44
S01007798,385,358,19,8,0
S01007799,225,209,5,8,3
S01007800,996,371,555,15,55
S01007801,900,224,590,36,50
S01007802,716,600,75,28,13
S01007803,1121,289,759,19,54
S01007804,769,220,514,18,17
S01007805,846,346,452,18,30
S01007806,1004,541,390,42,31
S01007807,993,834,91,55,13
S01007808,974,464,446,28,36
S01007809,1360,1275,47,14,24
S01007810,1035,531,416,54,34
S01007811,947,464,409,31,43
S01007812,813,186,577,25,25
S01007813,1154,502,563,54,35
S01007814,885,595,204,61,25
S01007815,1119,1087,9,20,3
S01007816,764,741,11,6,6
S01007817,921,582,300,24,15
S01007818,972,861,80,25,6
S01007819,785,652,95,28,10
S01007820,1080,765,242,50,23
S01007821,837,571,199,34,33
S01007822,1003,870,91,19,23
S01007823,872,826,23,22,1
S01007824,1236,1141,55,22,18
S01007825,1280,958,283,21,18
S01007826,626,100,493,14,19
S01007827,740,535,138,51,16
S01007828,1221,729,333,113,46
S01007829,795,509,235,26,25
S01007830,1120,608,385,65,62
S01007831,935,483,303,107,42
S01007832,928,531,331,34,32
S01007833,1073,588,403,32,50
S01007834,811,374,333,84,20
S01007835,831,661,97,56,17
S01007836,898,738,119,28,13
S01007837,1314,1115,151,33,15
S01007838,1130,925,149,34,22
S01007839,817,542,222,24,29
S01007840,986,575,332,43,36
S01007841,968,582,342,22,22
S01007842,1231,464,666,43,58
S01007843,1042,406,539,55,42
S01007844,1345,852,404,53,36
S01007845,1003,424,475,33,71
S01007846,801,434,304,27,36
S01007847,1493,675,707,40,71
S01007848,1113,387,643,26,57
S01007849,1023,537,435,16,35
S01007850,852,363,439,20,30
S01007851,1033,718,274,19,22
S01007852,1260,651,551,22,36
S01007853,838,299,410,92,37
S01007854,1154,454,558,70,72
S01007855,757,327,233,166,31
S01007856,885,674,169,24,18
S01007857,483,165,287,11,20
S01007858,928,138,713,26,51
S01007859,612,163,416,8,25
S01007860,252,9,216,8,19
S01007861,1181,587,515,37,42
S01007862,1137,639,430,26,42
S01007863,933,294,544,19,76
S01007864,988,602,341,10,35
S01007865,535,478,17,28,12
S01007866,594,569,3,18,4
S01007867,413,353,27,21,12
S01007868,1285,1210,26,38,11
S01007869,1084,1012,19,38,15
S01007870,624,496,13,93,22
S01007871,1279,303,802,48,126
S01007872,833,168,600,9,56
S01007873,737,471,189,32,45
S01007874,876,482,318,45,31
S01007875,764,523,178,31,32
S01007876,790,472,282,4,32
S01007877,912,540,327,11,34
S01007878,728,291,402,8,27
S01007879,1230,531,617,11,71
S01007880,592,468,75,27,22
S01007881,644,336,267,34,7
S01007882,993,853,8,107,25
S01007883,920,662,192,45,21
S01007884,890,534,327,5,24
S01007885,1034,450,472,41,71
S01007886,937,544,252,89,52
S01007887,705,482,67,108,48
S01007888,1172,472,619,23,58
S01007889,1207,594,539,23,51
S01007890,766,391,330,12,33
S01007891,845,629,187,9,20
S01007892,1159,1002,97,43,17
S01007893,1216,1076,99,18,23
S01007894,1084,798,242,22,22
S01007895,798,561,151,61,25
S01007896,1163,590,465,47,61
S01007897,757,630,6,84,37
S01007898,718,538,54,98,28
S01007899,558,441,26,81,10
S01007900,632,264,339,1,28
S01007901,798,382,372,18,26
S01007902,1116,316,632,64,104
S01007903,840,489,230,67,54
S01007904,783,512,51,163,57
S01007905,867,261,524,26,56
S01007906,910,378,471,6,55
S01007907,894,465,369,13,47
S01007908,1186,899,213,53,21
S01007909,533,344,151,10,28
S01007910,1245,647,469,68,61
S01007911,944,609,219,54,62
S01007912,897,525,319,19,34
S01007913,1240,600,539,44,57
S01007914,901,417,408,23,53
S01007915,928,569,310,18,31
S01007916,1136,669,395,30,42
S01007917,1346,764,493,15,74
S01007918,1129,726,304,60,39
S01007919,708,670,5,14,19
S01007920,580,562,1,16,1
S01007921,1264,491,656,51,66
S01007922,1398,495,831,12,60
S01007923,735,530,128,51,26
S01007924,1180,557,490,66,67
S01007925,612,549,5,51,7
S01007926,733,620,36,56,21
S01007927,578,471,35,43,29
S01007928,1182,988,134,38,22
S01007929,980,851,73,23,33
S01007930,549,495,14,29,11
S01007931,1056,801,191,41,23
S01007932,944,890,27,20,7
S01007933,1309,1137,88,53,31
S01007934,685,442,191,33,19
S01007935,1137,814,195,93,35
S01007936,922,890,2,20,10
S01007937,1241,1150,41,34,16
S01007938,878,538,283,23,34
S01007939,1068,500,533,10,25
S01007940,1681,1258,343,47,33
S01007941,674,652,15,2,5
S01007942,216,140,47,21,8
S01007943,1032,827,120,72,13
S01007944,1039,654,310,40,35
S01007945,1201,791,307,70,33
S01007946,1038,722,204,89,23
S01007947,1097,852,140,84,21
S01007948,842,311,492,10,29
S01007949,1042,808,187,29,18
S01007950,1057,984,41,20,12
S01007951,937,655,217,27,38
S01007952,821,497,226,65,33
S01007953,1085,635,389,28,33
S01007954,814,268,489,11,46
S01007955,1264,570,575,43,76
S01007956,1015,469,488,10,48
S01007957,1229,839,336,19,35
S01007958,1029,496,468,18,47
S01007959,1426,1136,168,74,48
S01007960,644,279,357,1,7
S01007961,1142,848,135,103,56
S01007962,1077,521,422,66,68
S01007963,1119,307,685,26,101
S01007964,868,376,429,9,54
S01007965,823,356,427,9,31
S01007966,1023,367,577,9,70
S01007967,902,295,545,9,53
S01007968,1117,678,406,7,26
S01007969,869,494,344,5,26
S01007970,1115,598,471,10,36
S01007971,1110,523,525,23,39
S01007972,1208,706,446,13,43
S01007973,1077,975,93,0,9
S01007974,1043,389,571,11,72
S01007975,730,400,272,25,33
S01007976,999,526,337,89,47
S01007977,558,433,102,15,8
S01007978,860,672,99,78,11
S01007979,793,721,35,20,17
S01007980,816,615,183,7,11
S01007981,843,717,119,1,6
S01007982,755,546,193,0,16
S01007983,1523,866,619,7,31
S01007984,939,693,224,6,16
S01007985,950,470,448,13,19
S01007986,600,423,169,3,5
S01007987,1166,953,170,35,8
S01007988,973,626,318,4,25
S01007989,828,557,225,30,16
S01007990,1231,892,206,108,25
S01007991,697,648,4,31,14
S01007992,725,715,0,0,10
S01007993,1033,1019,6,7,1
S01007994,338,336,0,0,2
S01007995,794,686,85,6,17
S01007996,383,373,3,4,3
S01007997,798,782,6,4,6
S01007998,661,503,133,10,15
S01007999,889,289,551,17,32
S01008000,927,255,622,8,42
S01008001,958,260,628,3,67
S01008002,1138,312,717,53,56
S01008003,700,430,218,22,30
S01008004,127,61,57,1,8
S01008005,100,64,24,4,8
S01008006,619,92,472,3,52
S01008007,684,295,262,111,16
S01008008,562,171,358,10,23
S01008009,808,284,475,12,37
S01008010,1112,539,487,34,52
S01008011,703,199,430,17,57
S01008012,819,554,145,90,30
S01008013,694,518,107,43,26
S01008014,779,646,73,38,22
S01008015,846,463,309,37,37
S01008016,825,517,261,15,32
S01008017,951,940,3,5,3
S01008018,973,948,6,5,14
S01008019,1020,868,93,31,28
S01008020,898,760,81,49,8
S01008021,691,654,28,4,5
S01008022,902,874,11,2,15
S01008023,1027,989,18,6,14
S01008024,170,159,5,1,5
S01008025,929,867,34,21,7
S01008026,1245,747,424,31,43
S01008027,934,474,350,83,27
S01008028,358,251,87,6,14
S01008029,1086,880,94,90,22
S01008030,1018,812,152,30,24
S01008031,1088,656,357,43,32
S01008032,1289,785,413,65,26
S01008033,1280,1195,20,34,31
S01008034,1207,1181,12,13,1
S01008035,1073,1026,27,14,6
S01008036,705,692,5,8,0
S01008037,1519,884,581,28,26
S01008038,1103,600,458,31,14
S01008039,1066,646,365,28,27
S01008040,814,706,73,13,22
S01008041,989,696,255,21,17
S01008042,913,829,37,20,27
S01008043,1188,1111,25,35,17
S01008044,1211,1141,35,28,7
S01008045,1229,1077,72,41,39
S01008046,1240,733,408,46,53
S01008047,729,691,17,8,13
S01008048,713,696,6,7,4
S01008049,1003,978,12,7,6
S01008050,680,654,12,12,2
S01008051,1280,1241,24,12,3
S01008052,855,835,12,8,0
S01008053,886,847,9,29,1
S01008054,766,620,86,33,27
S01008055,906,877,11,18,0
S01008056,1210,1142,51,6,11
S01008057,1337,1281,45,8,3
S01008058,962,922,6,13,21
S01008059,770,761,7,1,1
S01008060,1885,1842,11,12,20
S01008061,899,867,14,14,4
S01008062,1110,1075,17,14,4
S01008063,998,958,12,19,9
S01008064,1077,602,433,22,20
S01008065,1308,1201,83,21,3
S01008066,1100,1012,63,15,10
S01008067,640,614,14,4,8
S01008068,1265,1213,31,15,6
S01008069,1222,1092,92,32,6
S01008070,1248,1196,22,29,1
S01008071,1035,976,39,19,1
S01008072,819,780,9,26,4
S01008073,478,472,2,4,0
S01008074,986,958,4,15,9
S01008075,620,591,1,11,17
S01008076,999,947,12,33,7
S01008077,1094,1051,25,18,0
S01008078,832,791,19,17,5
S01008079,918,893,14,4,7
S01008080,817,793,5,16,3
S01008081,693,668,4,15,6
S01008082,1024,980,21,14,9
S01008083,895,874,3,16,2
S01008084,939,776,119,14,30
S01008085,1286,1211,36,17,22
S01008086,1229,1063,145,7,14
S01008087,1218,1178,19,13,8
S01008088,974,932,4,29,9
S01008089,1066,1055,8,2,1
S01008090,798,704,66,22,6
S01008091,597,575,2,10,10
S01008092,1087,1040,26,9,12
S01008093,891,866,8,7,10
S01008094,764,707,19,31,7
S01008095,1055,1034,3,13,5
S01008096,829,811,11,4,3
S01008097,805,757,11,28,9
S01008098,784,762,6,7,9
S01008099,498,491,1,6,0
S01008100,1090,1049,18,14,9
S01008101,1131,993,67,69,2
S01008102,733,672,51,9,1
S01008103,682,437,198,20,27
S01008104,1165,740,369,33,23
S01008105,1225,739,432,25,29
S01008106,983,502,409,45,27
S01008107,576,506,36,27,7
S01008108,1059,1038,2,17,2
S01008109,1027,1005,8,8,6
S01008110,994,930,34,27,3
S01008111,974,935,17,7,15
S01008112,1061,1026,8,26,1
S01008113,1020,970,8,29,13
S01008114,950,938,2,10,0
S01008115,1015,983,2,25,5
S01008116,1349,1297,10,37,5
S01008117,876,808,62,4,2
S01008118,1483,1249,168,57,9
S01008119,792,402,348,18,24
S01008120,717,578,106,15,18
S01008121,695,688,3,4,0
S01008122,1209,1133,20,45,11
S01008123,1066,1019,7,35,5
S01008124,1072,1065,4,2,1
S01008125,1234,1185,6,34,9
S01008126,1028,1025,3,0,0
S01008127,532,529,0,3,0
S01008128,1181,1068,81,26,6
S01008129,949,610,282,34,23
S01008130,977,625,286,53,13
