dz_2011,total,non_catholic_christian,catholic_christian,jewish,muslim,none,other
S01012427,811,351,76,0,0,331,53
S01012428,865,454,70,0,1,291,49
S01012429,558,290,51,0,3,162,52
S01012430,1038,504,159,1,1,288,85
S01012431,1099,576,152,0,0,287,84
S01012432,802,433,87,0,0,226,56
S01012433,790,415,98,0,2,230,45
S01012434,841,365,89,0,0,347,40
S01012435,891,384,82,0,0,344,81
S01012436,900,375,65,3,3,377,77
S01012437,811,390,82,1,0,278,60
S01012438,1078,467,109,0,0,440,62
S01012439,953,433,85,0,0,363,72
S01012440,943,512,87,0,0,289,55
S01012441,971,561,47,0,3,307,53
S01012442,1000,498,78,2,12,322,88
S01012443,746,383,48,0,0,254,61
S01012444,1508,808,132,0,33,424,111
S01012445,100,78,0,0,0,14,8
S01012446,687,363,46,0,0,219,59
S01012447,998,554,71,0,0,291,82
S01012448,927,456,80,1,6,319,65
S01012449,709,349,45,1,0,246,68
S01012450,981,509,78,0,4,289,101
S01012451,916,522,76,0,4,216,98
S01012452,743,405,66,2,0,193,77
S01012453,1053,587,84,0,3,278,101
S01012454,1084,699,97,0,0,223,65
S01012455,612,361,44,1,2,146,58
S01012456,984,600,91,0,0,224,69
S01012457,1318,738,102,0,19,333,126
S01012458,895,504,61,0,2,234,94
S01012459,885,406,106,0,0,315,58
S01012460,830,444,87,0,2,226,71
S01012461,607,279,65,0,0,226,37
S01012462,858,367,80,1,0,345,65
S01012463,857,385,62,0,1,351,58
S01012464,625,236,61,0,0,291,37
S01012465,872,405,76,0,1,343,47
S01012466,1060,476,121,0,3,367,93
S01012467,1269,580,124,0,1,493,71
S01012468,866,424,101,0,2,279,60
S01012469,1089,605,104,0,0,298,82
S01012470,962,467,78,0,0,349,68
S01012471,835,468,68,0,0,229,70
S01012472,823,478,79,0,3,205,58
S01012473,691,400,67,0,2,169,53
S01012474,812,422,74,2,5,251,58
S01012475,724,378,60,2,0,237,47
S01012476,1119,502,117,0,0,410,90
S01012477,798,412,58,0,1,262,65
S01012478,840,410,81,0,1,289,59
S01012479,1019,554,96,0,0,298,71
S01012480,756,275,94,0,10,301,76
S01012481,803,259,103,0,10,367,64
S01012482,889,444,106,0,2,268,69
S01012483,881,375,86,2,0,344,74
S01012484,1188,552,144,2,7,404,79
S01012485,1423,765,157,2,6,354,139
S01012486,874,498,114,2,4,181,75
S01012487,612,294,79,0,0,196,43
S01012488,903,441,96,0,1,293,72
S01012489,1234,391,123,0,9,586,125
S01012490,1192,430,136,0,5,507,114
S01012491,721,222,69,0,9,355,66
S01012492,953,339,103,3,2,438,68
S01012493,776,324,150,0,0,229,73
S01012494,1471,665,179,0,0,516,111
S01012495,1121,467,149,0,0,445,60
S01012496,765,312,89,0,0,308,56
S01012497,604,289,55,0,0,218,42
S01012498,943,324,100,0,4,442,73
S01012499,1329,522,145,0,4,495,163
S01012500,558,226,51,1,0,232,48
S01012501,1006,362,90,0,0,429,125
S01012502,1043,336,104,1,4,515,83
S01012503,637,230,68,0,0,279,60
S01012504,713,266,89,0,0,306,52
S01012505,1090,425,144,0,1,443,77
S01012506,493,272,40,0,1,142,38
S01012507,946,402,79,1,0,380,84
S01012508,825,350,87,0,0,329,59
S01012509,541,264,82,1,0,163,31
S01012510,1070,497,98,0,1,380,94
S01012511,787,405,81,0,0,246,55
S01012512,899,387,110,0,0,324,78
S01012513,550,275,56,0,0,192,27
S01012514,810,360,82,0,0,301,67
S01012515,820,364,81,0,0,288,87
S01012516,668,384,57,1,2,176,48
S01012517,1030,432,105,0,6,406,81
S01012518,871,432,109,1,5,246,78
S01012519,759,343,95,0,0,270,51
S01012520,826,405,102,0,3,236,80
S01012521,766,346,115,0,0,255,50
S01012522,946,506,97,0,1,286,56
S01012523,1076,633,91,0,0,273,79
S01012524,980,522,109,1,0,281,67
S01012525,951,470,104,0,0,302,75
S01012526,949,521,93,1,4,270,60
S01012527,625,357,44,0,3,167,54
S01012528,823,360,106,0,8,295,54
S01012529,858,457,72,0,4,262,63
S01012530,1097,664,102,0,0,244,87
S01012531,1106,563,107,0,7,338,91
S01012532,1164,657,93,0,0,345,69
S01012533,864,432,62,0,6,288,76
S01012534,952,462,83,0,0,309,98
S01012535,892,459,112,0,0,256,65
S01012536,817,414,76,0,0,289,38
S01012537,1096,511,120,0,0,381,84
S01012538,1264,559,124,0,0,467,114
S01012539,801,486,37,0,0,234,44
S01012540,1023,585,36,1,0,334,67
S01012541,1192,664,66,0,0,375,87
S01012542,1283,678,75,1,0,425,104
S01012543,686,374,49,1,0,218,44
S01012544,980,500,53,0,0,334,93
S01012545,615,276,40,0,0,250,49
S01012546,941,423,85,1,0,370,62
S01012547,746,416,57,1,0,236,36
S01012548,1058,566,110,3,1,301,77
S01012549,806,302,92,0,2,346,64
S01012550,1007,484,85,0,8,350,80
S01012551,1145,610,101,0,8,347,79
S01012552,964,566,86,0,0,271,41
S01012553,827,417,74,0,1,287,48
S01012554,886,460,90,3,0,274,59
S01012555,541,294,61,2,0,150,34
S01012556,545,327,44,0,0,134,40
S01012557,812,425,90,0,0,234,63
S01012558,746,309,80,0,1,297,59
S01012559,1058,492,114,0,1,350,101
S01012560,1101,510,172,2,0,315,102
S01012561,1154,601,160,2,0,311,80
S01012562,1140,482,134,2,0,424,98
S01012563,758,446,62,0,7,189,54
S01012564,886,449,135,1,0,233,68
S01012565,1007,513,133,1,1,295,64
S01012566,769,292,115,1,4,287,70
S01012567,1124,463,121,2,1,424,113
S01012568,1044,556,123,1,0,287,77
S01012569,876,482,87,3,10,220,74
S01012570,734,381,58,1,3,231,60
S01012571,809,310,69,0,3,356,71
S01012572,572,307,39,0,1,160,65
S01012573,838,411,53,0,3,295,76
S01012574,1295,686,66,0,6,442,95
S01012575,793,399,44,0,5,264,81
S01012576,1218,674,74,0,2,392,76
S01012577,994,541,45,0,5,331,72
S01012578,1497,827,80,0,11,460,119
S01012579,824,427,50,0,0,298,49
S01012580,753,322,63,0,1,310,57
S01012581,1240,617,101,0,2,404,116
S01012582,1022,531,102,1,1,321,66
S01012583,689,349,62,1,0,220,57
S01012584,739,388,45,1,0,252,53
S01012585,1552,794,70,0,2,597,89
S01012586,941,399,93,0,1,337,111
S01012587,1028,604,69,0,0,296,59
S01012588,739,333,57,0,4,301,44
S01012589,805,397,56,0,0,306,46
S01012590,1076,576,73,0,0,375,52
S01012591,1198,646,88,0,4,388,72
S01012592,696,362,73,0,5,197,59
S01012593,1198,615,107,0,0,393,83
S01012594,664,403,41,0,3,184,33
S01012595,798,454,66,0,2,233,43
S01012596,788,418,75,0,0,258,37
S01012597,386,169,81,0,12,101,23
S01012598,746,404,96,1,4,205,36
S01012599,718,366,80,0,10,190,72
S01012600,692,359,97,0,8,171,57
S01012601,889,472,156,0,4,212,45
S01012602,701,329,117,0,6,188,61
S01012603,650,319,88,0,1,182,60
S01012604,849,419,106,0,3,256,65
S01012605,915,464,122,1,2,271,55
S01012606,352,147,67,1,0,111,26
S01012607,737,368,113,2,2,209,43
S01012608,1026,539,116,2,1,318,50
S01012609,968,469,107,1,0,327,64
S01012610,1255,550,170,4,9,438,84
S01012611,885,431,105,0,0,289,60
S01012612,1189,560,166,0,23,354,86
S01012613,1231,573,146,0,0,432,80
S01012614,1121,539,149,0,12,342,79
S01012615,1053,600,108,0,5,254,86
S01012616,1038,539,110,0,4,311,74
S01012617,839,385,125,0,2,258,69
S01012618,696,299,115,0,0,215,67
S01012619,723,360,100,0,3,219,41
S01012620,958,477,154,0,1,264,62
S01012621,909,451,142,0,5,239,72
S01012622,844,422,93,0,3,263,63
S01012623,865,408,135,0,0,252,70
S01012624,777,337,109,0,2,265,64
S01012625,698,334,66,0,2,239,57
S01012626,850,461,109,0,0,222,58
S01012627,635,272,105,0,1,216,41
S01012628,1599,770,219,0,1,501,108
S01012629,333,177,56,0,0,77,23
S01012630,823,402,110,0,0,250,61
S01012631,1101,388,128,1,3,473,108
S01012632,726,382,78,0,3,210,53
S01012633,989,470,86,0,2,350,81
S01012634,1305,601,139,0,1,465,99
S01012635,2056,997,234,0,1,660,164
S01012636,1543,705,188,1,6,524,119
S01012637,1083,464,86,0,3,464,66
S01012638,1032,553,63,0,0,333,83
S01012639,1572,876,101,0,6,415,174
S01012640,1375,624,129,0,5,518,99
S01012641,1105,588,77,0,6,293,141
S01012642,1668,738,146,0,3,647,134
S01012643,573,241,41,0,0,246,45
S01012644,772,344,46,0,14,301,67
S01012645,1315,618,109,0,18,424,146
S01012646,1260,655,106,1,9,415,74
S01012647,1144,456,153,0,6,436,93
S01012648,678,289,62,0,0,279,48
S01012649,887,412,114,0,0,253,108
S01012650,794,393,78,0,24,244,55
S01012651,822,372,90,0,0,262,98
S01012652,1045,558,118,0,6,298,65
S01012653,987,491,79,1,0,322,94
S01012654,922,499,85,0,2,275,61
S01012655,1381,789,125,0,2,344,121
S01012656,970,530,119,0,0,288,33
S01012657,991,537,76,0,8,294,76
S01012658,938,543,82,0,10,230,73
S01012659,785,402,70,0,0,261,52
S01012660,728,369,64,0,0,220,75
S01012661,921,486,94,0,1,274,66
S01012662,921,498,93,0,0,283,47
S01012663,935,555,74,0,2,250,54
S01012664,1045,566,115,0,8,298,58
S01012665,811,405,59,0,2,282,63
S01012666,741,435,45,0,0,202,59
S01012667,686,365,58,0,0,216,47
S01012668,1116,571,68,0,16,361,100
S01012669,1002,580,79,0,3,284,56
S01012670,696,448,40,0,0,162,46
S01012671,1482,778,138,0,1,416,149
S01012672,839,453,62,0,0,259,65
S01012673,927,480,75,0,1,300,71
S01012674,731,366,56,0,0,265,44
S01012675,1046,534,87,0,6,358,61
S01012676,1042,559,63,0,0,348,72
S01012677,583,312,42,0,0,172,57
S01012678,727,354,64,0,4,230,75
S01012679,791,426,70,2,5,211,77
S01012680,557,322,39,3,0,160,33
S01012681,831,428,56,0,1,284,62
S01012682,864,530,47,3,1,241,42
S01012683,908,418,53,0,2,387,48
S01012684,458,219,50,0,3,157,29
S01012685,1195,555,136,1,1,433,69
S01012686,1243,603,130,0,1,425,84
S01012687,1350,804,110,4,0,331,101
S01012688,891,402,118,0,2,317,52
S01012689,593,311,56,0,3,187,36
S01012690,532,271,75,0,0,151,35
S01012691,1055,541,127,3,11,290,83
S01012692,1031,528,94,0,4,335,70
S01012693,905,456,97,0,0,290,62
S01012694,639,338,56,1,0,204,40
S01012695,830,453,63,0,16,247,51
S01012696,861,335,95,2,1,215,213
S01012697,509,279,55,0,0,124,51
S01012698,969,494,106,0,0,310,59
S01012699,1045,574,115,1,1,313,41
S01012700,900,455,176,0,10,211,48
S01012701,1127,532,243,1,17,251,83
S01012702,684,290,121,0,8,204,61
S01012703,723,252,235,0,0,200,36
S01012704,772,230,254,0,0,253,35
S01012705,780,278,213,0,35,198,56
S01012706,993,381,306,0,2,233,71
S01012707,898,363,245,1,27,195,67
S01012708,915,308,313,0,8,233,53
S01012709,613,221,190,0,1,163,38
S01012710,943,262,346,0,18,264,53
S01012711,1145,358,394,0,8,326,59
S01012712,912,457,202,0,16,207,30
S01012713,1087,443,295,0,21,258,70
S01012714,657,340,150,0,5,138,24
S01012715,971,340,308,0,27,228,68
S01012716,1090,513,288,0,4,214,71
S01012717,1138,467,318,0,2,279,72
S01012718,989,323,316,0,6,276,68
S01012719,1135,300,420,0,13,314,88
S01012720,863,254,254,0,24,257,74
S01012721,660,251,244,0,3,127,35
S01012722,1107,296,476,0,17,240,78
S01012723,827,228,358,0,1,186,54
S01012724,728,272,215,0,3,197,41
S01012725,1071,372,310,0,22,311,56
S01012726,971,328,328,0,24,230,61
S01012727,936,262,381,0,0,229,64
S01012728,1067,247,396,0,4,353,67
S01012729,948,352,290,0,7,236,63
S01012730,556,175,180,1,0,153,47
S01012731,797,281,264,0,0,207,45
S01012732,765,273,233,0,0,222,37
S01012733,3564,1111,964,0,73,1209,207
S01012734,91,28,29,0,0,28,6
S01012735,551,209,152,0,1,168,21
S01012736,1279,425,398,0,7,386,63
S01012737,1274,410,449,0,11,327,77
S01012738,612,167,246,0,10,166,23
S01012739,105,42,26,0,2,34,1
S01012740,90,52,15,0,0,21,2
S01012741,555,272,117,0,0,148,18
S01012742,880,397,193,1,4,232,53
S01012743,966,408,254,1,13,221,69
S01012744,675,283,130,0,4,224,34
S01012745,920,368,249,0,12,222,69
S01012746,1129,492,217,0,6,353,61
S01012747,1147,480,281,0,3,320,63
S01012748,829,236,273,0,0,261,59
S01012749,876,290,260,0,1,285,40
S01012750,788,202,263,2,2,258,61
S01012751,1273,469,350,2,1,374,77
S01012752,832,242,259,0,0,252,79
S01012753,496,174,140,0,4,148,30
S01012754,908,282,261,0,4,310,51
S01012755,643,201,194,0,6,177,65
S01012756,1795,666,491,0,23,473,142
S01012757,461,172,136,0,0,124,29
S01012758,695,233,218,0,2,191,51
S01012759,801,218,265,0,0,265,53
S01012760,1008,202,377,0,3,327,99
S01012761,994,242,439,0,2,257,54
S01012762,788,238,340,0,2,154,54
S01012763,612,173,314,0,0,89,36
S01012764,991,286,393,1,1,246,64
S01012765,597,182,230,1,1,136,47
S01012766,699,210,235,0,0,190,64
S01012767,791,294,265,0,1,167,64
S01012768,831,305,313,1,0,156,56
S01012769,1072,332,411,1,6,246,76
S01012770,839,234,361,0,4,192,48
S01012771,819,215,350,0,8,186,60
S01012772,1177,301,513,0,0,282,81
S01012773,1174,320,467,0,1,283,103
S01012774,859,277,238,0,9,258,77
S01012775,641,226,191,0,0,179,45
S01012776,794,261,275,0,0,219,39
S01012777,1167,320,406,1,9,361,70
S01012778,1199,277,439,0,4,400,79
S01012779,1036,241,324,0,16,390,65
S01012780,918,281,246,0,12,317,62
S01012781,655,247,195,0,5,165,43
S01012782,828,306,213,0,8,247,54
S01012783,931,297,267,0,3,283,81
S01012784,1053,401,272,0,5,316,59
S01012785,733,263,188,0,9,211,62
S01012786,1145,363,286,0,8,412,76
S01012787,560,168,161,0,2,197,32
S01012788,1005,297,386,0,5,278,39
S01012789,1021,358,317,0,33,247,66
S01012790,911,358,220,0,17,240,76
S01012791,810,323,244,0,0,196,47
S01012792,1082,442,332,0,0,240,68
S01012793,1043,370,263,0,10,306,94
S01012794,396,125,99,0,6,123,43
S01012795,1255,384,371,0,2,397,101
S01012796,925,203,293,0,6,349,74
S01012797,758,214,219,0,6,259,60
S01012798,1060,448,273,1,10,228,100
S01012799,1182,472,362,1,8,251,88
S01012800,1078,463,300,0,14,220,81
S01012801,504,235,124,1,3,103,38
S01012802,756,287,243,0,16,124,86
S01012803,840,310,313,0,4,173,40
S01012804,857,229,334,0,0,233,61
S01012805,1069,389,355,0,4,252,69
S01012806,937,299,354,0,3,233,48
S01012807,1497,505,540,0,25,326,101
S01012808,1059,391,394,1,0,224,49
S01012809,861,338,246,1,11,232,33
S01012810,898,335,304,1,0,205,53
S01012811,862,328,273,0,3,198,60
S01012812,961,323,322,2,7,210,97
S01012813,1001,415,332,0,3,208,43
S01012814,922,301,283,0,7,257,74
S01012815,1343,409,390,0,23,412,109
S01012816,806,287,226,0,34,200,59
S01012817,476,141,160,0,31,121,23
S01012818,1016,314,305,0,47,279,71
S01012819,1098,416,309,0,4,279,90
S01012820,2669,739,851,2,164,688,225
S01012821,1794,474,527,2,157,483,151
S01012822,846,289,229,0,13,256,59
S01012823,774,203,209,0,16,263,83
S01012824,1337,411,387,0,28,419,92
S01012825,1548,449,451,1,39,481,127
S01012826,1661,471,465,1,44,551,129
S01012827,1524,393,436,0,59,520,116
S01012828,2277,606,649,2,164,675,181
S01012829,865,219,284,0,0,304,58
S01012830,690,253,183,0,11,193,50
S01012831,739,285,220,0,0,184,50
S01012832,544,165,164,4,1,166,44
S01012833,1006,314,286,0,10,332,64
S01012834,782,243,217,0,2,250,70
S01012835,980,318,367,0,4,217,74
S01012836,595,180,175,0,33,165,42
S01012837,998,252,250,0,22,428,46
S01012838,858,220,224,1,18,346,49
S01012839,666,250,195,0,1,194,26
S01012840,993,349,279,1,16,273,75
S01012841,721,277,182,0,9,204,49
S01012842,995,366,242,0,23,295,69
S01012843,1101,410,288,0,20,303,80
S01012844,918,388,213,0,12,258,47
S01012845,907,315,259,0,17,242,74
S01012846,1051,359,318,0,10,278,86
S01012847,756,310,239,0,0,154,53
S01012848,980,307,251,0,29,329,64
S01012849,1136,357,336,0,14,375,54
S01012850,918,345,267,0,5,246,55
S01012851,998,390,314,0,16,227,51
S01012852,1061,386,281,0,18,304,72
S01012853,924,392,252,0,7,232,41
S01012854,1195,382,345,0,9,383,76
S01012855,1112,356,303,0,5,355,93
S01012856,912,322,297,0,7,212,74
S01012857,1372,522,406,0,16,323,105
S01012858,875,294,259,0,13,257,52
S01012859,1143,352,348,0,23,353,67
S01012860,1067,450,303,0,2,209,103
S01012861,687,174,178,2,16,236,81
S01012862,844,270,281,1,3,230,59
S01012863,748,188,217,1,8,264,70
S01012864,775,205,218,0,15,264,73
S01012865,1170,430,367,1,9,278,85
S01012866,910,270,321,0,6,253,60
S01012867,829,322,242,1,6,202,56
S01012868,778,276,239,2,1,216,44
S01012869,546,141,182,1,4,177,41
S01012870,915,337,302,2,7,206,61
S01012871,912,304,270,0,46,204,88
S01012872,885,262,248,2,30,272,71
S01012873,936,264,353,0,22,233,64
S01012874,890,317,249,3,2,280,39
S01012875,645,198,173,0,0,219,55
S01012876,933,295,305,2,11,248,72
S01012877,726,272,232,0,5,167,50
S01012878,927,356,260,0,1,242,68
S01012879,1057,435,245,0,6,294,77
S01012880,1039,427,279,0,11,243,79
S01012881,1402,612,345,0,18,356,71
S01012882,1198,373,363,0,43,343,76
S01012883,968,339,278,0,6,283,62
S01012884,617,232,181,1,2,163,38
S01012885,792,235,230,3,1,273,50
S01012886,925,392,254,0,10,209,60
S01012887,734,293,210,0,1,178,52
S01012888,966,387,255,1,6,257,60
S01012889,1197,393,371,0,26,289,118
S01012890,809,272,188,0,9,277,63
S01012891,742,274,186,2,6,227,47
S01012892,1194,399,347,1,5,359,83
S01012893,1007,365,296,3,2,294,47
S01012894,921,286,219,2,21,323,70
S01012895,673,285,107,0,9,209,63
S01012896,1009,402,231,0,0,314,62
S01012897,1690,622,398,0,27,487,156
S01012898,1041,360,257,0,21,307,96
S01012899,701,245,156,1,0,254,45
S01012900,1383,520,310,2,12,424,115
S01012901,2017,639,504,1,24,660,189
S01012902,992,284,249,1,0,377,81
S01012903,949,262,244,0,7,380,56
S01012904,989,319,201,2,6,402,59
S01012905,906,267,225,0,6,335,73
S01012906,1072,353,301,3,0,350,65
S01012907,1060,376,245,2,1,359,77
S01012908,1139,429,249,0,0,366,95
S01012909,906,343,200,0,0,309,54
S01012910,1303,495,268,3,0,419,118
S01012911,799,354,143,0,0,254,48
S01012912,1338,513,262,0,2,478,83
S01012913,985,367,193,2,0,342,81
S01012914,1110,377,226,1,12,422,72
S01012915,1060,357,284,0,5,328,86
S01012916,936,332,206,2,14,326,56
S01012917,717,267,164,2,4,234,46
S01012918,859,331,163,0,9,287,69
S01012919,455,190,93,0,0,130,42
S01012920,571,255,133,0,0,158,25
S01012921,705,263,137,0,4,259,42
S01012922,1012,329,241,0,1,363,78
S01012923,1112,410,239,0,8,372,83
S01012924,567,165,135,0,7,202,58
S01012925,604,263,111,0,3,184,43
S01012926,697,240,138,0,5,249,65
S01012927,772,272,155,0,0,305,40
S01012928,1035,330,278,0,7,332,88
S01012929,918,295,249,0,10,305,59
S01012930,978,320,294,1,12,297,54
S01012931,1145,366,277,0,17,408,77
S01012932,625,214,194,0,5,152,60
S01012933,864,313,195,0,0,291,65
S01012934,823,292,191,0,0,268,72
S01012935,1487,440,321,6,7,597,116
S01012936,913,351,214,1,21,254,72
S01012937,846,236,207,0,6,335,62
S01012938,843,315,214,1,14,228,71
S01012939,829,304,230,0,37,194,64
S01012940,817,265,260,0,14,200,78
S01012941,789,277,217,0,8,220,67
S01012942,902,251,228,2,2,365,54
S01012943,872,293,193,1,4,312,69
S01012944,725,302,160,0,0,223,40
S01012945,749,279,144,7,20,209,90
S01012946,861,302,223,0,4,263,69
S01012947,578,239,133,2,8,150,46
S01012948,1064,489,182,0,1,331,61
S01012949,1390,497,331,12,22,419,109
S01012950,1806,683,360,1,36,555,171
S01012951,1068,355,274,12,21,330,76
S01012952,1554,530,424,28,39,404,129
S01012953,685,257,123,1,9,255,40
S01012954,485,176,95,0,1,187,26
S01012955,1293,497,265,2,26,336,167
S01012956,994,362,194,0,13,316,109
S01012957,791,292,174,1,0,274,50
S01012958,502,179,111,0,3,171,38
S01012959,572,180,129,0,1,218,44
S01012960,733,249,144,0,5,285,50
S01012961,973,386,194,0,14,294,85
S01012962,922,412,180,1,8,266,55
S01012963,1174,349,294,0,39,417,75
S01012964,1517,444,368,2,46,538,119
S01012965,878,286,178,0,1,315,98
S01012966,1016,342,238,2,13,332,89
S01012967,889,275,240,2,5,309,58
S01012968,829,262,206,2,2,286,71
S01012969,958,271,254,1,4,353,75
S01012970,839,242,195,0,3,333,66
S01012971,1041,272,240,1,0,445,83
S01012972,932,280,233,0,6,339,74
S01012973,1007,296,188,1,6,354,162
S01012974,1217,385,234,1,3,415,179
S01012975,846,256,186,2,1,313,88
S01012976,675,221,150,0,6,242,56
S01012977,875,276,162,0,4,375,58
S01012978,952,246,190,0,9,443,64
S01012979,876,251,199,4,4,326,92
S01012980,806,242,154,0,5,338,67
S01012981,874,270,206,2,6,338,52
S01012982,820,251,165,0,3,330,71
S01012983,745,336,158,0,5,214,32
S01012984,784,240,225,0,7,252,60
S01012985,869,327,190,0,4,290,58
S01012986,995,305,230,0,10,389,61
S01012987,1053,337,229,8,12,378,89
S01012988,1115,356,246,0,0,438,75
S01012989,1183,415,243,0,7,416,102
S01012990,1155,396,246,0,1,412,100
S01012991,1123,362,236,0,0,430,95
S01012992,1063,281,330,4,0,353,95
S01012993,1003,289,226,1,0,395,92
S01012994,949,323,155,2,10,364,95
S01012995,795,239,205,0,0,308,43
S01012996,885,232,227,2,4,354,66
S01012997,605,206,134,0,0,219,46
S01012998,1239,420,283,1,0,457,78
S01012999,777,277,162,1,5,267,65
S01013000,1104,364,236,2,6,405,91
S01013001,382,205,28,1,1,117,30
S01013002,717,386,72,0,0,223,36
S01013003,736,337,69,0,0,283,47
S01013004,985,466,96,0,1,345,77
S01013005,743,364,67,0,0,248,64
S01013006,912,427,103,1,7,284,90
S01013007,1262,572,93,1,1,488,107
S01013008,1218,557,145,0,5,424,87
S01013009,820,434,60,0,0,246,80
S01013010,653,326,60,0,0,222,45
S01013011,945,446,95,0,0,334,70
S01013012,1192,591,103,2,3,394,99
S01013013,1036,421,81,0,0,448,86
S01013014,789,421,39,0,5,272,52
S01013015,761,349,45,1,1,314,51
S01013016,996,460,61,2,2,393,78
S01013017,1120,553,66,2,3,428,68
S01013018,1167,569,82,3,0,425,88
S01013019,1536,672,177,1,10,575,101
S01013020,1031,511,126,0,0,326,68
S01013021,1233,505,128,0,19,501,80
S01013022,407,220,42,0,0,123,22
S01013023,950,468,119,1,1,287,74
S01013024,628,311,63,0,1,217,36
S01013025,1329,608,146,0,10,477,88
S01013026,945,400,98,0,9,370,68
S01013027,1642,772,152,0,9,604,105
S01013028,942,373,143,1,9,344,72
S01013029,692,214,229,0,0,203,46
S01013030,1221,413,319,1,7,405,76
S01013031,635,230,149,0,1,221,34
S01013032,635,238,139,0,5,220,33
S01013033,774,283,116,0,5,325,45
S01013034,808,307,89,0,5,350,57
S01013035,814,333,73,0,0,354,54
S01013036,923,402,69,0,0,381,71
S01013037,1180,490,252,0,6,339,93
S01013038,1252,540,246,0,13,364,89
S01013039,527,222,102,0,0,170,33
S01013040,628,311,111,0,1,172,33
S01013041,587,230,100,0,0,206,51
S01013042,898,306,196,0,11,332,53
S01013043,815,279,171,0,8,297,60
S01013044,1139,408,208,4,8,446,65
S01013045,713,272,155,0,10,209,67
S01013046,656,241,148,0,0,213,54
S01013047,931,360,157,0,10,346,58
S01013048,1170,483,173,0,1,449,64
S01013049,1037,498,129,0,0,331,79
S01013050,872,371,149,1,3,270,78
S01013051,931,342,163,0,6,361,59
S01013052,738,309,130,0,0,239,60
S01013053,1043,393,157,1,5,366,121
S01013054,967,386,177,1,7,330,66
S01013055,754,317,108,0,16,235,78
S01013056,1279,469,189,0,10,521,90
S01013057,996,277,122,1,8,505,83
S01013058,564,226,99,0,0,195,44
