"dz_2011","total","llti","no_llti"
"S01012357",838,138,700
"S01012358",896,166,730
"S01012359",828,182,646
"S01012360",896,172,724
"S01012361",682,138,544
"S01012362",644,122,522
"S01012363",915,198,717
"S01012364",677,138,539
"S01012365",974,138,836
"S01012366",813,158,655
"S01012367",884,166,718
"S01012368",655,125,530
"S01012369",925,122,803
"S01012370",817,216,601
"S01012371",1013,243,770
"S01012372",682,153,529
"S01012373",956,169,787
"S01012374",973,153,820
"S01012375",900,166,734
"S01012376",841,103,738
"S01012377",674,145,529
"S01012378",762,119,643
"S01012379",572,79,493
"S01012380",935,154,781
"S01012381",650,156,494
"S01012382",974,118,856
"S01012383",950,193,757
"S01012384",440,85,355
"S01012385",613,67,546
"S01012386",919,186,733
"S01012387",948,155,793
"S01012388",683,119,564
"S01012389",683,99,584
"S01012390",658,100,558
"S01012391",590,52,538
"S01012392",361,42,319
"S01012393",1004,102,902
"S01012394",577,81,496
"S01012395",594,111,483
"S01012396",610,107,503
"S01012397",859,156,703
"S01012398",879,212,667
"S01012399",655,106,549
"S01012400",533,105,428
"S01012401",706,98,608
"S01012402",777,112,665
"S01012403",725,114,611
"S01012404",938,181,757
"S01012405",610,59,551
"S01012406",240,39,201
"S01012407",722,107,615
"S01012408",577,86,491
"S01012409",660,104,556
"S01012410",767,91,676
"S01012411",783,123,660
"S01012412",571,103,468
"S01012413",957,213,744
"S01012414",806,148,658
"S01012415",590,73,517
"S01012416",520,71,449
"S01012417",628,142,486
"S01012418",964,211,753
"S01012419",782,185,597
"S01012420",933,182,751
"S01012421",638,171,467
"S01012422",908,206,702
"S01012423",1129,219,910
"S01012424",861,180,681
"S01012425",660,198,462
"S01012426",525,121,404
"S01012427",718,132,586
"S01012428",753,147,606
"S01012429",498,149,349
"S01012430",576,122,454
"S01012431",796,202,594
"S01012432",785,202,583
"S01012433",545,143,402
"S01012434",728,170,558
"S01012435",524,132,392
"S01012436",322,65,257
"S01012437",648,134,514
"S01012438",876,146,730
"S01012439",797,193,604
"S01012440",431,55,376
"S01012441",925,165,760
"S01012442",697,123,574
"S01012443",683,118,565
"S01012444",887,249,638
"S01012445",116,9,107
"S01012446",543,124,419
"S01012447",695,90,605
"S01012448",764,124,640
"S01012449",393,83,310
"S01012450",957,161,796
"S01012451",927,297,630
"S01012452",540,100,440
"S01012453",714,130,584
"S01012454",726,108,618
"S01012455",627,70,557
"S01012456",848,135,713
"S01012457",902,145,757
"S01012458",831,118,713
"S01012459",720,108,612
"S01012460",596,96,500
"S01012461",573,121,452
"S01012462",782,209,573
"S01012463",662,119,543
"S01012464",698,97,601
"S01012465",796,140,656
"S01012466",796,180,616
"S01012467",711,161,550
"S01012468",917,212,705
"S01012469",827,165,662
"S01012470",874,247,627
"S01012471",804,134,670
"S01012472",747,138,609
"S01012473",576,82,494
"S01012474",743,216,527
"S01012475",719,158,561
"S01012476",1040,258,782
"S01012477",750,96,654
"S01012478",678,152,526
"S01012479",733,79,654
"S01012480",67,16,51
"S01012481",747,141,606
"S01012482",600,164,436
"S01012483",752,214,538
"S01012484",799,168,631
"S01012485",864,229,635
"S01012486",662,253,409
"S01012487",620,132,488
"S01012488",977,255,722
"S01012489",940,245,695
"S01012490",827,258,569
"S01012491",502,101,401
"S01012492",790,259,531
"S01012493",697,249,448
"S01012494",1028,213,815
"S01012495",1012,265,747
"S01012496",893,239,654
"S01012497",539,160,379
"S01012498",838,220,618
"S01012499",550,107,443
"S01012500",665,138,527
"S01012501",612,150,462
"S01012502",720,177,543
"S01012503",729,210,519
"S01012504",394,104,290
"S01012505",972,254,718
"S01012506",480,121,359
"S01012507",872,235,637
"S01012508",742,210,532
"S01012509",683,152,531
"S01012510",907,143,764
"S01012511",524,88,436
"S01012512",725,109,616
"S01012513",888,68,820
"S01012514",483,30,453
"S01012515",622,210,412
"S01012516",658,126,532
"S01012517",777,154,623
"S01012518",506,111,395
"S01012519",542,111,431
"S01012520",862,168,694
"S01012521",509,116,393
"S01012522",982,162,820
"S01012523",887,168,719
"S01012524",941,219,722
"S01012525",796,142,654
"S01012526",781,115,666
"S01012527",692,154,538
"S01012528",839,190,649
"S01012529",830,189,641
"S01012530",924,202,722
"S01012531",649,126,523
"S01012532",954,190,764
"S01012533",355,98,257
"S01012534",602,155,447
"S01012535",562,135,427
"S01012536",793,184,609
"S01012537",875,191,684
"S01012538",940,255,685
"S01012539",856,180,676
"S01012540",768,171,597
"S01012541",771,108,663
"S01012542",871,247,624
"S01012543",717,101,616
"S01012544",499,145,354
"S01012545",414,100,314
"S01012546",842,127,715
"S01012547",778,153,625
"S01012548",962,171,791
"S01012549",469,88,381
"S01012550",979,208,771
"S01012551",886,95,791
"S01012552",969,135,834
"S01012553",639,76,563
"S01012554",512,37,475
"S01012555",765,77,688
"S01012556",448,48,400
"S01012557",827,132,695
"S01012558",483,104,379
"S01012559",613,194,419
"S01012560",755,157,598
"S01012561",614,119,495
"S01012562",760,164,596
"S01012563",610,102,508
"S01012564",838,126,712
"S01012565",621,156,465
"S01012566",929,196,733
"S01012567",783,192,591
"S01012568",628,115,513
"S01012569",712,136,576
"S01012570",615,137,478
"S01012571",683,141,542
"S01012572",516,88,428
"S01012573",950,168,782
"S01012574",969,177,792
"S01012575",522,66,456
"S01012576",537,114,423
"S01012577",751,125,626
"S01012578",998,228,770
"S01012579",667,120,547
"S01012580",732,110,622
"S01012581",792,191,601
"S01012582",625,141,484
"S01012583",743,175,568
"S01012584",638,116,522
"S01012585",889,201,688
"S01012586",1000,312,688
"S01012587",667,119,548
"S01012588",579,109,470
"S01012589",748,168,580
"S01012590",725,219,506
"S01012591",747,229,518
"S01012592",336,63,273
"S01012593",826,90,736
"S01012594",648,117,531
"S01012595",553,137,416
"S01012596",698,179,519
"S01012597",158,33,125
"S01012598",682,110,572
"S01012599",644,114,530
"S01012600",728,64,664
"S01012601",860,96,764
"S01012602",642,235,407
"S01012603",699,213,486
"S01012604",719,148,571
"S01012605",600,122,478
"S01012606",316,23,293
"S01012607",817,189,628
"S01012608",853,183,670
"S01012609",884,214,670
"S01012610",873,232,641
"S01012611",996,183,813
"S01012612",976,210,766
"S01012613",629,107,522
"S01012614",833,205,628
"S01012615",674,109,565
"S01012616",711,182,529
"S01012617",352,40,312
"S01012618",576,88,488
"S01012619",563,160,403
"S01012620",772,111,661
"S01012621",651,137,514
"S01012622",795,170,625
"S01012623",463,112,351
"S01012624",721,190,531
"S01012625",566,136,430
"S01012626",563,81,482
"S01012627",564,116,448
"S01012628",359,105,254
"S01012629",426,80,346
"S01012630",799,220,579
"S01012631",991,223,768
"S01012632",551,86,465
"S01012633",760,129,631
"S01012634",545,130,415
"S01012635",902,180,722
"S01012636",572,96,476
"S01012637",856,208,648
"S01012638",941,179,762
"S01012639",876,234,642
"S01012640",821,246,575
"S01012641",880,294,586
"S01012642",881,207,674
"S01012643",387,97,290
"S01012644",475,103,372
"S01012645",715,234,481
"S01012646",687,100,587
"S01012648",598,150,448
"S01012649",691,174,517
"S01012650",578,108,470
"S01012651",640,188,452
"S01012652",1055,136,919
"S01012653",875,185,690
"S01012654",716,110,606
"S01012655",978,314,664
"S01012656",802,248,554
"S01012657",537,175,362
"S01012658",972,192,780
"S01012659",799,54,745
"S01012660",721,158,563
"S01012661",812,189,623
"S01012662",861,247,614
"S01012663",713,151,562
"S01012664",868,251,617
"S01012665",834,280,554
"S01012666",781,243,538
"S01012667",611,153,458
"S01012668",786,218,568
"S01012669",817,116,701
"S01012670",716,135,581
"S01012671",873,257,616
"S01012672",451,162,289
"S01012673",697,175,522
"S01012674",622,195,427
"S01012675",828,230,598
"S01012676",828,170,658
"S01012677",480,126,354
"S01012678",824,113,711
"S01012679",718,204,514
"S01012680",245,70,175
"S01012681",537,88,449
"S01012682",654,164,490
"S01012683",787,140,647
"S01012684",691,159,532
"S01012685",703,150,553
"S01012686",867,152,715
"S01012687",600,83,517
"S01012688",794,179,615
"S01012689",556,79,477
"S01012690",542,70,472
"S01012691",719,86,633
"S01012692",697,149,548
"S01012693",1008,87,921
"S01012694",478,79,399
"S01012695",916,218,698
"S01012696",667,91,576
"S01012697",505,62,443
"S01012698",955,161,794
"S01012699",1225,280,945
"S01012700",903,149,754
"S01012701",753,92,661
"S01012702",292,82,210
"S01012703",627,59,568
"S01012704",711,184,527
"S01012705",755,40,715
"S01012706",723,180,543
"S01012707",984,82,902
"S01012708",953,251,702
"S01012709",616,147,469
"S01012710",708,204,504
"S01012711",816,257,559
"S01012712",1016,144,872
"S01012713",699,152,547
"S01012714",663,110,553
"S01012715",713,186,527
"S01012716",903,190,713
"S01012717",789,214,575
"S01012718",748,167,581
"S01012719",633,137,496
"S01012720",425,79,346
"S01012721",675,154,521
"S01012722",797,301,496
"S01012723",738,239,499
"S01012724",763,219,544
"S01012725",830,178,652
"S01012726",601,174,427
"S01012727",731,207,524
"S01012728",903,201,702
"S01012729",867,138,729
"S01012730",774,174,600
"S01012731",629,177,452
"S01012732",872,192,680
"S01012735",624,147,477
"S01012736",954,183,771
"S01012737",740,120,620
"S01012738",622,160,462
"S01012741",686,61,625
"S01012742",789,66,723
"S01012743",681,112,569
"S01012744",786,64,722
"S01012745",658,100,558
"S01012746",714,102,612
"S01012747",943,183,760
"S01012748",944,238,706
"S01012749",886,213,673
"S01012750",675,148,527
"S01012751",883,270,613
"S01012752",693,169,524
"S01012753",444,109,335
"S01012754",593,154,439
"S01012755",490,203,287
"S01012756",513,197,316
"S01012757",519,157,362
"S01012758",641,156,485
"S01012759",744,197,547
"S01012760",957,331,626
"S01012761",797,218,579
"S01012762",750,165,585
"S01012763",634,170,464
"S01012764",654,188,466
"S01012765",781,136,645
"S01012766",417,124,293
"S01012767",824,101,723
"S01012768",726,98,628
"S01012769",114,16,98
"S01012770",789,211,578
"S01012771",791,219,572
"S01012772",760,210,550
"S01012773",1071,286,785
"S01012774",1012,317,695
"S01012775",492,133,359
"S01012776",860,195,665
"S01012777",444,87,357
"S01012778",278,59,219
"S01012779",522,120,402
"S01012780",707,167,540
"S01012781",623,130,493
"S01012782",725,193,532
"S01012783",866,266,600
"S01012784",565,212,353
"S01012785",748,252,496
"S01012786",471,168,303
"S01012787",378,127,251
"S01012788",634,188,446
"S01012789",597,118,479
"S01012790",398,99,299
"S01012791",1039,214,825
"S01012792",979,353,626
"S01012793",655,210,445
"S01012794",282,97,185
"S01012795",1134,339,795
"S01012796",210,74,136
"S01012797",652,182,470
"S01012798",881,154,727
"S01012799",786,165,621
"S01012800",689,100,589
"S01012801",85,6,79
"S01012802",555,47,508
"S01012803",810,83,727
"S01012804",829,190,639
"S01012805",943,246,697
"S01012806",907,291,616
"S01012807",540,48,492
"S01012808",1072,209,863
"S01012809",634,93,541
"S01012810",769,271,498
"S01012811",833,179,654
"S01012812",662,92,570
"S01012813",832,127,705
"S01012814",761,73,688
"S01012815",298,22,276
"S01012816",325,44,281
"S01012817",196,13,183
"S01012818",615,71,544
"S01012819",838,291,547
"S01012820",871,103,768
"S01012822",309,119,190
"S01012823",513,75,438
"S01012824",480,116,364
"S01012825",399,121,278
"S01012826",216,50,166
"S01012827",122,28,94
"S01012828",563,82,481
"S01012829",765,242,523
"S01012830",599,160,439
"S01012831",668,227,441
"S01012832",548,126,422
"S01012833",780,245,535
"S01012834",517,123,394
"S01012835",1049,407,642
"S01012837",785,179,606
"S01012838",870,238,632
"S01012839",797,112,685
"S01012840",276,25,251
"S01012841",691,106,585
"S01012842",579,62,517
"S01012843",907,114,793
"S01012844",786,84,702
"S01012845",755,115,640
"S01012846",895,340,555
"S01012847",621,135,486
"S01012848",398,90,308
"S01012849",472,168,304
"S01012850",871,277,594
"S01012851",842,245,597
"S01012852",830,145,685
"S01012853",750,144,606
"S01012854",756,117,639
"S01012855",616,81,535
"S01012856",634,245,389
"S01012857",804,304,500
"S01012858",699,244,455
"S01012859",733,160,573
"S01012860",1044,371,673
"S01012861",678,132,546
"S01012862",517,188,329
"S01012863",650,219,431
"S01012864",779,236,543
"S01012865",775,247,528
"S01012866",861,190,671
"S01012867",820,326,494
"S01012868",613,226,387
"S01012869",614,193,421
"S01012870",980,219,761
"S01012871",896,155,741
"S01012872",1006,158,848
"S01012873",780,112,668
"S01012874",840,230,610
"S01012875",557,152,405
"S01012876",849,279,570
"S01012877",786,270,516
"S01012878",958,96,862
"S01012879",691,109,582
"S01012880",872,129,743
"S01012881",704,155,549
"S01012882",674,142,532
"S01012883",674,241,433
"S01012884",564,177,387
"S01012885",559,156,403
"S01012886",898,156,742
"S01012887",744,129,615
"S01012888",841,135,706
"S01012889",571,86,485
"S01012890",638,191,447
"S01012891",462,182,280
"S01012892",1165,330,835
"S01012893",702,198,504
"S01012894",212,31,181
"S01012895",268,34,234
"S01012896",925,240,685
"S01012897",482,64,418
"S01012899",749,152,597
"S01012900",1063,289,774
"S01012901",769,119,650
"S01012902",795,141,654
"S01012903",934,149,785
"S01012904",868,167,701
"S01012905",505,93,412
"S01012906",1130,200,930
"S01012907",724,184,540
"S01012908",747,194,553
"S01012909",651,153,498
"S01012910",845,261,584
"S01012911",796,176,620
"S01012912",840,213,627
"S01012913",825,196,629
"S01012914",712,166,546
"S01012915",650,172,478
"S01012916",757,165,592
"S01012917",786,99,687
"S01012918",685,152,533
"S01012919",509,113,396
"S01012920",552,84,468
"S01012921",612,115,497
"S01012922",761,131,630
"S01012923",768,119,649
"S01012924",571,92,479
"S01012925",549,63,486
"S01012926",765,112,653
"S01012927",827,145,682
"S01012928",773,122,651
"S01012929",800,143,657
"S01012930",810,277,533
"S01012931",822,211,611
"S01012932",749,92,657
"S01012933",846,183,663
"S01012934",762,204,558
"S01012935",901,192,709
"S01012936",638,121,517
"S01012937",739,134,605
"S01012938",583,96,487
"S01012939",666,57,609
"S01012940",770,58,712
"S01012941",646,53,593
"S01012942",803,185,618
"S01012943",762,90,672
"S01012944",555,60,495
"S01012945",759,93,666
"S01012946",808,60,748
"S01012947",513,22,491
"S01012948",643,58,585
"S01012949",916,80,836
"S01012950",598,32,566
"S01012952",575,71,504
"S01012953",697,60,637
"S01012954",513,55,458
"S01012955",249,62,187
"S01012956",999,270,729
"S01012957",689,137,552
"S01012958",470,80,390
"S01012959",660,60,600
"S01012960",697,106,591
"S01012961",538,54,484
"S01012962",724,72,652
"S01012963",526,41,485
"S01012964",157,10,147
"S01012965",509,45,464
"S01012966",765,92,673
"S01012967",655,96,559
"S01012968",726,134,592
"S01012969",791,172,619
"S01012970",661,119,542
"S01012971",918,138,780
"S01012972",667,133,534
"S01012973",869,172,697
"S01012974",958,194,764
"S01012975",663,150,513
"S01012976",434,90,344
"S01012977",808,131,677
"S01012978",1126,205,921
"S01012979",587,118,469
"S01012980",713,107,606
"S01012981",787,167,620
"S01012982",891,127,764
"S01012983",791,127,664
"S01012984",690,132,558
"S01012985",884,134,750
"S01012986",778,195,583
"S01012987",892,207,685
"S01012988",792,221,571
"S01012989",1036,225,811
"S01012990",653,159,494
"S01012991",812,167,645
"S01012992",784,191,593
"S01012993",760,214,546
"S01012994",914,219,695
"S01012995",931,129,802
"S01012996",787,97,690
"S01012997",522,105,417
"S01012998",784,156,628
"S01012999",527,108,419
"S01013000",734,186,548
"S01013001",330,56,274
"S01013002",568,134,434
"S01013003",568,65,503
"S01013004",818,97,721
"S01013005",807,93,714
"S01013006",698,83,615
"S01013007",1009,186,823
"S01013008",497,94,403
"S01013009",519,128,391
"S01013010",484,77,407
"S01013011",277,31,246
"S01013012",487,101,386
"S01013013",911,140,771
"S01013014",712,138,574
"S01013015",761,107,654
"S01013016",572,67,505
"S01013017",802,131,671
"S01013018",922,106,816
"S01013019",764,88,676
"S01013020",472,127,345
"S01013021",471,105,366
"S01013022",105,12,93
"S01013023",863,94,769
"S01013024",635,91,544
"S01013025",316,51,265
"S01013026",486,150,336
"S01013027",1106,274,832
"S01013028",735,183,552
"S01013029",720,194,526
"S01013030",543,124,419
"S01013031",749,159,590
"S01013032",375,25,350
"S01013033",518,82,436
"S01013034",689,168,521
"S01013035",847,214,633
"S01013036",802,167,635
"S01013037",819,150,669
"S01013038",973,218,755
"S01013039",612,53,559
"S01013040",662,172,490
"S01013041",620,131,489
"S01013042",599,113,486
"S01013043",756,180,576
"S01013044",896,202,694
"S01013045",551,117,434
"S01013046",587,140,447
"S01013047",957,81,876
"S01013048",857,93,764
"S01013049",858,111,747
"S01013050",789,189,600
"S01013051",933,275,658
"S01013052",704,214,490
"S01013053",602,193,409
"S01013054",872,179,693
"S01013055",660,199,461
"S01013056",948,288,660
"S01013057",1022,216,806
"S01013058",258,23,235
"S01013059",671,151,520
"S01013060",400,87,313
"S01013061",893,139,754
"S01013062",784,174,610
"S01013063",771,126,645
"S01013064",780,218,562
"S01013065",868,224,644
"S01013066",591,118,473
"S01013067",675,56,619
"S01013068",699,166,533
"S01013069",605,77,528
"S01013070",512,108,404
"S01013071",890,80,810
"S01013072",562,158,404
"S01013073",699,276,423
"S01013074",606,139,467
"S01013075",1064,395,669
"S01013076",543,56,487
"S01013077",773,212,561
"S01013078",452,100,352
"S01013079",240,43,197
"S01013080",574,124,450
"S01013081",537,75,462
"S01013082",882,133,749
"S01013083",1052,92,960
"S01013084",762,116,646
"S01013085",677,165,512
"S01013086",830,130,700
"S01013087",949,88,861
"S01013088",919,94,825
"S01013089",754,147,607
"S01013090",680,58,622
"S01013091",244,50,194
"S01013092",581,125,456
"S01013093",603,103,500
"S01013094",646,51,595
"S01013095",726,67,659
"S01013096",628,76,552
"S01013097",754,74,680
"S01013099",859,148,711
"S01013100",636,146,490
"S01013101",1036,242,794
"S01013102",668,115,553
"S01013103",830,72,758
"S01013104",985,148,837
"S01013105",897,132,765
"S01013106",771,142,629
"S01013107",677,92,585
"S01013108",666,119,547
"S01013109",910,165,745
"S01013110",752,127,625
"S01013111",472,66,406
"S01013112",404,63,341
"S01013113",860,179,681
"S01013114",706,119,587
"S01013115",451,111,340
"S01013116",1033,205,828
"S01013117",308,39,269
"S01013118",947,144,803
"S01013119",755,153,602
"S01013120",939,171,768
"S01013121",398,68,330
"S01013122",660,229,431
"S01013123",817,166,651
"S01013124",796,189,607
"S01013125",869,202,667
"S01013126",754,186,568
"S01013127",714,179,535
"S01013128",560,116,444
"S01013129",862,246,616
"S01013130",790,162,628
"S01013131",744,146,598
"S01013132",587,146,441
"S01013133",689,350,339
"S01013134",823,198,625
"S01013135",891,232,659
"S01013136",980,262,718
"S01013137",795,207,588
"S01013138",780,185,595
"S01013139",918,258,660
"S01013140",861,238,623
"S01013141",744,215,529
"S01013142",769,320,449
"S01013143",912,207,705
"S01013144",942,265,677
"S01013145",835,249,586
"S01013146",388,120,268
"S01013147",736,172,564
"S01013148",766,155,611
"S01013149",766,162,604
"S01013150",822,199,623
"S01013151",572,86,486
"S01013152",559,138,421
"S01013153",828,224,604
"S01013154",939,248,691
"S01013155",971,170,801
"S01013156",931,192,739
"S01013157",896,224,672
"S01013158",889,190,699
"S01013159",928,103,825
"S01013160",477,41,436
"S01013161",994,185,809
"S01013162",818,253,565
"S01013163",753,81,672
"S01013164",983,265,718
"S01013165",807,204,603
"S01013166",460,142,318
"S01013167",780,202,578
"S01013168",1163,364,799
"S01013169",757,287,470
"S01013170",594,162,432
"S01013171",790,111,679
"S01013172",841,146,695
"S01013173",875,129,746
"S01013174",856,69,787
"S01013175",858,113,745
"S01013176",817,225,592
"S01013177",655,106,549
"S01013178",519,105,414
"S01013179",1115,189,926
"S01013180",523,50,473
"S01013181",759,167,592
"S01013182",764,224,540
"S01013183",828,128,700
"S01013184",627,137,490
"S01013185",869,204,665
"S01013186",826,179,647
"S01013187",679,166,513
"S01013188",998,156,842
"S01013189",473,93,380
"S01013190",795,209,586
"S01013191",774,76,698
"S01013192",1004,256,748
"S01013193",556,106,450
"S01013194",641,106,535
"S01013195",846,210,636
"S01013196",636,104,532
"S01013197",624,142,482
"S01013198",955,284,671
"S01013199",903,233,670
"S01013200",838,202,636
"S01013201",702,202,500
"S01013202",653,175,478
"S01013203",707,141,566
"S01013204",908,140,768
"S01013205",410,102,308
"S01013206",757,204,553
"S01013207",918,255,663
"S01013208",680,135,545
"S01013209",786,213,573
"S01013210",652,85,567
"S01013211",937,166,771
"S01013212",373,29,344
"S01013213",585,47,538
"S01013214",422,46,376
"S01013215",1080,141,939
"S01013216",652,96,556
"S01013217",723,118,605
"S01013218",659,124,535
"S01013219",681,106,575
"S01013220",731,160,571
"S01013221",932,197,735
"S01013222",430,148,282
"S01013223",860,313,547
"S01013224",846,183,663
"S01013225",683,188,495
"S01013226",198,45,153
"S01013227",650,158,492
"S01013228",863,218,645
"S01013229",856,197,659
"S01013230",727,194,533
"S01013231",743,156,587
"S01013232",817,262,555
"S01013233",535,106,429
"S01013235",793,171,622
"S01013236",890,147,743
"S01013237",796,131,665
"S01013238",842,263,579
"S01013239",928,244,684
"S01013240",534,156,378
"S01013241",976,130,846
"S01013242",650,84,566
"S01013243",762,159,603
"S01013244",781,211,570
"S01013245",877,183,694
"S01013246",338,85,253
"S01013247",806,223,583
"S01013248",626,185,441
"S01013249",498,119,379
"S01013250",804,122,682
"S01013251",554,135,419
"S01013252",684,142,542
"S01013253",677,141,536
"S01013254",655,177,478
"S01013255",678,142,536
"S01013256",513,132,381
"S01013257",646,205,441
"S01013258",785,98,687
"S01013259",874,174,700
"S01013260",1127,225,902
"S01013261",739,187,552
"S01013262",643,154,489
"S01013263",312,30,282
"S01013264",300,18,282
"S01013265",350,22,328
"S01013266",309,17,292
"S01013267",709,229,480
"S01013268",835,162,673
"S01013269",982,109,873
"S01013270",698,44,654
"S01013271",488,51,437
"S01013272",673,58,615
"S01013273",686,47,639
"S01013274",876,83,793
"S01013275",796,133,663
"S01013276",633,60,573
"S01013277",1006,198,808
"S01013278",696,148,548
"S01013279",738,144,594
"S01013280",656,128,528
"S01013281",955,204,751
"S01013282",855,152,703
"S01013283",524,92,432
"S01013284",679,55,624
"S01013285",664,67,597
"S01013286",725,61,664
"S01013287",855,64,791
"S01013288",700,148,552
"S01013289",708,80,628
"S01013290",864,124,740
"S01013291",654,74,580
"S01013292",768,76,692
"S01013293",743,70,673
"S01013294",718,95,623
"S01013295",846,81,765
"S01013296",768,173,595
"S01013297",595,130,465
"S01013298",905,200,705
"S01013299",935,190,745
"S01013300",548,153,395
"S01013301",504,117,387
"S01013302",665,87,578
"S01013303",964,220,744
"S01013304",820,163,657
"S01013305",857,190,667
"S01013306",829,204,625
"S01013307",981,197,784
"S01013308",397,78,319
"S01013309",594,67,527
"S01013310",585,105,480
"S01013311",674,114,560
"S01013312",1178,243,935
"S01013313",666,132,534
"S01013314",832,173,659
"S01013316",725,125,600
"S01013317",502,67,435
"S01013318",545,44,501
"S01013319",454,58,396
"S01013320",886,54,832
"S01013321",458,123,335
"S01013322",845,170,675
"S01013323",870,191,679
"S01013324",677,136,541
"S01013325",679,140,539
"S01013326",565,124,441
"S01013327",739,130,609
"S01013328",688,126,562
"S01013329",603,159,444
"S01013330",821,79,742
"S01013331",571,52,519
"S01013332",722,131,591
"S01013333",602,65,537
"S01013334",771,140,631
"S01013335",997,164,833
"S01013336",1003,173,830
"S01013337",835,155,680
"S01013338",206,46,160
"S01013339",636,56,580
"S01013340",841,101,740
"S01013341",621,53,568
"S01013342",735,203,532
"S01013343",618,105,513
"S01013344",606,131,475
"S01013345",812,143,669
"S01013346",729,43,686
"S01013347",628,72,556
"S01013348",716,56,660
"S01013349",220,56,164
"S01013350",409,63,346
"S01013351",819,142,677
"S01013352",959,158,801
"S01013353",709,153,556
"S01013354",583,110,473
"S01013355",633,119,514
"S01013356",594,111,483
"S01013357",397,48,349
"S01013358",657,178,479
"S01013359",692,180,512
"S01013360",737,207,530
"S01013361",555,163,392
"S01013362",513,162,351
"S01013363",715,175,540
"S01013364",650,136,514
"S01013365",1182,177,1005
"S01013366",792,79,713
"S01013367",628,55,573
"S01013368",515,88,427
"S01013369",905,203,702
"S01013370",586,160,426
"S01013371",671,214,457
"S01013372",913,224,689
"S01013373",881,218,663
"S01013374",930,280,650
"S01013375",686,160,526
"S01013376",531,140,391
"S01013377",803,193,610
"S01013378",873,142,731
"S01013379",929,139,790
"S01013380",640,147,493
"S01013381",625,169,456
"S01013382",203,36,167
"S01013383",716,226,490
"S01013384",647,202,445
"S01013385",524,77,447
"S01013386",618,78,540
"S01013387",634,180,454
"S01013388",652,182,470
"S01013389",813,131,682
"S01013390",381,93,288
"S01013391",912,179,733
"S01013392",77,33,44
"S01013393",515,141,374
"S01013394",701,174,527
"S01013395",641,137,504
"S01013396",153,31,122
"S01013397",665,138,527
"S01013398",164,7,157
"S01013399",375,132,243
"S01013400",596,128,468
"S01013401",260,32,228
"S01013404",76,20,56
"S01013405",707,121,586
"S01013406",678,159,519
"S01013407",570,127,443
"S01013408",789,195,594
"S01013409",864,136,728
"S01013410",115,20,95
"S01013411",530,78,452
"S01013412",731,141,590
"S01013413",568,131,437
"S01013414",676,187,489
"S01013415",606,238,368
"S01013416",588,178,410
"S01013417",733,182,551
"S01013418",511,97,414
"S01013419",526,70,456
"S01013420",437,79,358
"S01013421",510,102,408
"S01013422",782,133,649
"S01013423",826,117,709
"S01013424",573,54,519
"S01013425",367,44,323
"S01013426",818,189,629
"S01013427",318,31,287
"S01013428",626,134,492
"S01013429",242,72,170
"S01013430",416,95,321
"S01013431",1074,216,858
"S01013432",678,146,532
"S01013433",680,105,575
"S01013434",489,46,443
"S01013435",755,28,727
"S01013436",784,151,633
"S01013437",593,96,497
"S01013438",582,113,469
"S01013439",965,101,864
"S01013440",1071,86,985
"S01013441",679,94,585
"S01013442",788,74,714
"S01013443",497,89,408
"S01013444",894,229,665
"S01013445",720,192,528
"S01013446",741,110,631
"S01013447",566,26,540
"S01013448",733,92,641
"S01013449",691,58,633
"S01013450",631,41,590
"S01013451",972,59,913
"S01013452",799,49,750
"S01013453",765,159,606
"S01013454",705,91,614
"S01013455",502,91,411
"S01013456",784,176,608
"S01013457",911,189,722
"S01013458",758,100,658
"S01013459",799,218,581
"S01013460",853,196,657
"S01013461",849,141,708
"S01013462",867,78,789
"S01013463",190,32,158
"S01013464",739,129,610
"S01013465",747,124,623
"S01013466",532,131,401
"S01013467",410,87,323
"S01013468",550,168,382
"S01013469",862,149,713
"S01013470",820,191,629
"S01013471",900,176,724
"S01013472",276,32,244
"S01013473",143,9,134
"S01013474",287,25,262
"S01013475",714,105,609
"S01013476",679,110,569
"S01013477",562,147,415
"S01013478",761,123,638
"S01013479",789,180,609
"S01013480",657,192,465
"S01013481",332,63,269
