output_area,total,white,nonwhite
60QS004100,73,73,0
60QS004101,73,73,0
60QS004102,83,83,0
60QS004103,93,92,1
60QS004104,94,88,6
60QS004105,145,125,20
60QS004106,113,88,25
60QS004107,152,110,42
60QS004108,74,71,3
60QS004109,101,101,0
60QS004110,180,178,2
60QS004111,57,57,0
60QS004112,95,95,0
60QS004113,92,91,1
60QS004114,128,124,4
60QS004115,86,86,0
60QS004116,62,62,0
60QS004117,122,122,0
60QS004118,63,63,0
60QS004119,62,62,0
60QS004120,87,64,23
60QS004121,75,75,0
60QS004122,105,100,5
60QS004123,82,77,5
60QS004124,68,59,9
60QS004125,56,56,0
60QS004126,57,41,16
60QS004127,100,84,16
60QS004128,102,78,24
60QS004129,59,54,5
60QS004130,88,72,16
60QS004131,99,71,28
60QS004132,84,82,2
60QS004133,63,61,2
60QS004134,83,83,0
60QS004135,71,71,0
60QS004136,103,81,22
60QS004137,95,64,31
60QS004138,89,86,3
60QS004139,69,69,0
60QS004140,79,76,3
60QS004141,97,90,7
60QS004142,106,101,5
60QS004143,92,92,0
60QS004144,110,108,2
60QS004145,83,83,0
60QS004146,71,71,0
60QS004147,69,63,6
60QS004148,66,60,6
60QS004149,82,81,1
60QS004150,97,84,13
60QS004151,109,89,20
60QS004152,98,83,15
60QS004153,77,67,10
60QS004154,69,63,6
60QS004155,81,68,13
60QS004156,107,107,0
60QS004157,82,82,0
60QS004158,84,79,5
60QS004159,58,52,6
60QS004160,66,66,0
60QS004161,116,116,0
60QS004162,75,75,0
60QS004163,72,72,0
60QS004164,85,85,0
60QS004165,87,87,0
60QS004166,88,84,4
60QS004167,84,84,0
60QS004168,74,74,0
60QS004169,57,57,0
60QS004170,81,81,0
60QS004171,75,75,0
60QS004172,96,96,0
60QS004173,55,55,0
60QS004174,142,142,0
60QS004175,115,115,0
60QS004176,132,132,0
60QS004177,130,128,2
60QS004178,68,63,5
60QS004179,60,50,10
60QS004180,98,75,23
60QS004181,91,75,16
60QS004182,66,64,2
60QS004183,69,69,0
60QS004184,79,77,2
60QS004185,72,71,1
60QS004186,118,67,51
60QS004187,66,60,6
60QS004188,95,75,20
60QS004189,80,67,13
60QS004190,154,153,1
60QS004191,57,56,1
60QS004192,118,112,6
60QS004193,106,103,3
60QS004194,106,101,5
60QS004195,87,87,0
60QS004196,77,74,3
60QS004197,79,77,2
60QS004198,77,76,1
60QS004199,98,94,4
60QS004200,83,79,4
60QS004201,147,145,2
60QS004202,65,55,10
60QS004203,77,75,2
60QS004204,80,62,18
60QS004205,100,89,11
60QS004206,69,66,3
60QS004207,75,70,5
60QS004208,126,111,15
60QS004209,166,115,51
60QS004210,91,74,17
60QS004211,137,64,73
60QS004212,115,93,22
60QS004213,164,64,100
60QS004214,95,79,16
60QS004215,118,97,21
60QS004216,82,79,3
60QS004217,89,85,4
60QS004218,161,137,24
60QS004219,91,84,7
60QS004220,81,75,6
60QS004221,122,107,15
60QS004222,120,107,13
60QS004223,75,69,6
60QS004224,104,94,10
60QS004225,82,73,9
60QS004226,128,125,3
60QS004227,183,155,28
60QS004228,254,200,54
60QS004229,103,96,7
60QS004230,141,136,5
60QS004231,108,97,11
60QS004232,59,59,0
60QS004233,62,59,3
60QS004234,156,113,43
60QS004235,83,70,13
60QS004236,70,59,11
60QS004237,68,46,22
60QS004238,68,49,19
60QS004239,148,92,56
60QS004240,93,84,9
60QS004241,84,73,11
60QS004242,209,190,19
60QS004243,921,837,84
60QS004244,96,95,1
60QS004245,111,105,6
60QS004246,134,127,7
60QS004247,119,113,6
60QS004248,106,92,14
60QS004249,101,87,14
60QS004250,104,92,12
60QS004251,121,121,0
60QS004252,95,92,3
60QS004253,102,100,2
60QS004254,99,98,1
60QS004255,126,119,7
60QS004256,121,108,13
60QS004257,120,97,23
60QS004258,73,69,4
60QS004259,118,112,6
60QS004260,69,66,3
60QS004261,90,89,1
60QS004262,157,156,1
60QS004263,85,78,7
60QS004264,104,101,3
60QS004265,144,140,4
60QS004266,80,80,0
60QS004267,101,92,9
60QS004268,101,91,10
60QS004269,65,63,2
60QS004270,80,79,1
60QS004271,92,88,4
60QS004272,126,124,2
60QS004273,60,59,1
60QS004274,66,66,0
60QS004275,72,72,0
60QS004276,68,67,1
60QS004277,142,137,5
60QS004278,117,107,10
60QS004279,100,98,2
60QS004280,90,82,8
60QS004281,142,140,2
60QS004282,124,123,1
60QS004283,119,114,5
60QS004284,78,78,0
60QS004285,58,56,2
60QS004286,133,132,1
60QS004287,125,124,1
60QS004288,110,110,0
60QS004289,77,76,1
60QS004290,89,89,0
60QS004291,81,81,0
60QS004292,53,51,2
60QS004293,166,162,4
60QS004294,162,158,4
60QS004295,66,58,8
60QS004296,91,89,2
60QS004297,96,94,2
60QS004298,74,72,2
60QS004299,122,120,2
60QS004300,101,101,0
60QS004301,126,123,3
60QS004302,121,116,5
60QS004303,87,86,1
60QS004304,76,71,5
60QS004305,110,109,1
60QS004306,135,129,6
60QS004307,145,139,6
60QS004308,158,153,5
60QS004309,121,109,12
60QS004310,82,80,2
60QS004311,83,78,5
60QS004312,116,104,12
60QS004313,85,85,0
60QS004314,66,65,1
60QS004315,117,113,4
60QS004316,64,64,0
60QS004317,78,72,6
60QS004318,125,109,16
60QS004319,120,118,2
60QS004320,101,95,6
60QS004321,106,105,1
60QS004322,182,163,19
60QS004323,54,50,4
60QS004324,117,103,14
60QS004325,127,121,6
60QS004326,101,93,8
60QS004327,159,128,31
60QS004328,128,119,9
60QS004329,80,80,0
60QS004330,138,137,1
60QS004331,79,71,8
60QS004332,65,62,3
60QS004333,97,91,6
60QS004334,51,51,0
60QS004335,129,97,32
60QS004336,70,70,0
60QS004337,81,79,2
60QS004338,146,124,22
60QS004339,129,117,12
60QS004340,115,110,5
60QS004341,72,70,2
60QS004342,97,89,8
60QS004343,69,65,4
60QS004344,138,131,7
60QS004345,102,87,15
60QS004346,74,73,1
60QS004347,107,96,11
60QS004348,102,101,1
60QS004349,57,53,4
60QS004350,118,107,11
60QS004351,164,141,23
60QS004352,52,47,5
60QS004353,95,81,14
60QS004354,152,143,9
60QS004355,325,313,12
60QS004356,176,165,11
60QS004357,120,120,0
60QS004358,99,95,4
60QS004359,96,91,5
60QS004360,163,158,5
60QS004361,180,177,3
60QS004362,54,51,3
60QS004363,80,79,1
60QS004364,75,72,3
60QS004365,115,114,1
60QS004366,139,135,4
60QS004367,135,130,5
60QS004368,125,116,9
60QS004369,64,61,3
60QS004370,97,97,0
60QS004371,54,54,0
60QS004372,121,121,0
60QS004373,77,77,0
60QS004374,77,77,0
60QS004375,100,100,0
60QS004376,54,54,0
60QS004377,114,114,0
60QS004378,109,104,5
60QS004379,154,142,12
60QS004380,97,97,0
60QS004381,50,45,5
60QS004382,74,73,1
60QS004383,171,162,9
60QS004384,67,61,6
60QS004385,130,117,13
60QS004386,72,72,0
60QS004387,134,134,0
60QS004388,72,72,0
60QS004389,85,84,1
60QS004390,70,64,6
60QS004391,63,63,0
60QS004392,54,54,0
60QS004393,157,150,7
60QS004394,71,71,0
60QS004395,88,87,1
60QS004396,73,70,3
60QS004397,63,63,0
60QS004398,80,79,1
60QS004399,105,102,3
60QS004400,77,72,5
60QS004401,119,119,0
60QS004402,83,83,0
60QS004403,104,101,3
60QS004404,114,114,0
60QS004405,92,91,1
60QS004406,110,106,4
60QS004407,173,173,0
60QS004408,162,160,2
60QS004409,65,59,6
60QS004410,90,84,6
60QS004411,81,80,1
60QS004412,78,77,1
60QS004413,115,110,5
60QS004414,378,360,18
60QS004415,215,207,8
60QS004416,74,74,0
60QS004417,52,50,2
60QS004418,124,105,19
60QS004419,115,114,1
60QS004420,81,53,28
60QS004421,171,146,25
60QS004422,58,58,0
60QS004423,110,103,7
60QS004424,162,118,44
60QS004425,87,73,14
60QS004426,112,83,29
60QS004427,92,92,0
60QS004428,88,88,0
60QS004429,118,117,1
60QS004430,63,63,0
60QS004431,83,81,2
60QS004432,104,104,0
60QS004433,53,53,0
60QS004434,144,144,0
60QS004435,139,136,3
60QS004436,104,102,2
60QS004437,75,73,2
60QS004438,97,96,1
60QS004439,113,111,2
60QS004440,104,102,2
60QS004441,95,95,0
60QS004442,73,73,0
60QS004443,81,63,18
60QS004444,98,87,11
60QS004445,83,73,10
60QS004446,90,89,1
60QS004447,104,102,2
60QS004448,126,124,2
60QS004449,71,68,3
60QS004450,88,86,2
60QS004451,120,119,1
60QS004452,91,90,1
60QS004453,108,107,1
60QS004454,53,53,0
60QS004455,64,63,1
60QS004456,223,223,0
60QS004457,72,72,0
60QS004458,134,133,1
60QS004459,64,64,0
60QS004460,171,166,5
60QS004461,150,150,0
60QS004462,152,150,2
60QS004463,155,155,0
60QS004464,69,69,0
60QS004465,122,115,7
60QS004466,80,80,0
60QS004467,69,69,0
60QS004468,128,127,1
60QS004469,79,79,0
60QS004470,69,69,0
60QS004471,97,97,0
60QS004472,110,110,0
60QS004473,77,77,0
60QS004474,100,100,0
60QS004475,142,138,4
60QS004476,95,95,0
60QS004477,74,74,0
60QS004478,141,141,0
60QS004479,110,110,0
60QS004480,162,161,1
60QS004481,116,115,1
60QS004482,149,149,0
60QS004483,141,135,6
60QS004484,55,52,3
60QS004485,93,87,6
60QS004486,110,91,19
60QS004487,158,149,9
60QS004488,77,71,6
60QS004489,84,79,5
60QS004490,132,129,3
60QS004491,97,85,12
60QS004492,106,104,2
60QS004493,101,80,21
60QS004494,91,78,13
60QS004495,142,95,47
60QS004496,229,198,31
60QS004497,142,119,23
60QS004498,57,40,17
60QS004499,100,78,22
60QS004500,103,89,14
60QS004501,78,64,14
60QS004502,104,58,46
60QS004503,160,120,40
60QS004504,83,82,1
60QS004505,134,130,4
60QS004506,158,149,9
60QS004507,84,83,1
60QS004508,50,49,1
60QS004509,50,50,0
60QS004510,127,120,7
60QS004511,53,53,0
60QS004512,99,99,0
60QS004513,140,130,10
60QS004514,91,82,9
60QS004515,59,52,7
60QS004516,98,88,10
60QS004517,76,65,11
60QS004518,150,144,6
60QS004519,86,86,0
60QS004520,100,100,0
60QS004521,59,56,3
60QS004522,153,151,2
60QS004523,230,222,8
60QS004524,208,205,3
60QS004525,89,89,0
60QS004526,154,149,5
60QS004527,102,100,2
60QS004528,81,81,0
60QS004529,116,109,7
60QS004530,184,180,4
60QS004531,78,63,15
60QS004532,100,84,16
60QS004533,91,73,18
60QS004534,117,95,22
60QS004535,99,69,30
60QS004536,102,93,9
60QS004537,120,98,22
60QS004538,99,66,33
60QS004539,86,62,24
60QS004540,125,99,26
60QS004541,84,56,28
60QS004542,107,70,37
60QS004543,82,44,38
60QS004544,88,86,2
60QS004545,140,140,0
60QS004546,87,87,0
60QS004547,60,55,5
60QS004548,138,107,31
60QS004549,193,162,31
60QS004550,57,57,0
60QS004551,122,76,46
60QS004552,147,139,8
60QS004553,86,86,0
60QS004554,163,163,0
60QS004555,73,73,0
60QS004556,182,180,2
60QS004557,136,136,0
60QS004558,75,73,2
60QS004559,75,74,1
60QS004560,86,85,1
60QS004561,80,74,6
60QS004562,76,76,0
60QS004563,91,87,4
60QS004564,80,74,6
60QS004565,112,97,15
60QS004566,111,85,26
60QS004567,133,114,19
60QS004568,62,52,10
60QS004569,76,65,11
60QS004570,70,57,13
60QS004571,67,64,3
60QS004572,103,82,21
60QS004573,82,55,27
60QS004574,83,83,0
60QS004575,140,138,2
60QS004576,68,67,1
60QS004577,115,113,2
60QS004578,71,70,1
60QS004579,71,71,0
60QS004580,59,59,0
60QS004581,92,92,0
60QS004582,115,115,0
60QS004583,75,75,0
60QS004584,63,63,0
60QS004585,114,113,1
60QS004586,91,91,0
60QS004587,144,142,2
60QS004588,87,86,1
60QS004589,125,125,0
60QS004590,117,97,20
60QS004591,183,137,46
60QS004592,113,104,9
60QS004593,148,130,18
60QS004594,57,45,12
60QS004595,140,118,22
60QS004596,145,145,0
60QS004597,182,177,5
60QS004598,144,144,0
60QS004599,73,73,0
60QS004600,144,138,6
60QS004601,79,75,4
60QS004602,89,88,1
60QS004603,153,135,18
60QS004604,89,88,1
60QS004605,99,99,0
60QS004606,98,86,12
60QS004607,174,169,5
60QS004608,118,113,5
60QS004609,112,112,0
60QS004610,119,112,7
60QS004611,70,63,7
60QS004612,144,81,63
60QS004613,150,137,13
60QS004614,85,80,5
60QS004615,78,76,2
60QS004616,149,147,2
60QS004617,178,177,1
60QS004618,79,79,0
60QS004619,103,103,0
60QS004620,118,115,3
60QS004621,58,57,1
60QS004622,75,66,9
60QS004623,145,145,0
60QS004624,51,47,4
60QS004625,98,94,4
60QS004626,98,94,4
60QS004627,159,158,1
60QS004628,76,76,0
60QS004629,73,73,0
60QS004630,128,127,1
60QS004631,78,78,0
60QS004632,73,72,1
60QS004633,61,60,1
60QS004634,204,202,2
60QS004635,139,139,0
60QS004636,56,55,1
60QS004637,91,91,0
60QS004638,72,72,0
60QS004639,70,70,0
60QS004640,128,124,4
60QS004641,104,104,0
60QS004642,117,106,11
60QS004643,104,100,4
60QS004644,65,64,1
60QS004645,117,117,0
60QS004646,111,111,0
60QS004647,66,66,0
60QS004648,92,92,0
60QS004649,188,187,1
60QS004650,56,56,0
60QS004651,87,85,2
60QS004652,67,64,3
60QS004653,70,67,3
60QS004654,180,180,0
60QS004655,160,141,19
60QS004656,119,107,12
60QS004657,118,113,5
60QS004658,78,77,1
60QS004659,96,96,0
60QS004660,201,188,13
60QS004661,56,55,1
60QS004662,92,89,3
60QS004663,92,92,0
60QS004664,50,50,0
60QS004665,74,64,10
60QS004666,97,93,4
60QS004667,169,166,3
60QS004668,90,89,1
60QS004669,66,66,0
60QS004670,66,65,1
60QS004671,127,126,1
60QS004672,66,66,0
60QS004673,102,102,0
60QS004674,125,124,1
60QS004675,105,105,0
60QS004676,158,156,2
60QS004677,78,78,0
60QS004678,106,105,1
60QS004679,78,73,5
60QS004680,151,151,0
60QS004681,109,109,0
60QS004682,103,103,0
60QS004683,100,94,6
60QS004684,136,135,1
60QS004685,87,87,0
60QS004686,66,66,0
60QS004687,86,86,0
60QS004688,69,69,0
60QS004689,51,50,1
60QS004690,99,99,0
60QS004691,104,102,2
60QS004692,80,80,0
60QS004693,116,115,1
60QS004694,86,86,0
60QS004695,94,93,1
60QS004696,79,79,0
60QS004697,59,59,0
60QS004698,84,82,2
60QS004699,98,98,0
60QS004700,122,122,0
60QS004701,181,175,6
60QS004702,69,69,0
60QS004703,76,75,1
60QS004704,84,84,0
60QS004705,68,68,0
60QS004706,61,61,0
60QS004707,164,164,0
60QS004708,144,144,0
60QS004709,116,114,2
60QS004710,123,123,0
60QS004711,107,104,3
60QS004712,188,183,5
60QS004713,133,115,18
60QS004714,103,103,0
60QS004715,124,124,0
60QS004716,108,108,0
60QS004717,65,65,0
60QS004718,83,81,2
60QS004719,67,66,1
60QS004720,85,83,2
60QS004721,60,59,1
60QS004722,62,58,4
60QS004723,104,104,0
60QS004724,89,86,3
60QS004725,132,132,0
60QS004726,92,92,0
60QS004727,65,65,0
60QS004728,59,59,0
60QS004729,149,148,1
60QS004730,62,62,0
60QS004731,90,90,0
60QS004732,110,110,0
60QS004733,188,188,0
60QS004734,163,160,3
60QS004735,182,174,8
60QS004736,140,135,5
60QS004737,73,68,5
60QS004738,137,137,0
60QS004739,117,117,0
60QS004740,96,93,3
60QS004741,134,125,9
60QS004742,119,115,4
60QS004743,51,51,0
60QS004744,62,61,1
60QS004745,80,79,1
60QS004746,146,145,1
60QS004747,80,80,0
60QS004748,106,106,0
60QS004749,78,78,0
60QS004750,55,55,0
60QS004751,68,67,1
60QS004752,90,90,0
60QS004753,166,166,0
60QS004754,132,131,1
60QS004755,145,145,0
60QS004756,121,119,2
60QS004757,81,77,4
60QS004758,146,145,1
60QS004759,106,106,0
60QS004760,147,147,0
60QS004761,116,116,0
60QS004762,67,66,1
60QS004763,113,112,1
60QS004764,119,113,6
60QS004765,161,155,6
60QS004766,120,120,0
60QS004767,82,82,0
60QS004768,106,106,0
60QS004769,134,132,2
60QS004770,125,125,0
60QS004771,115,115,0
60QS004772,144,142,2
60QS004773,103,103,0
60QS004774,86,86,0
60QS004775,211,201,10
60QS004776,153,148,5
60QS004777,150,150,0
60QS004778,90,89,1
60QS004779,151,136,15
60QS004780,59,58,1
60QS004781,106,103,3
60QS004782,106,106,0
60QS004783,99,91,8
60QS004784,255,245,10
60QS004785,133,130,3
60QS004786,97,96,1
60QS004787,109,109,0
60QS004788,183,175,8
60QS004789,109,108,1
60QS004790,132,130,2
60QS004791,206,206,0
60QS004792,110,109,1
60QS004793,104,102,2
60QS004794,112,112,0
60QS004795,63,63,0
60QS004796,135,134,1
60QS004797,75,75,0
60QS004798,63,63,0
60QS004799,108,108,0
60QS004800,65,65,0
60QS004801,144,144,0
60QS004802,92,91,1
60QS004803,87,87,0
60QS004804,51,51,0
60QS004805,115,98,17
60QS004806,93,88,5
60QS004807,160,151,9
60QS004808,148,116,32
60QS004809,90,71,19
60QS004810,99,90,9
60QS004811,114,58,56
60QS004812,97,52,45
60QS004813,164,44,120
60QS004814,111,72,39
60QS004815,137,86,51
60QS004816,81,28,53
60QS004817,122,59,63
60QS004818,149,38,111
60QS004819,89,45,44
60QS004820,140,121,19
60QS004821,82,80,2
60QS004822,50,42,8
60QS004823,71,61,10
60QS004824,51,49,2
60QS004825,57,54,3
60QS004826,90,84,6
60QS004827,139,101,38
60QS004828,98,71,27
60QS004829,82,78,4
60QS004830,221,158,63
60QS004831,141,130,11
60QS004832,123,104,19
60QS004833,85,63,22
60QS004834,132,107,25
60QS004835,60,50,10
60QS004836,80,75,5
60QS004837,95,93,2
60QS004838,53,48,5
60QS004839,91,82,9
60QS004840,83,65,18
60QS004841,129,109,20
60QS004842,57,45,12
60QS004843,105,99,6
60QS004844,180,169,11
60QS004845,169,158,11
60QS004846,129,113,16
60QS004847,52,48,4
60QS004848,102,85,17
60QS004849,109,69,40
60QS004850,102,99,3
60QS004851,55,54,1
60QS004852,96,95,1
60QS004853,120,119,1
60QS004854,143,143,0
60QS004855,80,69,11
60QS004856,109,98,11
60QS004857,79,78,1
60QS004858,131,131,0
60QS004859,138,137,1
60QS004860,83,83,0
60QS004861,116,116,0
60QS004862,60,59,1
60QS004863,58,57,1
60QS004864,98,98,0
60QS004865,68,68,0
60QS004866,74,72,2
60QS004867,117,117,0
60QS004868,117,95,22
60QS004869,75,74,1
60QS004870,66,66,0
60QS004871,95,95,0
60QS004872,54,43,11
60QS004873,101,89,12
60QS004874,85,67,18
60QS004875,102,88,14
60QS004876,72,71,1
60QS004877,63,63,0
60QS004878,92,88,4
60QS004879,79,75,4
60QS004880,147,146,1
60QS004881,90,85,5
60QS004882,149,87,62
60QS004883,170,95,75
60QS004884,62,57,5
60QS004885,125,122,3
60QS004886,113,111,2
60QS004887,80,80,0
60QS004888,111,101,10
60QS004889,111,96,15
60QS004890,133,124,9
60QS004891,52,52,0
60QS004892,145,129,16
60QS004893,62,62,0
60QS004894,237,210,27
60QS004895,57,57,0
60QS004896,80,80,0
60QS004897,104,100,4
60QS004898,75,75,0
60QS004899,70,70,0
60QS004900,124,118,6
60QS004901,72,72,0
60QS004902,145,142,3
60QS004903,127,122,5
60QS004904,144,118,26
60QS004905,200,199,1
60QS004906,94,86,8
60QS004907,114,110,4
60QS004908,95,95,0
60QS004909,75,69,6
60QS004910,137,130,7
60QS004911,208,208,0
60QS004912,80,79,1
60QS004913,72,72,0
60QS004914,139,138,1
60QS004915,140,139,1
60QS004916,73,73,0
60QS004917,109,109,0
60QS004918,96,96,0
60QS004919,141,139,2
60QS004920,79,79,0
60QS004921,151,151,0
60QS004922,74,74,0
60QS004923,122,121,1
60QS004924,108,108,0
60QS004925,75,75,0
60QS004926,118,116,2
60QS004927,98,98,0
60QS004928,130,130,0
60QS004929,64,64,0
60QS004930,107,84,23
60QS004931,57,53,4
60QS004932,98,73,25
60QS004933,55,49,6
60QS004934,126,100,26
60QS004935,67,56,11
60QS004936,151,151,0
60QS004937,144,140,4
60QS004938,103,103,0
60QS004939,88,88,0
60QS004940,90,90,0
60QS004941,86,85,1
60QS004942,137,134,3
60QS004943,82,81,1
60QS004944,174,171,3
60QS004945,90,90,0
60QS004946,72,72,0
60QS004947,159,148,11
60QS004948,97,96,1
60QS004949,233,202,31
60QS004950,59,58,1
60QS004951,131,131,0
60QS004952,86,78,8
60QS004953,191,183,8
60QS004954,114,114,0
60QS004955,86,85,1
60QS004956,137,86,51
60QS004957,153,108,45
60QS004958,213,165,48
60QS004959,135,115,20
60QS004960,204,183,21
60QS004961,94,85,9
60QS004962,127,126,1
60QS004963,74,73,1
60QS004964,96,91,5
60QS004965,82,64,18
60QS004966,67,63,4
60QS004967,139,135,4
60QS004968,53,53,0
60QS004969,138,129,9
60QS004970,61,60,1
60QS004971,59,57,2
60QS004972,132,130,2
60QS004973,122,102,20
60QS004974,100,63,37
60QS004975,134,114,20
60QS004976,100,100,0
60QS004977,94,89,5
60QS004978,142,136,6
60QS004979,128,125,3
60QS004980,57,57,0
60QS004981,111,107,4
60QS004982,119,119,0
60QS004983,70,69,1
60QS004984,162,156,6
60QS004985,84,84,0
60QS004986,60,58,2
60QS004987,187,183,4
60QS004988,127,126,1
60QS004989,98,97,1
60QS004990,52,49,3
60QS004991,90,89,1
60QS004992,98,97,1
60QS004993,67,67,0
60QS004994,112,112,0
60QS004995,93,80,13
60QS004996,77,77,0
60QS004997,116,115,1
60QS004998,61,61,0
60QS004999,108,108,0
60QS005000,103,103,0
60QS005001,60,60,0
60QS005002,71,71,0
60QS005003,85,84,1
60QS005004,98,98,0
60QS005005,142,142,0
60QS005006,93,93,0
60QS005007,71,71,0
60QS005008,78,78,0
60QS005009,99,98,1
60QS005010,93,93,0
60QS005011,164,164,0
60QS005012,71,71,0
60QS005013,126,126,0
60QS005014,99,99,0
60QS005015,120,119,1
60QS005016,69,69,0
60QS005017,62,59,3
60QS005018,73,72,1
60QS005019,56,56,0
60QS005020,157,156,1
60QS005021,78,78,0
60QS005022,123,123,0
60QS005023,83,81,2
60QS005024,103,102,1
60QS005025,149,144,5
60QS005026,172,171,1
60QS005027,93,93,0
60QS005028,97,96,1
60QS005029,108,107,1
60QS005030,150,150,0
60QS005031,113,112,1
60QS005032,76,76,0
60QS005033,128,124,4
60QS005034,136,136,0
60QS005035,185,179,6
60QS005036,68,68,0
60QS005037,135,130,5
60QS005038,150,149,1
60QS005039,98,98,0
60QS005040,102,102,0
60QS005041,134,121,13
60QS005042,102,102,0
60QS005043,140,127,13
60QS005044,170,144,26
60QS005045,121,121,0
60QS005046,84,83,1
60QS005047,158,151,7
60QS005048,158,156,2
60QS005049,151,142,9
60QS005050,118,113,5
60QS005051,170,161,9
60QS005052,192,179,13
60QS005053,158,151,7
60QS005054,127,98,29
60QS005055,140,130,10
60QS005056,283,265,18
60QS005057,147,141,6
60QS005058,202,196,6
60QS005059,150,146,4
60QS005060,123,120,3
60QS005061,151,142,9
60QS005062,127,120,7
60QS005063,129,129,0
60QS005064,142,118,24
60QS005065,83,83,0
60QS005066,69,69,0
60QS005067,167,139,28
60QS005068,178,163,15
60QS005069,202,198,4
60QS005070,98,95,3
60QS005071,143,139,4
60QS005072,90,74,16
60QS005073,131,119,12
60QS005074,109,99,10
60QS005075,81,81,0
60QS005076,83,82,1
60QS005077,69,69,0
60QS005078,153,151,2
60QS005079,127,127,0
60QS005080,171,164,7
60QS005081,64,64,0
60QS005082,187,184,3
60QS005083,124,123,1
60QS005084,122,122,0
60QS005085,252,245,7
60QS005086,80,80,0
60QS005087,62,56,6
60QS005088,63,58,5
60QS005089,187,182,5
60QS005090,189,166,23
60QS005091,127,127,0
60QS005092,120,59,61
60QS005093,127,112,15
60QS005094,63,56,7
60QS005095,117,77,40
60QS005096,73,57,16
60QS005097,74,53,21
60QS005098,83,71,12
60QS005099,174,143,31
60QS005100,202,202,0
60QS005101,129,125,4
60QS005102,92,73,19
60QS005103,97,89,8
60QS005104,183,181,2
60QS005105,112,112,0
60QS005106,73,73,0
60QS005107,82,75,7
60QS005108,180,168,12
60QS005109,186,167,19
60QS005110,277,255,22
60QS005111,134,131,3
60QS005112,97,90,7
60QS005113,139,131,8
60QS005114,172,138,34
60QS005115,157,152,5
60QS005116,161,158,3
60QS005117,153,118,35
60QS005118,92,90,2
60QS005119,103,98,5
60QS005120,102,96,6
60QS005121,135,126,9
60QS005122,61,58,3
60QS005123,92,74,18
60QS005124,74,73,1
60QS005125,87,74,13
60QS005126,122,118,4
60QS005127,91,89,2
60QS005128,192,178,14
60QS005129,140,124,16
60QS005130,120,118,2
60QS005131,72,70,2
60QS005132,98,97,1
60QS005133,55,55,0
60QS005134,79,78,1
60QS005135,100,94,6
60QS005136,62,54,8
60QS005137,52,52,0
60QS005138,118,118,0
60QS005139,129,129,0
60QS005140,135,120,15
60QS005141,57,41,16
60QS005142,92,89,3
60QS005143,126,90,36
60QS005144,97,80,17
60QS005145,197,190,7
60QS005146,51,50,1
60QS005147,83,83,0
60QS005148,92,92,0
60QS005149,210,126,84
60QS005150,292,230,62
60QS005151,176,149,27
60QS005152,145,129,16
60QS005153,102,98,4
60QS005154,97,92,5
60QS005155,151,142,9
60QS005156,238,229,9
60QS005157,166,157,9
60QS005158,350,289,61
60QS005159,93,90,3
60QS005160,137,131,6
60QS005161,67,57,10
60QS005162,61,56,5
60QS005163,82,79,3
60QT000001,114,112,2
60QT000002,173,173,0
60QT000003,97,97,0
60QT000004,71,70,1
