"output_area","total","non_catholic_christian","catholic_christian","jewish","muslim","none","other"
"60QA000659",178,65,22,1,0,70,20
"60QA000660",146,42,17,0,3,70,14
"60QA000661",107,40,8,0,4,48,7
"60QA000662",101,37,8,0,0,47,9
"60QA000663",117,43,5,1,1,54,13
"60QA000664",71,30,10,0,0,28,3
"60QA000665",100,37,8,0,0,49,6
"60QA000666",65,24,6,0,0,29,6
"60QA000667",102,33,11,0,5,40,13
"60QA000668",91,38,3,0,2,42,6
"60QA000669",102,40,4,0,0,50,8
"60QA000670",79,33,3,0,1,41,1
"60QA000671",118,49,10,0,0,50,9
"60QA000672",129,67,16,0,0,42,4
"60QA000673",75,21,5,0,0,45,4
"60QA000674",62,13,6,0,1,35,7
"60QA000675",63,14,4,0,2,27,16
"60QA000676",55,11,4,0,4,31,5
"60QA000677",86,28,7,0,1,43,7
"60QA000678",103,37,8,0,1,53,4
"60QA000679",130,36,10,1,0,78,5
"60QA000680",52,13,7,0,0,26,6
"60QA000681",74,30,5,0,0,36,3
"60QA000682",64,30,4,0,0,19,11
"60QA000683",114,44,8,0,0,52,10
"60QA000684",67,32,4,2,0,27,2
"60QA000685",57,21,3,0,0,29,4
"60QA000686",90,39,3,0,0,46,2
"60QA000687",77,37,4,0,0,28,8
"60QA000688",165,89,7,1,0,56,12
"60QA000689",123,66,3,1,0,48,5
"60QA000690",69,37,3,0,0,23,6
"60QA000691",74,28,3,0,4,32,7
"60QA000692",298,159,27,0,1,102,9
"60QA000693",113,55,6,0,0,49,3
"60QA000694",90,39,5,0,0,43,3
"60QA000695",125,52,6,0,0,54,13
"60QA000696",97,34,3,1,9,46,4
"60QA000697",64,17,2,0,0,38,7
"60QA000698",145,77,7,0,6,49,6
"60QA000699",103,64,8,0,0,31,0
"60QA000700",112,62,1,0,0,47,2
"60QA000701",129,87,4,0,0,35,3
"60QA000702",116,62,11,0,0,42,1
"60QA000703",67,36,2,0,0,27,2
"60QA000704",114,77,5,0,5,26,1
"60QA000705",136,78,14,0,0,36,8
"60QA000706",133,78,13,0,0,38,4
"60QA000707",117,73,0,0,0,41,3
"60QA000708",131,94,4,0,0,31,2
"60QA000709",160,89,28,0,0,41,2
"60QA000710",106,35,10,0,0,52,9
"60QA000711",133,92,6,0,0,30,5
"60QA000712",101,75,0,0,0,24,2
"60QA000713",169,86,10,0,6,48,19
"60QA000714",189,87,23,0,0,73,6
"60QA000715",182,88,10,0,0,75,9
"60QA000716",175,72,26,0,7,49,21
"60QA000717",101,46,7,0,1,42,5
"60QA000718",93,47,3,0,0,42,1
"60QA000719",94,52,7,0,0,29,6
"60QA000720",118,53,8,0,0,51,6
"60QA000721",103,48,7,0,3,40,5
"60QA000722",103,46,14,0,5,36,2
"60QA000723",166,77,11,0,1,70,7
"60QA000724",80,18,9,0,2,46,5
"60QA000725",131,56,11,0,0,58,6
"60QA000726",169,71,18,0,0,72,8
"60QA000727",95,40,12,0,0,42,1
"60QA000728",92,47,10,0,0,32,3
"60QA000729",67,23,6,0,0,33,5
"60QA000730",87,32,2,0,0,43,10
"60QA000731",104,47,6,0,7,36,8
"60QA000732",154,94,8,0,0,47,5
"60QA000733",152,103,4,0,0,37,8
"60QA000734",146,77,21,0,0,39,9
"60QA000735",161,95,27,0,0,37,2
"60QA000736",102,47,4,0,0,48,3
"60QA000737",156,77,20,0,0,53,6
"60QA000738",177,85,19,3,0,62,8
"60QA000739",104,55,13,0,0,32,4
"60QA000740",108,51,12,0,1,42,2
"60QA000741",126,45,15,1,0,54,11
"60QA000742",103,52,6,0,1,36,8
"60QA000743",109,50,10,0,0,47,2
"60QA000744",137,62,11,0,0,63,1
"60QA000745",116,50,17,0,0,48,1
"60QA000746",77,33,16,0,0,21,7
"60QA000747",69,33,4,0,0,32,0
"60QA000748",97,28,15,0,0,45,9
"60QA000749",106,69,9,0,0,24,4
"60QA000750",194,105,3,0,4,65,17
"60QA000751",87,33,4,0,1,45,4
"60QA000752",68,34,4,0,0,29,1
"60QA000753",103,42,15,0,4,37,5
"60QA000754",113,64,14,0,0,33,2
"60QA000755",129,54,10,0,0,61,4
"60QA000756",152,63,30,0,0,51,8
"60QA000757",86,31,5,0,1,45,4
"60QA000758",75,22,9,0,0,41,3
"60QA000759",67,26,3,0,1,29,8
"60QA000760",50,20,3,0,0,23,4
"60QA000761",108,34,18,0,0,50,6
"60QA000762",81,35,5,0,0,36,5
"60QA000763",90,33,6,0,2,44,5
"60QA000764",117,45,14,0,2,45,11
"60QA000765",66,26,6,0,0,30,4
"60QA000766",80,34,8,0,0,34,4
"60QA000767",97,37,7,0,1,46,6
"60QA000768",75,28,10,0,0,34,3
"60QA000769",136,47,12,0,0,70,7
"60QA000770",56,26,3,0,0,19,8
"60QA000771",62,19,5,0,1,36,1
"60QA000772",84,31,3,0,2,42,6
"60QA000773",89,39,6,0,0,36,8
"60QA000774",78,68,2,0,0,6,2
"60QA000775",83,39,7,0,0,33,4
"60QA000776",144,28,8,0,24,62,22
"60QA000777",108,20,10,0,6,51,21
"60QA000778",81,27,6,0,1,44,3
"60QA000779",73,23,3,0,0,40,7
"60QA000780",105,37,10,0,1,43,14
"60QA000781",257,109,23,1,7,96,21
"60QA000782",59,24,2,0,0,26,7
"60QA000783",60,24,4,0,0,31,1
"60QA000784",143,65,5,0,1,60,12
"60QA000785",120,45,6,0,0,53,16
"60QA000786",111,47,7,0,0,42,15
"60QA000787",107,32,6,0,0,59,10
"60QA000788",91,31,6,0,1,46,7
"60QA000789",156,54,22,0,0,68,12
"60QA000790",119,50,10,0,0,54,5
"60QA000791",89,45,0,0,0,41,3
"60QA000792",172,86,2,0,0,80,4
"60QA000793",74,22,3,0,0,47,2
"60QA000794",144,54,5,0,0,81,4
"60QA000795",87,45,1,0,0,37,4
"60QA000796",118,43,2,0,0,67,6
"60QA000797",100,37,2,0,0,54,7
"60QA000798",94,36,3,0,0,53,2
"60QA000799",115,31,7,0,0,60,17
"60QA000800",76,44,5,0,0,22,5
"60QA000801",99,27,4,1,0,64,3
"60QA000802",113,48,8,0,0,51,6
"60QA000803",142,67,3,0,0,65,7
"60QA000804",75,46,3,0,0,24,2
"60QA000805",102,35,0,0,0,64,3
"60QA000806",121,50,7,0,1,57,6
"60QA000807",140,48,16,0,0,70,6
"60QA000808",90,30,2,0,0,57,1
"60QA000809",169,74,10,0,0,75,10
"60QA000810",125,36,2,0,0,71,16
"60QA000811",133,51,3,0,0,74,5
"60QA000812",120,44,10,0,0,65,1
"60QA000813",79,35,8,1,0,32,3
"60QA000814",170,64,7,0,0,87,12
"60QA000815",166,50,8,0,0,98,10
"60QA000816",122,44,4,0,0,72,2
"60QA000817",124,55,5,0,0,51,13
"60QA000818",106,42,6,0,0,57,1
"60QA000819",119,57,11,0,0,42,9
"60QA000820",134,59,10,1,0,46,18
"60QA000821",96,39,5,0,0,49,3
"60QA000822",136,67,9,0,0,48,12
"60QA000823",100,52,1,0,0,44,3
"60QA000824",94,44,2,0,0,40,8
"60QA000825",161,55,8,0,0,93,5
"60QA000826",160,50,11,0,0,92,7
"60QA000827",148,49,8,0,0,84,7
"60QA000828",87,33,5,0,0,46,3
"60QA000829",89,20,0,0,0,65,4
"60QA000830",109,44,4,0,0,58,3
"60QA000831",92,34,7,0,0,48,3
"60QA000832",127,34,4,0,0,78,11
"60QA000833",117,49,2,0,0,54,12
"60QA000834",163,56,5,0,0,89,13
"60QA000835",83,36,2,0,0,41,4
"60QA000836",207,68,8,0,0,120,11
"60QA000837",146,52,2,0,0,80,12
"60QA000838",146,40,2,0,1,69,34
"60QA000839",96,26,2,0,0,64,4
"60QA000840",102,71,7,0,0,24,0
"60QA000841",118,42,4,0,0,69,3
"60QA000842",98,77,4,0,0,16,1
"60QA000843",140,65,4,0,0,64,7
"60QA000844",165,59,3,0,0,96,7
"60QA000845",119,43,13,0,5,56,2
"60QA000846",103,50,1,0,0,45,7
"60QA000847",118,46,4,0,0,61,7
"60QA000848",90,25,6,0,0,55,4
"60QA000849",72,27,0,0,0,38,7
"60QA000850",114,52,9,0,1,44,8
"60QA000851",143,89,9,1,5,39,0
"60QA000852",170,101,5,0,0,63,1
"60QA000853",144,72,3,0,0,61,8
"60QA000854",84,34,2,0,0,39,9
"60QA000855",111,35,2,0,0,61,13
"60QA000856",74,29,2,0,0,32,11
"60QA000857",106,30,5,0,3,61,7
"60QA000858",57,18,1,0,0,34,4
"60QA000859",133,58,0,0,0,62,13
"60QA000860",124,54,8,0,0,56,6
"60QA000861",151,63,6,0,0,71,11
"60QA000862",174,91,8,0,0,58,17
"60QA000863",167,47,4,0,2,98,16
"60QA000864",145,64,4,0,0,56,21
"60QA000865",113,59,2,0,0,49,3
"60QA000866",109,34,7,0,1,56,11
"60QA000867",113,38,5,0,0,67,3
"60QA000868",154,59,2,0,0,77,16
"60QA000869",148,79,5,0,0,58,6
"60QA000870",177,72,0,0,3,85,17
"60QA000871",121,74,14,0,1,30,2
"60QA000872",88,61,8,0,0,16,3
"60QA000873",222,125,18,0,3,56,20
"60QA000874",122,55,5,0,2,52,8
"60QA000875",111,72,5,0,0,22,12
"60QA000876",99,48,5,1,3,38,4
"60QA000877",87,29,1,0,0,45,12
"60QA000878",65,29,1,0,0,26,9
"60QA000879",358,245,18,0,0,69,26
"60QA000880",111,42,9,0,0,53,7
"60QA000881",103,37,9,0,0,47,10
"60QA000882",72,29,6,0,0,32,5
"60QA000883",86,36,4,0,0,37,9
"60QA000884",116,51,5,0,5,46,9
"60QA000885",138,53,6,0,0,64,15
"60QA000886",127,79,8,0,6,28,6
"60QA000887",115,79,5,0,0,25,6
"60QA000888",101,59,1,0,0,37,4
"60QA000889",161,79,8,0,3,61,10
"60QA000890",152,84,8,0,3,44,13
"60QA000891",109,35,13,0,2,55,4
"60QA000892",127,72,5,0,1,47,2
"60QA000893",90,59,3,0,0,23,5
"60QA000894",106,63,6,0,0,36,1
"60QA000895",66,49,2,0,0,13,2
"60QA000896",166,78,5,0,0,81,2
"60QA000897",170,69,6,0,0,85,10
"60QA000898",167,47,9,0,0,94,17
"60QA000899",91,54,9,0,0,24,4
"60QA000900",92,24,10,1,0,56,1
"60QA000901",111,83,0,0,1,23,4
"60QA000902",119,43,4,0,1,61,10
"60QA000903",115,34,8,0,0,70,3
"60QA000904",84,56,3,0,1,22,2
"60QA000905",159,34,4,0,0,112,9
"60QA000906",98,41,5,0,0,46,6
"60QA000907",88,40,0,0,0,40,8
"60QA000908",98,42,5,0,0,46,5
"60QA000909",87,25,3,0,1,58,0
"60QA000910",101,36,5,0,0,48,12
"60QA000911",123,52,0,0,0,68,3
"60QA000912",98,40,3,0,3,46,6
"60QA000913",126,39,7,0,0,79,1
"60QA000914",117,47,6,0,0,62,2
"60QA000915",101,36,5,0,0,51,9
"60QA000916",103,49,6,0,0,47,1
"60QA000917",138,58,7,0,0,71,2
"60QA000918",102,39,0,0,0,50,13
"60QA000919",88,19,1,0,2,44,22
"60QA000920",144,32,0,0,0,96,16
"60QA000921",73,25,1,0,0,38,9
"60QA000922",79,36,4,0,0,36,3
"60QA000923",105,36,7,0,1,52,9
"60QA000924",144,73,4,0,0,60,7
"60QA000925",117,26,1,0,0,73,17
"60QA000926",114,34,4,0,0,69,7
"60QA000927",65,23,5,0,0,33,4
"60QA000928",99,43,8,0,0,37,11
"60QA000929",77,52,2,0,0,16,7
"60QA000930",354,185,14,0,4,115,36
"60QA000931",95,46,3,0,3,38,5
"60QA000932",131,44,11,0,3,59,14
"60QA000933",125,56,10,0,0,51,8
"60QA000934",114,54,4,0,0,43,13
"60QA000935",98,65,1,0,0,26,6
"60QA000936",146,55,15,0,0,68,8
"60QA000937",70,40,0,0,0,24,6
"60QA000938",131,70,4,0,0,54,3
"60QA000939",203,61,8,0,0,119,15
"60QA000940",62,46,1,0,0,12,3
"60QA000941",116,48,5,0,0,60,3
"60QA000942",120,36,8,0,0,66,10
"60QA000943",112,63,6,0,0,35,8
"60QA000944",94,47,4,0,0,39,4
"60QA000945",105,47,3,0,0,48,7
"60QA000946",71,45,0,0,0,26,0
"60QA000947",100,27,5,0,3,61,4
"60QA000948",95,61,3,0,0,17,14
"60QA000949",168,85,8,0,0,61,14
"60QA000950",172,58,7,0,0,93,14
"60QA000951",133,61,4,0,0,51,17
"60QA000952",102,28,2,0,0,63,9
"60QA000953",97,55,4,0,0,34,4
"60QA000954",117,50,4,0,0,61,2
"60QA000955",162,70,7,0,0,81,4
"60QA000956",99,46,6,0,0,45,2
"60QA000957",122,17,2,0,0,89,14
"60QA000958",110,42,3,0,0,60,5
"60QA000959",127,49,2,0,0,64,12
"60QA000960",107,59,0,0,0,42,6
"60QA000961",108,35,4,0,0,66,3
"60QA000962",141,76,4,0,0,54,7
"60QA000963",104,43,6,0,0,51,4
"60QA000964",98,41,3,0,0,49,5
"60QA000965",55,37,2,0,0,11,5
"60QA000966",126,21,5,0,2,81,17
"60QA000967",88,24,1,0,0,51,12
"60QA000968",108,39,2,0,0,62,5
"60QA000969",121,42,7,0,0,71,1
"60QA000970",87,29,4,0,0,50,4
"60QA000971",87,51,2,0,0,26,8
"60QA000972",130,52,5,0,0,67,6
"60QA000973",122,56,8,0,0,57,1
"60QA000974",98,44,12,0,0,37,5
"60QA000975",118,65,4,0,0,46,3
"60QA000976",157,77,5,0,0,71,4
"60QA000977",198,125,19,1,1,43,9
"60QA000978",86,38,26,0,0,16,6
"60QA000979",61,29,16,0,0,15,1
"60QA000980",120,84,4,0,0,27,5
"60QA000981",121,80,5,2,0,29,5
"60QA000982",111,66,3,0,0,35,7
"60QA000983",108,68,4,0,0,32,4
"60QA000984",87,55,1,0,0,29,2
"60QA000985",100,46,1,0,0,51,2
"60QA000986",103,28,5,0,0,65,5
"60QA000987",138,49,7,0,0,69,13
"60QA000988",66,32,5,0,0,26,3
"60QA000989",91,43,7,0,0,36,5
"60QA000990",196,55,5,0,0,128,8
"60QA000991",90,43,6,0,0,35,6
"60QA000992",102,45,2,0,3,48,4
"60QA000993",103,44,2,0,0,56,1
"60QA000994",142,47,10,0,0,76,9
"60QA000995",131,59,2,0,0,66,4
"60QA000996",120,38,2,0,0,79,1
"60QA000997",134,51,4,0,0,77,2
"60QA000998",93,37,3,0,2,47,4
"60QA000999",96,42,7,0,0,39,8
"60QA001000",121,50,5,0,0,54,12
"60QA001001",158,46,8,0,1,98,5
"60QA001002",118,49,3,0,0,61,5
"60QA001003",142,58,5,0,0,68,11
"60QA001004",129,25,15,0,0,88,1
"60QA001005",66,17,4,0,0,44,1
"60QA001006",155,42,6,0,0,107,0
"60QA001007",163,55,8,0,0,90,10
"60QA001008",87,29,2,0,0,54,2
"60QA001009",153,45,3,0,0,94,11
"60QA001010",126,30,6,0,0,75,15
"60QA001011",107,27,4,0,0,69,7
"60QA001012",108,43,0,0,0,55,10
"60QA001013",183,40,3,0,0,130,10
"60QA001014",139,61,3,0,0,72,3
"60QA001015",143,36,2,0,0,83,22
"60QA001016",153,26,6,0,0,106,15
"60QA001017",144,31,5,0,0,95,13
"60QA001018",142,23,1,0,0,109,9
"60QA001019",157,61,4,0,0,81,11
"60QA001020",124,55,7,0,0,58,4
"60QA001021",131,42,10,0,0,68,11
"60QA001022",154,37,7,0,1,93,16
"60QA001023",67,33,1,0,0,33,0
"60QA001024",78,27,7,0,0,40,4
"60QA001025",108,31,5,0,0,66,6
"60QA001026",117,34,4,0,0,74,5
"60QA001027",166,43,6,0,0,114,3
"60QA001028",63,37,2,1,0,23,0
"60QA001029",131,19,7,0,0,73,32
"60QA001030",181,43,7,0,0,102,29
"60QA001031",140,34,7,0,0,84,15
"60QA001032",99,22,2,0,0,64,11
"60QA001033",107,27,8,0,0,60,12
"60QA001034",144,44,8,0,4,71,17
"60QA001035",187,54,3,0,0,71,59
"60QA001036",162,43,15,0,0,79,25
"60QA001037",63,36,3,0,0,19,5
"60QA001038",140,49,6,0,1,73,11
"60QA001039",128,44,10,0,0,65,9
"60QA001040",121,42,2,0,0,56,21
"60QA001041",95,27,2,0,0,58,8
"60QA001042",122,34,2,0,0,70,16
"60QA001043",182,64,5,0,0,95,18
"60QA001044",58,19,0,0,0,37,2
"60QA001045",65,21,1,0,2,34,7
"60QA001046",121,57,10,0,0,48,6
"60QA001047",124,32,17,0,3,59,13
"60QA001048",146,36,7,0,0,102,1
"60QA001049",219,86,18,0,0,110,5
"60QA001050",122,60,4,0,0,50,8
"60QA001051",144,59,5,0,0,70,10
"60QA001052",132,49,6,0,1,71,5
"60QA001053",129,86,2,0,5,32,4
"60QA001054",176,93,4,0,0,70,9
"60QA001055",102,58,3,0,0,39,2
"60QA001056",118,40,6,0,0,66,6
"60QA001057",169,85,1,0,3,69,11
"60QA001058",146,72,6,0,0,61,7
"60QA001059",112,49,5,0,0,55,3
"60QA001060",117,49,6,1,0,54,7
"60QA001061",102,53,7,0,0,38,4
"60QA001062",108,59,2,0,0,44,3
"60QA001063",179,78,7,0,2,80,12
"60QA001064",130,51,6,0,0,62,11
"60QA001065",127,59,11,0,0,52,5
"60QA001066",113,62,3,0,0,44,4
"60QA001067",111,55,4,0,1,47,4
"60QA001068",120,65,7,0,0,45,3
"60QA001069",61,32,0,0,0,29,0
"60QA001070",187,82,5,0,0,91,9
"60QA001071",75,44,2,0,0,26,3
"60QA001072",65,42,3,0,0,18,2
"60QA001073",144,72,3,0,0,60,9
"60QA001074",163,75,9,0,0,70,9
"60QA001075",115,53,6,0,0,53,3
"60QA001076",93,45,7,0,0,40,1
"60QA001077",102,58,2,0,0,34,8
"60QA001078",186,102,8,0,0,67,9
"60QA001079",176,72,4,0,0,92,8
"60QA001080",169,86,10,0,0,60,13
"60QA001081",122,59,9,0,0,51,3
"60QA001082",100,41,5,0,3,50,1
"60QA001083",136,65,7,0,0,57,7
"60QA001084",95,58,6,0,0,27,4
"60QA001085",178,74,8,0,0,91,5
"60QA001086",160,91,5,0,0,62,2
"60QA001087",156,92,4,0,0,58,2
"60QA001088",124,50,4,0,0,65,5
"60QA001089",165,75,15,0,0,68,7
"60QA001090",87,42,1,0,0,36,8
"60QA001091",205,97,6,0,5,91,6
"60QA001092",117,65,6,0,0,41,5
"60QA001093",151,84,4,0,1,54,8
"60QA001094",119,76,4,0,0,36,3
"60QA001095",160,70,4,0,0,75,11
"60QA001096",157,78,0,0,1,68,10
"60QA001097",192,99,5,0,4,72,12
"60QA001098",245,127,10,0,0,94,14
"60QA001099",172,76,6,0,0,84,6
"60QA001100",262,125,14,0,10,104,9
"60QA001101",136,52,10,0,0,70,4
"60QA001102",116,55,2,0,0,57,2
"60QA001103",115,68,0,1,0,39,7
"60QA001104",74,58,3,0,0,13,0
"60QA001105",142,73,8,0,0,54,7
"60QA001106",160,81,6,0,3,57,13
"60QA001107",112,45,3,0,0,59,5
"60QA001108",163,87,4,0,15,53,4
"60QA001109",141,80,4,0,8,39,10
"60QA001110",155,62,4,0,0,76,13
"60QA001111",172,110,10,0,0,44,8
"60QA001112",197,87,13,0,0,86,11
"60QA001113",154,61,2,0,0,87,4
"60QA001114",149,77,3,0,0,58,11
"60QA001115",139,63,4,0,0,67,5
"60QA001116",116,36,1,0,0,71,8
"60QA001117",133,71,11,0,0,50,1
"60QA001118",139,55,15,0,0,67,2
"60QA001119",127,45,3,0,0,75,4
"60QA001120",91,47,6,0,0,33,5
"60QA001121",129,70,7,0,0,40,12
"60QA001122",97,51,2,0,0,37,7
"60QA001123",99,52,0,0,0,37,10
"60QA001124",121,77,3,0,0,35,6
"60QA001125",88,56,1,0,0,28,3
"60QA001126",97,58,0,0,0,38,1
"60QA001127",85,39,2,0,0,39,5
"60QA001128",168,92,3,0,0,66,7
"60QA001129",91,58,2,0,0,31,0
"60QA001130",94,61,0,0,0,29,4
"60QA001131",108,54,0,0,0,47,7
"60QA001132",121,64,4,0,0,49,4
"60QA001133",113,74,1,0,0,37,1
"60QA001134",124,63,5,0,0,56,0
"60QA001135",198,108,8,0,0,72,10
"60QA001136",118,64,3,0,0,48,3
"60QA001137",142,76,7,0,0,53,6
"60QA001138",120,79,4,0,0,31,6
"60QA001139",120,56,7,0,0,52,5
"60QA001140",144,84,7,0,0,45,8
"60QA001141",93,35,14,0,0,39,5
"60QA001142",156,83,6,0,4,55,8
"60QA001143",119,49,5,0,1,56,8
"60QA001144",99,39,7,0,0,49,4
"60QA001145",89,28,3,0,0,53,5
"60QA001146",108,56,2,0,0,44,6
"60QA001147",109,53,6,0,0,45,5
"60QA001148",115,73,4,0,0,32,6
"60QA001149",194,124,1,0,0,61,8
"60QA001150",132,79,6,0,0,43,4
"60QA001151",154,96,4,0,0,52,2
"60QA001152",154,95,4,0,0,51,4
"60QA001153",64,29,2,0,0,30,3
"60QA001154",128,62,2,0,0,62,2
"60QA001155",148,93,4,0,0,44,7
"60QA001156",125,63,6,0,0,49,7
"60QA001157",146,71,5,0,0,65,5
"60QA001158",130,78,1,0,0,49,2
"60QA001159",138,60,3,0,0,73,2
"60QA001160",139,55,8,0,0,72,4
"60QA001161",85,43,3,0,0,34,5
"60QA001162",87,44,1,0,0,33,9
"60QA001163",134,98,2,0,0,32,2
"60QA001164",147,84,1,0,0,52,10
"60QA001165",71,32,5,0,0,28,6
"60QA001166",151,82,3,0,0,63,3
"60QA001167",136,59,9,0,0,62,6
"60QA001168",110,43,3,0,9,51,4
"60QA001169",134,61,5,0,0,59,9
"60QA001170",104,52,1,0,0,45,6
"60QA001171",136,78,7,0,0,46,5
"60QA001172",94,56,5,0,0,32,1
"60QA001173",108,66,3,0,0,37,2
"60QA001174",121,59,5,0,0,51,6
"60QA001175",79,31,5,0,0,38,5
"60QA001176",105,51,8,0,0,37,9
"60QA001177",69,32,6,0,0,26,5
"60QA001178",101,26,1,0,0,71,3
"60QA001179",76,32,8,0,0,32,4
"60QA001180",127,84,2,0,5,23,13
"60QA001181",109,44,9,0,0,56,0
"60QA001182",91,50,5,0,0,32,4
"60QA001183",96,53,9,0,0,31,3
"60QA001184",109,61,3,0,0,33,12
"60QA001185",108,52,1,0,7,45,3
"60QA001186",95,50,1,0,0,41,3
"60QA001187",68,25,3,0,0,38,2
"60QA001188",61,39,1,0,0,17,4
"60QA001189",70,41,1,0,0,26,2
"60QA001190",113,75,5,0,0,28,5
"60QA001191",156,91,1,0,0,60,4
"60QA001192",104,63,4,0,0,31,6
"60QA001193",119,46,14,0,0,52,7
"60QA001194",112,36,14,0,0,54,8
"60QA001195",117,58,5,0,0,47,7
"60QA001196",141,80,4,0,0,56,1
"60QA001197",161,85,5,0,2,67,2
"60QA001198",147,72,5,0,5,60,5
"60QA001199",175,81,3,0,1,80,10
"60QA001200",196,99,11,0,0,83,3
"60QA001201",249,128,17,0,0,92,12
"60QA001202",220,121,4,0,0,81,14
"60QA001203",193,73,8,0,0,103,9
"60QA001204",175,88,6,0,0,72,9
"60QA001205",93,42,1,1,0,41,8
"60QA001206",114,49,5,0,0,60,0
"60QA001207",106,66,4,0,0,33,3
"60QA001208",178,98,8,0,0,64,8
"60QA001209",159,63,9,0,0,76,11
"60QA001210",102,45,2,0,6,45,4
"60QA001211",86,46,2,0,0,36,2
"60QA001212",86,28,6,0,0,49,3
"60QA001213",134,63,6,0,0,59,6
"60QA001214",147,69,9,0,0,64,5
"60QA001215",145,58,7,0,1,76,3
"60QA001216",160,45,11,0,0,99,5
"60QA001217",89,38,0,0,1,45,5
"60QA001218",108,51,5,0,0,46,6
"60QA001219",189,79,4,0,0,96,10
"60QA001220",58,23,0,0,0,29,6
"60QA001221",130,47,8,0,0,62,13
"60QA001222",60,33,2,0,0,18,7
"60QA001223",209,74,2,0,0,118,15
"60QA001224",137,73,4,0,0,55,5
"60QA001225",148,56,8,0,0,77,7
"60QA001226",177,81,5,0,0,86,5
"60QA001227",218,123,13,0,0,76,6
"60QA001228",152,87,8,0,0,45,12
"60QA001229",111,75,3,0,0,30,3
"60QA001230",191,122,5,0,0,61,3
"60QA001231",168,108,3,0,0,55,2
"60QA001232",147,65,6,0,0,66,10
"60QA001233",194,126,10,0,0,52,6
"60QA001234",199,113,7,0,0,74,5
"60QA001235",167,113,5,0,0,43,6
"60QA001236",141,90,2,1,0,43,5
"60QA001237",108,69,1,0,0,32,6
"60QA001238",110,65,5,0,0,37,3
"60QA001239",73,39,5,0,0,25,4
"60QA001240",115,54,3,0,5,47,6
"60QA001241",189,113,3,0,0,67,6
"60QA001242",113,68,9,0,0,29,7
"60QA001243",97,51,3,0,0,41,2
"60QA001244",164,92,2,0,0,67,3
"60QA001245",149,87,4,0,0,57,1
"60QA001246",127,69,4,0,0,49,5
"60QA001247",146,79,10,0,0,51,6
"60QA001248",99,70,8,0,0,17,4
"60QA001249",146,57,5,0,1,81,2
"60QA001250",117,42,2,0,0,69,4
"60QA001251",101,63,9,0,0,28,1
"60QA001252",101,55,1,0,0,35,10
"60QA001253",96,54,3,0,0,36,3
"60QA001254",135,71,6,0,1,44,13
"60QA001255",153,77,3,0,1,61,11
"60QA001256",87,32,1,0,0,50,4
"60QA001257",89,48,4,0,1,24,12
"60QA001258",93,57,2,0,0,32,2
"60QA001259",96,51,10,0,0,35,0
"60QA001260",114,75,2,0,0,32,5
"60QA001261",131,57,2,0,0,59,13
"60QA001262",133,68,1,0,0,56,8
"60QA001263",117,61,1,0,0,44,11
"60QA001264",140,77,2,0,0,51,10
"60QA001265",78,53,3,0,0,15,7
"60QA001266",127,64,17,0,0,40,6
"60QA001267",113,69,1,0,0,29,14
"60QA001268",189,117,3,0,3,57,9
"60QA001269",122,75,10,0,0,33,4
"60QA001270",154,91,6,0,0,45,12
"60QA001271",125,69,5,0,0,49,2
"60QA001272",194,113,6,0,1,57,17
"60QA001273",169,80,16,0,0,68,5
"60QA001274",185,99,19,0,7,49,11
"60QA001275",135,69,5,0,0,53,8
"60QA001276",147,70,12,0,0,48,17
"60QA001277",135,65,16,0,0,44,10
"60QA001278",140,69,5,0,3,58,5
"60QA001279",112,72,6,0,0,27,7
"60QA001280",181,95,13,0,1,62,10
"60QA001281",144,83,10,0,0,46,5
"60QA001282",70,40,5,0,0,18,7
"60QA001283",194,130,18,0,0,41,5
"60QA001284",198,102,23,0,7,48,18
"60QA001285",175,68,15,0,0,81,11
"60QA001286",91,14,9,0,6,54,8
"60QA001287",59,17,9,0,2,26,5
"60QA001288",104,49,5,0,0,40,10
"60QA001289",94,43,7,0,0,36,8
"60QA001290",85,38,4,0,1,41,1
"60QA001291",65,28,3,0,0,27,7
"60QA001292",94,50,11,0,0,31,2
"60QA001293",125,69,5,0,0,49,2
"60QA001294",51,17,9,0,0,22,3
"60QA001295",63,37,0,0,0,15,11
"60QA001296",68,32,4,0,0,28,4
"60QA001297",60,24,1,0,1,31,3
"60QA001298",122,87,0,0,0,27,8
"60QA001299",110,28,6,0,3,68,5
"60QA001300",118,75,2,1,0,36,4
"60QA001301",61,48,0,0,1,11,1
"60QA001302",92,64,9,0,0,18,1
"60QA001303",126,73,4,0,5,38,6
"60QA001304",159,72,5,0,0,74,8
"60QA001305",65,36,0,0,0,27,2
"60QA001306",56,12,2,0,1,40,1
"60QA001307",108,58,2,0,0,38,10
"60QA001308",73,31,6,0,0,33,3
"60QA001309",71,13,11,0,0,38,9
"60QA001310",98,44,4,0,0,43,7
"60QA001311",74,34,2,0,0,38,0
"60QA001312",59,22,18,0,0,15,4
"60QA001313",97,32,4,0,0,55,6
"60QA001314",96,22,5,0,0,41,28
"60QA001315",173,45,12,0,0,79,37
"60QA001316",97,24,0,0,0,56,17
"60QA001317",84,26,8,0,0,45,5
"60QA001318",113,45,4,0,0,61,3
"60QA001319",67,39,1,0,0,23,4
"60QA001320",226,109,11,0,0,96,10
"60QA001321",58,25,2,0,0,25,6
"60QA001322",106,57,5,0,6,33,5
