"output_area","total","owned","social","rented","rentfree"
"60QF000052",139,135,1,2,1
"60QF000053",208,78,121,2,7
"60QF000054",84,30,51,2,1
"60QF000055",128,57,65,3,3
"60QF000056",94,26,64,1,3
"60QF000057",69,16,45,0,8
"60QF000058",74,19,51,0,4
"60QF000059",94,35,54,4,1
"60QF000060",109,55,41,11,2
"60QF000061",84,55,21,8,0
"60QF000062",90,76,11,2,1
"60QF000063",113,97,2,14,0
"60QF000064",112,79,27,4,2
"60QF000065",190,181,4,5,0
"60QF000066",51,27,17,5,2
"60QF000067",110,30,72,0,8
"60QF000068",132,120,1,9,2
"60QF000069",129,127,1,0,1
"60QF000070",89,31,48,3,7
"60QF000071",146,92,41,3,10
"60QF000072",137,105,22,7,3
"60QF000073",113,35,74,0,4
"60QF000074",150,43,102,0,5
"60QF000075",62,31,29,2,0
"60QF000076",131,88,42,1,0
"60QF000077",73,38,30,0,5
"60QF000078",94,52,35,0,7
"60QF000079",170,130,36,4,0
"60QF000080",162,97,58,5,2
"60QF000081",111,64,42,2,3
"60QF000082",138,138,0,0,0
"60QF000083",139,99,36,4,0
"60QF000084",159,155,0,2,2
"60QF000085",147,145,0,0,2
"60QF000086",135,132,0,3,0
"60QF000087",124,59,64,0,1
"60QF000088",112,61,41,8,2
"60QF000089",143,46,95,0,2
"60QF000090",108,16,78,4,10
"60QF000091",167,27,115,16,9
"60QF000092",140,34,98,1,7
"60QF000093",160,104,47,9,0
"60QF000094",105,49,49,3,4
"60QF000095",181,53,117,2,9
"60QF000096",160,22,130,1,7
"60QF000097",146,41,99,4,2
"60QF000098",151,62,83,0,6
"60QF000099",58,32,26,0,0
"60QF000100",149,82,58,7,2
"60QF000101",145,50,85,0,10
"60QF000102",184,58,122,0,4
"60QF000103",165,56,93,10,6
"60QF000104",167,52,105,0,10
"60QF000105",121,52,64,0,5
"60QF000106",114,45,57,6,6
"60QF000107",97,30,59,5,3
"60QF000108",63,16,31,16,0
"60QF000109",128,71,52,0,5
"60QF000110",122,40,63,4,15
"60QF000111",105,43,57,0,5
"60QF000112",169,69,78,0,22
"60QF000113",95,39,55,0,1
"60QF000114",146,139,0,7,0
"60QF000115",88,61,16,5,6
"60QF000116",132,72,57,0,3
"60QF000117",94,55,35,0,4
"60QF000118",103,98,5,0,0
"60QF000119",125,120,0,1,4
"60QF000120",123,22,89,0,12
"60QF000121",146,37,101,0,8
"60QF000122",183,78,84,15,6
"60QF000123",142,64,70,0,8
"60QF000124",127,68,57,0,2
"60QF000125",50,5,32,13,0
"60QF000126",82,1,73,0,8
"60QF000127",79,27,50,0,2
"60QF000128",110,57,52,0,1
"60QF000129",145,70,64,5,6
"60QF000130",156,64,79,0,13
"60QF000131",60,25,32,3,0
"60QF000132",57,23,34,0,0
"60QF000133",137,70,67,0,0
"60QF000134",243,41,177,10,15
"60QF000135",165,39,122,0,4
"60QF000136",172,84,82,2,4
"60QF000137",144,50,82,0,12
"60QF000138",91,68,15,0,8
"60QF000139",144,93,47,2,2
"60QF000140",113,80,29,2,2
"60QF000141",136,97,39,0,0
"60QF000142",139,78,59,2,0
"60QF000143",109,51,48,5,5
"60QF000144",108,31,64,3,10
"60QF000145",105,35,66,0,4
"60QF000146",163,32,124,3,4
"60QF000147",97,22,72,3,0
"60QF000148",175,61,96,14,4
"60QF000149",123,32,79,4,8
"60QF000150",53,24,0,12,17
"60QF000151",170,120,46,3,1
"60QF000152",135,69,66,0,0
"60QF000153",109,75,31,1,2
"60QF000154",237,68,154,1,14
"60QF000155",133,54,76,0,3
"60QF000156",161,92,62,3,4
"60QF000157",123,52,65,1,5
"60QF000158",140,70,65,2,3
"60QF000159",105,47,54,2,2
"60QF000160",102,66,33,1,2
"60QF000161",62,48,13,0,1
"60QF000162",193,193,0,0,0
"60QF000163",156,56,83,10,7
"60QF000164",141,48,85,3,5
"60QF000165",94,14,75,1,4
"60QF000166",93,53,30,10,0
"60QF000167",105,37,62,4,2
"60QF000168",101,29,67,1,4
"60QF000169",180,157,23,0,0
"60QF000170",104,49,52,0,3
"60QF000171",134,132,0,2,0
"60QF000172",136,136,0,0,0
"60QF000173",85,82,1,2,0
"60QF000174",146,71,71,3,1
"60QF000175",107,53,39,10,5
"60QF000176",76,25,46,1,4
"60QF000177",77,10,62,0,5
"60QF000178",89,78,5,5,1
"60QF000179",179,66,111,1,1
"60QF000180",124,19,91,1,13
"60QF000181",72,70,2,0,0
"60QF000182",165,83,74,2,6
"60QF000183",195,41,135,4,15
"60QF000184",119,43,72,2,2
"60QF000185",152,120,2,23,7
"60QF000186",112,93,11,6,2
"60QF000187",69,22,43,1,3
"60QF000188",151,102,34,9,6
"60QF000189",136,92,33,10,1
"60QF000190",191,110,75,0,6
"60QF000191",111,21,74,3,13
"60QF000192",105,79,16,8,2
"60QF000193",152,79,72,0,1
"60QF000194",103,46,41,9,7
"60QF000195",183,121,60,2,0
"60QF000196",116,114,0,0,2
"60QF000197",135,80,54,0,1
"60QF000198",108,73,33,2,0
"60QF000199",100,67,32,0,1
"60QF000200",110,41,60,8,1
"60QF000201",134,126,6,0,2
"60QF000202",127,57,70,0,0
"60QF000203",106,106,0,0,0
"60QF000204",144,136,8,0,0
"60QF000205",133,129,4,0,0
"60QF000206",187,186,1,0,0
"60QF000207",112,110,0,2,0
"60QF000208",182,164,11,7,0
"60QF000209",83,47,25,4,7
"60QF000210",169,68,91,2,8
"60QF000211",120,42,72,1,5
"60QF000212",127,124,2,1,0
"60QF000213",171,169,0,2,0
"60QF000214",161,161,0,0,0
"60QF000215",101,54,38,7,2
"60QF000216",129,18,94,2,15
"60QF000217",145,87,54,0,4
"60QF000218",103,53,46,2,2
"60QF000219",100,53,45,0,2
"60QF000220",116,67,41,7,1
"60QF000221",127,110,8,8,1
"60QF000222",110,104,1,5,0
"60QF000223",104,73,25,3,3
"60QF000224",155,89,55,7,4
"60QF000225",126,101,23,1,1
"60QF000226",87,59,17,10,1
"60QF000227",62,31,23,7,1
"60QF000228",98,32,63,2,1
"60QF000229",175,150,13,12,0
"60QF000230",148,120,12,10,6
"60QF000231",131,49,69,8,5
"60QF000232",82,72,0,4,6
"60QF000233",102,60,36,3,3
"60QF000234",107,68,31,3,5
"60QF000235",158,144,10,4,0
"60QF000236",121,87,31,2,1
"60QF000237",133,25,95,9,4
"60QF000238",56,35,10,10,1
"60QF000239",107,70,32,4,1
"60QF000240",167,120,44,3,0
"60QF000241",127,60,61,0,6
"60QF000242",175,145,14,14,2
"60QF000243",140,62,63,10,5
"60QF000244",142,90,32,16,4
"60QF000245",95,44,51,0,0
"60QF000246",98,92,6,0,0
"60QF000247",124,117,5,1,1
"60QF000248",132,132,0,0,0
"60QF000249",118,111,5,2,0
"60QF000250",109,91,10,5,3
"60QF000251",137,83,47,5,2
"60QF000252",51,39,1,4,7
"60QF000253",130,72,55,3,0
"60QF000254",103,99,0,0,4
"60QF000255",171,159,2,10,0
"60QF000256",123,115,2,5,1
"60QF000257",111,104,3,3,1
"60QF000258",75,64,5,6,0
"60QF000259",85,71,4,8,2
"60QF000260",120,100,8,9,3
"60QF000261",100,90,7,2,1
"60QF000262",214,201,0,13,0
"60QF000263",114,90,15,8,1
"60QF000264",177,176,0,1,0
"60QF000265",195,193,0,2,0
"60QF000266",60,50,10,0,0
"60QF000267",131,114,9,8,0
"60QF000268",152,97,19,31,5
"60QF000269",117,70,47,0,0
"60QF000270",113,109,4,0,0
"60QF000271",103,89,14,0,0
"60QF000272",143,63,76,4,0
"60QF000273",81,58,12,6,5
"60QF000274",109,51,43,4,11
"60QF000275",131,110,15,5,1
"60QF000276",70,62,0,8,0
"60QF000277",63,47,9,4,3
"60QF000278",97,55,39,0,3
"60QF000279",99,51,44,1,3
"60QF000280",130,125,3,2,0
"60QF000281",97,97,0,0,0
"60QF000282",107,61,39,3,4
"60QF000283",148,148,0,0,0
"60QF000284",56,53,3,0,0
"60QF000285",106,48,47,7,4
"60QF000286",63,61,1,0,1
"60QF000287",63,37,26,0,0
"60QF000288",64,28,32,0,4
"60QF000289",104,84,0,17,3
"60QF000290",208,202,0,6,0
"60QF000291",125,64,60,1,0
"60QF000292",55,55,0,0,0
"60QF000293",66,66,0,0,0
"60QF000294",76,64,7,1,4
"60QF000295",141,120,3,16,2
"60QF000296",82,79,0,3,0
"60QF000297",72,47,25,0,0
"60QF000298",144,121,5,5,13
"60QF000299",85,56,12,14,3
"60QF000300",180,30,138,0,12
"60QF000301",123,116,1,6,0
"60QF000302",137,130,0,7,0
"60QF000303",129,120,5,4,0
"60QF000304",107,89,9,8,1
"60QF000305",142,142,0,0,0
"60QF000306",161,121,39,0,1
"60QF000307",90,85,0,5,0
"60QF000308",102,96,3,0,3
"60QF000309",203,198,0,4,1
"60QF000310",53,48,3,2,0
"60QF000311",106,100,1,4,1
"60QF000312",91,71,11,5,4
"60QF000313",82,45,17,16,4
"60QF000314",78,14,53,6,5
"60QF000315",97,18,63,8,8
"60QF000316",136,20,105,0,11
"60QF000317",78,26,44,0,8
"60QF000318",86,12,71,0,3
"60QF000319",157,80,70,2,5
"60QF000320",179,56,117,4,2
"60QF000321",120,7,95,0,18
"60QF000322",52,3,42,0,7
"60QF000323",111,104,6,0,1
"60QF000324",126,95,23,2,6
"60QF000325",208,182,15,11,0
"60QF000326",177,96,77,2,2
"60QF000327",178,176,2,0,0
"60QF000328",127,117,0,10,0
"60QF000329",109,105,2,1,1
"60QF000330",129,83,38,1,7
"60QF000331",64,54,2,1,7
"60QF000332",138,136,1,1,0
"60QF000333",87,42,37,4,4
"60QF000334",148,98,38,3,9
"60QF000335",289,269,12,8,0
"60QF000336",100,52,44,0,4
"60QF000337",80,61,17,2,0
"60QF000338",143,63,66,4,10
"60QF000339",165,161,0,4,0
"60QF000340",110,76,24,3,7
"60QF000341",263,255,0,8,0
"60QF000342",50,46,3,1,0
"60QF000343",167,133,23,8,3
"60QF000344",148,146,2,0,0
"60QF000345",51,0,46,2,3
"60QF000346",101,83,14,4,0
"60QF000347",144,47,85,2,10
"60QF000348",95,4,81,0,10
"60QF000349",158,92,56,3,7
"60QF000350",141,61,71,3,6
"60QF000351",178,110,67,0,1
"60QF000352",59,29,30,0,0
"60QF000353",140,90,31,16,3
"60QF000354",71,19,50,1,1
"60QF000355",144,96,41,2,5
"60QF000356",85,65,13,4,3
"60QF000357",157,37,113,3,4
"60QF000358",102,37,58,2,5
"60QF000359",125,80,42,2,1
"60QF000360",140,129,4,7,0
"60QF000361",99,96,2,1,0
"60QF000362",77,36,32,9,0
"60QF000363",107,101,5,1,0
"60QF000364",70,57,6,6,1
"60QF000365",75,28,38,3,6
"60QF000366",123,83,35,5,0
"60QF000367",121,121,0,0,0
"60QF000368",121,80,31,9,1
"60QF000369",66,26,37,0,3
"60QF000370",50,24,21,5,0
"60QF000371",125,80,23,1,21
"60QF000372",144,124,8,12,0
"60QF000373",74,56,4,11,3
"60QF000374",135,134,1,0,0
"60QF000375",109,109,0,0,0
"60QF000376",245,165,62,11,7
"60QF000377",90,66,20,3,1
"60QF000378",105,75,26,0,4
"60QF000379",115,56,57,0,2
"60QF000380",109,74,32,3,0
"60QF000381",107,93,6,8,0
"60QF000382",163,122,37,1,3
"60QF000383",101,97,3,1,0
"60QF000384",68,29,0,39,0
"60QF000385",139,105,23,7,4
"60QF000386",69,35,20,11,3
"60QH000001",108,76,24,2,6
"60QH000002",51,51,0,0,0
"60QH000003",102,64,28,8,2
"60QH000004",156,120,0,21,15
"60QH000005",182,170,5,3,4
"60QH000006",117,91,0,16,10
"60QH000007",136,107,20,6,3
"60QH000008",136,101,0,29,6
"60QH000009",105,96,0,7,2
"60QH000010",74,71,0,0,3
"60QH000011",107,102,0,5,0
"60QH000012",142,72,29,40,1
"60QH000013",106,46,0,48,12
"60QH000014",115,93,0,7,15
"60QH000015",111,89,0,17,5
"60QH000016",81,65,0,10,6
"60QH000017",60,57,0,2,1
"60QH000018",63,50,4,6,3
"60QH000019",95,48,41,4,2
"60QH000020",68,34,0,32,2
"60QH000021",142,91,0,41,10
"60QH000022",163,66,2,83,12
"60QH000023",103,21,4,71,7
"60QH000024",190,62,0,79,49
"60QH000025",115,65,0,43,7
"60QH000026",115,43,1,61,10
"60QH000027",138,101,7,18,12
"60QH000028",103,93,6,3,1
"60QH000029",173,142,2,25,4
"60QH000030",178,142,0,27,9
"60QH000031",104,94,0,6,4
"60QH000032",163,129,20,1,13
"60QH000033",114,61,0,30,23
"60QH000034",149,96,0,35,18
"60QH000035",179,77,30,63,9
"60QH000036",102,37,18,41,6
"60QH000037",77,27,2,44,4
"60QH000038",92,23,3,58,8
"60QH000039",127,44,0,66,17
"60QH000040",119,86,3,24,6
"60QH000041",135,61,3,58,13
"60QH000042",160,56,6,88,10
"60QH000043",103,49,20,25,9
"60QH000044",121,25,0,80,16
"60QH000045",193,174,2,10,7
"60QH000046",79,65,0,3,11
"60QH000047",138,91,2,27,18
"60QH000048",86,56,0,19,11
"60QH000049",207,158,19,21,9
"60QH000050",139,128,0,8,3
"60QH000051",136,105,4,24,3
"60QH000052",160,98,2,53,7
"60QH000053",167,69,91,5,2
"60QH000054",209,145,19,26,19
"60QH000055",84,80,4,0,0
"60QH000056",117,97,5,10,5
"60QH000057",144,74,2,55,13
"60QH000058",122,61,1,48,12
"60QH000059",101,88,0,9,4
"60QH000060",126,106,5,15,0
"60QH000061",105,12,3,71,19
"60QH000062",123,43,66,9,5
"60QH000063",113,98,2,10,3
"60QH000064",81,59,18,3,1
"60QH000065",127,102,19,0,6
"60QH000066",108,49,50,9,0
"60QH000067",98,67,7,20,4
"60QH000068",71,70,1,0,0
"60QH000069",132,115,3,10,4
"60QH000070",114,110,0,4,0
"60QH000071",100,91,0,6,3
"60QH000072",83,67,3,10,3
"60QH000073",111,92,0,10,9
"60QH000074",109,40,0,54,15
"60QH000075",139,48,0,49,42
"60QH000076",92,30,0,49,13
"60QH000077",71,34,0,17,20
"60QH000078",90,62,0,20,8
"60QH000079",112,70,9,23,10
"60QH000080",189,112,8,53,16
"60QH000081",123,33,0,70,20
"60QH000082",127,59,15,43,10
"60QH000083",94,66,17,2,9
"60QH000084",111,98,0,9,4
"60QH000085",105,96,2,7,0
"60QH000086",132,65,7,48,12
"60QH000087",111,56,16,26,13
"60QH000088",86,2,0,56,28
"60QH000089",108,50,2,46,10
"60QH000090",59,48,0,5,6
"60QH000091",138,106,24,5,3
"60QH000092",169,125,39,4,1
"60QH000093",162,85,4,44,29
"60QH000094",142,90,5,39,8
"60QH000095",167,147,14,5,1
"60QH000096",140,101,9,22,8
"60QH000097",128,70,41,5,12
"60QH000098",174,63,0,81,30
"60QH000099",140,106,22,9,3
"60QH000100",150,133,12,4,1
"60QH000101",195,163,17,4,11
"60QH000102",168,126,4,27,11
"60QH000103",127,85,4,22,16
"60QH000104",120,116,0,3,1
"60QH000105",98,95,0,3,0
"60QH000106",69,57,4,4,4
"60QH000107",127,88,0,31,8
"60QH000108",185,164,0,13,8
"60QH000109",182,100,2,35,45
"60QH000110",130,74,1,43,12
"60QH000111",151,94,0,26,31
"60QH000112",90,59,25,3,3
"60QH000113",82,48,0,6,28
"60QH000114",92,55,34,0,3
"60QH000115",173,82,3,67,21
"60QH000116",118,103,0,9,6
"60QH000117",136,107,0,24,5
"60QH000118",91,82,0,3,6
"60QH000119",135,126,0,9,0
"60QH000120",186,115,14,35,22
"60QH000121",99,47,0,27,25
"60QH000122",146,125,0,9,12
"60QH000123",78,33,0,37,8
"60QH000124",125,111,8,2,4
"60QH000125",175,157,1,2,15
"60QH000126",171,117,2,35,17
"60QH000127",184,107,23,34,20
"60QH000128",154,87,8,56,3
"60QH000129",133,113,1,18,1
"60QH000130",145,108,3,23,11
"60QH000131",133,76,48,7,2
"60QH000132",114,48,1,46,19
"60QH000133",61,44,9,8,0
"60QH000134",129,34,0,50,45
"60QH000135",56,26,0,22,8
"60QH000136",159,138,3,7,11
"60QH000137",171,74,39,46,12
"60QH000138",61,37,0,18,6
"60QH000139",93,16,0,45,32
"60QH000140",82,33,42,0,7
"60QH000141",134,72,0,35,27
"60QH000142",110,78,12,14,6
"60QH000143",95,39,27,20,9
"60QH000144",92,86,0,6,0
"60QH000145",95,76,9,10,0
"60QH000146",97,83,1,6,7
"60QH000147",85,39,0,28,18
"60QH000148",105,70,0,19,16
"60QH000149",129,82,0,25,22
"60QH000150",117,62,0,41,14
"60QH000151",113,57,0,34,22
"60QH000152",89,52,13,19,5
"60QH000153",107,93,0,12,2
"60QH000154",149,88,58,0,3
"60QH000155",99,27,0,30,42
"60QH000156",82,34,2,37,9
"60QH000157",79,17,3,41,18
"60QH000158",143,89,0,28,26
"60QH000159",147,86,41,9,11
"60QH000160",108,68,11,17,12
"60QH000161",103,48,1,30,24
"60QH000162",76,15,0,31,30
"60QH000163",142,54,9,36,43
"60QH000164",178,110,9,33,26
"60QH000165",86,80,2,2,2
"60QH000166",53,28,25,0,0
"60QH000167",137,72,9,33,23
"60QH000168",124,59,8,31,26
"60QH000169",186,144,13,24,5
"60QH000170",140,107,5,16,12
"60QH000171",164,104,1,43,16
"60QH000172",111,93,3,15,0
"60QH000173",99,46,30,18,5
"60QH000174",107,77,5,19,6
"60QH000175",158,135,2,8,13
"60QH000176",177,119,36,13,9
"60QH000177",153,116,0,23,14
"60QH000178",135,89,2,25,19
"60QH000179",56,47,3,3,3
"60QH000180",133,91,0,32,10
"60QH000181",140,128,0,12,0
"60QH000182",126,118,0,5,3
"60QH000183",70,60,2,3,5
"60QH000184",103,87,4,9,3
"60QH000185",57,49,0,1,7
"60QH000186",75,43,0,30,2
"60QH000187",67,51,0,4,12
"60QH000188",91,50,0,32,9
"60QH000189",70,30,3,21,16
"60QH000190",119,81,0,14,24
"60QH000191",132,95,0,24,13
"60QH000192",120,51,65,0,4
"60QH000193",98,84,2,11,1
"60QH000194",106,76,27,2,1
"60QH000195",121,85,0,21,15
"60QH000196",139,108,0,29,2
"60QH000197",109,61,0,30,18
"60QH000198",149,88,11,33,17
"60QH000199",96,48,2,27,19
"60QH000200",126,92,9,19,6
"60QH000201",64,19,37,1,7
"60QH000202",134,84,0,40,10
"60QH000203",92,20,3,31,38
"60QH000204",103,80,17,3,3
"60QH000205",84,66,0,13,5
"60QH000206",163,100,0,43,20
"60QH000207",96,82,11,0,3
"60QH000208",124,99,20,4,1
"60QH000209",108,53,35,16,4
"60QH000210",152,99,0,25,28
"60QH000211",130,109,0,17,4
"60QH000212",84,44,0,21,19
"60QH000213",161,107,20,19,15
"60QH000214",110,73,0,29,8
"60QH000215",102,46,7,28,21
"60QH000216",82,64,5,11,2
"60QH000217",143,112,4,19,8
"60QH000218",153,143,3,5,2
"60QH000219",165,80,76,7,2
"60QH000220",96,65,10,17,4
"60QH000221",69,53,0,11,5
"60QH000222",137,99,4,13,21
"60QH000223",50,38,0,8,4
"60QH000224",67,42,0,21,4
"60QH000225",148,112,17,9,10
"60QH000226",131,106,18,5,2
"60QH000227",106,90,0,16,0
"60QH000228",132,104,0,14,14
"60QH000229",178,105,63,2,8
"60QH000230",181,144,10,24,3
"60QH000231",177,145,0,21,11
"60QH000232",66,34,0,26,6
"60QH000233",75,34,4,25,12
"60QH000234",144,83,6,41,14
"60QH000235",135,98,0,21,16
"60QH000236",101,79,0,18,4
"60QH000237",103,80,0,5,18
"60QH000238",135,102,7,21,5
"60QH000239",113,77,10,14,12
"60QH000240",112,84,14,9,5
"60QH000241",132,67,42,12,11
"60QH000242",101,53,0,36,12
"60QH000243",121,56,8,34,23
"60QH000244",71,40,2,16,13
"60QH000245",136,41,4,75,16
"60QH000246",115,96,12,5,2
"60QH000247",122,116,0,2,4
"60QH000248",83,42,24,13,4
"60QH000249",100,78,0,22,0
"60QH000250",152,109,3,28,12
"60QH000251",161,122,5,25,9
"60QH000252",127,117,0,1,9
"60QH000253",63,21,0,40,2
"60QH000254",119,77,6,22,14
"60QH000255",80,48,0,25,7
"60QH000256",109,76,12,10,11
"60QH000257",103,75,3,13,12
"60QH000258",92,74,0,6,12
"60QH000259",139,90,0,26,23
"60QH000260",68,31,27,1,9
"60QH000261",132,98,18,7,9
"60QH000262",88,64,14,8,2
"60QH000263",149,97,2,35,15
"60QH000264",107,44,53,2,8
"60QH000265",75,36,28,5,6
"60QH000266",62,45,6,6,5
"60QH000267",63,34,1,10,18
"60QH000268",80,70,5,2,3
"60QH000269",98,59,28,7,4
"60QH000270",90,75,0,14,1
"60QH000271",93,67,0,6,20
"60QH000272",119,70,12,18,19
"60QH000273",97,54,0,24,19
"60QH000274",145,99,20,15,11
"60QH000275",129,93,0,26,10
"60QH000276",136,97,0,19,20
"60QH000277",204,157,15,22,10
"60QH000278",79,63,0,14,2
"60QH000279",134,117,1,15,1
"60QH000280",114,99,0,10,5
"60QH000281",143,121,2,18,2
"60QH000282",62,15,4,39,4
"60QH000283",134,84,0,42,8
"60QH000284",108,60,0,42,6
"60QH000285",78,43,0,34,1
"60QH000286",95,30,0,57,8
"60QH000287",91,49,2,32,8
"60QH000288",169,78,33,57,1
"60QH000289",164,110,42,10,2
"60QH000290",92,74,10,2,6
"60QH000291",93,63,4,18,8
"60QH000292",164,109,0,37,18
"60QH000293",120,88,0,27,5
"60QH000294",126,36,0,81,9
"60QH000295",188,106,71,4,7
"60QH000296",113,56,38,9,10
"60QH000297",141,73,0,55,13
"60QH000298",140,35,0,60,45
"60QH000299",165,80,66,5,14
"60QH000300",131,95,16,13,7
"60QH000301",55,36,0,15,4
"60QH000302",173,123,17,23,10
"60QH000303",86,56,8,16,6
"60QH000304",105,61,43,0,1
"60QH000305",130,89,0,32,9
"60QH000306",131,81,15,29,6
"60QH000307",123,28,2,65,28
"60QH000308",79,12,0,62,5
"60QH000309",169,69,0,97,3
"60QH000310",117,64,30,15,8
"60QH000311",115,58,48,1,8
"60QH000312",136,97,0,26,13
"60QH000313",172,102,0,60,10
"60QH000314",147,80,58,7,2
"60QH000315",233,89,112,18,14
"60QH000316",70,52,0,11,7
"60QH000317",144,107,6,19,12
"60QH000318",183,138,37,4,4
"60QH000319",102,76,13,8,5
"60QH000320",147,104,7,17,19
"60QH000321",120,57,46,7,10
"60QH000322",90,58,19,4,9
"60QH000323",113,79,0,27,7
"60QH000324",147,121,0,20,6
"60QH000325",144,109,3,18,14
"60QH000326",95,24,65,1,5
"60QH000327",113,61,36,14,2
"60QH000328",93,26,49,9,9
"60QH000329",121,85,12,24,0
"60QH000330",92,72,2,16,2
"60QH000331",135,43,83,0,9
"60QH000332",94,52,33,7,2
"60QH000333",124,64,43,5,12
"60QH000334",139,80,34,10,15
"60QH000335",68,60,1,6,1
"60QH000336",116,85,15,10,6
"60QH000337",145,73,64,5,3
"60QH000338",109,84,15,7,3
"60QH000339",133,98,28,3,4
"60QH000340",111,69,38,0,4
"60QH000341",87,73,14,0,0
"60QH000342",177,41,119,10,7
"60QH000343",107,74,19,10,4
"60QH000344",128,116,7,4,1
"60QH000345",104,85,7,9,3
"60QH000346",68,65,1,0,2
"60QH000347",85,69,7,6,3
"60QH000348",98,86,0,8,4
"60QH000349",116,39,67,6,4
"60QH000350",77,56,4,9,8
"60QH000351",107,67,27,11,2
"60QH000352",131,45,78,2,6
"60QH000353",80,24,41,14,1
"60QH000354",142,97,36,4,5
"60QH000355",114,45,60,7,2
"60QH000356",93,92,0,1,0
"60QH000357",120,116,0,0,4
"60QH000358",120,119,1,0,0
"60QH000359",87,87,0,0,0
"60QH000360",77,61,6,9,1
"60QH000361",85,62,1,22,0
"60QH000362",141,82,54,2,3
"60QH000363",149,107,34,1,7
"60QH000364",114,81,28,4,1
"60QH000365",106,84,6,16,0
"60QH000366",73,57,5,10,1
"60QH000367",116,106,0,1,9
"60QH000368",156,77,78,1,0
"60QH000369",88,68,7,6,7
"60QH000370",103,84,7,9,3
"60QH000371",84,30,33,16,5
"60QH000372",112,20,85,3,4
"60QH000373",95,64,9,18,4
"60QH000374",107,77,17,7,6
"60QH000375",128,57,65,4,2
"60QH000376",119,97,21,0,1
"60QH000377",147,100,3,36,8
"60QH000378",120,67,24,27,2
"60QH000379",144,58,71,10,5
"60QH000380",144,116,4,24,0
"60QH000381",107,78,21,4,4
"60QH000382",129,57,69,1,2
"60QH000383",107,42,65,0,0
"60QH000384",125,60,63,0,2
"60QH000385",51,34,17,0,0
"60QH000386",117,74,42,0,1
"60QH000387",153,128,23,0,2
"60QH000388",114,25,76,0,13
"60QH000389",136,12,101,6,17
"60QH000390",164,59,99,5,1
"60QH000391",211,20,167,3,21
"60QH000392",161,82,64,10,5
"60QH000393",137,30,103,1,3
"60QH000394",108,2,85,12,9
"60QH000395",101,15,68,0,18
"60QH000396",139,7,126,4,2
"60QH000397",109,13,66,9,21
"60QH000398",111,10,84,0,17
"60QH000399",114,56,40,17,1
"60QH000400",78,31,32,7,8
"60QH000401",83,55,17,6,5
"60QH000402",140,94,4,42,0
"60QH000403",154,126,3,25,0
"60QH000404",103,54,2,38,9
"60QH000405",82,51,0,31,0
"60QH000406",66,23,0,42,1
"60QH000407",70,34,17,19,0
"60QH000408",100,77,21,2,0
"60QH000409",94,80,0,9,5
"60QH000410",70,67,0,0,3
"60QH000411",167,105,59,1,2
"60QH000412",80,12,64,0,4
"60QH000413",140,136,2,2,0
"60QH000414",121,64,52,0,5
"60QH000415",102,98,2,2,0
"60QH000416",172,100,62,0,10
"60QH000417",166,131,29,2,4
"60QH000418",72,58,2,11,1
"60QH000419",108,56,43,0,9
"60QH000420",93,78,12,0,3
"60QH000421",150,108,32,8,2
"60QH000422",135,61,71,0,3
"60QH000423",114,54,57,3,0
"60QH000424",95,37,58,0,0
"60QH000425",135,117,5,9,4
"60QH000426",165,159,0,5,1
"60QH000427",91,67,21,0,3
"60QH000428",75,35,25,4,11
"60QH000429",117,89,9,18,1
"60QH000430",139,101,29,2,7
"60QH000431",162,107,42,3,10
"60QH000432",99,75,22,0,2
"60QH000433",101,55,39,2,5
"60QH000434",109,74,31,0,4
"60QH000435",139,93,40,0,6
"60QH000436",96,56,35,5,0
"60QH000437",118,86,28,4,0
"60QH000438",177,163,0,9,5
"60QH000439",111,41,57,4,9
"60QH000440",116,94,21,1,0
"60QH000441",152,82,62,6,2
"60QH000442",104,81,17,0,6
"60QH000443",142,82,56,3,1
"60QH000444",109,82,21,1,5
"60QH000445",73,47,20,2,4
"60QH000446",104,84,4,16,0
"60QH000447",76,22,50,2,2
"60QH000448",80,78,0,0,2
"60QH000449",81,77,0,4,0
"60QH000450",102,68,21,7,6
"60QH000451",97,70,22,3,2
"60QH000452",118,118,0,0,0
"60QH000453",113,55,52,6,0
"60QH000454",81,34,38,4,5
"60QH000455",88,79,0,9,0
"60QH000456",96,89,2,5,0
"60QH000457",139,134,0,0,5
"60QH000458",121,114,6,0,1
"60QH000459",130,98,12,17,3
"60QH000460",153,121,17,11,4
"60QH000461",158,107,45,1,5
"60QH000462",126,50,73,0,3
"60QH000463",118,78,33,7,0
"60QH000464",149,87,49,10,3
"60QH000465",154,37,102,2,13
"60QH000466",101,98,0,0,3
"60QH000467",168,84,70,12,2
"60QH000468",179,117,49,12,1
"60QH000469",109,63,35,8,3
"60QH000470",135,83,49,1,2
"60QH000471",113,57,47,5,4
"60QH000472",93,49,38,4,2
"60QH000473",135,110,9,12,4
"60QH000474",158,70,79,9,0
"60QH000475",133,22,100,5,6
"60QH000476",126,96,24,5,1
"60QH000477",133,116,15,2,0
"60QH000478",117,78,22,16,1
"60QH000479",96,38,47,9,2
"60QH000480",90,79,1,10,0
"60QH000481",136,125,5,3,3
"60QH000482",67,43,15,7,2
"60QH000483",134,95,21,14,4
"60QH000484",118,85,24,5,4
"60QH000485",118,80,9,27,2
"60QH000486",141,86,52,0,3
"60QH000487",156,134,1,18,3
