"output_area","total","owned","social","rented","rentfree"
"S00089828",73,4,68,1,0
"S00089829",93,62,18,13,0
"S00089830",124,89,33,2,0
"S00089831",114,91,21,0,2
"S00089832",87,62,23,2,0
"S00089833",145,91,54,0,0
"S00089834",92,63,27,2,0
"S00089835",90,55,35,0,0
"S00089836",166,114,46,6,0
"S00089837",154,35,103,16,0
"S00089838",142,46,94,0,2
"S00089839",87,47,32,8,0
"S00089840",85,36,48,1,0
"S00089841",131,81,40,10,0
"S00089842",82,45,34,3,0
"S00089843",141,65,63,12,1
"S00089844",113,53,57,3,0
"S00089845",137,87,44,6,0
"S00089846",86,54,29,3,0
"S00089847",82,49,27,6,0
"S00089848",123,93,21,9,0
"S00089849",134,106,27,0,1
"S00089850",149,17,128,4,0
"S00089851",82,34,41,3,4
"S00089852",97,1,96,0,0
"S00089853",130,0,130,0,0
"S00089854",95,1,94,0,0
"S00089855",132,20,108,4,0
"S00089856",152,96,47,5,4
"S00089857",116,57,46,10,3
"S00089858",87,73,10,2,2
"S00089859",116,39,62,15,0
"S00089860",102,33,32,37,0
"S00089861",85,17,53,13,2
"S00089862",121,56,43,22,0
"S00089863",158,117,9,22,10
"S00089864",170,129,25,15,1
"S00089865",137,78,35,23,1
"S00089866",81,13,60,7,1
"S00089867",116,63,50,2,1
"S00089868",60,13,46,1,0
"S00089869",159,53,57,49,0
"S00089870",127,83,36,6,2
"S00089871",126,52,51,23,0
"S00089872",147,86,39,20,2
"S00089873",180,135,20,25,0
"S00089874",130,53,45,32,0
"S00089875",133,93,28,11,1
"S00089876",109,89,18,2,0
"S00089877",106,89,16,0,1
"S00089878",93,33,55,4,1
"S00089879",131,82,20,28,1
"S00089880",151,138,0,11,2
"S00089881",170,83,26,60,1
"S00089882",113,104,0,6,3
"S00089883",91,88,0,3,0
"S00089884",109,77,8,19,5
"S00089885",120,54,52,14,0
"S00089886",98,41,46,11,0
"S00089887",100,42,32,16,10
"S00089888",75,29,30,16,0
"S00089889",58,10,43,5,0
"S00089890",111,58,5,46,2
"S00089891",136,81,44,11,0
"S00089892",130,63,8,56,3
"S00089893",128,58,53,15,2
"S00089894",148,72,25,47,4
"S00089895",82,50,4,28,0
"S00089896",81,40,31,10,0
"S00089897",109,42,50,14,3
"S00089898",129,54,49,25,1
"S00089899",116,110,0,4,2
"S00089900",101,91,0,5,5
"S00089901",93,87,0,6,0
"S00089902",157,138,3,16,0
"S00089903",136,122,3,9,2
"S00089904",99,71,16,10,2
"S00089905",104,90,8,0,6
"S00089906",93,63,26,3,1
"S00089907",109,100,0,9,0
"S00089908",96,94,0,0,2
"S00089909",57,39,15,2,1
"S00089910",116,76,35,3,2
"S00089911",159,115,44,0,0
"S00089912",112,41,68,3,0
"S00089913",85,76,0,8,1
"S00089914",83,30,37,16,0
"S00089915",76,69,0,5,2
"S00089916",113,42,70,1,0
"S00089917",110,71,36,3,0
"S00089918",98,79,4,11,4
"S00089919",100,94,6,0,0
"S00089920",126,39,85,2,0
"S00089921",94,33,57,2,2
"S00089922",87,54,32,0,1
"S00089923",99,61,35,3,0
"S00089924",85,37,46,2,0
"S00089925",93,50,38,4,1
"S00089926",120,75,44,1,0
"S00089927",98,67,25,4,2
"S00089928",142,85,43,12,2
"S00089929",132,70,59,3,0
"S00089930",81,19,59,2,1
"S00089931",101,50,46,5,0
"S00089932",114,90,23,0,1
"S00089933",86,40,41,5,0
"S00089934",93,11,82,0,0
"S00089935",128,43,83,0,2
"S00089936",69,27,36,5,1
"S00089937",82,41,30,10,1
"S00089938",114,24,69,21,0
"S00089939",136,70,54,12,0
"S00089940",104,18,82,4,0
"S00089941",116,57,42,17,0
"S00089942",65,10,47,7,1
"S00089943",97,44,44,9,0
"S00089944",58,5,52,0,1
"S00089945",119,73,31,14,1
"S00089946",113,62,30,21,0
"S00089947",101,68,26,7,0
"S00089948",145,96,9,40,0
"S00089949",115,66,48,1,0
"S00089950",108,57,48,1,2
"S00089951",97,54,37,6,0
"S00089952",125,71,49,5,0
"S00089953",64,26,32,6,0
"S00089954",132,81,48,2,1
"S00089955",173,133,40,0,0
"S00089956",55,4,51,0,0
"S00089957",107,77,21,7,2
"S00089958",102,82,13,5,2
"S00089959",114,69,45,0,0
"S00089960",86,67,18,1,0
"S00089961",84,52,30,0,2
"S00089962",73,22,42,7,2
"S00089963",91,26,63,2,0
"S00089964",87,9,77,1,0
"S00089965",162,113,38,11,0
"S00089966",165,79,75,9,2
"S00089967",115,69,42,4,0
"S00089968",92,31,49,10,2
"S00089969",97,65,22,8,2
"S00089970",93,74,13,6,0
"S00089971",171,92,72,6,1
"S00089972",110,76,34,0,0
"S00089973",108,58,43,7,0
"S00089974",100,72,23,3,2
"S00089975",121,89,26,4,2
"S00089976",107,78,29,0,0
"S00089977",103,79,20,4,0
"S00089978",131,95,32,3,1
"S00089979",104,65,37,0,2
"S00089980",104,64,37,2,1
"S00089981",56,2,54,0,0
"S00089982",94,6,86,2,0
"S00089983",79,14,63,2,0
"S00089984",104,53,51,0,0
"S00089985",114,68,36,8,2
"S00089986",80,31,46,3,0
"S00089987",88,76,9,3,0
"S00089988",113,59,48,5,1
"S00089989",106,70,26,10,0
"S00089990",91,22,67,0,2
"S00089991",105,77,21,4,3
"S00089992",135,104,21,10,0
"S00089993",107,88,6,3,10
"S00089994",107,84,1,22,0
"S00089995",98,80,0,17,1
"S00089996",58,48,5,5,0
"S00089997",136,124,0,12,0
"S00089998",155,105,4,45,1
"S00089999",110,100,3,7,0
"S00090000",105,100,0,5,0
"S00090001",85,71,1,12,1
"S00090002",161,98,46,15,2
"S00090003",130,60,63,7,0
"S00090004",83,48,30,5,0
"S00090005",56,35,12,8,1
"S00090006",81,28,52,0,1
"S00090007",204,99,91,14,0
"S00090008",79,26,51,0,2
"S00090009",108,55,41,6,6
"S00090010",103,56,47,0,0
"S00090011",115,67,48,0,0
"S00090012",138,86,51,0,1
"S00090013",106,47,55,4,0
"S00090014",136,94,40,2,0
"S00090015",106,56,44,6,0
"S00090016",100,67,33,0,0
"S00090017",128,77,34,16,1
"S00090018",136,62,57,17,0
"S00090019",54,27,19,8,0
"S00090020",53,19,33,1,0
"S00090021",117,73,36,8,0
"S00090022",114,80,31,3,0
"S00090023",73,1,72,0,0
"S00090024",137,53,74,7,3
"S00090025",148,91,46,11,0
"S00090026",69,36,33,0,0
"S00090027",145,44,84,17,0
"S00090028",141,39,95,7,0
"S00090029",117,20,95,2,0
"S00090030",102,37,63,2,0
"S00090031",184,50,127,4,3
"S00090032",122,59,59,4,0
"S00090033",161,61,93,7,0
"S00090034",128,41,83,2,2
"S00090035",93,54,26,7,6
"S00090036",156,18,128,10,0
"S00090037",126,64,60,2,0
"S00090038",105,44,61,0,0
"S00090039",141,73,59,6,3
"S00090040",171,16,147,8,0
"S00090041",69,37,28,4,0
"S00090042",118,41,70,7,0
"S00090043",143,28,115,0,0
"S00090044",155,33,122,0,0
"S00090045",201,36,154,11,0
"S00090046",54,3,51,0,0
"S00090047",102,14,84,4,0
"S00090048",130,10,120,0,0
"S00090049",149,5,138,6,0
"S00090050",110,12,97,1,0
"S00090051",151,24,115,12,0
"S00090052",131,30,91,10,0
"S00090053",121,24,96,1,0
"S00090054",188,39,145,4,0
"S00090055",124,36,80,8,0
"S00090056",99,15,80,4,0
"S00090057",104,29,66,9,0
"S00090058",56,0,54,2,0
"S00090059",149,97,52,0,0
"S00090060",119,72,44,0,3
"S00090061",125,31,88,6,0
"S00090062",84,53,28,2,1
"S00090063",106,36,66,4,0
"S00090064",171,90,74,7,0
"S00090065",62,1,61,0,0
"S00090066",81,0,81,0,0
"S00090067",101,85,12,4,0
"S00090068",108,80,24,4,0
"S00090069",154,65,86,3,0
"S00090070",214,166,48,0,0
"S00090071",117,104,0,13,0
"S00090072",130,114,0,16,0
"S00090073",130,117,0,6,7
"S00090074",121,106,0,13,2
"S00090075",133,131,0,0,2
"S00090076",142,129,1,11,1
"S00090077",114,105,0,9,0
"S00090078",155,147,2,4,2
"S00090079",142,137,0,5,0
"S00090080",100,90,2,4,4
"S00090081",118,101,0,17,0
"S00090082",80,66,7,6,1
"S00090083",111,88,23,0,0
"S00090084",148,74,60,10,4
"S00090085",132,88,35,9,0
"S00090086",140,116,8,14,2
"S00090087",107,78,27,2,0
"S00090088",99,63,30,4,2
"S00090089",109,60,33,16,0
"S00090090",63,45,18,0,0
"S00090091",163,149,0,14,0
"S00090092",69,28,29,11,1
"S00090093",55,21,34,0,0
"S00090094",142,133,0,9,0
"S00090095",142,133,5,4,0
"S00090096",103,52,36,15,0
"S00090097",73,49,19,4,1
"S00090098",89,41,46,0,2
"S00090099",189,139,38,12,0
"S00090100",131,129,2,0,0
"S00090101",131,129,0,2,0
"S00090102",113,109,0,4,0
"S00090103",148,130,12,3,3
"S00090104",125,101,11,13,0
"S00090105",93,72,17,4,0
"S00090106",173,163,10,0,0
"S00090107",156,125,28,3,0
"S00090108",125,123,0,2,0
"S00090109",115,112,0,3,0
"S00090110",138,129,2,7,0
"S00090111",76,73,0,3,0
"S00090112",170,166,0,2,2
"S00090113",107,100,3,4,0
"S00090114",129,117,6,6,0
"S00090115",105,99,2,4,0
"S00090116",150,140,1,9,0
"S00090117",140,140,0,0,0
"S00090118",151,149,0,2,0
"S00090119",216,203,7,6,0
"S00090120",141,141,0,0,0
"S00090121",241,214,3,10,14
"S00090122",117,112,0,5,0
"S00090123",99,84,7,8,0
"S00090124",105,40,63,1,1
"S00090125",75,36,29,3,7
"S00090126",134,74,42,16,2
"S00090127",136,129,7,0,0
"S00090128",107,88,15,4,0
"S00090129",135,128,0,7,0
"S00090130",125,119,0,5,1
"S00090131",140,128,0,12,0
"S00090132",150,145,0,4,1
"S00090133",184,168,1,15,0
"S00090134",143,137,0,6,0
"S00090135",143,111,4,28,0
"S00090136",134,114,0,20,0
"S00090137",119,111,1,7,0
"S00090138",111,109,2,0,0
"S00090139",124,119,0,5,0
"S00090140",106,103,0,3,0
"S00090141",94,91,0,3,0
"S00090142",119,79,36,3,1
"S00090143",84,60,19,4,1
"S00090144",87,63,19,5,0
"S00090145",110,84,12,12,2
"S00090146",84,45,38,0,1
"S00090147",85,47,33,5,0
"S00090148",85,57,23,5,0
"S00090149",162,118,43,0,1
"S00090150",82,52,25,5,0
"S00090151",88,49,31,8,0
"S00090152",93,55,25,5,8
"S00090153",119,88,22,5,4
"S00090154",121,82,31,2,6
"S00090155",109,88,15,6,0
"S00090156",100,70,25,4,1
"S00090157",165,51,109,5,0
"S00090158",104,80,23,0,1
"S00090159",135,93,35,7,0
"S00090160",128,81,43,2,2
"S00090161",112,86,22,2,2
"S00090162",138,91,35,8,4
"S00090163",97,90,1,6,0
"S00090164",133,113,3,17,0
"S00090165",128,92,0,36,0
"S00090166",122,91,2,25,4
"S00090167",91,66,4,21,0
"S00090168",97,73,9,7,8
"S00090169",91,55,34,0,2
"S00090170",113,93,14,5,1
"S00090171",58,55,0,3,0
"S00090172",120,116,0,4,0
"S00090173",131,101,10,19,1
"S00090174",144,131,2,6,5
"S00090175",134,118,3,9,4
"S00090176",70,50,19,0,1
"S00090177",118,70,40,8,0
"S00090178",134,132,0,0,2
"S00090179",155,72,77,5,1
"S00090180",132,90,30,9,3
"S00090181",145,55,69,21,0
"S00090182",127,100,23,2,2
"S00090183",158,118,7,32,1
"S00090184",83,60,14,8,1
"S00090185",83,62,19,1,1
"S00090186",114,86,21,7,0
"S00090187",112,74,37,1,0
"S00090188",105,91,13,0,1
"S00090189",68,34,31,3,0
"S00090190",160,98,57,4,1
"S00090191",132,99,22,5,6
"S00090192",99,78,17,3,1
"S00090193",122,92,28,0,2
"S00090194",98,62,32,2,2
"S00090195",109,104,1,4,0
"S00090196",101,89,6,6,0
"S00090197",98,98,0,0,0
"S00090198",104,88,0,16,0
"S00090199",73,68,0,5,0
"S00090200",104,94,0,8,2
"S00090201",123,90,8,25,0
"S00090202",105,74,0,31,0
"S00090203",104,70,0,29,5
"S00090204",128,121,0,3,4
"S00090205",117,27,89,1,0
"S00090206",93,60,29,4,0
"S00090207",96,88,4,4,0
"S00090208",97,92,3,1,1
"S00090209",99,95,0,4,0
"S00090210",84,83,0,0,1
"S00090211",60,49,1,9,1
"S00090212",64,62,0,2,0
"S00090213",71,70,1,0,0
"S00090214",99,94,0,5,0
"S00090215",144,137,0,7,0
"S00090216",110,103,2,5,0
"S00090217",97,91,0,5,1
"S00090218",112,83,0,22,7
"S00090219",119,107,2,10,0
"S00090220",96,93,3,0,0
"S00090221",143,135,2,4,2
"S00090222",211,182,13,15,1
"S00090223",159,123,28,5,3
"S00090224",146,140,2,4,0
"S00090225",78,78,0,0,0
"S00090226",160,155,0,5,0
"S00090227",217,212,5,0,0
"S00090228",164,131,16,17,0
"S00090229",175,158,3,10,4
"S00090230",93,85,0,8,0
"S00090231",112,98,1,13,0
"S00090232",86,85,0,0,1
"S00090233",87,79,5,3,0
"S00090234",106,92,4,8,2
"S00090235",130,121,0,8,1
"S00090236",100,77,14,9,0
"S00090237",97,85,12,0,0
"S00090238",71,59,0,9,3
"S00090239",120,118,0,0,2
"S00090240",146,135,11,0,0
"S00090241",148,130,15,3,0
"S00090242",129,105,21,3,0
"S00090243",90,59,20,9,2
"S00090244",90,87,1,2,0
"S00090245",168,127,26,12,3
"S00090246",59,41,13,3,2
"S00090247",118,111,1,6,0
"S00090248",53,39,13,1,0
"S00090249",172,166,0,6,0
"S00090250",139,120,9,10,0
"S00090251",143,132,4,7,0
"S00090252",175,152,0,23,0
"S00090253",176,162,5,6,3
"S00090254",126,114,0,12,0
"S00090255",139,113,3,20,3
"S00090256",161,149,0,10,2
"S00090257",143,141,1,1,0
"S00090258",154,131,0,13,10
"S00090259",95,60,0,28,7
"S00090260",131,128,2,1,0
"S00090261",93,72,17,3,1
"S00090262",70,57,11,2,0
"S00090263",151,142,4,2,3
"S00090264",136,128,1,6,1
"S00090265",125,107,10,7,1
"S00090266",108,93,5,5,5
"S00090267",80,41,25,10,4
"S00090268",98,70,25,3,0
"S00090269",139,131,4,4,0
"S00090270",127,89,24,13,1
"S00090271",175,153,0,19,3
"S00090272",100,74,26,0,0
"S00090273",62,9,44,9,0
"S00090274",87,72,4,9,2
"S00090275",55,37,9,9,0
"S00090276",105,87,15,3,0
"S00090277",125,81,35,8,1
"S00090278",135,76,43,10,6
"S00090279",152,82,58,12,0
"S00090280",91,70,21,0,0
"S00090281",128,110,3,12,3
"S00090282",107,92,10,5,0
"S00090283",92,48,30,14,0
"S00090284",92,72,13,6,1
"S00090285",83,54,5,22,2
"S00090286",87,48,14,22,3
"S00090287",110,77,3,28,2
"S00090288",152,78,74,0,0
"S00090289",68,49,1,18,0
"S00090290",82,47,23,12,0
"S00090291",85,51,34,0,0
"S00090292",89,65,24,0,0
"S00090293",110,76,28,6,0
"S00090294",113,74,37,2,0
"S00090295",137,94,38,3,2
"S00090296",104,66,29,9,0
"S00090297",151,108,38,4,1
"S00090298",87,51,32,4,0
"S00090299",122,95,6,21,0
"S00090300",115,93,13,9,0
"S00090301",82,82,0,0,0
"S00090302",101,101,0,0,0
"S00090303",172,107,14,51,0
"S00090304",150,134,5,6,5
"S00090305",196,159,0,35,2
"S00090306",185,176,3,6,0
"S00090307",170,140,0,30,0
"S00090308",127,109,13,5,0
"S00090309",154,120,6,28,0
"S00090310",132,113,0,19,0
"S00090311",178,156,0,22,0
"S00090312",85,82,3,0,0
"S00090313",183,148,6,22,7
"S00090314",173,155,2,12,4
"S00090315",91,80,2,9,0
"S00090316",175,166,5,4,0
"S00090317",184,162,6,14,2
"S00090318",172,63,12,97,0
"S00090319",80,12,51,17,0
"S00090320",68,12,8,46,2
"S00090321",83,33,4,46,0
"S00090322",99,27,7,63,2
"S00090323",92,73,8,11,0
"S00090324",75,35,26,14,0
"S00090325",95,90,0,5,0
"S00090326",84,76,0,8,0
"S00090327",72,20,5,47,0
"S00090328",55,49,5,1,0
"S00090329",73,16,34,23,0
"S00090330",55,16,6,32,1
"S00090331",171,144,2,18,7
"S00090332",108,31,38,38,1
"S00090333",126,75,38,10,3
"S00090334",50,46,2,2,0
"S00090335",70,61,0,9,0
"S00090336",133,83,26,22,2
"S00090337",138,95,33,10,0
"S00090338",59,22,24,13,0
"S00090339",52,18,21,13,0
"S00090340",96,67,16,13,0
"S00090341",69,58,11,0,0
"S00090342",73,46,27,0,0
"S00090343",96,72,21,1,2
"S00090344",59,53,6,0,0
"S00090345",120,76,1,43,0
"S00090346",97,52,31,14,0
"S00090347",157,18,139,0,0
"S00090348",178,3,156,19,0
"S00090349",108,11,92,5,0
"S00090350",107,19,85,3,0
"S00090351",69,41,28,0,0
"S00090352",89,58,28,3,0
"S00090353",64,60,2,2,0
"S00090354",194,180,0,14,0
"S00090355",65,43,20,0,2
"S00090356",94,82,4,8,0
"S00090357",224,215,0,2,7
"S00090358",158,150,4,4,0
"S00090359",91,53,0,36,2
"S00090360",92,77,0,12,3
"S00090361",80,80,0,0,0
"S00090362",65,13,0,27,25
"S00090363",55,17,38,0,0
"S00090364",71,29,33,9,0
"S00090365",112,89,14,6,3
"S00090366",78,28,40,10,0
"S00090367",54,47,2,4,1
"S00090368",52,39,12,0,1
"S00090369",149,114,20,12,3
"S00090370",125,92,22,9,2
"S00090371",117,103,5,8,1
"S00090372",98,79,4,15,0
"S00090373",60,54,0,5,1
"S00090374",120,118,2,0,0
"S00090375",63,55,0,2,6
"S00090376",129,120,5,2,2
"S00090377",96,76,0,20,0
"S00090378",78,57,9,12,0
"S00090379",82,50,29,2,1
"S00090380",85,73,4,6,2
"S00090381",117,107,6,4,0
"S00090382",55,41,4,10,0
"S00090383",88,63,0,21,4
"S00090384",69,66,0,3,0
"S00090385",158,140,4,14,0
"S00090386",77,67,0,8,2
"S00090387",76,53,3,16,4
"S00090388",122,61,11,47,3
"S00090389",130,107,4,14,5
"S00090390",93,82,9,2,0
"S00090391",96,65,12,19,0
"S00090392",98,89,0,4,5
"S00090393",129,81,45,3,0
"S00090394",90,83,3,2,2
"S00090395",107,107,0,0,0
"S00090396",80,64,0,16,0
"S00090397",74,39,0,33,2
"S00090398",60,23,0,37,0
"S00090399",161,117,1,36,7
"S00090400",128,112,0,16,0
"S00090401",100,69,3,28,0
"S00090402",113,104,0,6,3
"S00090403",166,161,3,2,0
"S00090404",190,145,5,40,0
"S00090405",170,146,2,22,0
"S00090406",131,118,8,5,0
"S00090407",212,152,48,12,0
"S00090408",67,35,0,32,0
"S00090409",112,92,16,4,0
"S00090410",104,52,47,2,3
"S00090411",78,29,0,49,0
"S00090412",59,38,6,14,1
"S00090413",93,13,57,22,1
"S00090414",114,105,2,7,0
"S00090415",135,114,0,16,5
"S00090416",115,95,6,9,5
"S00090417",68,59,0,9,0
"S00090418",50,50,0,0,0
"S00090419",95,64,8,20,3
"S00090420",94,83,0,11,0
"S00090421",149,145,0,4,0
"S00090422",75,47,1,27,0
"S00090423",125,60,24,38,3
"S00090424",69,65,0,4,0
"S00090425",108,100,2,6,0
"S00090426",94,37,4,50,3
"S00090427",83,73,0,10,0
"S00090428",240,167,2,71,0
"S00090429",96,88,0,8,0
"S00090430",98,93,0,5,0
"S00090431",118,107,7,4,0
"S00090432",63,53,0,10,0
"S00090433",107,93,0,13,1
"S00090434",113,71,0,42,0
"S00090435",58,22,1,32,3
"S00090436",139,55,2,76,6
"S00090437",109,30,28,51,0
"S00090438",59,19,3,37,0
"S00090439",69,17,7,42,3
"S00090440",135,115,2,14,4
"S00090441",162,59,79,20,4
"S00090442",97,16,60,21,0
"S00090443",61,14,43,2,2
"S00090444",73,24,30,19,0
"S00090445",111,49,18,36,8
"S00090446",75,18,8,45,4
"S00090447",135,11,114,7,3
"S00090448",62,30,20,9,3
"S00090449",74,50,1,20,3
"S00090450",73,35,27,11,0
"S00090451",62,28,2,32,0
"S00090452",73,5,52,16,0
"S00090453",61,57,4,0,0
"S00090454",148,38,8,100,2
"S00090455",80,0,80,0,0
"S00090456",55,3,49,3,0
"S00090457",59,5,54,0,0
"S00090458",117,7,102,8,0
"S00090459",87,10,75,2,0
"S00090460",128,31,92,5,0
"S00090461",69,6,3,60,0
"S00090462",114,43,16,54,1
"S00090463",86,24,56,6,0
"S00090464",74,9,61,4,0
"S00090465",134,79,53,2,0
"S00090466",78,24,48,6,0
"S00090467",102,5,95,2,0
"S00090468",111,51,3,54,3
"S00090469",89,35,0,52,2
"S00090470",74,1,71,2,0
"S00090471",88,6,65,15,2
"S00090472",102,13,85,4,0
"S00090473",89,11,68,10,0
"S00090474",110,0,110,0,0
"S00090475",93,3,90,0,0
"S00090476",94,9,77,8,0
"S00090477",92,3,84,5,0
"S00090478",127,10,98,18,1
"S00090479",115,2,113,0,0
"S00090480",67,4,63,0,0
"S00090481",69,16,45,8,0
"S00090482",64,11,50,2,1
"S00090483",86,37,45,4,0
"S00090484",85,20,7,56,2
"S00090485",75,42,2,31,0
"S00090486",77,23,47,7,0
"S00090487",64,14,40,9,1
"S00090488",115,27,71,17,0
"S00090489",73,40,33,0,0
"S00090490",118,38,62,17,1
"S00090491",58,20,32,5,1
"S00090492",62,28,34,0,0
"S00090493",75,23,45,7,0
"S00090494",78,52,20,5,1
"S00090495",90,67,23,0,0
"S00090496",241,241,0,0,0
"S00090497",93,83,1,8,1
"S00090498",87,72,0,15,0
"S00090499",181,176,0,3,2
"S00090500",113,106,0,4,3
"S00090501",107,89,2,16,0
"S00090502",88,88,0,0,0
"S00090503",67,51,13,2,1
"S00090504",162,137,23,0,2
"S00090505",132,124,2,6,0
"S00090506",100,90,8,2,0
"S00090507",159,59,3,97,0
"S00090508",84,33,7,41,3
"S00090509",156,144,1,5,6
"S00090510",116,89,5,17,5
"S00090511",64,30,1,33,0
"S00090512",70,47,1,20,2
"S00090513",101,25,55,20,1
"S00090514",90,21,38,28,3
"S00090515",100,42,4,51,3
"S00090516",93,17,43,33,0
"S00090517",106,6,95,5,0
"S00090518",93,24,14,55,0
"S00090519",78,24,48,6,0
"S00090520",115,43,60,12,0
"S00090521",63,13,11,37,2
"S00090522",70,20,32,17,1
"S00090523",110,26,33,48,3
"S00090524",112,40,15,56,1
"S00090525",76,38,1,36,1
"S00090526",89,24,18,46,1
"S00090527",125,23,17,85,0
"S00090528",132,24,99,9,0
"S00090529",102,7,91,4,0
"S00090530",86,28,41,13,4
"S00090531",122,22,87,13,0
"S00090532",85,8,71,6,0
"S00090533",52,4,37,11,0
"S00090534",93,28,49,15,1
"S00090535",85,16,53,14,2
"S00090536",76,20,50,6,0
"S00090537",106,15,75,16,0
"S00090538",127,24,11,90,2
"S00090539",129,30,41,57,1
"S00090540",93,24,17,49,3
"S00090541",117,29,7,78,3
"S00090542",74,68,0,5,1
"S00090543",146,123,0,19,4
"S00090544",90,46,0,44,0
"S00090545",75,36,2,34,3
"S00090546",97,76,0,16,5
"S00090547",76,57,0,19,0
"S00090548",86,69,0,15,2
"S00090549",66,52,0,12,2
"S00090550",89,33,0,56,0
"S00090551",95,19,7,69,0
"S00090552",82,37,0,43,2
"S00090553",195,85,36,74,0
"S00090554",96,81,1,13,1
"S00090555",51,38,0,13,0
"S00090556",122,104,0,16,2
"S00090557",73,22,1,47,3
"S00090558",92,28,0,62,2
"S00090559",102,52,33,17,0
"S00090560",107,57,6,44,0
"S00090561",133,58,0,70,5
"S00090562",137,64,0,73,0
"S00090563",84,26,6,52,0
"S00090564",111,37,0,69,5
"S00090565",84,28,0,52,4
"S00090566",68,25,1,40,2
"S00090567",109,41,0,68,0
"S00090568",107,32,15,57,3
"S00090569",98,71,0,27,0
"S00090570",97,43,7,47,0
"S00090571",63,23,1,38,1
"S00090572",98,49,8,41,0
"S00090573",77,24,10,37,6
"S00090574",66,28,1,37,0
"S00090575",121,57,5,58,1
"S00090576",90,41,2,47,0
"S00090577",116,25,0,91,0
"S00090578",60,23,1,36,0
"S00090579",92,23,0,69,0
"S00090580",140,9,16,112,3
"S00090581",85,8,68,8,1
"S00090582",140,24,27,89,0
"S00090583",52,18,0,34,0
"S00090584",84,11,7,66,0
"S00090585",95,22,0,73,0
"S00090586",116,22,5,86,3
"S00090587",72,26,2,44,0
"S00090588",66,13,3,50,0
"S00090589",84,35,23,26,0
"S00090590",115,10,91,13,1
"S00090591",87,25,35,27,0
"S00090592",84,35,45,2,2
"S00090593",77,42,29,5,1
"S00090594",112,21,79,12,0
"S00090595",82,5,76,1,0
"S00090596",184,9,174,1,0
"S00090597",111,56,45,9,1
"S00090598",91,27,47,16,1
"S00090599",130,61,54,15,0
"S00090600",77,57,13,5,2
"S00090601",113,68,37,7,1
"S00090602",80,70,10,0,0
"S00090603",92,42,49,1,0
"S00090604",100,71,24,5,0
"S00090605",94,60,29,0,5
"S00090606",88,11,72,5,0
"S00090607",156,93,61,2,0
"S00090608",62,42,11,7,2
"S00090609",146,100,38,2,6
"S00090610",67,46,18,0,3
"S00090611",105,72,29,2,2
"S00090612",97,70,26,1,0
"S00090613",87,60,21,6,0
"S00090614",119,81,35,3,0
"S00090615",156,104,4,44,4
"S00090616",88,61,0,20,7
"S00090617",55,20,0,35,0
"S00090618",77,29,0,47,1
"S00090619",75,37,2,36,0
"S00090620",120,49,4,65,2
"S00090621",92,52,0,37,3
"S00090622",109,53,4,50,2
"S00090623",62,36,5,21,0
"S00090624",77,41,3,31,2
"S00090625",63,41,1,20,1
"S00090626",117,83,0,31,3
"S00090627",64,45,0,19,0
"S00090628",83,56,1,26,0
"S00090629",110,56,13,41,0
"S00090630",63,33,4,26,0
"S00090631",79,38,0,37,4
"S00090632",114,66,0,42,6
"S00090633",115,88,0,27,0
"S00090634",95,61,1,31,2
"S00090635",125,118,2,5,0
"S00090636",87,4,74,9,0
"S00090637",63,12,37,13,1
"S00090638",122,43,2,73,4
"S00090639",56,38,1,16,1
"S00090640",53,28,0,24,1
"S00090641",129,24,89,16,0
"S00090642",176,71,45,60,0
"S00090643",94,14,74,6,0
"S00090644",109,30,56,20,3
"S00090645",95,58,18,17,2
"S00090646",76,35,24,17,0
"S00090647",82,10,71,1,0
"S00090648",92,23,9,60,0
"S00090649",101,36,34,31,0
"S00090650",136,54,46,35,1
"S00090651",113,52,46,15,0
"S00090652",114,90,5,19,0
"S00090653",92,69,11,11,1
"S00090654",143,114,0,27,2
"S00090655",119,105,4,10,0
"S00090656",85,44,1,36,4
"S00090657",104,32,55,17,0
"S00090658",151,73,43,34,1
"S00090659",91,48,3,37,3
"S00090660",54,34,3,15,2
"S00090661",92,63,0,29,0
"S00090662",64,19,3,42,0
"S00090663",167,127,0,37,3
"S00090664",181,135,3,40,3
"S00090665",125,112,5,8,0
"S00090666",121,111,0,3,7
"S00090667",184,127,0,57,0
"S00090668",192,157,0,35,0
"S00090669",95,91,0,2,2
"S00090670",129,95,15,13,6
"S00090671",106,7,72,25,2
"S00090672",104,12,90,2,0
"S00090673",114,45,5,64,0
"S00090674",95,27,8,60,0
"S00090675",95,25,7,63,0
"S00090676",105,14,4,86,1
"S00090677",93,21,5,67,0
"S00090678",125,53,0,66,6
"S00090679",153,33,49,70,1
"S00090680",53,14,10,28,1
"S00090681",73,16,25,32,0
"S00090682",89,59,12,15,3
"S00090683",91,32,13,46,0
"S00090684",132,39,13,75,5
"S00090685",83,26,24,25,8
"S00090686",52,18,0,30,4
"S00090687",73,32,28,12,1
"S00090688",96,21,3,66,6
"S00090689",172,48,7,113,4
"S00090690",92,42,7,43,0
"S00090691",56,13,29,14,0
"S00090692",136,65,34,35,2
"S00090693",141,52,60,25,4
"S00090694",150,65,1,83,1
"S00090695",107,8,20,79,0
"S00090696",111,35,41,28,7
"S00090697",80,6,74,0,0
"S00090698",96,1,83,12,0
"S00090699",103,5,92,4,2
"S00090700",72,6,62,4,0
