output_area,total,scotland,ruk,elsewhere
60RE000148,152,144,8,0
60RE000149,122,94,25,3
60RE000150,68,47,10,11
60RE000151,71,58,8,5
60RE000152,84,70,10,4
60RE000153,115,93,18,4
60RE000154,109,88,12,9
60RE000155,54,47,5,2
60RE000156,68,57,8,3
60RE000157,142,122,15,5
60RE000158,67,64,3,0
60RE000159,79,62,13,4
60RE000160,65,55,9,1
60RE000161,91,71,18,2
60RE000162,200,171,23,6
60RE000163,163,145,15,3
60RE000164,114,106,6,2
60RE000165,96,76,18,2
60RE000166,88,79,6,3
60RE000167,170,147,17,6
60RE000168,144,131,10,3
60RE000169,131,116,10,5
60RE000170,172,126,36,10
60RE000171,100,87,13,0
60RE000172,111,102,7,2
60RE000173,125,97,14,14
60RE000174,122,104,12,6
60RE000175,160,125,26,9
60RE000176,90,72,11,7
60RE000177,83,69,11,3
60RE000178,72,64,8,0
60RE000179,96,79,9,8
60RE000180,171,145,17,9
60RE000181,100,75,19,6
60RE000182,143,128,10,5
60RE000183,120,107,11,2
60RE000184,159,144,14,1
60RE000185,87,71,8,8
60RE000186,204,186,13,5
60RE000187,97,91,5,1
60RE000188,83,79,2,2
60RE000189,140,131,6,3
60RE000190,81,73,6,2
60RE000191,138,127,6,5
60RE000192,102,95,6,1
60RE000193,109,95,7,7
60RE000194,146,131,11,4
60RE000195,112,104,3,5
60RE000196,90,82,7,1
60RE000197,94,71,18,5
60RE000198,93,80,8,5
60RE000199,208,197,5,6
60RE000200,185,175,7,3
60RE000201,204,196,6,2
60RE000202,174,165,3,6
60RE000203,157,147,8,2
60RE000204,123,112,10,1
60RE000205,123,111,10,2
60RE000206,127,120,5,2
60RE000207,136,127,8,1
60RE000208,195,174,17,4
60RE000209,169,153,8,8
60RE000210,151,135,8,8
60RE000211,126,118,4,4
60RE000212,155,146,6,3
60RE000213,112,101,8,3
60RE000214,132,126,3,3
60RE000215,73,64,9,0
60RE000216,111,105,3,3
60RE000217,107,106,1,0
60RE000218,86,80,5,1
60RE000219,102,92,7,3
60RE000220,131,114,9,8
60RE000221,102,95,4,3
60RE000222,65,54,11,0
60RE000223,80,75,5,0
60RE000224,152,142,4,6
60RE000225,88,83,4,1
60RE000226,94,86,8,0
60RE000227,159,134,20,5
60RE000228,153,134,15,4
60RE000229,196,180,14,2
60RE000230,161,144,13,4
60RE000231,177,156,17,4
60RE000232,213,196,15,2
60RE000233,164,147,14,3
60RE000234,160,150,7,3
60RE000235,131,116,11,4
60RE000236,119,106,11,2
60RE000237,93,89,4,0
60RE000238,118,111,5,2
60RE000239,131,119,11,1
60RE000240,98,88,4,6
60RE000241,148,131,11,6
60RE000242,80,74,4,2
60RE000243,102,91,8,3
60RE000244,141,129,6,6
60RE000245,145,137,3,5
60RE000246,104,99,4,1
60RE000247,115,109,6,0
60RE000248,113,107,3,3
60RE000249,91,83,6,2
60RE000250,100,95,2,3
60RE000251,136,125,7,4
60RE000252,110,99,6,5
60RE000253,116,108,3,5
60RE000254,88,74,13,1
60RE000255,130,120,7,3
60RE000256,91,78,8,5
60RE000257,115,109,4,2
60RE000258,80,75,3,2
60RE000259,137,115,17,5
60RE000260,99,93,3,3
60RE000261,101,89,9,3
60RE000262,57,43,7,7
60RE000263,89,67,19,3
60RE000264,144,129,11,4
60RE000265,129,120,9,0
60RE000266,95,74,19,2
60RE000267,145,123,18,4
60RE000268,162,131,22,9
60RE000269,113,92,16,5
60RE000270,124,101,17,6
60RE000271,139,109,25,5
60RE000272,172,136,27,9
60RE000273,154,122,26,6
60RE000274,164,131,29,4
60RE000275,120,92,24,4
60RE000276,151,125,19,7
60RE000277,147,122,18,7
60RE000278,156,134,18,4
60RE000279,124,100,18,6
60RE000280,125,108,16,1
60RE000281,128,109,17,2
60RE000282,115,96,13,6
60RE000283,131,102,24,5
60RE000284,95,85,10,0
60RE000285,117,95,17,5
60RE000286,131,111,17,3
60RE000287,143,122,17,4
60RE000288,100,80,13,7
60RE000289,97,87,8,2
60RE000290,118,104,5,9
60RE000291,111,93,15,3
60RE000292,123,101,18,4
60RE000293,97,70,22,5
60RE000294,155,135,14,6
60RE000295,103,82,13,8
60RE000296,134,113,17,4
60RE000297,123,91,21,11
60RE000298,166,145,15,6
60RE000299,101,82,11,8
60RE000300,85,61,14,10
60RE000301,91,66,19,6
60RE000302,107,87,14,6
60RE000303,214,176,30,8
60RE000304,89,75,9,5
60RE000305,123,106,17,0
60RE000306,93,80,10,3
60RE000307,173,139,24,10
60RE000308,111,83,26,2
60RE000309,142,126,14,2
60RE000310,107,95,10,2
60RE000311,92,73,14,5
60RE000312,105,92,11,2
60RE000313,120,98,14,8
60RE000314,78,64,11,3
60RE000315,76,65,7,4
60RE000316,105,99,5,1
60RE000317,128,112,14,2
60RE000318,97,90,5,2
60RE000319,83,78,3,2
60RE000320,104,100,2,2
60RE000321,98,95,2,1
60RE000322,93,84,5,4
60RE000323,61,53,6,2
60RE000324,113,99,11,3
60RE000325,98,88,7,3
60RE000326,71,65,6,0
60RE000327,135,124,8,3
60RE000328,110,100,5,5
60RE000329,97,94,3,0
60RE000330,82,79,1,2
60RE000331,73,71,2,0
60RE000332,88,78,7,3
60RE000333,116,109,7,0
60RE000334,153,140,8,5
60RE000335,142,136,3,3
60RE000336,123,107,9,7
60RE000337,93,90,2,1
60RE000338,97,88,7,2
60RE000339,94,89,5,0
60RE000340,85,77,7,1
60RE000341,132,126,2,4
60RE000342,91,84,7,0
60RE000343,122,113,4,5
60RE000344,93,89,1,3
60RE000345,137,124,10,3
60RE000346,58,53,5,0
60RE000347,119,115,4,0
60RE000348,65,60,3,2
60RE000349,95,89,4,2
60RE000350,135,131,1,3
60RE000351,165,152,11,2
60RE000352,170,154,15,1
60RE000353,141,138,2,1
60RE000354,90,85,5,0
60RE000355,93,86,4,3
60RE000356,107,99,8,0
60RE000357,132,117,9,6
60RE000358,134,127,4,3
60RE000359,68,65,3,0
60RE000360,80,76,2,2
60RE000361,125,116,7,2
60RE000362,63,60,1,2
60RE000363,92,88,1,3
60RE000364,166,158,7,1
60RE000365,171,160,8,3
60RE000366,133,130,2,1
60RE000367,206,191,8,7
60RE000368,153,144,8,1
60RE000369,126,113,6,7
60RE000370,127,118,5,4
60RE000371,101,95,5,1
60RE000372,216,192,9,15
60RE000373,164,156,4,4
60RE000374,56,53,3,0
60RE000375,172,161,9,2
60RE000376,179,167,9,3
60RE000377,98,93,3,2
60RE000378,122,117,4,1
60RE000379,131,118,8,5
60RE000380,91,84,6,1
60RE000381,102,92,8,2
60RE000382,70,66,2,2
60RE000383,76,71,5,0
60RE000384,83,80,3,0
60RE000385,112,105,4,3
60RE000386,77,73,1,3
60RE000387,98,96,2,0
60RE000388,100,93,4,3
60RE000389,63,58,4,1
60RE000390,73,69,1,3
60RE000391,63,60,3,0
60RE000392,59,56,2,1
60RE000393,88,83,3,2
60RE000394,111,109,2,0
60RE000395,139,127,9,3
60RE000396,120,115,4,1
60RE000397,192,153,28,11
60RE000398,140,132,4,4
60RE000399,88,78,8,2
60RE000400,84,78,5,1
60RE000401,91,88,1,2
60RE000402,105,96,3,6
60RE000403,91,85,5,1
60RE000404,61,56,2,3
60RE000405,119,108,9,2
60RE000406,118,106,4,8
60RE000407,104,93,7,4
60RE000408,129,114,12,3
60RE000409,70,58,5,7
60RE000410,216,171,31,14
60RE000411,116,105,7,4
60RE000412,62,53,8,1
60RE000413,101,92,5,4
60RE000414,98,92,5,1
60RE000415,106,103,3,0
60RE000416,106,99,5,2
60RE000417,102,89,12,1
60RE000418,176,163,10,3
60RE000419,132,122,6,4
60RE000420,190,178,8,4
60RE000421,147,141,4,2
60RE000422,145,137,5,3
60RE000423,153,146,6,1
60RE000424,101,91,7,3
60RE000425,182,177,4,1
60RE000426,100,91,7,2
60RE000427,174,170,4,0
60RE000428,179,172,6,1
60RE000429,130,127,3,0
60RE000430,144,130,11,3
60RE000431,106,96,8,2
60RE000432,129,119,1,9
60RE000433,98,93,5,0
60RE000434,102,99,1,2
60RE000435,109,106,3,0
60RE000436,78,75,3,0
60RE000437,100,90,5,5
60RE000438,97,96,0,1
60RE000439,108,102,3,3
60RE000440,57,56,1,0
60RE000441,137,131,4,2
60RE000442,148,144,3,1
60RE000443,101,99,2,0
60RE000444,113,108,4,1
60RE000445,177,170,5,2
60RE000446,125,121,3,1
60RE000447,86,78,6,2
60RE000448,110,101,9,0
60RE000449,91,83,5,3
60RE000450,112,103,6,3
60RE000451,119,105,13,1
60RE000452,72,65,5,2
60RE000453,170,158,7,5
60RE000454,114,102,10,2
60RE000455,116,107,9,0
60RE000456,166,144,19,3
60RE000457,73,66,5,2
60RE000458,61,52,5,4
60RE000459,153,130,17,6
60RE000460,136,126,9,1
60RE000461,192,164,23,5
60RE000462,94,83,10,1
60RE000463,116,105,8,3
60RE000464,121,100,15,6
60RE000465,121,111,9,1
60RE000466,87,78,6,3
60RE000467,119,104,12,3
60RE000468,92,71,14,7
60RE000469,143,128,11,4
60RE000470,115,105,6,4
60RE000471,80,68,6,6
60RE000472,115,106,5,4
60RE000473,92,85,5,2
60RE000474,104,88,12,4
60RE000475,159,141,15,3
60RE000476,135,110,10,15
60RE000477,90,78,7,5
60RE000478,90,83,6,1
60RE000479,138,129,9,0
60RE000480,157,139,18,0
60RE000481,75,62,7,6
60RE000482,162,138,16,8
60RE000483,179,159,15,5
60RE000484,122,105,10,7
60RE000485,112,103,7,2
60RE000486,125,116,8,1
60RE000487,83,76,5,2
60RE000488,133,127,4,2
60RE000489,126,118,7,1
60RE000490,118,99,15,4
60RE000491,112,101,9,2
60RE000492,140,118,13,9
60RE000493,134,122,12,0
60RE000494,92,81,10,1
60RE000495,124,113,9,2
60RE000496,112,93,13,6
60RE000497,119,108,9,2
60RE000498,173,163,7,3
60RE000499,144,137,5,2
60RE000500,119,113,5,1
60RE000501,168,153,14,1
60RE000502,82,74,7,1
60RE000503,137,130,7,0
60RE000504,97,78,17,2
60RE000505,131,120,10,1
60RE000506,101,85,15,1
60RE000507,155,129,19,7
60RE000508,118,99,16,3
60RE000509,183,159,18,6
60RE000510,174,160,9,5
60RE000511,115,104,8,3
60RE000512,115,100,12,3
60RE000513,92,84,5,3
60RE000514,85,73,7,5
60RE000515,113,94,15,4
60RE000516,125,119,5,1
60RE000517,111,101,6,4
60RE000518,196,178,15,3
60RE000519,138,130,7,1
60RE000520,128,119,9,0
60RE000521,99,88,9,2
60RE000522,120,108,8,4
60RE000523,111,97,9,5
60RE000524,95,85,10,0
60RE000525,198,179,12,7
60RE000526,220,199,20,1
60RE000527,86,78,4,4
60RE000528,54,52,1,1
60RE000529,152,139,12,1
60RE000530,104,94,8,2
60RE000531,107,100,7,0
60RE000532,66,59,5,2
60RE000533,77,71,3,3
60RE000534,155,144,9,2
60RE000535,133,120,11,2
60RE000536,83,66,11,6
60RE000537,104,91,10,3
60RE000538,92,82,8,2
60RE000539,130,115,12,3
60RE000540,81,77,1,3
60RE000541,111,102,7,2
60RE000542,142,129,11,2
60RE000543,115,97,10,8
60RE000544,107,94,12,1
60RE000545,100,94,3,3
60RE000546,105,103,1,1
60RE000547,187,170,13,4
60RE000548,217,192,19,6
60RE000549,97,84,12,1
60RE000550,177,154,21,2
60RE000551,77,72,4,1
60RE000552,135,123,7,5
60RE000553,117,112,3,2
60RE000554,217,191,24,2
60RE000555,50,48,2,0
60RE000556,190,183,7,0
60RE000557,148,144,4,0
60RE000558,179,167,11,1
60RE000559,175,157,14,4
60RE000560,153,144,7,2
60RE000561,117,114,0,3
60RE000562,116,108,6,2
60RE000563,171,159,6,6
60RE000564,127,121,6,0
60RE000565,112,107,4,1
60RE000566,144,141,2,1
60RE000567,80,79,1,0
60RE000568,165,161,4,0
60RE000569,100,97,3,0
60RE000570,72,69,3,0
60RE000571,88,86,2,0
60RE000572,132,124,7,1
60RE000573,98,93,4,1
60RE000574,170,165,3,2
60RE000575,136,127,8,1
60RE000576,150,146,4,0
60RE000577,124,119,4,1
60RE000578,99,89,8,2
60RE000579,136,128,6,2
60RE000580,130,129,1,0
60RE000581,122,116,4,2
60RE000582,91,68,22,1
60RE000583,79,70,7,2
60RE000584,110,103,6,1
60RE000585,105,100,5,0
60RE000586,116,102,8,6
60RE000587,133,106,26,1
60RE000588,153,127,20,6
60RE000589,178,153,14,11
60RE000590,169,148,17,4
60RE000591,166,150,14,2
60RE000592,149,134,11,4
60RE000593,95,82,12,1
60RE000594,103,87,15,1
60RE000595,125,105,14,6
60RE000596,111,94,12,5
60RE000597,125,114,9,2
60RE000598,86,75,10,1
60RE000599,127,112,6,9
60RE000600,132,116,13,3
60RE000601,137,111,23,3
60RE000602,123,97,20,6
60RE000603,137,119,10,8
60RE000604,95,86,7,2
60RE000605,63,47,13,3
60RE000606,64,57,3,4
60RE000607,102,83,11,8
60RE000608,55,44,7,4
60RE000609,74,63,8,3
60RE000610,60,52,5,3
60RE000611,75,65,10,0
60RE000612,95,82,6,7
60RE000613,90,82,8,0
60RE000614,117,109,7,1
60RE000615,146,127,12,7
60RE000616,79,70,6,3
60RE000617,76,61,11,4
60RE000618,184,150,22,12
60RE000619,103,91,8,4
60RE000620,145,127,16,2
60RE000621,76,72,4,0
60RE000622,106,99,5,2
60RE000623,143,128,9,6
60RE000624,114,105,7,2
60RE000625,139,121,16,2
60RE000626,114,97,14,3
60RE000627,147,135,10,2
60RE000628,141,132,4,5
60RE000629,71,65,6,0
60RE000630,151,148,3,0
60RE000631,164,152,10,2
60RE000632,68,60,6,2
60RE000633,137,117,12,8
60RE000634,131,113,15,3
60RE000635,154,135,15,4
60RE000636,154,144,8,2
60RE000637,114,105,8,1
60RE000638,87,77,8,2
60RE000639,179,161,13,5
60RE000640,144,116,24,4
60RE000641,100,88,12,0
60RE000642,125,114,7,4
60RE000643,204,171,27,6
60RE000644,96,83,11,2
60RE000645,115,94,21,0
60RE000646,173,157,11,5
60RE000647,148,129,15,4
60RE000648,155,144,10,1
60RE000649,137,127,8,2
60RE000650,160,150,8,2
60RE000651,140,123,15,2
60RE000652,125,113,9,3
60RE000653,145,124,16,5
60RE000654,120,99,19,2
60RE000655,162,124,31,7
60RE000656,129,96,27,6
60RE000657,133,112,21,0
60RE000658,117,101,14,2
60RE000659,69,53,13,3
60RE000660,80,75,4,1
60RE000661,129,120,9,0
60RE000662,150,133,16,1
60RE000663,141,125,5,11
60RE000664,135,123,9,3
60RE000665,158,151,5,2
60RE000666,141,122,16,3
60RE000667,156,125,26,5
60RE000668,180,162,17,1
60RE000669,88,78,9,1
60RE000670,108,99,7,2
60RE000671,132,120,11,1
60RE000672,118,92,21,5
60RE000673,159,146,12,1
60RE000674,171,160,9,2
60RE000675,158,151,3,4
60RE000676,112,98,11,3
60RE000677,113,100,11,2
60RE000678,79,65,14,0
60RE000679,154,147,2,5
60RE000680,160,151,7,2
60RE000681,115,107,6,2
60RE000682,78,75,1,2
60RE000683,189,174,9,6
60RE000684,152,138,10,4
60RE000685,184,166,13,5
60RE000686,140,117,19,4
60RE000687,96,80,14,2
60RE000688,136,118,12,6
60RE000689,61,59,2,0
60RE000690,150,125,20,5
60RE000691,67,59,7,1
60RE000692,167,152,14,1
60RE000693,171,139,30,2
60RE000694,88,74,14,0
60RE000695,54,47,7,0
60RE000696,161,123,34,4
60RE000697,143,124,18,1
60RE000698,114,95,18,1
60RE000699,128,117,6,5
60RE000700,82,68,9,5
60RE000701,84,74,8,2
60RE000702,72,62,7,3
60RE000703,204,182,15,7
60RE000704,98,90,6,2
60RE000705,96,87,8,1
60RE000706,62,51,7,4
60RE000707,135,129,3,3
60RE000708,123,108,10,5
60RE000709,81,71,6,4
60RE000710,65,54,8,3
60RE000711,76,61,13,2
60RE000712,145,124,17,4
60RE000713,101,75,20,6
60RE000714,68,61,6,1
60RE000715,96,80,12,4
60RE000716,102,97,4,1
60RE000717,78,72,5,1
60RE000718,156,124,27,5
60RE000719,74,71,1,2
60RE000720,81,72,6,3
60RE000721,79,65,13,1
60RE000722,144,134,5,5
60RE000723,95,78,14,3
60RE000724,76,62,10,4
60RE000725,67,62,4,1
60RE000726,147,136,8,3
60RE000727,50,48,1,1
60RE000728,81,75,6,0
60RE000729,63,53,9,1
60RE000730,69,53,11,5
60RE000731,120,104,15,1
60RE000732,101,90,9,2
60RE000733,55,44,10,1
60RE000734,61,54,5,2
60RE000735,113,107,5,1
60RE000736,98,85,10,3
60RE000737,97,79,15,3
60RE000738,73,62,10,1
60RE000739,90,85,4,1
60RE000740,134,133,0,1
60RE000741,59,56,2,1
60RE000742,94,91,2,1
60RE000743,120,106,13,1
60RE000744,92,80,8,4
60RE000745,93,77,10,6
60RE000746,76,61,14,1
60RE000747,61,58,3,0
60RE000748,101,83,16,2
60RE000749,109,88,19,2
60RE000750,122,107,15,0
60RE000751,85,78,6,1
60RE000752,66,62,4,0
60RE000753,118,103,7,8
60RE000754,68,61,7,0
60RE000755,158,138,16,4
60RE000756,126,113,13,0
60RE000757,125,106,18,1
60RE000758,197,165,28,4
60RE000759,96,77,18,1
60RE000760,64,53,11,0
60RE000761,62,52,10,0
60RE000762,172,158,13,1
60RE000763,112,105,6,1
60RE000764,109,96,10,3
60RE000765,130,124,6,0
60RE000766,77,66,10,1
60RE000767,107,87,19,1
60RE000768,71,58,7,6
60RE000769,87,82,4,1
60RE000770,74,67,6,1
60RE000771,153,131,13,9
60RE000772,71,69,2,0
60RE000773,60,57,3,0
60RE000774,129,119,9,1
60RE000775,88,77,11,0
60RE000776,101,87,11,3
60RE000777,79,72,4,3
60RE000778,178,165,11,2
60RE000779,106,60,39,7
60RE000780,117,92,21,4
60RE000781,125,108,17,0
60RE000782,116,108,5,3
60RE000783,202,149,34,19
60RE000784,113,75,27,11
60RE000785,136,104,29,3
60RE000786,123,100,19,4
60RE000787,133,117,14,2
60RE000788,79,69,9,1
60RE000789,67,63,4,0
60RE000790,123,100,20,3
60RE000791,213,169,38,6
60RE000792,103,79,22,2
60RE000793,100,91,9,0
60RE000794,143,123,19,1
60RE000795,63,50,12,1
60RE000796,94,73,18,3
60RE000797,81,73,7,1
60RE000798,127,117,6,4
60RE000799,63,60,1,2
60RE000800,114,103,8,3
60RE000801,113,99,6,8
60RE000802,93,92,1,0
60RE000803,280,261,15,4
60RE000804,123,116,5,2
60RE000805,75,70,2,3
60RE000806,84,77,4,3
60RE000807,113,95,9,9
60RE000808,67,58,8,1
60RE000809,151,121,24,6
60RE000810,62,56,3,3
60RE000811,76,63,11,2
60RE000812,214,178,22,14
60RE000813,92,77,10,5
60RE000814,51,46,3,2
60RE000815,96,91,4,1
60RE000816,79,74,3,2
60RE000817,100,91,8,1
60RE000818,231,190,32,9
60RE000819,69,60,8,1
60RE000820,138,117,14,7
60RE000821,126,110,12,4
60RE000822,179,147,27,5
60RE000823,116,99,15,2
60RE000824,143,114,24,5
60RE000825,136,128,7,1
60RE000826,78,71,5,2
60RE000827,73,65,4,4
60RE000828,130,119,4,7
60RE000829,74,71,3,0
60RE000830,118,102,14,2
60RE000831,62,53,7,2
60RE000832,171,142,17,12
60RE000833,152,126,14,12
60RE000834,110,84,21,5
60RE000835,198,162,28,8
60RE000836,91,82,8,1
60RE000837,122,94,20,8
60RE000838,151,124,19,8
60RE000839,97,82,9,6
60RE000840,128,108,16,4
60RE000841,75,68,7,0
60RE000842,81,66,12,3
60RE000843,110,94,9,7
60RE000844,195,186,6,3
60RE000845,85,80,4,1
60RE000846,109,102,6,1
60RE000847,90,83,7,0
60RE000848,106,103,2,1
60RE000849,196,179,10,7
60RE000850,98,92,4,2
60RE000851,132,122,9,1
60RE000852,134,125,7,2
60RE000853,77,73,3,1
60RE000854,125,123,2,0
60RE000855,63,58,5,0
60RE000856,58,58,0,0
60RE000857,72,68,2,2
60RE000858,189,176,12,1
60RE000859,110,97,5,8
60RE000860,155,141,10,4
60RE000861,134,122,9,3
60RE000862,98,88,5,5
60RE000863,81,73,5,3
60RE000864,73,71,2,0
60RE000865,93,86,5,2
60RE000866,100,81,16,3
60RE000867,57,54,3,0
60RE000868,116,106,5,5
60RE000869,128,114,14,0
60RE000870,153,139,10,4
60RE000871,97,90,5,2
60RE000872,147,134,6,7
60RE000873,52,48,3,1
60RE000874,287,253,26,8
60RE000875,119,101,12,6
60RE000876,63,56,5,2
60RE000877,101,88,10,3
60RE000878,58,51,6,1
60RE000879,53,44,7,2
60RE000880,128,111,12,5
60RE000881,171,140,15,16
60RE000882,82,76,6,0
60RE000883,144,135,6,3
60RE000884,145,133,9,3
60RE000885,93,88,5,0
60RE000886,118,101,16,1
60RE000887,89,74,13,2
60RE000888,143,131,10,2
60RE000889,128,112,14,2
60RE000890,117,104,8,5
60RE000891,158,153,2,3
60RE000892,87,78,5,4
60RE000893,144,135,8,1
60RE000894,117,105,11,1
60RE000895,95,87,6,2
60RE000896,50,50,0,0
60RE000897,127,118,6,3
60RE000898,124,114,8,2
60RE000899,115,102,12,1
60RE000900,91,73,14,4
60RE000901,75,61,12,2
60RE000902,173,136,22,15
60RE000903,138,112,15,11
60RE000904,55,55,0,0
60RE000905,80,75,4,1
60RE000906,168,157,9,2
60RE000907,72,68,3,1
60RE000908,159,148,8,3
60RE000909,147,135,10,2
60RE000910,179,167,10,2
60RE000911,91,81,8,2
60RE000912,151,143,7,1
60RE000913,116,98,11,7
60RE000914,108,94,8,6
60RE000915,115,102,8,5
60RE000916,120,108,9,3
60RE000917,90,76,13,1
60RE000918,194,162,29,3
60RE000919,98,77,17,4
60RE000920,85,71,11,3
60RE000921,98,87,10,1
60RE000922,80,71,6,3
60RE000923,106,92,13,1
60RE000924,139,115,20,4
60RE000925,127,114,12,1
60RE000926,104,90,9,5
60RE000927,99,88,10,1
60RE000928,120,105,7,8
60RE000929,51,43,7,1
60RE000930,143,123,12,8
60RE000931,174,153,15,6
60RE000932,67,65,1,1
60RE000933,61,58,3,0
60RE000934,83,77,5,1
60RE000935,74,68,4,2
60RE000936,174,154,14,6
60RE000937,138,122,10,6
60RE000938,123,111,10,2
60RE000939,144,130,10,4
60RE000940,123,114,7,2
60RE000941,67,57,7,3
60RE000942,113,95,15,3
60RE000943,72,54,14,4
60RE000944,209,176,28,5
60RE000945,178,159,18,1
60RE000946,109,87,14,8
60RE000947,80,66,12,2
60RE000948,107,86,17,4
60RE000949,165,139,21,5
60RE000950,137,116,17,4
60RF000001,183,168,5,10
60RF000002,150,139,2,9
60RF000003,134,125,4,5
60RF000004,64,64,0,0
60RF000005,108,106,1,1
60RF000006,69,67,0,2
60RF000007,160,157,3,0
60RF000008,96,91,3,2
60RF000009,74,73,1,0
60RF000010,61,60,1,0
60RF000011,132,123,5,4
60RF000012,131,126,3,2
60RF000013,138,130,3,5
60RF000014,95,88,4,3
60RF000015,105,102,2,1
60RF000016,96,91,4,1
60RF000017,104,99,3,2
60RF000018,79,74,4,1
60RF000019,156,144,5,7
60RF000020,72,69,1,2
60RF000021,164,159,3,2
60RF000022,201,199,1,1
60RF000023,132,122,5,5
60RF000024,92,90,2,0
60RF000025,124,120,1,3
60RF000026,161,155,3,3
60RF000027,107,106,1,0
60RF000028,69,69,0,0
60RF000029,103,98,5,0
60RF000030,85,82,2,1
60RF000031,112,110,1,1
60RF000032,119,118,1,0
60RF000033,125,121,3,1
60RF000034,75,71,4,0
60RF000035,77,72,2,3
60RF000036,163,149,8,6
60RF000037,133,126,2,5
60RF000038,138,133,4,1
60RF000039,93,88,4,1
60RF000040,117,111,4,2
60RF000041,156,140,13,3
60RF000042,168,160,5,3
60RF000043,115,110,4,1
60RF000044,102,100,1,1
60RF000045,114,110,3,1
60RF000046,56,50,3,3
60RF000047,78,75,3,0
60RF000048,60,58,0,2
60RF000049,122,119,3,0
60RF000050,72,70,1,1
60RF000051,104,101,3,0
60RF000052,69,62,3,4
60RF000053,159,150,5,4
60RF000054,122,115,6,1
60RF000055,106,103,2,1
60RF000056,179,170,8,1
60RF000057,115,112,3,0
60RF000058,160,154,6,0
60RF000059,106,100,5,1
60RF000060,84,81,2,1
60RF000061,95,93,0,2
60RF000062,177,171,5,1
60RF000063,121,119,1,1
60RF000064,100,98,2,0
60RF000065,126,122,3,1
60RF000066,107,104,2,1
60RF000067,149,136,8,5
60RF000068,148,145,3,0
60RF000069,179,172,4,3
60RF000070,100,97,2,1
60RF000071,183,180,3,0
60RF000072,131,126,2,3
60RF000073,199,192,6,1
60RF000074,232,228,4,0
60RF000075,96,89,7,0
60RF000076,154,140,11,3
60RF000077,125,112,8,5
60RF000078,143,135,4,4
60RF000079,135,124,9,2
60RF000080,125,115,7,3
60RF000081,158,127,20,11
60RF000082,108,98,2,8
60RF000083,140,129,8,3
60RF000084,162,145,11,6
60RF000085,150,141,8,1
60RF000086,115,100,8,7
60RF000087,175,160,11,4
60RF000088,144,123,15,6
60RF000089,147,143,2,2
60RF000090,133,125,5,3
60RF000091,93,84,9,0
60RF000092,140,131,8,1
60RF000093,125,114,5,6
60RF000094,155,134,14,7
60RF000095,134,125,5,4
60RF000096,63,58,3,2
60RF000097,156,150,2,4
60RF000098,98,90,2,6
60RF000099,94,85,4,5
60RF000100,120,116,1,3
60RF000101,163,157,2,4
60RF000102,101,99,1,1
60RF000103,158,152,5,1
60RF000104,188,180,4,4
60RF000105,135,125,5,5
60RF000106,99,91,5,3
60RF000107,191,187,2,2
60RF000108,145,143,1,1
60RF000109,154,143,11,0
60RF000110,139,137,1,1
60RF000111,152,148,3,1
60RF000112,160,155,5,0
60RF000113,146,140,4,2
60RF000114,121,118,2,1
60RF000115,173,166,3,4
60RF000116,171,164,7,0
60RF000117,106,104,0,2
60RF000118,115,109,5,1
60RF000119,132,120,9,3
60RF000120,148,142,3,3
60RF000121,132,124,6,2
60RF000122,107,100,1,6
60RF000123,135,130,4,1
60RF000124,175,167,6,2
60RF000125,186,173,10,3
60RF000126,121,118,2,1
60RF000127,103,103,0,0
60RF000128,111,105,1,5
60RF000129,83,81,0,2
60RF000130,133,129,2,2
60RF000131,96,94,1,1
60RF000132,155,149,5,1
60RF000133,158,153,3,2
60RF000134,130,123,6,1
60RF000135,134,128,5,1
60RF000136,125,119,5,1
60RF000137,101,94,7,0
60RF000138,77,74,0,3
60RF000139,90,86,2,2
60RF000140,99,90,3,6
60RF000141,93,87,2,4
60RF000142,60,58,1,1
60RF000143,126,120,3,3
60RF000144,112,108,4,0
60RF000145,104,96,7,1
60RF000146,96,92,3,1
60RF000147,96,94,0,2
60RF000148,124,118,2,4
60RF000149,109,106,1,2
60RF000150,102,98,4,0
60RF000151,97,90,1,6
60RF000152,142,140,1,1
60RF000153,103,94,2,7
60RF000154,170,161,7,2
60RF000155,101,92,2,7
60RF000156,166,159,2,5
60RF000157,200,183,6,11
60RF000158,86,84,1,1
60RF000159,172,160,0,12
60RF000160,157,156,1,0
60RF000161,131,128,2,1
60RF000162,179,171,2,6
60RF000163,132,126,2,4
60RF000164,117,108,4,5
60RF000165,101,93,4,4
60RF000166,110,103,5,2
60RF000167,147,138,7,2
60RF000168,182,172,4,6
60RF000169,104,96,6,2
60RF000170,159,154,1,4
60RF000171,107,98,8,1
60RF000172,104,93,10,1
60RF000173,54,50,2,2
60RF000174,195,174,11,10
60RF000175,82,78,1,3
60RF000176,108,104,3,1
60RF000177,97,92,4,1
60RF000178,175,173,2,0
60RF000179,116,107,5,4
60RF000180,186,180,3,3
60RF000181,111,107,2,2
60RF000182,104,100,3,1
60RF000183,71,71,0,0
60RF000184,65,56,2,7
60RF000185,73,66,5,2
60RF000186,89,88,1,0
