dz_2001,total,house,nonhouse
S01006231,865,328,537
S01006232,1055,978,77
S01006233,719,241,478
S01006234,649,229,420
S01006235,718,636,82
S01006236,568,177,391
S01006237,897,394,503
S01006238,895,494,401
S01006239,434,414,20
S01006240,741,329,412
S01006241,977,241,736
S01006242,743,335,408
S01006243,555,532,23
S01006244,805,403,402
S01006245,552,344,208
S01006246,695,379,316
S01006247,781,599,182
S01006248,834,754,80
S01006249,680,159,521
S01006250,717,525,192
S01006251,555,380,175
S01006252,618,567,51
S01006253,629,553,76
S01006254,793,723,70
S01006255,885,727,158
S01006256,627,485,142
S01006257,714,427,287
S01006258,825,491,334
S01006259,673,361,312
S01006260,572,202,370
S01006261,810,475,335
S01006262,823,597,226
S01006263,766,427,339
S01006264,917,899,18
S01006265,762,506,256
S01006266,919,617,302
S01006267,579,506,73
S01006268,676,620,56
S01006269,609,570,39
S01006270,859,549,310
S01006271,696,510,186
S01006272,819,239,580
S01006273,527,508,19
S01006274,536,498,38
S01006275,809,723,86
S01006276,814,520,294
S01006277,657,430,227
S01006278,1044,384,660
S01006279,1324,960,364
S01006280,703,404,299
S01006281,772,561,211
S01006282,654,527,127
S01006283,691,433,258
S01006284,732,465,267
S01006285,813,599,214
S01006286,1076,497,579
S01006287,579,429,150
S01006288,767,580,187
S01006289,809,622,187
S01006290,885,718,167
S01006291,534,345,189
S01006292,806,656,150
S01006293,809,795,14
S01006294,590,548,42
S01006295,881,782,99
S01006296,922,797,125
S01006297,735,558,177
S01006298,1009,895,114
S01006299,752,642,110
S01006300,741,376,365
S01006301,629,423,206
S01006302,927,882,45
S01006303,680,572,108
S01006304,845,452,393
S01006305,708,626,82
S01006306,788,756,32
S01006307,853,471,382
S01006308,633,420,213
S01006309,1045,950,95
S01006310,813,628,185
S01006311,747,563,184
S01006312,679,597,82
S01006313,1236,1166,70
S01006314,653,647,6
S01006315,836,617,219
S01006316,826,783,43
S01006317,973,649,324
S01006318,769,684,85
S01006319,925,702,223
S01006320,1008,709,299
S01006321,829,829,0
S01006322,786,779,7
S01006323,1017,983,34
S01006324,693,692,1
S01006325,661,567,94
S01006326,959,325,634
S01006327,574,441,133
S01006328,582,395,187
S01006329,1103,1037,66
S01006330,706,369,337
S01006331,731,699,32
S01006332,594,473,121
S01006333,911,374,537
S01006334,772,587,185
S01006335,849,798,51
S01006336,1269,1263,6
S01006337,1395,1356,39
S01006338,793,760,33
S01006339,945,759,186
S01006340,701,689,12
S01006341,671,657,14
S01006342,687,605,82
S01006343,1221,1038,183
S01006344,702,687,15
S01006345,686,625,61
S01006346,653,595,58
S01006347,611,595,16
S01006348,585,574,11
S01006349,494,393,101
S01006350,666,418,248
S01006351,1138,1003,135
S01006352,703,659,44
S01006353,557,516,41
S01006354,963,901,62
S01006355,740,574,166
S01006356,651,581,70
S01006357,733,693,40
S01006358,685,515,170
S01006359,1097,1021,76
S01006360,656,550,106
S01006361,1070,709,361
S01006362,746,685,61
S01006363,667,648,19
S01006364,4216,3403,813
S01006365,867,799,68
S01006366,714,695,19
S01006367,729,636,93
S01006368,784,780,4
S01006369,1655,1454,201
S01006370,1084,1066,18
S01006371,612,568,44
S01006372,712,631,81
S01006373,868,727,141
S01006374,648,628,20
S01006375,593,502,91
S01006376,1037,864,173
S01006377,573,533,40
S01006378,526,517,9
S01006379,688,612,76
S01006380,637,413,224
S01006381,501,365,136
S01006382,687,645,42
S01006383,603,572,31
S01006384,723,681,42
S01006385,996,875,121
S01006386,991,775,216
S01006387,858,756,102
S01006388,1032,591,441
S01006389,680,450,230
S01006390,692,553,139
S01006391,1166,1136,30
S01006392,965,848,117
S01006393,1417,787,630
S01006394,731,710,21
S01006395,1055,746,309
S01006396,604,497,107
S01006397,946,922,24
S01006398,827,745,82
S01006399,724,717,7
S01006400,1369,1284,85
S01006401,1032,818,214
S01006402,672,421,251
S01006403,745,621,124
S01006404,862,602,260
S01006405,1016,536,480
S01006406,386,329,57
S01006407,650,629,21
S01006408,1047,880,167
S01006409,1445,947,498
S01006410,679,466,213
S01006411,1051,873,178
S01006412,660,628,32
S01006413,513,424,89
S01006414,480,454,26
S01006415,820,792,28
S01006416,825,313,512
S01006417,760,744,16
S01006418,612,562,50
S01006419,534,476,58
S01006420,877,839,38
S01006421,776,638,138
S01006422,658,523,135
S01006423,647,493,154
S01006424,612,602,10
S01006425,1380,1274,106
S01006426,1153,1125,28
S01006427,737,632,105
S01006428,747,719,28
S01006429,687,500,187
S01006430,669,658,11
S01006431,494,481,13
S01006432,673,662,11
S01006433,625,612,13
S01006434,757,591,166
S01006435,429,336,93
S01006436,779,685,94
S01006437,897,870,27
S01006438,649,203,446
S01006439,812,443,369
S01006440,826,769,57
S01006441,669,650,19
S01006442,752,664,88
S01006443,459,408,51
S01006444,586,582,4
S01006445,775,739,36
S01006446,869,862,7
S01006447,576,394,182
S01006448,897,871,26
S01006449,459,454,5
S01006450,662,648,14
S01006451,1103,1026,77
S01006452,556,507,49
S01006453,944,786,158
S01006454,613,517,96
S01006455,560,516,44
S01006456,1888,1729,159
S01006457,1094,965,129
S01006458,849,815,34
S01006459,763,601,162
S01006460,490,474,16
S01006461,1752,1589,163
S01006462,764,723,41
S01006463,648,615,33
S01006464,669,583,86
S01006465,1408,1215,193
S01006466,744,704,40
S01006467,805,747,58
S01006468,1252,1163,89
S01006469,626,488,138
S01006470,797,334,463
S01006471,899,495,404
S01006472,605,317,288
S01006473,746,714,32
S01006474,745,645,100
S01006475,849,741,108
S01006476,851,612,239
S01006477,781,403,378
S01006478,1098,963,135
S01006479,766,715,51
S01006480,830,746,84
S01006481,811,777,34
S01006482,711,486,225
S01006483,909,557,352
S01006484,772,642,130
S01006485,675,664,11
S01006486,786,750,36
S01006487,772,395,377
S01006488,657,574,83
S01006489,884,859,25
S01006490,709,700,9
S01006491,752,746,6
S01006492,645,390,255
S01006493,575,288,287
S01006494,633,531,102
S01006495,785,584,201
S01006496,928,207,721
S01006497,560,446,114
S01006498,1143,837,306
S01006499,910,686,224
S01006500,713,655,58
S01006501,871,860,11
S01006502,588,557,31
S01006503,640,612,28
S01006504,776,737,39
S01006505,860,790,70
