"dz_2001","total","owned","nonowned"
"S01005751",737,588,149
"S01005752",641,242,399
"S01005753",668,458,210
"S01005754",1001,762,239
"S01005755",717,328,389
"S01005756",834,450,384
"S01005757",582,267,315
"S01005758",801,505,296
"S01005759",766,395,371
"S01005760",610,524,86
"S01005761",661,570,91
"S01005762",650,355,295
"S01005763",2510,2102,408
"S01005764",580,285,295
"S01005765",920,399,521
"S01005766",660,532,128
"S01005767",692,641,51
"S01005768",844,549,295
"S01005769",761,470,291
"S01005770",558,293,265
"S01005771",722,699,23
"S01005772",696,664,32
"S01005773",889,826,63
"S01005774",664,455,209
"S01005775",732,456,276
"S01005776",691,615,76
"S01005777",515,355,160
"S01005778",650,403,247
"S01005779",767,626,141
"S01005780",1456,1359,97
"S01005781",900,694,206
"S01005782",821,515,306
"S01005783",529,395,134
"S01005784",645,480,165
"S01005785",731,688,43
"S01005786",579,389,190
"S01005787",690,567,123
"S01005788",542,361,181
"S01005789",795,629,166
"S01005790",493,386,107
"S01005791",470,407,63
"S01005792",833,440,393
"S01005793",502,397,105
"S01005794",938,865,73
"S01005795",660,447,213
"S01005796",1132,1024,108
"S01005797",1066,1009,57
"S01005798",618,359,259
"S01005799",688,463,225
"S01005800",616,468,148
"S01005801",651,464,187
"S01005802",862,754,108
"S01005803",797,446,351
"S01005804",3934,3413,521
"S01005805",606,519,87
"S01005806",788,474,314
"S01005807",808,521,287
"S01005808",719,496,223
"S01005809",640,503,137
"S01005810",487,345,142
"S01005811",522,337,185
"S01005812",572,509,63
"S01005813",790,618,172
"S01005814",772,494,278
"S01005815",919,646,273
"S01005816",1054,797,257
"S01005817",521,495,26
"S01005818",780,749,31
"S01005819",687,458,229
"S01005820",668,452,216
"S01005821",479,359,120
"S01005822",820,594,226
"S01005823",602,407,195
"S01005824",681,658,23
"S01005825",642,470,172
"S01005826",898,844,54
"S01005827",685,635,50
"S01005828",748,547,201
"S01005829",745,678,67
"S01005830",840,410,430
"S01005831",1139,968,171
"S01005832",723,452,271
"S01005833",640,501,139
"S01005834",602,391,211
"S01005835",667,620,47
"S01005836",649,609,40
"S01005837",485,452,33
"S01005838",688,381,307
"S01005839",783,690,93
"S01005840",811,605,206
"S01005841",628,525,103
"S01005842",506,336,170
"S01005843",637,567,70
"S01005844",706,570,136
"S01005845",482,432,50
"S01005846",871,490,381
"S01005847",786,601,185
"S01005848",556,327,229
"S01005849",838,656,182
"S01005850",777,458,319
"S01005851",689,459,230
"S01005852",500,381,119
"S01005853",926,682,244
"S01005854",797,517,280
"S01005855",768,366,402
"S01005856",733,508,225
"S01005857",697,406,291
"S01005858",678,483,195
"S01005859",697,539,158
"S01005860",746,521,225
"S01005861",865,812,53
"S01005862",772,612,160
"S01005863",1532,1215,317
"S01005864",883,625,258
"S01005865",792,422,370
"S01005866",810,714,96
"S01005867",959,732,227
"S01005868",717,656,61
"S01005869",708,327,381
"S01005870",708,478,230
"S01005871",651,487,164
"S01005872",749,661,88
"S01005873",920,735,185
"S01005874",814,218,596
"S01005875",800,674,126
"S01005876",857,802,55
"S01005877",887,695,192
"S01005878",555,516,39
"S01005879",644,510,134
"S01005880",742,414,328
"S01005881",788,458,330
"S01005882",1554,1482,72
"S01005883",455,363,92
"S01005884",727,641,86
"S01005885",581,547,34
"S01005886",689,636,53
"S01005887",490,357,133
"S01005888",612,427,185
"S01005889",823,513,310
"S01005890",675,633,42
"S01005891",615,320,295
"S01005892",688,366,322
"S01005893",705,523,182
"S01005894",726,499,227
"S01005895",571,550,21
"S01005896",704,669,35
"S01005897",728,590,138
"S01005898",692,518,174
"S01005899",696,436,260
"S01005900",598,572,26
"S01005901",751,667,84
"S01005902",802,688,114
"S01005903",967,625,342
"S01005904",1011,790,221
"S01005905",772,645,127
"S01005906",831,587,244
"S01005907",728,498,230
"S01005908",881,595,286
"S01005909",512,441,71
"S01005910",691,619,72
"S01005911",1327,1033,294
"S01005912",803,616,187
"S01005913",829,286,543
"S01005914",945,540,405
"S01005915",673,485,188
"S01005916",724,692,32
"S01005917",876,338,538
"S01005918",882,675,207
"S01005919",525,502,23
"S01005920",858,630,228
"S01005921",648,509,139
"S01005922",900,683,217
"S01005923",689,530,159
"S01005924",651,622,29
"S01005925",698,661,37
"S01005926",942,687,255
"S01005927",720,629,91
"S01005928",788,355,433
"S01005929",764,518,246
"S01005930",1055,793,262
"S01005931",748,550,198
"S01005932",614,271,343
"S01005933",861,751,110
"S01005934",699,490,209
"S01005935",610,394,216
"S01005936",817,549,268
"S01005937",609,599,10
"S01005938",745,435,310
"S01005939",698,360,338
"S01005940",771,429,342
"S01005941",453,441,12
"S01005942",834,439,395
"S01005943",811,606,205
"S01005944",842,567,275
"S01005945",816,570,246
"S01005946",825,555,270
"S01005947",711,274,437
"S01005948",832,499,333
"S01005949",622,256,366
"S01005950",529,233,296
"S01005951",1242,599,643
"S01005952",1031,527,504
"S01005953",1255,1010,245
"S01005954",496,218,278
"S01005955",700,406,294
"S01005956",738,465,273
"S01005957",1029,468,561
"S01005958",538,333,205
"S01005959",499,216,283
"S01005960",496,343,153
"S01005961",1190,647,543
"S01005962",461,278,183
"S01005963",608,423,185
"S01005964",722,403,319
"S01005965",948,419,529
"S01005966",1383,826,557
"S01005967",959,462,497
"S01005968",1010,870,140
"S01005969",708,588,120
"S01005970",754,523,231
"S01005971",402,267,135
"S01005972",705,518,187
"S01005973",839,594,245
"S01005974",764,465,299
"S01005975",685,391,294
"S01005976",778,657,121
"S01005977",717,495,222
"S01005978",720,637,83
"S01005979",853,632,221
"S01005980",568,540,28
"S01005981",875,731,144
"S01005982",717,358,359
"S01005983",831,791,40
"S01005984",894,787,107
"S01005985",764,486,278
"S01005986",1038,900,138
"S01005987",548,390,158
"S01005988",546,299,247
"S01005989",675,646,29
"S01005990",1408,487,921
"S01005991",690,464,226
"S01005992",561,248,313
"S01005993",666,637,29
"S01005994",912,603,309
"S01005995",634,250,384
"S01005996",836,774,62
"S01005997",603,308,295
"S01005998",660,93,567
"S01005999",1375,1258,117
"S01006000",746,378,368
"S01006001",715,534,181
"S01006002",531,292,239
"S01006003",630,388,242
"S01006004",1458,1204,254
"S01006005",544,361,183
"S01006006",766,676,90
"S01006007",446,183,263
"S01006008",714,312,402
"S01006009",475,435,40
"S01006010",979,916,63
"S01006011",777,472,305
"S01006012",755,445,310
"S01006013",587,550,37
"S01006014",616,387,229
"S01006015",734,691,43
"S01006016",925,851,74
"S01006017",1241,873,368
"S01006018",908,816,92
"S01006019",1321,951,370
"S01006020",808,744,64
"S01006021",1059,875,184
"S01006022",573,320,253
"S01006023",697,663,34
"S01006024",801,502,299
"S01006025",804,573,231
"S01006026",726,567,159
"S01006027",729,632,97
"S01006028",612,406,206
"S01006029",685,602,83
"S01006030",892,839,53
"S01006031",1456,987,469
"S01006032",836,397,439
"S01006033",1159,1012,147
"S01006034",1776,1029,747
"S01006035",915,754,161
"S01006036",2362,2098,264
"S01006037",815,686,129
"S01006038",832,735,97
"S01006039",770,608,162
"S01006040",865,416,449
"S01006041",926,413,513
"S01006042",803,664,139
"S01006043",547,443,104
"S01006044",808,687,121
"S01006045",666,549,117
"S01006046",726,564,162
"S01006047",710,519,191
"S01006048",696,644,52
"S01006049",779,565,214
"S01006050",749,561,188
"S01006051",801,634,167
"S01006052",797,737,60
"S01006053",772,722,50
"S01006054",791,669,122
"S01006055",642,529,113
"S01006056",884,850,34
"S01006057",494,229,265
"S01006058",720,366,354
"S01006059",807,486,321
"S01006060",667,420,247
"S01006061",484,116,368
"S01006062",681,352,329
"S01006063",546,143,403
"S01006064",689,322,367
"S01006065",775,286,489
"S01006066",1014,693,321
"S01006067",893,768,125
"S01006068",581,428,153
"S01006069",824,717,107
"S01006070",669,581,88
"S01006071",919,886,33
"S01006072",600,503,97
"S01006073",444,346,98
"S01006074",699,603,96
"S01006075",968,516,452
"S01006076",975,535,440
"S01006077",1217,894,323
"S01006078",1440,1068,372
"S01006079",697,413,284
"S01006080",998,708,290
"S01006081",711,524,187
"S01006082",895,401,494
"S01006083",1035,775,260
"S01006084",880,581,299
"S01006085",754,571,183
"S01006086",923,648,275
"S01006087",738,517,221
"S01006088",757,643,114
"S01006089",702,438,264
"S01006090",825,379,446
"S01006091",897,721,176
"S01006092",557,302,255
"S01006093",760,541,219
"S01006094",838,569,269
"S01006095",838,705,133
"S01006096",602,398,204
"S01006097",963,586,377
"S01006098",660,436,224
"S01006099",561,525,36
"S01006100",431,117,314
"S01006101",594,350,244
"S01006102",833,478,355
"S01006103",628,539,89
"S01006104",726,449,277
"S01006105",905,584,321
"S01006106",835,618,217
"S01006107",662,393,269
"S01006108",872,469,403
"S01006109",871,708,163
"S01006110",767,340,427
"S01006111",972,713,259
"S01006112",680,548,132
"S01006113",899,843,56
"S01006114",702,388,314
"S01006115",750,619,131
"S01006116",838,772,66
"S01006117",846,576,270
"S01006118",629,402,227
"S01006119",1093,898,195
"S01006120",1040,375,665
"S01006121",548,271,277
"S01006122",1016,831,185
"S01006123",734,132,602
"S01006124",701,218,483
"S01006125",934,441,493
"S01006126",813,179,634
"S01006127",748,273,475
"S01006128",683,138,545
"S01006129",732,509,223
"S01006130",440,98,342
"S01006131",953,794,159
"S01006132",784,234,550
"S01006133",620,527,93
"S01006134",496,341,155
"S01006135",532,149,383
"S01006136",1085,249,836
"S01006137",701,383,318
"S01006138",616,560,56
"S01006139",413,230,183
"S01006140",794,529,265
"S01006141",1694,1049,645
"S01006142",620,571,49
"S01006143",658,545,113
"S01006144",971,834,137
"S01006145",888,630,258
"S01006146",801,638,163
"S01006147",761,443,318
"S01006148",800,562,238
"S01006149",1037,837,200
"S01006150",990,746,244
"S01006151",123,95,28
"S01006152",712,656,56
"S01006153",579,460,119
"S01006154",842,821,21
"S01006155",784,642,142
"S01006156",598,480,118
"S01006157",747,530,217
"S01006158",878,790,88
"S01006159",821,649,172
"S01006160",798,766,32
"S01006161",753,716,37
"S01006162",626,552,74
"S01006163",672,473,199
"S01006164",596,399,197
"S01006165",640,468,172
"S01006166",852,762,90
"S01006167",1631,1458,173
"S01006168",1041,671,370
"S01006169",707,475,232
"S01006170",854,710,144
"S01006171",802,577,225
"S01006172",469,303,166
"S01006173",577,415,162
"S01006174",492,301,191
"S01006175",736,477,259
"S01006176",588,317,271
"S01006177",598,165,433
"S01006178",762,565,197
"S01006179",719,495,224
"S01006180",767,392,375
"S01006181",743,237,506
"S01006182",624,224,400
"S01006183",853,268,585
"S01006184",745,472,273
"S01006185",928,638,290
"S01006186",1100,667,433
"S01006187",771,226,545
"S01006188",653,249,404
"S01006189",704,188,516
"S01006190",840,584,256
"S01006191",587,119,468
"S01006192",710,208,502
"S01006193",756,264,492
"S01006194",878,327,551
"S01006195",863,108,755
"S01006196",853,516,337
"S01006197",816,392,424
"S01006198",642,101,541
"S01006199",647,286,361
"S01006200",883,640,243
"S01006201",891,468,423
"S01006202",655,139,516
"S01006203",597,436,161
"S01006204",894,589,305
"S01006205",671,502,169
"S01006206",749,491,258
"S01006207",853,467,386
"S01006208",704,491,213
"S01006209",683,548,135
"S01006210",757,580,177
"S01006211",528,229,299
"S01006212",793,755,38
"S01006213",1064,699,365
"S01006214",824,585,239
"S01006215",759,534,225
"S01006216",679,548,131
"S01006217",979,475,504
"S01006218",566,476,90
"S01006219",861,629,232
"S01006220",867,745,122
"S01006221",815,485,330
"S01006222",1021,673,348
"S01006223",701,618,83
"S01006224",617,559,58
"S01006225",890,323,567
"S01006226",702,596,106
"S01006227",910,671,239
"S01006228",728,684,44
"S01006229",908,220,688
"S01006230",983,296,687
"S01006231",865,200,665
"S01006232",1055,1019,36
"S01006233",719,562,157
"S01006234",649,506,143
"S01006235",718,621,97
"S01006236",568,397,171
"S01006237",897,570,327
"S01006238",895,731,164
"S01006239",434,395,39
"S01006240",741,242,499
"S01006241",977,561,416
"S01006242",743,485,258
"S01006243",555,499,56
"S01006244",805,537,268
"S01006245",552,275,277
"S01006246",695,415,280
"S01006247",781,548,233
"S01006248",834,740,94
"S01006249",680,496,184
"S01006250",717,392,325
"S01006251",555,452,103
"S01006252",618,543,75
"S01006253",629,239,390
"S01006254",793,651,142
"S01006255",885,704,181
"S01006256",627,319,308
"S01006257",714,453,261
"S01006258",825,428,397
"S01006259",673,304,369
"S01006260",572,177,395
"S01006261",810,442,368
"S01006262",823,425,398
"S01006263",766,437,329
"S01006264",917,864,53
"S01006265",762,543,219
"S01006266",919,394,525
"S01006267",579,312,267
"S01006268",676,448,228
"S01006269",609,223,386
"S01006270",859,665,194
"S01006271",696,372,324
"S01006272",819,520,299
"S01006273",527,228,299
"S01006274",536,323,213
"S01006275",809,562,247
"S01006276",814,507,307
"S01006277",657,547,110
"S01006278",1044,569,475
"S01006279",1324,773,551
"S01006280",703,307,396
"S01006281",772,431,341
"S01006282",654,422,232
"S01006283",691,424,267
"S01006284",732,444,288
"S01006285",813,649,164
"S01006286",1076,765,311
"S01006287",579,433,146
"S01006288",767,288,479
"S01006289",809,638,171
"S01006290",885,375,510
"S01006291",534,167,367
"S01006292",806,698,108
"S01006293",809,769,40
"S01006294",590,496,94
"S01006295",881,600,281
"S01006296",922,749,173
"S01006297",735,410,325
"S01006298",1009,744,265
"S01006299",752,402,350
"S01006300",741,380,361
"S01006301",629,268,361
"S01006302",927,670,257
"S01006303",680,420,260
"S01006304",845,324,521
"S01006305",708,462,246
"S01006306",788,539,249
"S01006307",853,494,359
"S01006308",633,268,365
"S01006309",1045,891,154
"S01006310",813,595,218
"S01006311",747,468,279
"S01006312",679,387,292
"S01006313",1236,831,405
"S01006314",653,609,44
"S01006315",836,365,471
"S01006316",826,574,252
"S01006317",973,617,356
"S01006318",769,406,363
"S01006319",925,518,407
"S01006320",1008,351,657
"S01006321",829,803,26
"S01006322",786,753,33
"S01006323",1017,862,155
"S01006324",693,643,50
"S01006325",661,375,286
"S01006326",959,290,669
"S01006327",574,330,244
"S01006328",582,258,324
"S01006329",1103,915,188
"S01006330",706,355,351
"S01006331",731,560,171
"S01006332",594,324,270
"S01006333",911,401,510
"S01006334",772,478,294
"S01006335",849,563,286
"S01006336",1269,1184,85
"S01006337",1395,1316,79
"S01006338",793,713,80
"S01006339",945,657,288
"S01006340",701,588,113
"S01006341",671,595,76
"S01006342",687,388,299
"S01006343",1221,558,663
"S01006344",702,451,251
"S01006345",686,426,260
"S01006346",653,441,212
"S01006347",611,550,61
"S01006348",585,466,119
"S01006349",494,305,189
"S01006350",666,284,382
"S01006351",1138,675,463
"S01006352",703,373,330
"S01006353",557,434,123
"S01006354",963,539,424
"S01006355",740,300,440
"S01006356",651,567,84
"S01006357",733,604,129
"S01006358",685,252,433
"S01006359",1097,828,269
"S01006360",656,560,96
"S01006361",1070,556,514
"S01006362",746,655,91
"S01006363",667,592,75
"S01006364",4216,3262,954
"S01006365",867,769,98
"S01006366",714,704,10
"S01006367",729,617,112
"S01006368",784,750,34
"S01006369",1655,1253,402
"S01006370",1084,970,114
"S01006371",612,535,77
"S01006372",712,369,343
"S01006373",868,585,283
"S01006374",648,382,266
"S01006375",593,374,219
"S01006376",1037,701,336
"S01006377",573,242,331
"S01006378",526,467,59
"S01006379",688,503,185
"S01006380",637,364,273
"S01006381",501,359,142
"S01006382",687,405,282
"S01006383",603,403,200
"S01006384",723,651,72
"S01006385",996,520,476
"S01006386",991,494,497
"S01006387",858,569,289
"S01006388",1032,458,574
"S01006389",680,345,335
"S01006390",692,378,314
"S01006391",1166,1024,142
"S01006392",965,524,441
"S01006393",1417,764,653
"S01006394",731,361,370
"S01006395",1055,469,586
"S01006396",604,262,342
"S01006397",946,679,267
"S01006398",827,583,244
"S01006399",724,443,281
"S01006400",1369,1118,251
"S01006401",1032,422,610
"S01006402",672,152,520
"S01006403",745,449,296
"S01006404",862,489,373
"S01006405",1016,511,505
"S01006406",386,197,189
"S01006407",650,581,69
"S01006408",1047,332,715
"S01006409",1445,782,663
"S01006410",679,344,335
"S01006411",1051,527,524
"S01006412",660,363,297
"S01006413",513,294,219
"S01006414",480,363,117
"S01006415",820,637,183
"S01006416",825,366,459
"S01006417",760,488,272
"S01006418",612,293,319
"S01006419",534,281,253
"S01006420",877,353,524
"S01006421",776,587,189
"S01006422",658,262,396
"S01006423",647,451,196
"S01006424",612,320,292
"S01006425",1380,843,537
"S01006426",1153,998,155
"S01006427",737,467,270
"S01006428",747,497,250
"S01006429",687,229,458
"S01006430",669,642,27
"S01006431",494,433,61
"S01006432",673,446,227
"S01006433",625,331,294
"S01006434",757,514,243
"S01006435",429,339,90
"S01006436",779,407,372
"S01006437",897,638,259
"S01006438",649,223,426
"S01006439",812,414,398
"S01006440",826,454,372
"S01006441",669,365,304
"S01006442",752,462,290
"S01006443",459,305,154
"S01006444",586,439,147
"S01006445",775,465,310
"S01006446",869,722,147
"S01006447",576,270,306
"S01006448",897,781,116
"S01006449",459,421,38
"S01006450",662,192,470
"S01006451",1103,538,565
"S01006452",556,381,175
"S01006453",944,459,485
"S01006454",613,494,119
"S01006455",560,174,386
"S01006456",1888,1294,594
"S01006457",1094,747,347
"S01006458",849,800,49
"S01006459",763,595,168
"S01006460",490,382,108
"S01006461",1752,1531,221
"S01006462",764,622,142
"S01006463",648,420,228
"S01006464",669,552,117
"S01006465",1408,1115,293
"S01006466",744,672,72
"S01006467",805,669,136
"S01006468",1252,1076,176
"S01006469",626,481,145
"S01006470",797,475,322
"S01006471",899,388,511
"S01006472",605,325,280
"S01006473",746,623,123
"S01006474",745,456,289
"S01006475",849,537,312
"S01006476",851,559,292
"S01006477",781,376,405
"S01006478",1098,689,409
"S01006479",766,514,252
"S01006480",830,688,142
"S01006481",811,525,286
"S01006482",711,508,203
"S01006483",909,520,389
"S01006484",772,484,288
"S01006485",675,610,65
"S01006486",786,727,59
"S01006487",772,269,503
"S01006488",657,545,112
"S01006489",884,607,277
"S01006490",709,676,33
"S01006491",752,715,37
"S01006492",645,410,235
"S01006493",575,292,283
"S01006494",633,559,74
"S01006495",785,656,129
"S01006496",928,478,450
"S01006497",560,333,227
"S01006498",1143,957,186
"S01006499",910,809,101
"S01006500",713,546,167
"S01006501",871,838,33
"S01006502",588,519,69
"S01006503",640,607,33
"S01006504",776,690,86
"S01006505",860,785,75
