"dz_2011","la_name","year","total","none"
"S01010277","Glasgow City",2001,430,292
"S01010278","Glasgow City",2001,344,244
"S01010279","Glasgow City",2001,272,155
"S01010280","Glasgow City",2001,512,277
"S01010281","Glasgow City",2001,536,262
"S01010282","Glasgow City",2001,677,460
"S01010283","Glasgow City",2001,324,195
"S01010284","Glasgow City",2001,561,290
"S01010285","Glasgow City",2001,490,273
"S01010286","Glasgow City",2001,446,241
"S01010287","Glasgow City",2001,405,183
"S01010288","Glasgow City",2001,465,222
"S01010289","Glasgow City",2001,419,115
"S01010290","Glasgow City",2001,271,120
"S01010291","Glasgow City",2001,451,278
"S01010292","Glasgow City",2001,397,177
"S01010293","Glasgow City",2001,382,241
"S01010294","Glasgow City",2001,293,171
"S01010295","Glasgow City",2001,455,229
"S01010296","Glasgow City",2001,280,155
"S01010297","Glasgow City",2001,706,506
"S01010298","Glasgow City",2001,480,321
"S01010299","Glasgow City",2001,277,182
"S01010300","Glasgow City",2001,425,261
"S01010301","Glasgow City",2001,276,123
"S01010302","Glasgow City",2001,382,304
"S01010303","Glasgow City",2001,239,192
"S01010304","Glasgow City",2001,463,340
"S01010305","Glasgow City",2001,475,307
"S01010306","Glasgow City",2001,407,201
"S01010307","Glasgow City",2001,426,164
"S01010308","Glasgow City",2001,601,248
"S01010309","Glasgow City",2001,306,238
"S01010310","Glasgow City",2001,464,313
"S01010311","Glasgow City",2001,388,286
"S01010312","Glasgow City",2001,455,376
"S01010313","Glasgow City",2001,363,295
"S01010314","Glasgow City",2001,559,381
"S01010315","Glasgow City",2001,374,268
"S01010316","Glasgow City",2001,298,206
"S01010317","Glasgow City",2001,405,200
"S01010318","Glasgow City",2001,269,193
"S01010319","Glasgow City",2001,466,339
"S01010320","Glasgow City",2001,514,297
"S01010321","Glasgow City",2001,439,275
"S01010322","Glasgow City",2001,643,214
"S01010323","Glasgow City",2001,406,352
"S01010324","Glasgow City",2001,405,279
"S01010325","Glasgow City",2001,500,314
"S01010326","Glasgow City",2001,631,508
"S01010327","Glasgow City",2001,380,258
"S01010328","Glasgow City",2001,438,272
"S01010329","Glasgow City",2001,304,211
"S01010330","Glasgow City",2001,307,202
"S01010331","Glasgow City",2001,576,415
"S01010332","Glasgow City",2001,283,161
"S01010333","Glasgow City",2001,498,319
"S01010334","Glasgow City",2001,350,211
"S01010335","Glasgow City",2001,338,213
"S01010336","Glasgow City",2001,400,337
"S01010337","Glasgow City",2001,343,221
"S01010338","Glasgow City",2001,445,331
"S01010339","Glasgow City",2001,297,167
"S01010340","Glasgow City",2001,358,246
"S01010341","Glasgow City",2001,261,107
"S01010342","Glasgow City",2001,300,93
"S01010343","Glasgow City",2001,382,75
"S01010344","Glasgow City",2001,432,315
"S01010345","Glasgow City",2001,141,33
"S01010346","Glasgow City",2001,405,115
"S01010347","Glasgow City",2001,403,244
"S01010348","Glasgow City",2001,551,288
"S01010349","Glasgow City",2001,444,275
"S01010350","Glasgow City",2001,434,304
"S01010351","Glasgow City",2001,339,184
"S01010352","Glasgow City",2001,287,208
"S01010353","Glasgow City",2001,630,519
"S01010354","Glasgow City",2001,346,209
"S01010355","Glasgow City",2001,360,263
"S01010356","Glasgow City",2001,290,130
"S01010357","Glasgow City",2001,328,224
"S01010358","Glasgow City",2001,479,375
"S01010359","Glasgow City",2001,468,375
"S01010360","Glasgow City",2001,323,218
"S01010361","Glasgow City",2001,441,331
"S01010362","Glasgow City",2001,1056,885
"S01010363","Glasgow City",2001,376,142
"S01010364","Glasgow City",2001,341,58
"S01010365","Glasgow City",2001,480,65
"S01010366","Glasgow City",2001,512,117
"S01010367","Glasgow City",2001,654,104
"S01010368","Glasgow City",2001,417,68
"S01010369","Glasgow City",2001,440,192
"S01010370","Glasgow City",2001,389,113
"S01010371","Glasgow City",2001,444,157
"S01010372","Glasgow City",2001,246,82
"S01010373","Glasgow City",2001,428,204
"S01010374","Glasgow City",2001,487,178
"S01010375","Glasgow City",2001,249,137
"S01010376","Glasgow City",2001,471,276
"S01010377","Glasgow City",2001,495,252
"S01010378","Glasgow City",2001,376,183
"S01010379","Glasgow City",2001,422,221
"S01010380","Glasgow City",2001,549,242
"S01010381","Glasgow City",2001,457,296
"S01010382","Glasgow City",2001,455,253
"S01010383","Glasgow City",2001,328,228
"S01010384","Glasgow City",2001,440,238
"S01010385","Glasgow City",2001,611,365
"S01010386","Glasgow City",2001,599,392
"S01010387","Glasgow City",2001,546,270
"S01010388","Glasgow City",2001,605,364
"S01010389","Glasgow City",2001,561,341
"S01010390","Glasgow City",2001,685,388
"S01010391","Glasgow City",2001,546,296
"S01010392","Glasgow City",2001,408,248
"S01010393","Glasgow City",2001,564,257
"S01010394","Glasgow City",2001,598,428
"S01010395","Glasgow City",2001,606,348
"S01010396","Glasgow City",2001,665,384
"S01010397","Glasgow City",2001,284,120
"S01010398","Glasgow City",2001,595,208
"S01010399","Glasgow City",2001,604,166
"S01010400","Glasgow City",2001,562,135
"S01010401","Glasgow City",2001,483,219
"S01010402","Glasgow City",2001,500,141
"S01010403","Glasgow City",2001,455,76
"S01010404","Glasgow City",2001,433,135
"S01010405","Glasgow City",2001,436,125
"S01010406","Glasgow City",2001,466,163
"S01010407","Glasgow City",2001,378,195
"S01010408","Glasgow City",2001,280,123
"S01010409","Glasgow City",2001,225,31
"S01010410","Glasgow City",2001,267,28
"S01010411","Glasgow City",2001,352,31
"S01010412","Glasgow City",2001,462,117
"S01010413","Glasgow City",2001,290,48
"S01010414","Glasgow City",2001,550,135
"S01010415","Glasgow City",2001,552,300
"S01010416","Glasgow City",2001,327,73
"S01010417","Glasgow City",2001,287,72
"S01010418","Glasgow City",2001,548,158
"S01010419","Glasgow City",2001,591,172
"S01010420","Glasgow City",2001,302,89
"S01010421","Glasgow City",2001,347,73
"S01010422","Glasgow City",2001,535,184
"S01010423","Glasgow City",2001,479,349
"S01010424","Glasgow City",2001,420,281
"S01010425","Glasgow City",2001,536,322
"S01010426","Glasgow City",2001,381,199
"S01010427","Glasgow City",2001,462,324
"S01010428","Glasgow City",2001,326,100
"S01010429","Glasgow City",2001,387,79
"S01010430","Glasgow City",2001,439,322
"S01010431","Glasgow City",2001,255,35
"S01010432","Glasgow City",2001,496,296
"S01010433","Glasgow City",2001,333,271
"S01010434","Glasgow City",2001,393,295
"S01010435","Glasgow City",2001,303,177
"S01010436","Glasgow City",2001,434,306
"S01010437","Glasgow City",2001,422,276
"S01010438","Glasgow City",2001,340,197
"S01010439","Glasgow City",2001,493,229
"S01010440","Glasgow City",2001,324,212
"S01010441","Glasgow City",2001,475,200
"S01010442","Glasgow City",2001,363,220
"S01010443","Glasgow City",2001,238,106
"S01010444","Glasgow City",2001,458,225
"S01010445","Glasgow City",2001,325,130
"S01010446","Glasgow City",2001,341,111
"S01010447","Glasgow City",2001,529,314
"S01010448","Glasgow City",2001,487,160
"S01010449","Glasgow City",2001,372,193
"S01010450","Glasgow City",2001,412,204
"S01010451","Glasgow City",2001,524,381
"S01010452","Glasgow City",2001,386,217
"S01010453","Glasgow City",2001,363,238
"S01010454","Glasgow City",2001,388,192
"S01010455","Glasgow City",2001,707,520
"S01010456","Glasgow City",2001,328,181
"S01010457","Glasgow City",2001,538,370
"S01010458","Glasgow City",2001,408,253
"S01010459","Glasgow City",2001,255,119
"S01010460","Glasgow City",2001,270,95
"S01010461","Glasgow City",2001,388,208
"S01010462","Glasgow City",2001,459,360
"S01010463","Glasgow City",2001,372,161
"S01010464","Glasgow City",2001,248,114
"S01010465","Glasgow City",2001,405,75
"S01010466","Glasgow City",2001,429,122
"S01010467","Glasgow City",2001,507,173
"S01010468","Glasgow City",2001,451,150
"S01010469","Glasgow City",2001,464,280
"S01010470","Glasgow City",2001,340,161
"S01010471","Glasgow City",2001,334,201
"S01010472","Glasgow City",2001,229,88
"S01010473","Glasgow City",2001,434,182
"S01010474","Glasgow City",2001,621,294
"S01010475","Glasgow City",2001,293,77
"S01010476","Glasgow City",2001,481,273
"S01010477","Glasgow City",2001,352,177
"S01010478","Glasgow City",2001,711,495
"S01010479","Glasgow City",2001,526,287
"S01010480","Glasgow City",2001,284,131
"S01010481","Glasgow City",2001,317,201
"S01010482","Glasgow City",2001,358,183
"S01010483","Glasgow City",2001,621,336
"S01010484","Glasgow City",2001,251,135
"S01010485","Glasgow City",2001,370,138
"S01010486","Glasgow City",2001,369,57
"S01010487","Glasgow City",2001,447,221
"S01010488","Glasgow City",2001,338,213
"S01010489","Glasgow City",2001,424,280
"S01010490","Glasgow City",2001,313,225
"S01010491","Glasgow City",2001,446,315
"S01010492","Glasgow City",2001,291,226
"S01010493","Glasgow City",2001,430,351
"S01010494","Glasgow City",2001,330,186
"S01010495","Glasgow City",2001,417,301
"S01010496","Glasgow City",2001,389,316
"S01010497","Glasgow City",2001,331,219
"S01010498","Glasgow City",2001,466,370
"S01010499","Glasgow City",2001,493,417
"S01010500","Glasgow City",2001,383,304
"S01010501","Glasgow City",2001,382,247
"S01010502","Glasgow City",2001,332,152
"S01010503","Glasgow City",2001,328,243
"S01010504","Highland",2001,257,48
"S01010505","Highland",2001,234,38
"S01010506","Highland",2001,442,71
"S01010507","Highland",2001,413,114
"S01010508","Highland",2001,637,108
"S01010509","Highland",2001,443,33
"S01010510","Highland",2001,366,75
"S01010511","Highland",2001,410,136
"S01010512","Highland",2001,275,90
"S01010513","Highland",2001,267,31
"S01010514","Highland",2001,282,94
"S01010515","Highland",2001,349,132
"S01010516","Highland",2001,272,67
"S01010517","Highland",2001,328,112
"S01010518","Highland",2001,293,72
"S01010519","Highland",2001,274,81
"S01010520","Highland",2001,352,101
"S01010521","Highland",2001,446,207
"S01010522","Highland",2001,360,146
"S01010523","Highland",2001,344,185
"S01010524","Highland",2001,231,28
"S01010525","Highland",2001,293,29
"S01010526","Highland",2001,349,71
"S01010527","Highland",2001,450,190
"S01010528","Highland",2001,244,34
"S01010529","Highland",2001,215,33
"S01010530","Highland",2001,324,29
"S01010531","Highland",2001,606,134
"S01010532","Highland",2001,251,22
"S01010533","Highland",2001,320,67
"S01010534","Highland",2001,494,98
"S01010535","Highland",2001,300,22
"S01010536","Highland",2001,395,155
"S01010537","Highland",2001,331,111
"S01010538","Highland",2001,232,40
"S01010539","Highland",2001,485,99
"S01010540","Highland",2001,280,32
"S01010541","Highland",2001,385,68
"S01010542","Highland",2001,396,80
"S01010543","Highland",2001,233,20
"S01010544","Highland",2001,349,90
"S01010545","Highland",2001,369,97
"S01010546","Highland",2001,422,70
"S01010547","Highland",2001,279,15
"S01010548","Highland",2001,236,10
"S01010549","Highland",2001,175,0
"S01010550","Highland",2001,216,38
"S01010551","Highland",2001,247,14
"S01010552","Highland",2001,464,54
"S01010553","Highland",2001,285,9
"S01010554","Highland",2001,384,133
"S01010555","Highland",2001,521,186
"S01010556","Highland",2001,463,228
"S01010557","Highland",2001,411,139
"S01010558","Highland",2001,391,74
"S01010559","Highland",2001,333,64
"S01010560","Highland",2001,269,51
"S01010561","Highland",2001,271,31
"S01010562","Highland",2001,311,49
"S01010563","Highland",2001,289,84
"S01010564","Highland",2001,263,125
"S01010565","Highland",2001,332,112
"S01010566","Highland",2001,498,47
"S01010567","Highland",2001,485,16
"S01010568","Highland",2001,354,44
"S01010569","Highland",2001,330,29
"S01010570","Highland",2001,539,157
"S01010571","Highland",2001,389,66
"S01010572","Highland",2001,357,91
"S01010573","Highland",2001,220,69
"S01010574","Highland",2001,213,15
"S01010575","Highland",2001,261,22
"S01010576","Highland",2001,325,22
"S01010577","Highland",2001,354,144
"S01010578","Highland",2001,204,39
"S01010579","Highland",2001,326,33
"S01010580","Highland",2001,298,72
"S01010581","Highland",2001,251,28
"S01010582","Highland",2001,215,16
"S01010583","Highland",2001,378,34
"S01010584","Highland",2001,240,6
"S01010585","Highland",2001,280,7
"S01010586","Highland",2001,356,24
"S01010587","Highland",2001,284,22
"S01010588","Highland",2001,326,36
"S01010589","Highland",2001,282,78
"S01010590","Highland",2001,303,17
"S01010591","Highland",2001,233,6
"S01010592","Highland",2001,281,36
"S01010593","Highland",2001,235,21
"S01010594","Highland",2001,225,10
"S01010595","Highland",2001,225,10
"S01010596","Highland",2001,327,27
"S01010597","Highland",2001,290,30
"S01010598","Highland",2001,406,42
"S01010599","Highland",2001,219,13
"S01010600","Highland",2001,471,30
"S01010601","Highland",2001,301,39
"S01010602","Highland",2001,252,43
"S01010603","Highland",2001,365,50
"S01010604","Highland",2001,195,11
"S01010605","Highland",2001,381,39
"S01010606","Highland",2001,355,137
"S01010607","Highland",2001,331,42
"S01010608","Highland",2001,296,171
"S01010609","Highland",2001,239,101
"S01010610","Highland",2001,340,75
"S01010611","Highland",2001,493,207
"S01010612","Highland",2001,307,76
"S01010613","Highland",2001,474,171
"S01010614","Highland",2001,263,154
"S01010615","Highland",2001,359,89
"S01010616","Highland",2001,360,51
"S01010617","Highland",2001,438,64
"S01010618","Highland",2001,310,39
"S01010619","Highland",2001,291,164
"S01010620","Highland",2001,334,241
"S01010621","Highland",2001,509,163
"S01010622","Highland",2001,336,168
"S01010623","Highland",2001,243,32
"S01010624","Highland",2001,296,94
"S01010625","Highland",2001,336,35
"S01010626","Highland",2001,350,59
"S01010627","Highland",2001,590,221
"S01010628","Highland",2001,482,180
"S01010629","Highland",2001,567,178
"S01010630","Highland",2001,246,100
"S01010631","Highland",2001,355,151
"S01010632","Highland",2001,471,216
"S01010633","Highland",2001,661,348
"S01010634","Highland",2001,262,105
"S01010635","Highland",2001,346,172
"S01010636","Highland",2001,361,85
"S01010637","Highland",2001,422,243
"S01010638","Highland",2001,403,208
"S01010639","Highland",2001,598,301
"S01010640","Highland",2001,426,179
"S01010641","Highland",2001,456,325
"S01010642","Highland",2001,443,277
"S01010643","Highland",2001,246,173
"S01010644","Highland",2001,422,312
"S01010645","Highland",2001,331,60
"S01010646","Highland",2001,263,22
"S01010647","Highland",2001,305,54
"S01010648","Highland",2001,381,117
"S01010649","Highland",2001,267,47
"S01010650","Highland",2001,218,59
"S01010651","Highland",2001,293,94
"S01010652","Highland",2001,282,55
"S01010653","Highland",2001,304,56
"S01010654","Highland",2001,349,139
"S01010655","Highland",2001,332,32
"S01010656","Highland",2001,157,32
"S01010657","Highland",2001,268,18
"S01010658","Highland",2001,336,29
"S01010659","Highland",2001,297,23
"S01010660","Highland",2001,421,97
"S01010661","Highland",2001,366,112
"S01010662","Highland",2001,304,35
"S01010663","Highland",2001,354,30
"S01010664","Highland",2001,381,20
"S01010665","Highland",2001,478,64
"S01010666","Highland",2001,454,133
"S01010667","Highland",2001,304,31
"S01010668","Highland",2001,529,91
"S01010669","Highland",2001,246,30
"S01010670","Highland",2001,303,51
"S01010671","Highland",2001,399,68
"S01010672","Highland",2001,322,100
"S01010673","Highland",2001,393,113
"S01010674","Highland",2001,428,80
"S01010675","Highland",2001,241,43
"S01010676","Highland",2001,421,77
"S01010677","Highland",2001,256,34
"S01010678","Highland",2001,392,73
"S01010679","Highland",2001,330,93
"S01010680","Highland",2001,342,139
"S01010681","Highland",2001,462,157
"S01010682","Highland",2001,468,57
"S01010683","Highland",2001,427,92
"S01010684","Highland",2001,400,55
"S01010685","Highland",2001,272,54
"S01010686","Highland",2001,286,55
"S01010687","Highland",2001,424,78
"S01010688","Highland",2001,316,47
"S01010689","Highland",2001,467,88
"S01010690","Highland",2001,430,148
"S01010691","Highland",2001,272,22
"S01010692","Highland",2001,330,74
"S01010693","Highland",2001,216,21
"S01010694","Highland",2001,252,49
"S01010695","Highland",2001,265,26
"S01010696","Highland",2001,403,90
"S01010697","Highland",2001,408,41
"S01010698","Highland",2001,326,34
"S01010699","Highland",2001,294,17
"S01010700","Highland",2001,303,20
"S01010701","Highland",2001,454,67
"S01010702","Highland",2001,402,19
"S01010703","Highland",2001,440,26
"S01010704","Highland",2001,281,85
"S01010705","Highland",2001,575,82
"S01010706","Highland",2001,260,80
"S01010707","Highland",2001,215,15
"S01010708","Highland",2001,250,48
"S01010709","Highland",2001,268,40
"S01010710","Highland",2001,389,128
"S01010711","Highland",2001,379,37
"S01010712","Highland",2001,236,68
"S01010713","Highland",2001,314,90
"S01010714","Highland",2001,465,240
"S01010715","Highland",2001,327,116
"S01010716","Highland",2001,491,167
"S01010717","Highland",2001,269,28
"S01010718","Highland",2001,435,37
"S01010719","Highland",2001,308,58
"S01010720","Highland",2001,392,102
"S01010721","Highland",2001,272,31
"S01010722","Highland",2001,463,108
"S01010723","Highland",2001,285,7
"S01010724","Highland",2001,459,41
"S01010725","Highland",2001,318,26
"S01010726","Highland",2001,378,61
"S01010727","Highland",2001,249,24
"S01010728","Highland",2001,270,23
"S01010729","Highland",2001,319,23
"S01010730","Highland",2001,474,28
"S01010731","Highland",2001,377,101
"S01010732","Highland",2001,336,126
"S01010733","Highland",2001,230,108
"S01010734","Highland",2001,314,135
"S01010735","Highland",2001,214,116
"S01010736","Highland",2001,180,15
"S01010737","Highland",2001,421,171
"S01010738","Highland",2001,215,73
"S01010739","Highland",2001,454,122
"S01010740","Highland",2001,245,127
"S01010741","Highland",2001,286,54
"S01010742","Highland",2001,355,128
"S01010743","Highland",2001,276,106
"S01010744","Highland",2001,410,106
"S01010745","Highland",2001,345,123
"S01010746","Highland",2001,368,54
"S01010747","Highland",2001,325,96
"S01010748","Highland",2001,286,29
"S01010749","Highland",2001,233,34
